	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_NEPHRON_EPITHELIUM_DEVELOPMENT	0	2	0	2	3	0	0	0	0	0	0	0	0	0	3	0	3	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	4	0	0	0	0	0	0	0	4	4	0	3	3	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEPHRON_MORPHOGENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NERVE_DEVELOPMENT	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0
GO_NERVOUS_SYSTEM_PROCESS	7	0	0	13	19	0	2	7	3	3	6	0	0	17	10	36	26	30	0	0	28	3	0	0	3	0	0	10	0	0	12	7	31	0	35	41	7	0	13	35	0	11	5	35	23	17	33	18	0	0	0	0	31	3	10	29	26	0	19	0	0	33	10	0	3	0	6	14	3	18	0	0
GO_NEURAL_CREST_CELL_MIGRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURAL_NUCLEUS_DEVELOPMENT	0	2	0	4	6	0	0	0	0	0	0	0	0	2	0	5	8	3	4	2	0	0	0	0	0	0	0	0	0	0	2	2	5	0	5	5	3	0	0	0	0	0	2	3	3	2	6	0	2	0	2	0	4	0	3	5	3	3	0	0	0	3	0	0	0	0	0	0	0	3	0	0
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION	2	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	4	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURAL_RETINA_DEVELOPMENT	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3	2	2	0	0	0	0	0	0	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURAL_TUBE_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROBLAST_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROFILAMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROGENESIS	0	10	38	19	26	3	3	0	0	0	5	0	0	24	13	62	37	36	14	14	39	0	7	5	7	8	9	12	17	8	20	9	50	39	50	55	14	29	18	55	8	23	8	48	26	21	31	38	0	16	19	3	57	0	12	36	43	31	32	4	6	36	13	14	0	7	0	12	2	19	0	6
GO_NEUROINFLAMMATORY_RESPONSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROMUSCULAR_JUNCTION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	3	0	0	0	4	0	0	0	3	0	0	0	0	5	0	0	4	0	0	0	0	0	6	0	0	0	0	0	2	0	4	0	0
GO_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROMUSCULAR_PROCESS	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	5	5	0	0	0	0	4	2	0	0	0	0	0	0	0	0	2
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	4	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0
GO_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEURONAL_ACTION_POTENTIAL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	2	3	0	2	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURONAL_ACTION_POTENTIAL_PROPAGATION	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURONAL_DENSE_CORE_VESICLE	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	4	4	3	3	0	2	0	0	2	2	0	0	3	2	0	0	0	0	4	0	2	3	0	0	2	0	0	4	0	0	0	0	0	2	0	0	0	0
GO_NEURONAL_ION_CHANNEL_CLUSTERING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURON_APOPTOTIC_PROCESS	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	5	0	3	0	6	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	2	6	0	0	6	0	0	0	0	2	8	2	0	8	8	0	6	0	0	0	0	0	0	0	3	3	0	4	0	2
GO_NEURON_CELLULAR_HOMEOSTASIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEURON_CELL_CELL_ADHESION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEURON_DEATH	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	2	9	2	0	10	8	7	7	0	0	0	0	0	0	0	3	4	0	5	0	2
GO_NEURON_DEVELOPMENT	6	7	32	13	19	0	3	0	0	0	4	0	0	19	11	51	30	26	11	10	33	2	6	3	7	6	6	10	14	7	17	8	42	33	35	45	14	20	9	40	7	17	8	39	21	17	28	29	0	8	13	0	45	0	12	29	34	22	28	3	5	28	12	11	0	5	0	0	2	16	0	5
GO_NEURON_DIFFERENTIATION	6	9	36	16	23	0	3	0	0	0	5	0	0	22	11	56	34	33	12	12	36	2	6	4	7	6	8	11	14	8	18	8	46	36	43	50	14	26	13	49	7	21	8	45	23	19	29	34	0	11	14	0	52	0	12	32	42	27	29	0	5	31	12	12	0	6	0	10	2	16	0	5
GO_NEURON_FATE_COMMITMENT	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	4	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURON_FATE_SPECIFICATION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURON_MATURATION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	3	4	4	4	0	3	0	0	0	0	0	0	2	2	2	0	0	2	0	0	4	0	0	0	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEURON_MIGRATION	3	0	6	5	7	0	0	2	0	0	0	0	0	0	3	11	4	4	5	0	5	0	3	2	2	0	0	2	0	3	5	3	10	4	5	8	4	4	0	8	0	0	4	5	6	3	5	0	2	4	0	0	8	0	4	0	6	0	7	0	0	5	0	2	0	2	0	0	0	4	0	0
GO_NEURON_PROJECTION	10	14	48	27	28	4	3	8	0	4	5	3	0	26	14	74	43	42	20	14	54	2	9	3	3	7	12	18	18	10	15	10	68	40	67	83	14	34	21	52	8	19	6	67	36	22	53	36	11	12	17	0	69	0	16	55	62	30	42	4	8	48	17	9	0	7	8	20	2	30	0	6
GO_NEURON_PROJECTION_ARBORIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0
GO_NEURON_PROJECTION_CYTOPLASM	2	0	6	3	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	4	0	0	0	0	0	0	0	2	0	0	2	5	4	4	5	4	4	2	0	0	0	0	3	0	0	0	0	0	0	2	0	4	0	2	5	3	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
GO_NEURON_PROJECTION_EXTENSION	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0
GO_NEURON_PROJECTION_GUIDANCE	3	0	12	0	6	0	0	0	0	0	0	0	0	5	4	21	9	8	0	4	13	0	0	0	3	3	0	4	5	0	7	3	17	8	8	12	3	5	0	15	0	4	3	12	8	4	8	9	0	0	6	0	13	0	4	13	11	8	9	0	3	9	0	3	0	0	0	4	0	0	0	0
GO_NEURON_PROJECTION_MAINTENANCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEURON_PROJECTION_MEMBRANE	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	5	0	2	3	0	0	0	0	3	3	2	3	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_NEURON_PROJECTION_ORGANIZATION	0	0	3	4	3	0	0	0	0	0	0	0	0	3	0	4	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	2	3	0	5	0	2	0	4	0	0	0	3	0	0	0	0	7	0	0	4	5	0	0	0	2	5	3	2	0	0	0	0	0	0	0	0
GO_NEURON_PROJECTION_REGENERATION	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	3	0	0	4	0	0	0	0	2	0	0	0	0	0	2	0	0
GO_NEURON_PROJECTION_TERMINUS	3	3	12	3	5	0	0	0	0	0	0	0	0	3	0	12	8	6	4	0	8	0	0	0	0	0	2	3	0	3	4	4	11	8	8	17	5	5	4	10	2	3	0	13	8	5	11	7	4	3	3	0	11	0	6	12	13	5	9	0	0	12	2	2	0	0	0	0	0	7	0	0
GO_NEURON_RECOGNITION	0	0	3	0	2	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	3	3	0	4	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	4	4	3	2	0	2	3	0	2	0	0	0	0	0	3	0	0
GO_NEURON_SPINE	2	0	6	4	0	0	0	0	0	0	0	0	0	3	0	11	5	8	3	0	7	0	0	0	0	0	0	4	0	0	0	0	9	6	9	11	0	0	3	10	0	0	0	12	7	3	9	8	0	0	0	0	11	0	0	8	9	4	7	0	2	5	0	2	0	0	0	5	0	3	0	0
GO_NEURON_TO_NEURON_SYNAPSE	3	5	16	8	8	0	0	3	0	0	2	3	0	12	0	20	18	9	6	4	15	0	4	0	4	0	3	0	7	0	4	0	21	14	19	24	4	7	4	21	3	0	0	25	11	10	13	13	3	6	0	0	23	0	4	15	20	10	16	2	4	20	10	0	0	0	5	6	0	11	2	3
GO_NEUROPEPTIDE_BINDING	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NEUROPEPTIDE_HORMONE_ACTIVITY	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	3	0	3	6	0	2	0	0	0	0	2	2	0	0	4	0	0	0	0	0	0	0	2	3	0	0	2	0	0	3	0	0	0	0	0	0	0	2	0	0
GO_NEUROPEPTIDE_RECEPTOR_ACTIVITY	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	2	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0
GO_NEUROPEPTIDE_RECEPTOR_BINDING	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	3	0	0	3	0	2	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	3	2	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	5	0	3	0	0	0	0	4	0	0	0	0	0	3	2	0	0	4	2	2	8	0	0	0	0	0	0	4	0	0	4	4	8	0	4	9	3	0	0	4	0	0	2	4	4	0	5	0	0	2	0	0	0	0	6	8	4	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_BINDING	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	4	0	0	3	0	0	0	3	0	0	0	2	0	0	0	7	5	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	5	0	5	0	2	0	0	0	0	0	0	5	0	0	4	3	0	0	0	0	0	0	4	6	3	4	0	0	0	4	2	0	0	0	0	0	0	3	0	0
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	3	0	2	3	2	0	0	2	0	0	0	0	0	2	0	6	5	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	3	0	3	0	2	0	0	0	0	0	0	4	0	2	4	2	0	0	0	0	3	0	3	5	3	3	2	0	0	3	2	0	0	0	0	0	0	2	0	0
GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX	3	0	3	3	0	0	0	2	0	0	0	2	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	5	3	0	0	0	3	0	0	0	0	0	2	4	0	0	0	0	0	4	0	2	5	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	3	0	0	0	4	4	4	5	0	2	0	4	0	0	0	5	0	2	3	2	0	0	4	0	3	0	0	3	4	0	2	0	0	3	0	0	0	0	2	0	0	0	0	0
GO_NEUROTRANSMITTER_SECRETION	0	0	9	3	8	0	0	0	0	0	2	0	0	5	0	15	11	7	3	3	10	0	4	0	0	2	2	0	5	5	0	2	10	8	17	12	4	0	0	8	0	3	2	17	6	4	10	7	0	0	3	0	14	0	4	10	12	5	10	0	0	15	3	0	0	0	2	4	0	6	0	0
GO_NEUROTRANSMITTER_TRANSPORT	0	0	10	5	9	0	0	0	0	0	2	0	0	6	0	17	12	7	3	3	10	0	4	0	0	2	0	0	6	5	3	2	13	9	17	14	4	4	0	10	0	4	2	18	7	4	12	9	0	0	3	0	16	0	4	11	12	6	11	0	0	16	3	0	0	0	2	4	0	6	0	0
GO_NEUROTRANSMITTER_UPTAKE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTROPHIN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTROPHIN_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_NEUTRAL_LIPID_METABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NODAL_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NODAL_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NODE_OF_RANVIER	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	7	4	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	5	0	0	5	0	3	5	6	0	0	0	5	3	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	2	0	0	0	0	0	4	0	0
GO_NON_MOTILE_CILIUM	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	4	0	0	0	0	2	0	0	0	0	3	0	5	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
GO_NOREPINEPHRINE_SECRETION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	3	0	0	5	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NOREPINEPHRINE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0	3	0	0	5	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
GO_NOSE_DEVELOPMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
