	AEBP1	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	GATA2	HES4	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1	1	0.006101112943137865	0.04707244622364248	0.0013938672890517756	1	1.6379302797076e-05	0.004642476005886076	0.03550306957925087	0.0010481656266512207	1	1	0.00040189708949023295	1	1	0.00385127007574404	0.02952551302162154	0.0006920145035733682	2.670176294516935e-07	1	0.013645441680598225	0.0038831704689297197	0.00035955284784960906	0.004445754251748091	0.0022685284391847915	1.7586786076995153e-05	1	0.00010279094202514383	0.0282289699897339	0.002666806740383665	1	0.010673540606222387	0.0007733149405801942	0.0003999572914414884	0.0005862661174214079	0.010673540606222387	1	1	0.0038831704689297197	1
GO_CARDIAC_MUSCLE_CELL_CONTRACTION	1	1	0.0058190064701727495	0.04595198960996438	0.0013260523857657747	1	0.00012081692991861015	0.004425337767211546	0.0056040779996645584	0.0009863997771464295	1	1	0.0003817994173500594	1	1	0.0036348125084034733	0.02852642612428591	0.0006442139291912286	2.3462792164696822e-07	1	0.013162289704189867	0.03876755550407163	0.0023841988400290504	0.004281412662444639	0.002138259415731869	0.00020267690295994178	1	9.534906898878148e-05	1	0.014640847629676657	1	0.052683559605925856	7.769658713741023e-05	0.003351194418750425	0.004516494880169253	0.010193362878702539	1	1	0.0037390578003734243	1
GO_CATION_CHANNEL_ACTIVITY	5.9670782210918816e-06	0.020190570490335014	1.7541719388169952e-07	0.0	1.0619839033831902e-05	4.2187503601631704e-08	0.0	3.375522084070326e-12	2.5152147919982326e-08	0.0	1	0.0006444783160274303	2.3789850979505367e-05	0.0008501028241538755	3.6621310428586185e-06	3.2265734528635903e-10	0.0008587476953636486	0.0	0.0	2.1287176328321777e-06	7.363110121616501e-10	1.3472654387669536e-06	1.840949614972942e-11	1.637266106757629e-05	0.0	0.0	0.0014046790142712151	4.516165219570212e-12	0.0007500129151968293	3.254246871975397e-10	2.536216774262634e-06	2.7843471972488487e-10	0.0	1.2942099558710396e-07	1.579592012745934e-11	1.0443316433850214e-08	0.0008332854545477497	1	1.475080135815432e-07	0.0001897258931218282
GO_CATION_CHANNEL_COMPLEX	0.0012211495166450925	0.03154448412364608	1.75153827308705e-06	3.8475889141409425e-11	9.262479952387714e-05	0.034774540799168197	1.547355577002918e-10	1.292769691296769e-08	2.273711260381006e-07	1.320040743379991e-10	1	0.0006683794023422118	0.0005586287503889231	0.013097955011453388	0.048131692010056626	6.136524621780381e-11	0.0008488114864619867	2.954114619591053e-09	0.0	0.0025628717103881593	2.6379523287989315e-07	0.0023931632467273367	4.067209902203217e-10	0.00043667648591250163	9.863106653629217e-08	8.19061929391296e-10	0.0001189056843859948	1.018185535883731e-12	0.04543061004611504	2.7326034549579603e-05	0.00012842561186920953	3.910295920395157e-08	4.4651571329268336e-10	1.6297232015127783e-05	1.463662524514575e-10	2.6243508521872627e-07	0.037161593423470585	1	0.00033656455446828826	0.0022103063318432703
GO_CATION_TRANSMEMBRANE_TRANSPORT	0.0004919153256328634	1	0.0001551038019540485	1.0495111801844814e-07	0.0005975558121910085	8.31744993989858e-08	6.118770490282088e-09	1.0702286623587298e-07	4.617979704935049e-05	5.611741071831489e-10	1	0.0018341617208478267	0.002601800969982526	0.013497228297302488	0.0003866950522954937	8.501584436437781e-08	0.0003866452376607432	3.583039420718137e-10	0.0	0.007715669263965941	2.4142461807596938e-05	0.0003268657087203142	2.7491612586416636e-07	0.0005137480002043171	9.67026236864399e-10	1.9833024111903796e-10	0.033194276111016	0.0	3.556687025652039e-05	9.801417677479662e-09	0.001069405529449563	2.223540129797641e-09	8.128520079253576e-11	4.554916412380372e-06	1.7497737703209282e-09	1.1722288949522763e-06	0.008983867102047238	1	1.3401494614040388e-07	0.00029013965772606287
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.0003452893594082518	0.04730650339798925	0.00015738896451344964	3.0159907571380984e-08	0.00022898405936067068	2.2614521565378354e-06	5.446163520161917e-10	1.3289243705472131e-08	0.00013813940224283172	1.961254048055139e-09	1	0.014952426536815833	0.0026321929786840004	0.0026954379306276532	0.0005198895870152098	2.8994797527381877e-06	0.011741026255099762	2.8010371799780387e-11	0.0	0.0002098281190128226	4.856933743635494e-06	6.79420482051496e-05	8.41862179967734e-09	0.0019142049377744996	1.9722357635920673e-08	1.150435635643987e-09	0.013909550968078666	2.0292889590933783e-10	0.00048595287847885693	1.6486683118710488e-07	0.00037543030591602466	2.952004872769365e-07	2.2157723433835486e-09	5.757167599762525e-06	3.04306657650244e-09	1.3283108073913752e-05	0.004976519802501245	1	2.2811576956272006e-06	0.0015644714333155063
GO_CATION_TRANSPORT	0.00014022898113197346	1	0.0011224506752653962	1.3270452847713443e-08	6.360741956334959e-05	4.42400824640643e-07	2.0823955115822912e-08	6.201240576597655e-08	0.0021915992774057536	3.648222723917627e-09	0.0891175938509624	0.0010745212198584042	0.019873765364740836	0.004120790048455669	0.00033458197432723047	1.4133764825174921e-07	0.0008467861652770026	3.5686905763832044e-08	0.0	0.0030311686323678533	3.2474131832049835e-05	0.0037042956286724715	1.93342226240123e-06	0.0006193223652323221	4.162073574676128e-09	5.707495254192452e-09	0.06916393913206065	1.1480316697287662e-10	3.718000983066183e-05	3.868661357930847e-08	0.000791541159701481	5.9601179547286165e-09	2.029841961181944e-09	4.198375843067481e-05	5.443973383201239e-09	1.2512683990717477e-05	0.005283905395823574	1	1.4862215186317584e-06	0.004808289659466114
GO_CELLULAR_COMPONENT_MORPHOGENESIS	0.026500325664750357	1	6.483361914000341e-08	0.011494629188637084	0.00019387009878724104	0.001606592028669862	9.507283849075066e-12	3.021662008384496e-06	0.004521963003646379	2.5725662372577673e-06	0.027298791349711915	0.04032602788781736	0.011494629188637084	1	0.0090025968315528	2.335379204798649e-06	9.992337080122482e-05	0.00020106735099090223	3.7274451786251106e-06	3.257353186258971e-05	0.0002756028606544225	1	9.36008215968176e-06	0.000761157475544505	5.101377009708585e-08	0.00023370240978104473	0.000612431284176207	0.00014937849625296096	2.4605516317111054e-05	1.2724206549519224e-06	0.006968276390745487	5.164270608370991e-06	6.662516094380067e-10	0.0027580089624238413	1.1476580779157253e-05	0.0003465695286569703	0.04914865472885588	9.322498686570313e-06	1	0.022522412648992907
GO_CELL_BODY	0.0014733338984573852	1	6.754402592790143e-10	1.7312972756644562e-05	0.00011507662774834504	0.00045017060808694165	6.378564343378912e-12	1.6429401147322054e-06	1.128251626347776e-06	4.757160032564656e-08	0.001469333584208421	0.0025805644344213396	0.01964525529633876	1	0.0014654032207215284	1.6246524681129415e-08	0.0008818702866144612	1.7958000642082084e-09	0.0	2.3480945060549985e-06	3.9858785938484687e-07	6.447080319382792e-06	1.74955943288424e-06	0.0011820288320337768	2.7686741788102154e-11	2.7139825128918993e-05	0.0001734727910728262	5.118017121219509e-11	4.760778418488876e-06	0.0	6.5441330956428345e-06	4.406493059327943e-09	1.836886198702814e-11	0.001351915888835875	1.3657608377570796e-10	1.9396326655929386e-08	0.0033962690592036493	0.09152842251914994	6.447080319382792e-06	0.00023690018219979514
GO_CELL_CELL_SIGNALING	5.98291636072501e-05	0.0010835486907152525	9.838921811278212e-06	5.30764229256242e-06	1.6611786390896555e-09	4.34673751953385e-05	0.0	0.0	7.616876274929574e-06	0.0	0.00013925208300380465	0.0004011524316367421	0.0005103235074389589	7.681424348815469e-07	1	1.079836220441166e-11	8.941964359854282e-06	6.8848299283885694e-09	0.0	0.0001428413133218731	4.735699649516256e-05	0.00014089493884050786	0.0	9.079448086446451e-05	0.0	5.157939897415531e-08	4.957141115369268e-07	0.0	9.737131989595582e-09	2.4436008771999695e-12	2.5103947367544066e-06	2.7122870616125283e-10	0.0	1.933607762794054e-08	7.570155613478846e-09	0.0	0.0006937164106491922	0.041202427666467534	3.492434915819409e-06	2.04847032003741e-07
GO_CELL_JUNCTION_ORGANIZATION	0.06394444846436043	0.0015756030956268763	0.00020752469877682866	2.2933864404994786e-05	0.0006864541999551665	0.017714749871028612	3.578939565485051e-06	0.012252933485567885	0.0014514573237757178	0.00014557471039766678	0.018762163396182197	0.0017557993918710935	0.01717430412472376	1	0.015784525374649583	2.268297999430402e-07	0.01171413371595409	8.87859462006535e-05	3.069179984271919e-06	0.002301233337594466	0.007967978201749215	1	0.00010051625053764113	0.037863862170053	7.241883729358634e-07	2.257282767370583e-07	0.06511805690057715	0.05368839303924555	0.023412170172690816	2.344748395444185e-09	0.003517301039011045	0.0005551803140619871	5.208905548004239e-06	1	0.00025847822402436105	0.00793380963503898	0.08767537991459473	0.00883504054376516	0.030202121428865136	0.028235030653605997
GO_CELL_MORPHOGENESIS	0.06837659312224631	1	2.6217377933512864e-05	0.002942287833884949	0.0010463717830235808	0.012735612621784353	4.69827121651889e-09	2.03813855774726e-05	0.002452630970065095	2.5025088615016067e-05	0.061740403291963286	0.01635974813748642	0.05069921235981689	1	0.013879064731077029	0.0002784993028287497	0.0024338640136477574	0.0019241844331590041	0.00010381073670784335	0.00028781781654063643	0.0038230352510488785	1	9.159782214940293e-07	0.016080552421942063	4.293818028799912e-06	0.0005473685954460183	0.005491900749925227	0.0007122675017060542	0.0019890664597815855	6.179295470676305e-05	0.029605314650729464	0.0008468517176815071	7.437383350294979e-07	0.012955058376438844	0.0004696920927246273	0.0008468517176815071	0.021365761418114415	7.450279047394037e-05	1	0.0967578506664748
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.021038491229851464	1	4.154265375255761e-06	0.022970851392848157	0.0011307924597858676	0.003089706549103566	1.0587379972726296e-08	1.4606380220771875e-05	0.002513955076953178	0.00010123039818432655	0.09451647445595324	0.03137063100471371	0.022970851392848157	1	0.006345362362159657	0.00013645976575904495	0.00014174015141488194	0.005653425436324633	0.00015550188548429933	0.0006552308543077423	0.000483626347733801	1	9.933214918378397e-07	0.017898907988275425	6.047453564583805e-07	0.001179378459189806	0.004263295597013439	0.0005490865387096644	0.0003440317295158035	3.996876574152708e-06	0.04937430661350928	0.00015332816645452496	2.5445218776454226e-07	0.004094685275043197	0.0013389189169612514	0.001061540136589434	0.01216144252416973	0.0003487204595450377	1	0.0844449997598693
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.00877162122145625	1	4.484987164987686e-07	0.021651148216511595	0.0001403645083670746	0.0019507440858703706	6.202477420558239e-10	8.703793172526453e-06	0.013925358317062986	0.00017343199767072548	0.05615992133387826	0.01192333499996756	0.006774962241911653	1	0.006733460104364819	1.2571290142648905e-05	0.00010555253516253416	0.002624147513159203	0.0006118544194482212	0.00014907169958489064	0.00019330129006156493	1	2.4504071283182327e-06	0.017236363521197617	4.3758017220785206e-07	0.0015316317975497817	0.003161367391820935	0.00011944122891238695	0.0002874797279540653	6.18143138897409e-08	0.01959530224839101	6.230326430323174e-06	8.660559769335663e-08	0.00461785363039402	0.00039322806049657544	0.0005937855997267816	0.014890792473127523	0.0006904246957670779	1	1
GO_CELL_PART_MORPHOGENESIS	0.016288087983818644	1	3.741175057525581e-07	0.005221826470388602	0.00017847014687066842	0.0018571699852795165	3.381428470561332e-11	5.5741504448869605e-06	0.0033685306665197645	3.7116217628252457e-06	0.0180756256151966	0.023694606854370415	0.016156369366362888	1	0.004297387396885899	5.919305904211747e-06	0.00019728278790220877	0.0004957026489982308	5.3696496800315074e-05	1.0970410273980491e-05	0.0008352593468684555	1	3.125237402090697e-06	0.001060161776988422	1.6576352745989453e-07	0.0006254639388900696	0.0007583375311602802	2.6324296159563332e-05	0.00015948036938440158	3.5419177635276355e-07	0.003284474004421112	6.301956923082663e-06	1.784308856223049e-08	0.006002431781648165	7.193466539634485e-05	0.00017656105829100266	0.02921926819654108	3.3434348781780088e-06	1	0.026517803752217683
GO_CELL_PROJECTION_ORGANIZATION	1	0.0031878846234734137	3.5356929118934843e-06	0.0058613424978920525	7.605485961570402e-06	2.587824243782677e-08	3.532834247366168e-09	5.376436583715005e-07	4.694841594476973e-05	5.150525737351863e-06	0.006435412828624254	0.0003519885373249876	0.000295612272875001	0.022527519445125987	0.0005673266559084178	3.1029840092955396e-06	1.325255127859748e-09	0.0019787691469099755	7.297269006834028e-07	0.00015051924250342186	0.00401650348164273	0.006077164574598837	1.8479776864310793e-07	4.9321622563880396e-05	8.645762961112524e-08	0.00018194922299974436	0.0007687099671529474	4.107079588511198e-05	2.98570382750718e-07	4.951150600618348e-12	0.02247399982975251	0.0002696421355891099	1.2296849205561955e-08	4.362047238393174e-05	0.000466742078934157	4.014587433598393e-06	2.5421069835829257e-06	1.3023629069630616e-05	0.014727305135894708	0.0029136718167419584
GO_CHEMICAL_HOMEOSTASIS	0.003566271873856053	1	1	0.05270629452834974	0.004838122614415186	1	7.049646860213254e-05	3.120236995912684e-05	0.0438491566059247	2.609868288150352e-07	0.09610601465354773	1	1	0.01690949336274683	0.013058381056340718	0.002954250851228246	0.023502858414021888	0.0011321522208288526	1.2123812452857763e-06	1	1	1	0.010208264717122217	0.017335229228864102	8.214689116159413e-05	1.9871796862469537e-06	0.007044147591562466	3.5649320384578687e-06	0.0003899912176477116	0.0007926448858074364	0.026109491320030043	5.310594946916769e-05	9.883002388866302e-05	0.023850622807799815	1.2261400930135835e-05	0.003064083589290778	1	1	0.0004883335846906922	0.030548037033642395
GO_CIRCULATORY_SYSTEM_PROCESS	0.03340732818734815	0.03327008619213234	1	1	0.004076572848018212	0.0003575229658450141	2.143531167453361e-06	0.0007165720738472325	0.02351736069769339	2.8854672429190487e-08	0.001301330380199972	1	0.05036937481383674	0.00883376085741494	4.705129085913473e-05	0.0004512808636424337	1	6.136272168166812e-08	0.0	0.016412395163277305	2.946483477006545e-05	0.010608516676607449	1.3199259949914222e-05	4.442190856024375e-05	4.619175875131276e-08	4.571691938459743e-06	0.06779716082252574	7.380386479738377e-08	4.9076805178183136e-05	0.00015190455931857194	0.0009250633388236951	4.8953050169053824e-08	1.5653676133098315e-09	0.0003264173270312032	6.972455316645032e-05	3.601317668877613e-05	0.0422172062718541	1	0.00014657788685801254	1
GO_CYTOSKELETAL_PROTEIN_BINDING	1	0.08312044978390865	0.00021413228890221347	0.005341861797374503	1.089611330939988e-06	1.682105695732794e-06	8.080668134624602e-09	6.792355505380598e-05	6.681020965293438e-05	7.040474484398818e-05	0.002431652429783937	0.003484785046790395	0.0005379970774415099	0.06547534162182667	1.1089919258244763e-05	4.0124111640227333e-05	1.6671120117717209e-07	1.4085894898263618e-06	9.12429808375137e-08	1	0.005530600971908273	0.05298800813430582	4.254081455967729e-05	0.0037472347477308654	1.2101975382927677e-06	8.69655719705209e-05	0.009374862783125937	0.009124190539287036	4.754123546324429e-05	2.7004029012900332e-09	1	5.515970539371473e-05	2.445698107367278e-06	0.00018104164342036544	2.5218388867043195e-05	0.0008465166941694635	0.015328239183135306	1	0.007784607804735777	1.4620109781704471e-06
GO_DENDRITE_DEVELOPMENT	0.09686960577536285	1	0.0007075127095137468	0.0009970569591235545	0.0011002598193703417	0.0004577921254478312	0.0003708684466013912	0.0017886725982108054	0.0899484708729813	1	0.04969092144264331	0.043449438201712653	1	1	1	0.022145124722486642	0.000386484959755351	0.0029152201435778125	0.0019065571644258927	0.0004391796692962968	0.001323437590466936	1	0.0003026813695407027	0.023760209864266857	0.00024409432003114073	0.034382886197919627	0.03501199142375189	0.037567086089185575	0.006215829664503292	1.171973235125634e-07	0.05674359652881	1	0.00014180121353835062	0.05533990314902171	1	0.0005659149827030863	0.0013668627161408375	0.001008244678528336	0.08582708370956604	0.0038277789376306437
GO_DENDRITIC_TREE	0.0017881075492657272	0.01198363671427749	7.021739079071665e-09	0.0021228938114478124	1	0.00015641120676590514	0.0	1.1111332504420979e-05	2.7723792429101835e-05	3.9153901731925345e-07	0.01143316053854082	0.0006806116743804935	0.007520249032688997	1	0.02563574266387425	3.648080126872344e-08	1.0253674886828712e-05	2.6226798510720073e-12	0.0	0.0009865691813505384	6.765002424913291e-07	0.00426926884672052	1.0973462615138097e-05	0.05428305348390383	0.0	1.0621901957996727e-07	0.03386957347655184	3.5940113231047732e-06	0.00010562872567954074	0.0	0.021202611272523764	2.341669600003371e-06	0.0	1	8.170804588480962e-09	6.363407720755276e-07	0.01614186877093382	0.024560859927981515	0.044703288291902954	1.97846057874429e-05
GO_DISTAL_AXON	0.0041120981515709865	0.002723304811259153	6.051285050823196e-08	0.0005697025285974489	3.1549306541145405e-05	0.028996961632069107	1.740016353224405e-09	3.6198744002291505e-10	0.00020443829060090568	7.583837641211844e-07	0.009935020506654846	0.0029282478118670685	0.0030845486212383033	0.03141541098324918	1	3.385914838505144e-07	4.274013046479119e-06	4.951727362589864e-07	0.0	0.008358910163879685	0.05534863570156334	0.009742054822050372	1.978798289115069e-06	0.011847667157071196	0.0	8.85783382041927e-05	0.0008961918368931565	2.7910692146360105e-06	0.006018606343930699	0.0	0.00010668533874080843	1.7952565323220426e-08	2.3714363805993344e-13	5.613029646356349e-05	4.85375831837942e-06	0.00023716992137645665	0.0193908981965929	0.018286494167026435	0.041218946053302785	3.6173171868991716e-07
GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.004915082979729424	0.014053297068333026	0.020996788894930174	1	1	0.0021034052867155983	0.003134958628099982	0.0006597341482911245	0.07097286579307105	0.0014486132291431364	1	0.09318925398445588	1	0.05064366831339551	0.021959781288179436	0.0019257548905149413	1	0.002261370265576046	5.268383436207724e-05	0.06616149073821487	0.0933616018555965	0.0048417329896845995	0.001033971825305957	1	0.0001770027598534396	2.98942409715508e-07	1	0.005732904928979821	0.05447172687237689	0.0011188754514523946	0.019607634709833843	1.7458500341072103e-05	0.00017375793581753118	0.0023504175606385846	0.00011387686291386423	0.0026279771026901377	1	1	0.030863718823579855	1
GO_EXOCYTIC_VESICLE	1	1	6.920973754775961e-05	0.0851987209579469	0.003296629565329945	1	0.0001511596154456507	0.004171094650102791	0.02126129373228025	2.1129553867571538e-05	0.00029197652413537334	1	0.0851987209579469	0.08904097555059831	0.009399311359768348	5.759298691287995e-07	0.0009260917650205647	2.039166949507898e-05	2.7888285876187524e-06	0.020329985789502847	1	1	0.0021547391492240386	0.003128716050040281	7.227117954089479e-07	0.0012678068371306805	0.0008944556036981632	8.624703665505162e-05	0.0036699712809133977	1.9143631435625252e-07	1	5.5472081757712566e-05	0.0059879669284809145	1	0.0009979357500099484	0.00026193321847067796	1	1	0.014719644041790603	0.00041588916617929517
GO_GATED_CHANNEL_ACTIVITY	2.9399795375972815e-08	0.003944239096920765	5.368561484253576e-09	1.747468836299504e-11	1.852379326816589e-06	3.759450806217757e-07	1.2283063455242882e-11	1.1825429524492392e-11	4.529886243886949e-09	1.5178414081162828e-11	1	1.0559333505022472e-05	3.493800631915178e-06	9.649644994413897e-05	4.189309927848939e-07	3.88242771265368e-11	0.00022904602507811678	1.0224487922982917e-11	0.0	2.2749462583737667e-06	8.618620261913179e-10	1.4602361022575394e-06	2.4731661163457375e-11	2.286872842316434e-06	0.0	1.905686719538835e-11	0.0014783620383950202	1.7521206707726833e-11	4.3870813167923295e-05	6.500544547094478e-11	2.4997011238703237e-08	1.3431922241124994e-11	1.9163781672659752e-11	3.2268994143436203e-09	3.57075480295066e-11	6.748843117687642e-08	0.0008728117897235377	0.022939057094905735	1.6077876807685243e-08	0.00020276779015737656
GO_GLUTAMATERGIC_SYNAPSE	0.041133448198478306	1	2.5503786225122838e-06	4.363471109314343e-05	0.08383922134181288	0.00018332846599233843	0.00038566667821027245	4.968186667841934e-06	0.0007563769344560711	2.081674460585603e-07	1	1	0.025899843105441023	1	0.010637947464965714	0.0005412450739497032	0.0004109045409019796	0.0006979412548032693	1.7912164007483078e-05	3.808805387062186e-05	0.09293889548057122	0.004131320689602314	6.317014245027508e-09	0.00523252814071129	0.0	0.048339120449790385	0.009356504795356102	2.3536150250969e-08	0.04023029972532233	1.993747660300471e-07	0.0017056753148692039	1.827518198105338e-05	7.772805987737996e-08	1	2.5377209238564014e-05	6.581807543426521e-09	1	1	0.06559576600770001	0.06713856414101838
