	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CBX2	CCDC17	CSRNP3	CXXC4	DACH1	DPF3	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	PROX1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF117	ZNF382	ZNF492	ZNF519	ZNF788	ZNF846	ZNF853	ZNF883
GO_ACTIN_FILAMENT_BASED_PROCESS	1	1	0.049933775995622987	0.078081690256388	0.014656286382075723	1	1	1	1	1	1	1	1	0.0050501618454885655	0.03087162775254071	0.005001561380968855	0.02945744162133679	0.0019502814252320144	0.025325647056298584	1	1	1	1	1	1	1	1	1	0.011846932667458399	1	0.07542784183087126	0.020017861528312086	0.01682467890417394	0.056752656488589515	1	0.016264733741798598	1	1	1	0.002912312501588188	1	1	1	0.07003215012704711	0.06834090245061009	1	0.014831006998503482	0.02494272600811076	1	1	0.05493681535597905	1	0.007187660325458811	1	1	0.07748188317714133	0.010833739177377621	0.007189478724316634	1	1	1	1	1	1	1	1	0.007521833212359774	0.019534415951211193	1	1	1	1
GO_ACTIN_FILAMENT_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07407774197372374	0.05597750637418941	1	1	1	1
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0019924623149106813	1	1	1	0.01920952642463125	1	1	1	1	1	1	1	1	1	0.09125405766767614	0.0064628530454807764	1	1	1	0.07208287014619918	0.055314762219878855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06847469728459299	0.010849216430470765	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT_DEPOLYMERIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04125687343810447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0028561733483494223	1	1	1	0.024258679010150663	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05322593876568571	0.07998559847270892	1	1	1	1	1	1	0.0474259625546416	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06971771428231799	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_MEDIATED_CELL_CONTRACTION	1	1	0.0012791557050926272	1	0.008225530236967371	1	1	1	1	1	1	1	1	1	0.051339391664302125	0.0025630231800347625	0.024952765297363233	0.030878039183639627	1	1	0.0017110626337208945	1	1	1	1	1	1	1	0.00026378733971432755	1	1	1	0.0016411783898244714	0.024493021754622757	0.0019005522952477705	3.905407242599246e-06	1	0.009174283125958804	0.09456172994793999	0.004615492167310942	1	0.017135992059643446	1	0.0008046789035105473	0.002047905436408093	1	0.0002340010498435019	0.09387534399177455	1	0.07007131558205004	0.09653635165863639	1	0.07199922616253551	1	1	1	0.00018637629149365065	0.0036436564273221173	0.0008822336135874131	1	1	0.013496748587799923	1	1	1	1	0.0024274312262549946	0.00179828701971263	1	1	1	1
GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.034774540799168197	0.027648626795101716	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0702789630882803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTION_POTENTIAL	1	0.0008988922358366125	0.011194839239870746	0.0038373689163838653	3.103018877581576e-05	1	1	1	1	1	1	1	1	1	0.06290869444782754	1.165796707169875e-06	0.008172001338723867	0.0021756764242186755	0.0003624275863884918	1	0.0005659355249001408	1	1	1	1	1	1	1	0.000448272553532969	1	0.09190627881990254	0.03023757077600464	0.0031448035434044064	1	0.00016124637594416846	3.827354877472544e-08	1	0.002288741977570785	0.00273213358959834	6.278667496240065e-05	1	0.0032528208207835974	0.021934861075958656	5.172760829541545e-05	7.598407863351753e-06	1	1.0153396832746076e-05	1	0.00182628595690415	0.00012692887844456546	1	1	0.00847167209175026	1	0.012822436762222278	0.0010506987811917945	0.000376972971514955	2.013285541968557e-05	0.00025999717595326377	1	1	0.0010506987811917945	0.07696780873473696	1	1	1	0.003360627370492031	0.02041739451338964	1	1	1	1
GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010855416778695282	1	1	1	1	1	0.0019873196746991173	1	0.07955117136469969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005122254161095352	1	1	1	0.0074338314064889	1	1	1	1	1	1	1	0.0007710204745099425	1	1	1	1	1	0.017809575136883415	1	1	1	1	1	1	1	1	0.011971991999876419	0.03257268865311713	1	1	1	1	1	0.011962700734913123	1	1	1	1	1	1	1	1	1	1	0.07296100967161956	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_GTPASE_ACTIVITY	1	1	1	0.08901044079872233	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02212589050299063	1	1	1	1	1	1	1	1	1	1	1	1	0.07576059995226558	1	0.021122761781592114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_MAPKK_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06934041862365259	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_MAPK_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0011682043196655778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03782984782057719	1	1	1	1	1	0.08565698025564095	0.02803299933363068	0.014062639101374175	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06361845310089498	1	1	1	1	1	0.09483506261462837	1	1	1	0.04537633986931988	1	1	1	1	1
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01606043354713005	1	1	1	0.06773075733659839	1	1	1	0.008196924592238641	0.025245596851871777	1	0.04495652444171494	1	1	1	1	1	1	1	1	1	1	1	0.037631159431249284	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	1	1	1	0.004314880049497871	1	1	1	1	1	1	1	1	1	1	0.01652453905893081	1	0.030124304293879356	0.09999944909337155	1	1	0.05528990269419998	1	0.08296763710380284	1	1	1	1	1	0.0186190448296073	1	1	0.02718093540611044	1	1	1	1	1	0.06994097058795634	0.05077099939392504	0.009280508247994645	1	1	1	0.051635307657598606	0.09389416430768016	0.08345953550818952	1	1	1	1	1	1	1	1	1	1	0.09999944909337155	1	1	0.030100114374174813	1	0.004866637239467675	0.09748998657858854	0.02189247697404295	1	1	0.03519368672694223	1	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005250029947879709	1	1	1	0.0007773868040170662	1	1	1	1	1	1	1	7.383954337902843e-05	1	1	1	0.025271497696572887	1	0.0019790344506491753	1	1	1	1	1	1	1	1	0.0012906432564305792	0.007425341167422994	1	1	1	1	1	0.0026167919338243584	1	1	1	1	1	1	1	1	1	1	0.0175920340297131	1	1	1	1	1	1	1	1	1	1
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012656678336734228	1	1	1	1	1	1	1	1	1	0.028796635562790884	1	1	1	1	0.08167886755399456	1	1	1	1	1	1	0.01573012831353182	1	1	0.07411378046214412	1	1	1	1	1	1	1	1	1	0.04916397431559194	1	1	1	1	1	1	0.07200595045106484	1	1	1	0.02319508776451551
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03646221382553971	1	1	1	1	1	1	1	1	1	0.09437500361910467	1	1	1	1	1	1	1	1	1	1	1	0.08282268917283775	1	1	1	1	1	1	1	1	1	1	1	1	0.0996670516155913	1	1	1	1	1	1	1	1	1	1	0.04883652857638987
GO_ACTIVIN_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00968087411990548	1	1	1	1	0.0023138118141270425	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035971427008350876	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTOMYOSIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09401793755586052	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	1	1	0.0448618034012459	1	1	1	1	1	1	1	1	1	1	0.0008549177335495095	1	0.07970452926792504	1	0.04317852991900517	0.011651739139590056	1	1	1	1	1	1	1	1	1	0.013612936998030234	1	0.037126912568507864	1	0.05908308897768544	1	1	0.09468713130156692	1	1	1	0.04000402656493929	1	1	1	1	1	1	1	0.031095680000049142	1	1	0.053045966645820064	1	1	1	1	0.07825682227935515	0.012575874934402265	0.00640681221252859	0.03460975537339295	1	1	1	1	1	1	1	0.0009075765728193685	0.051482347408456364	1	0.0322847030976704	1	1
GO_ACUTE_INFLAMMATORY_RESPONSE	1	1	1	1	1	1	1	0.013704908185735887	1	1	1	1	1	1	1	1	1	1	0.08623975896948477	1	0.027636291110669564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01304101316512185	1	1	1	1	1	1	1	1	1	1	1	1	0.058553201450327164	1	1	0.013788330170213303	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACYLGLYCEROL_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02048139515991687	1	0.05384937113026822	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011971991999876419	1	0.016136993864261484	0.057507560067667995	0.04582348569751582	1	1	1	1	1	1	1	0.07296100967161956	1	1	1	1	1	0.07296100967161956	1	1	1	1	1	1	1	1	1	1
GO_ADAPTIVE_THERMOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07697107180399443	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004176423996180567	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00968087411990548	1	0.010173926381237486	1	1	1	1	1	1	1	1	1	1	1	0.005116768676464267	0.003989944280089919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	1	0.05511937020526525	1	1	1	1	1	1	1	1	1	1	1	0.07023534336883874	1	0.043616689451857704	1	1	1	0.017991517797873335	1	1	1	1	1	1	1	0.030657710292351426	1	1	1	0.016706122404074986	1	1	1	1	0.07464338213295563	1	1	1	1	1	1	1	0.03713072065636336	1	1	1	1	0.024838159824202455	1	1	1	0.09504770192475531	1	0.053384707760562145	1	0.04438863193557285	1	1	0.08801947173642555	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.139824311281796e-05	1	1	1	0.00012146784931055254	1	1	1	1	1	1	1	1.1153323111079416e-05	1	1	1	0.007993322628602195	1	0.00031660318498294426	1	1	1	1	1	1	1	1	0.0002040568349861438	0.002268574668229606	1	1	1	1	1	0.0007868342223330549	1	1	1	1	1	1	1	1	1	1	0.0054935770064602485	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005853540304344151	1	1	1	0.00760065310402025	1	1	1	1	1	1	1	0.001590680382006493	1	1	1	0.013481378194976745	1	0.014161223797425238	1	1	1	1	1	1	1	1	0.01065202315546987	0.0038764389740456595	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	1	1	0.06003255008947206	1	1	1	1	1	1	1	1	1	1	1	1	0.007518624140981145	1	1	1	0.001931605628576527	1	1	1	1	1	1	1	0.0006756104359664228	1	1	1	0.03159334416391257	1	0.007646985242803717	0.04666149821140231	0.020982473959302195	0.01962519080940539	1	1	1	1	1	0.021305400599284985	1	1	1	0.006933515907104559	1	1	0.0058916222197987755	1	1	1	0.037064396896448915	0.0754621165372299	1	0.0007501604913379145	1	0.002266906437015326	1	0.0754621165372299	1	1	1	1	1	1	1	0.09477823398449581	1	1
GO_ADENYL_NUCLEOTIDE_BINDING	1	1	1	0.0017642425099737569	0.02046586775899306	1	1	1	1	1	1	0.06554423060175629	1	0.004944078944635777	1	0.025201978859012986	0.0058772964476252465	0.06698172918210377	1	0.003674640312470112	0.0023449674813292853	1	1	1	1	1	0.08663021263481985	1	8.261235007189782e-08	1	1	1	0.023937186194335713	0.00546599823142091	0.07598677757930916	0.029247231032695553	1	0.006548577436119363	0.0017864236634924646	0.006442345934218774	0.09741370568100705	1	1	0.004465905631334421	0.09539463516211233	1	0.03442880967178086	0.029689334722001304	1	0.0924927382577273	0.013215708314975316	1	0.0076762302451273134	1	1	0.029937944757575052	2.788993875668666e-05	0.008982593278268225	0.0654396242450499	1	0.0019865250721022853	0.029937944757575052	1	1	1	1	0.00530547962866712	1	1	0.00012134149513709502	1	1
GO_ADHERENS_JUNCTION	1	0.014995703970559937	1	0.00734400170941929	0.004408563818540268	1	1	1	1	1	1	1	1	0.002338736172617817	0.013063740252158729	0.000920616917322703	0.0007620003163298916	1	0.0370829382814033	1	0.0921044381999847	1	1	1	1	0.005259692921235182	1	0.09709553626939194	0.00734400170941929	1	1	1	0.002242662394959627	1	0.03156582098230876	1	1	1	1	0.018546197116674157	1	1	1	0.016602362850679953	0.007319334031051894	0.050144090833385	1	0.05855189639558578	1	1	0.005509862558310985	1	0.01957427827547764	1	1	1	0.07610769631119696	1	0.0001348402126611914	1	1	0.012116151270513908	1	0.0364303213647551	1	1	0.005628897621769324	1	1	0.07875356897966024	1	1
GO_ADHERENS_JUNCTION_ORGANIZATION	1	1	1	0.00026065743475700565	0.009227142689265944	1	1	1	1	1	1	1	1	0.053451178406290545	4.583733417207192e-05	0.0033116465643407977	1	1	1	1	0.03164707663743904	1	1	1	1	0.008942848063382858	1	0.01908961949152843	1	1	1	1	0.013950656500429481	0.022048517410414803	0.0026349327678047985	0.0006407825309694415	1	1	1	0.00019369177629491308	1	1	1	0.04900113058177047	0.012804756964449937	1	1	1	1	0.023397135065873154	0.03307044242627999	1	0.05367217902418875	1	1	1	1	1	1	1	1	0.0412211103688499	0.020890452248153113	1	1	1	0.009369081802050205	0.03233511118551424	1	1	1	1
GO_ADRENAL_GLAND_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01941857696843241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004609781738971863	0.054165072084632726	1	0.000522718477253381	1	0.03613607089762305	1	1	1	1	1	1	0.023591881745084864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009088388638479161	1	1
