Cluster	FCgroup	bindgroup	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0099565	chemical synaptic transmission, postsynaptic	8/200	108/18670	2.12424769461218e-05	0.0029654497816786	0.00254797920843219	IGSF9B/DRD2/ADORA2A/MPP2/CHRNB4/GABRB3/SEZ6/GHRL	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021761	limbic system development	8/200	109/18670	2.27170205860248e-05	0.00302028197505625	0.00259509222634338	MDK/CDK5R1/PROX1/DRD2/NR4A3/ID4/LMX1A/NEUROD1	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050807	regulation of synapse organization	11/200	218/18670	2.41170145058794e-05	0.00306066838638251	0.00262979311286599	EPHB3/CDK5R1/DRD2/EPHA4/NTNG2/DGKB/GAP43/SPARC/LRRTM3/CAMK2B/GHRL	11
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021766	hippocampus development	7/200	81/18670	2.59299392919097e-05	0.00314766915230487	0.00270454607076715	MDK/CDK5R1/PROX1/NR4A3/ID4/LMX1A/NEUROD1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0046879	hormone secretion	13/200	312/18670	3.33946703537711e-05	0.00388491331782204	0.00333800235685282	ADCY5/DRD2/ADORA2A/CPLX1/ILDR2/BAIAP3/PTPRN/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050803	regulation of synapse structure or activity	11/200	227/18670	3.49800983957169e-05	0.00390657738883366	0.00335661659974058	EPHB3/CDK5R1/DRD2/EPHA4/NTNG2/DGKB/GAP43/SPARC/LRRTM3/CAMK2B/GHRL	11
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0023061	signal release	16/200	462/18670	3.99518925215235e-05	0.0042902186123113	0.0036862495164596	ADCY5/DRD2/ADORA2A/CPLX1/ILDR2/BAIAP3/CACNA1B/CHRNB4/CPLX2/PTPRN/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	16
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0009914	hormone transport	13/200	322/18670	4.62126604203787e-05	0.00477873140347027	0.00410599037419271	ADCY5/DRD2/ADORA2A/CPLX1/ILDR2/BAIAP3/PTPRN/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0007626	locomotory behavior	10/200	198/18670	5.62981883759213e-05	0.00551878635582932	0.00474186174971159	ADCY5/DRD2/ADORA2A/EPHA4/CACNA1B/CHRNB4/SPTBN4/CHL1/SEZ6/LMX1A	10
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0007588	excretion	6/200	63/18670	5.73226376500897e-05	0.00551878635582932	0.00474186174971159	ATP6V1B1/MDK/DRD2/ADORA2A/CHRNB4/KCNMA1	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0001709	cell fate determination	5/200	40/18670	6.50991645957876e-05	0.00603872522839656	0.00518860458283659	PTCH1/PROX1/DSCAML1/ISL1/NKX2-2	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0099173	postsynapse organization	9/200	163/18670	6.70488832665807e-05	0.00603872522839656	0.00518860458283659	EPHB3/CDK5R1/EPHA4/DLG2/NTNG2/DGKB/GAP43/CAMK2B/GHRL	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050673	epithelial cell proliferation	15/200	434/18670	7.15277501391203e-05	0.00624079619963825	0.00536222837391629	MDK/PTCH1/PROX1/FGF9/ROBO1/VASH2/ATOH8/NR4A3/FLT1/AKT3/SPARC/SCG2/PTPRN/ISL1/GHRL	15
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021537	telencephalon development	11/200	251/18670	8.6638350494149e-05	0.00720262792320738	0.00618865519415986	EPHB3/MDK/CDK5R1/PROX1/DRD2/ROBO1/CSF1R/NR4A3/ID4/LMX1A/NEUROD1	11
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0032956	regulation of actin cytoskeleton organization	13/200	343/18670	8.77110850247317e-05	0.00720262792320738	0.00618865519415986	CCDC88A/MDK/CDK5R1/PROX1/EVL/CORO2B/LIMCH1/CSF1R/CIT/TRPM2/SPTBN4/ADD2/TMEFF2	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0003002	regionalization	13/200	351/18670	0.000110447638143001	0.00881056587700738	0.00757023059632778	CELSR2/PTCH1/HEYL/CXXC4/ROBO1/DSCAML1/BASP1/LMX1B/NKD1/HES6/ISL1/NKX2-2/NEUROD1	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021549	cerebellum development	7/200	102/18670	0.000113979010064912	0.0088397054472565	0.00759526795140158	MDK/CDK5R1/PROX1/SEZ6/LMX1A/SSTR2/NEUROD1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0001936	regulation of endothelial cell proliferation	9/200	176/18670	0.000120750807355284	0.00887200668778823	0.00762302188262305	MDK/PROX1/VASH2/ATOH8/FLT1/AKT3/SPARC/SCG2/GHRL	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050796	regulation of insulin secretion	9/200	176/18670	0.000120750807355284	0.00887200668778823	0.00762302188262305	ADCY5/DRD2/BAIAP3/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0002067	glandular epithelial cell differentiation	5/200	46/18670	0.000128736655205643	0.00921622413677319	0.00791878103140782	PROX1/NKX2-2/RFX6/NEUROD1/INSM1	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0035883	enteroendocrine cell differentiation	4/200	27/18670	0.000184876873361588	0.0128770781232538	0.0110642667180273	NKX2-2/RFX6/NEUROD1/INSM1	4
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0022037	metencephalon development	7/200	111/18670	0.000193333346031444	0.0128770781232538	0.0110642667180273	MDK/CDK5R1/PROX1/SEZ6/LMX1A/SSTR2/NEUROD1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0009743	response to carbohydrate	10/200	230/18670	0.000193709627928604	0.0128770781232538	0.0110642667180273	APOB/ADCY5/ILDR2/BAIAP3/SPARC/PTPRN/GHRL/NKX2-2/RFX6/NEUROD1	10
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0001935	endothelial cell proliferation	9/200	191/18670	0.000223418007651047	0.0145065831944587	0.0124643730584269	MDK/PROX1/VASH2/ATOH8/FLT1/AKT3/SPARC/SCG2/GHRL	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0048839	inner ear development	9/200	192/18670	0.000232270240940525	0.0147386025614988	0.0126637291651545	ATP6V1B1/PROX1/FGF9/EPHA4/KCNK3/NR4A3/GABRB3/SPARC/NEUROD1	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0030900	forebrain development	13/200	381/18670	0.000246960088472583	0.0153225014892323	0.013165427874363	EPHB3/MDK/CDK5R1/PROX1/DRD2/ROBO1/CSF1R/NR4A3/ID4/LMX1A/SSTR2/ISL1/NEUROD1	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0032970	regulation of actin filament-based process	13/200	388/18670	0.000294277271220343	0.0178613508966782	0.0153468627256559	CCDC88A/MDK/CDK5R1/PROX1/EVL/CORO2B/LIMCH1/CSF1R/CIT/TRPM2/SPTBN4/ADD2/TMEFF2	13
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0003014	renal system process	7/200	120/18670	0.000312336109366922	0.0185540939862222	0.0159420827155031	ATP6V1B1/ADCY5/CORO2B/DRD2/ADORA2A/CHRNB4/KCNMA1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0007389	pattern specification process	14/200	446/18670	0.000335126390932566	0.0194931850725776	0.0167489702836692	CELSR2/PTCH1/HEYL/CXXC4/ROBO1/DNAH11/DSCAML1/BASP1/LMX1B/NKD1/HES6/ISL1/NKX2-2/NEUROD1	14
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050679	positive regulation of epithelial cell proliferation	9/200	206/18670	0.00039009595442924	0.0222275082605395	0.0190983604757086	MDK/PROX1/FGF9/VASH2/NR4A3/AKT3/SCG2/PTPRN/GHRL	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0034284	response to monosaccharide	9/200	207/18670	0.000404116556232146	0.0224729114169784	0.0193092162265472	ADCY5/ILDR2/BAIAP3/SPARC/PTPRN/GHRL/NKX2-2/RFX6/NEUROD1	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050680	negative regulation of epithelial cell proliferation	8/200	165/18670	0.000412171585316516	0.0224729114169784	0.0193092162265472	PTCH1/ROBO1/ATOH8/FLT1/SPARC/SCG2/ISL1/GHRL	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0090276	regulation of peptide hormone secretion	9/200	208/18670	0.000418549926104183	0.0224729114169784	0.0193092162265472	ADCY5/DRD2/BAIAP3/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0035270	endocrine system development	7/200	127/18670	0.000440608830299121	0.0232109406451914	0.0199433470556444	MDK/DRD2/ISL1/NKX2-2/RFX6/NEUROD1/INSM1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050806	positive regulation of synaptic transmission	8/200	168/18670	0.000464758763071389	0.0240297493795429	0.0206468854003839	IGSF9B/DRD2/ADORA2A/EPHA4/CACNG4/MPP2/BAIAP3/SCGN	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0072148	epithelial cell fate commitment	3/200	15/18670	0.000501066712603186	0.0254359683925108	0.0218551394836873	PROX1/NKX2-2/NEUROD1	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021543	pallium development	8/200	172/18670	0.000543218323576554	0.0270833135611739	0.0232705744253941	MDK/CDK5R1/PROX1/ROBO1/NR4A3/ID4/LMX1A/NEUROD1	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0043583	ear development	9/200	219/18670	0.000607307889317026	0.0290002093849111	0.0249176131760716	ATP6V1B1/PROX1/FGF9/EPHA4/KCNK3/NR4A3/GABRB3/SPARC/NEUROD1	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0046883	regulation of hormone secretion	10/200	266/18670	0.000611860278030285	0.0290002093849111	0.0249176131760716	ADCY5/DRD2/ADORA2A/BAIAP3/ABCC8/CACNA1A/ISL1/GHRL/RFX6/NEUROD1	10
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	5/200	64/18670	0.000612826774251345	0.0290002093849111	0.0249176131760716	ADCY5/BAIAP3/PTPRN/GHRL/RFX6	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0099175	regulation of postsynapse organization	6/200	98/18670	0.000651572530899955	0.0303198417712112	0.0260514701389649	CDK5R1/EPHA4/DGKB/GAP43/CAMK2B/GHRL	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0060079	excitatory postsynaptic potential	6/200	100/18670	0.000724982699268004	0.0321565268296795	0.0276295900485748	DRD2/ADORA2A/MPP2/CHRNB4/SEZ6/GHRL	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0034765	regulation of ion transmembrane transport	14/200	483/18670	0.000736047187184963	0.0321565268296795	0.0276295900485748	PLCG2/DRD2/CACNG4/DLG2/CACNA1B/KCNIP3/KCNH7/CACNA2D1/KCNMA1/RGS9/KCNJ6/DPP10/FGF14/CACNA1A	14
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0045187	regulation of circadian sleep/wake cycle, sleep	3/200	17/18670	0.000737112362857984	0.0321565268296795	0.0276295900485748	DRD2/ADORA2A/GHRL	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0060080	inhibitory postsynaptic potential	3/200	17/18670	0.000737112362857984	0.0321565268296795	0.0276295900485748	IGSF9B/ADORA2A/GABRB3	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0048713	regulation of oligodendrocyte differentiation	4/200	39/18670	0.000783761787448916	0.0336655832393442	0.0289262042687624	MDK/TP73/ID4/NKX2-2	4
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0051782	negative regulation of cell division	3/200	18/18670	0.000877582321738471	0.0371241868982626	0.031897912057435	PTCH1/E2F7/SUSD2	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0046928	regulation of neurotransmitter secretion	6/200	104/18670	0.000890874112529941	0.0371241868982626	0.031897912057435	DRD2/ADORA2A/CPLX1/BAIAP3/CHRNB4/CPLX2	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:2001259	positive regulation of cation channel activity	5/200	70/18670	0.000923728231152138	0.037613587296072	0.0323184155661846	PLCG2/CACNG4/CACNA2D1/RGS9/FGF14	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0048167	regulation of synaptic plasticity	8/200	187/18670	0.000938307897423553	0.037613587296072	0.0323184155661846	DRD2/ADORA2A/EPHA4/MPP2/SCGN/CAMK2B/CPLX2/FGF14	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0016358	dendrite development	9/200	233/18670	0.000943034065445932	0.037613587296072	0.0323184155661846	EPHB3/CELSR2/SDK1/CDK5R1/EPHA4/SEZ6/MAP6/CAMK2B/GHRL	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0071902	positive regulation of protein serine/threonine kinase activity	11/200	334/18670	0.000985156832189063	0.0382031247373233	0.0328249590093348	SAMD5/CDK5R1/PROX1/NEK10/ROBO1/EPHA4/TP73/CSF1R/MAPK10/FLT1/GHRL	11
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050795	regulation of behavior	5/200	71/18670	0.000985180867151603	0.0382031247373233	0.0328249590093348	MDK/DRD2/ADORA2A/NR4A3/GHRL	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0046777	protein autophosphorylation	9/200	235/18670	0.00100137970682996	0.0382993444036882	0.0329076330478078	EPHB3/MEX3B/NEK10/EPHA4/ROS1/CSF1R/STK33/FLT1/CAMK2B	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0019226	transmission of nerve impulse	5/200	72/18670	0.00104961955565301	0.0396018621538272	0.034026784741582	CACNG4/KCNMB2/CHRNB4/SPTBN4/GHRL	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0045685	regulation of glial cell differentiation	5/200	73/18670	0.0011171333721951	0.0415871516689163	0.0357325888453703	MDK/EPHA4/TP73/ID4/NKX2-2	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0010959	regulation of metal ion transport	12/200	394/18670	0.00115097378854942	0.0419990014379525	0.0360864591604184	PLCG2/DRD2/ADORA2A/CACNA1B/KCNIP3/NKAIN1/SPTBN4/CACNA2D1/RGS9/CAMK2B/DPP10/FGF14	12
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0006813	potassium ion transport	9/200	240/18670	0.00116014424285823	0.0419990014379525	0.0360864591604184	DRD2/KCNK3/KCNMB2/KCNIP3/KCNH7/KCNMA1/KCNJ6/DPP10/ABCC8	9
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0042063	gliogenesis	10/200	290/18670	0.00118123756751696	0.0419990014379525	0.0360864591604184	MDK/CDK5R1/ADORA2A/EPHA4/TP73/CSF1R/DNER/ID4/GAP43/NKX2-2	10
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0099504	synaptic vesicle cycle	8/200	194/18670	0.00118836716103089	0.0419990014379525	0.0360864591604184	CDK5R1/DRD2/ADORA2A/CPLX1/AMPH/CPLX2/FGF14/SLC18A1	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0050802	circadian sleep/wake cycle, sleep	3/200	20/18670	0.00120685098472724	0.0421190993669807	0.0361896499235972	DRD2/ADORA2A/GHRL	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0030902	hindbrain development	7/200	152/18670	0.00127453435611392	0.0421694320010745	0.0362328968219155	MDK/CDK5R1/PROX1/SEZ6/LMX1A/SSTR2/NEUROD1	7
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0001938	positive regulation of endothelial cell proliferation	6/200	112/18670	0.00130908745596261	0.0421694320010745	0.0362328968219155	MDK/PROX1/VASH2/AKT3/SCG2/GHRL	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0002065	columnar/cuboidal epithelial cell differentiation	6/200	112/18670	0.00130908745596261	0.0421694320010745	0.0362328968219155	PROX1/ROS1/NKX2-2/RFX6/NEUROD1/INSM1	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0098693	regulation of synaptic vesicle cycle	6/200	112/18670	0.00130908745596261	0.0421694320010745	0.0362328968219155	CDK5R1/DRD2/ADORA2A/CPLX1/CPLX2/FGF14	6
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0009749	response to glucose	8/200	197/18670	0.00131060964751656	0.0421694320010745	0.0362328968219155	ADCY5/ILDR2/BAIAP3/PTPRN/GHRL/NKX2-2/RFX6/NEUROD1	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0001937	negative regulation of endothelial cell proliferation	5/200	76/18670	0.00133902634170364	0.0421694320010745	0.0362328968219155	ATOH8/FLT1/SPARC/SCG2/GHRL	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0060411	cardiac septum morphogenesis	5/200	76/18670	0.00133902634170364	0.0421694320010745	0.0362328968219155	PROX1/HEYL/ROBO1/DNAH11/ISL1	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0031018	endocrine pancreas development	4/200	45/18670	0.00135051441895788	0.0421694320010745	0.0362328968219155	NKX2-2/RFX6/NEUROD1/INSM1	4
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:1900271	regulation of long-term synaptic potentiation	4/200	45/18670	0.00135051441895788	0.0421694320010745	0.0362328968219155	DRD2/ADORA2A/EPHA4/SCGN	4
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0014821	phasic smooth muscle contraction	3/200	21/18670	0.00139694276167074	0.0421694320010745	0.0362328968219155	DRD2/SSTR2/GHRL	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0042749	regulation of circadian sleep/wake cycle	3/200	21/18670	0.00139694276167074	0.0421694320010745	0.0362328968219155	DRD2/ADORA2A/GHRL	3
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:1903522	regulation of blood circulation	10/200	297/18670	0.00141144232792975	0.0421694320010745	0.0362328968219155	DRD2/CACNG4/KCNK3/CACNA1B/KCNMB2/KCNIP3/SPTBN4/CACNA2D1/AVPR1B/GHRL	10
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0008344	adult locomotory behavior	5/200	77/18670	0.00141974448714219	0.0421694320010745	0.0362328968219155	DRD2/EPHA4/SPTBN4/CHL1/SEZ6	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0048678	response to axon injury	5/200	77/18670	0.00141974448714219	0.0421694320010745	0.0362328968219155	NREP/DRD2/EPHA4/GAP43/ISL1	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0021954	central nervous system neuron development	5/200	78/18670	0.00150399260074434	0.0442015509608231	0.0379789378071617	EPHB3/DRD2/ROBO1/EPHA4/SPTBN4	5
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0009746	response to hexose	8/200	202/18670	0.00153641723003826	0.0446841344402795	0.0383935840708027	ADCY5/ILDR2/BAIAP3/PTPRN/GHRL/NKX2-2/RFX6/NEUROD1	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0035637	multicellular organismal signaling	8/200	204/18670	0.0016349436025055	0.0470594076102615	0.0404344706468806	CACNG4/KCNK3/KCNMB2/KCNIP3/CHRNB4/SPTBN4/CACNA2D1/GHRL	8
upregulated.NEUROG3 bound	upregulated	NEUROG3 bound	GO:0101023	vascular endothelial cell proliferation	4/200	48/18670	0.0017202231368035	0.0485137676561147	0.0416840885568864	MDK/FLT1/AKT3/GHRL	4
