TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
NR4A3	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	0	95	4	1.3726442610439982e-05	1	CHRNA3 CHRNB2 DRD2 KCNK3
RFX6	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	80	4	1.4371062106111054e-05	1	MAFA NEUROD1 NKX2-2 PAX4
MAFB	NABA	NABA_MATRISOME	1026	0	101	21	2.6254062952091317e-05	1	ADAMTSL2 AGT AMBP C1QL1 CELA3A CELA3B COL16A1 CRISPLD2 CRLF1 ELFN1 HGFAC MATN2 MDK MMP2 MUC15 PRELP SFRP1 SFTPA2 SMOC2 VWCE WNT9A
SMAD9	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	94	12	3.2851919797405316e-05	1	ABCC8 CAMK2B CHRNA1 CPLX1 GABBR2 GNG4 KCNF1 KCNH6 KCNJ11 KCNK3 SLC1A2 TUBB3
RFX6	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	80	9	3.478807165258058e-05	1	CACNG4 CAMK2B CHRNA1 CHRNA3 GABBR2 GNG4 TUBA1A TUBB3 TUBB4A
ETV1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	103	3	3.747756657623835e-05	1	CHRNA1 CHRNA3 CHRNB2
TFCP2L1	NABA	NABA_MATRISOME	1026	0	136	25	4.288804234886534e-05	1	ADAMTSL2 AGT AMBP C1QL1 CELA3B COL16A1 CRISPLD2 CRLF1 CSH1 GDF10 GPC2 HGFAC IFNE LEFTY1 LTBP2 MATN2 MDK MMP11 MMP2 MUC5AC SERPINI1 SFTPA2 SMOC2 SPARC WNT9A
MAFA	NABA	NABA_MATRISOME	1026	0	112	22	4.2954673145412237e-05	1	ADAMTSL2 AMBP C1QL1 CELA3A CELA3B COL16A1 CRISPLD2 CRLF1 ELFN1 GDF10 HGFAC LEFTY1 MUC15 PRELP SERPINI1 SFRP1 SFTPA2 SMOC2 SPARC SPON2 VWCE WIF1
GATA2	NABA	NABA_MATRISOME	1026	0	76	17	5.742747873782594e-05	1	AGT AMBP CELA3A CELA3B COL16A1 CRISPLD2 LTBP2 MATN2 MMP11 MUC15 MUC5AC PRELP SEMA6B SMOC2 SPON2 VWA5B2 WIF1
ARX	NABA	NABA_MATRISOME	1026	0	76	17	5.742747873782594e-05	1	AMBP C1QL1 CELA3B COL16A1 GDF10 LEFTY1 MDK MMP11 MMP2 MUC15 SEMA6B SFRP1 SFTPA2 SPARC VWCE WIF1 WNT9A
ZNF519	REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	0	48	3	6.623387795823277e-05	1	DLL1 DLL4 MDK
ZNF519	WP	WP_OSTEOBLAST_DIFFERENTIATION	119	0	48	5	6.88018912223809e-05	1	DLL1 DLL4 MAPK4 SMAD9 WNT9A
TFCP2L1	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	136	14	7.02518616840786e-05	1	AGT CLPS GABBR2 GAL GNAO1 GNG4 GPC2 PDE6B PTGDR2 RBP1 RGS16 RGS5 RGS9 SSTR1
FOXJ1	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	0	35	6	7.120296263962711e-05	1	CHRNA1 CHRNB2 CSH1 DRD2 GABBR2 SSTR2
SIX2	NABA	NABA_MATRISOME	1026	0	70	16	7.145003402952987e-05	1	ADAMTSL2 COL16A1 CRLF1 GDF10 GPC2 IFNE IL17C LEFTY1 LTBP2 MDK MMP11 MMP2 SERPINI1 SMOC2 SPON2 VWA5B2
ETV1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	0	103	3	7.278385743991755e-05	1	CHRNA1 CHRNA3 CHRNB2
NEUROG3	REACTOME	REACTOME_SURFACTANT_METABOLISM	30	0	100	4	7.309049844572701e-05	1	PGA3 PGA4 PGA5 SFTPA2
FEV	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	104	12	7.634605921091886e-05	1	AGT CLPS GAL GNAO1 GNG4 GPC2 PTGDR2 RBP1 RGS16 RGS4 RGS9 SSTR1
NEUROD1	REACTOME	REACTOME_SURFACTANT_METABOLISM	30	0	102	4	7.896140278240704e-05	1	PGA3 PGA4 PGA5 SFTPA2
ARX	REACTOME	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	15	0	76	3	7.944179796703921e-05	1	SFRP1 WIF1 WNT9A
ISL1	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	31	2	7.962407501482804e-05	1	ASRGL1 QDPR
PAX4	REACTOME	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	21	0	54	3	8.173933779942466e-05	1	TUBA1A TUBB3 TUBB4A
PAX4	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	0	54	4	8.418750077132664e-05	1	HSPA2 TUBA1A TUBB3 TUBB4A
ARX	NABA	NABA_MATRISOME_ASSOCIATED	751	0	76	14	8.42725211023243e-05	1	AMBP C1QL1 CELA3B GDF10 LEFTY1 MDK MMP11 MMP2 MUC15 SEMA6B SFRP1 SFTPA2 WIF1 WNT9A
SPIB	NABA	NABA_MATRISOME	1026	0	86	18	8.874516653278874e-05	1	ADAMTSL2 AGT AMBP C1QL1 CELA3B COL16A1 CRISPLD2 CRLF1 GDF10 HGFAC IL17C LTBP2 MDK MMP11 SEMA6B SERPINI1 VWCE WNT9A
LMX1B	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	90	11	8.945483031264079e-05	1	CAMK2B GABBR2 GAL GPC2 PTGDR2 RGS16 RGS4 RGS5 RGS9 SSTR1 SSTR2
NEUROD1	NABA	NABA_MATRISOME	1026	0	102	20	9.687428027116418e-05	1	ADAMTSL2 AGT AMBP C1QL1 COL16A1 CRISPLD2 GPC2 IGFBPL1 IL17C MATN2 MDK MMP2 PRELP SEMA6B SERPINI1 SFTPA2 SPON2 VWA5B2 WIF1 WNT9A
SMAD9	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	0	94	4	0.00010668956260473372	1	ABCC8 GABBR2 GNG4 KCNJ11
PAX4	REACTOME	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	0	54	3	0.00010821383560255526	1	TUBA1A TUBB3 TUBB4A
SOX4	NABA	NABA_MATRISOME	1026	0	127	23	0.00010852293665419843	1	AGT AMBP CELA3A COL16A1 CSH1 GPC2 HGFAC IFNE LEFTY1 LTBP2 MATN2 MDK MMP11 MUC15 PRELP SEMA6B SERPINI1 SFTPA2 SPARC SPON2 VWCE WIF1 WNT9A
ZNF846	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	0	70	4	0.00010896612293087582	1	ABCC8 KCNJ11 MAFA SOCS1
PAX4	REACTOME	REACTOME_KINESINS	61	0	54	4	0.0001098838693559534	1	KIF1A TUBA1A TUBB3 TUBB4A
ONECUT1	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	39	2	0.00012667959613599233	1	ASRGL1 QDPR
POU5F1	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	0	23	3	0.00012721977398932882	1	DYNC1I1 HSPA2 TUBA1A
NHLH1	NABA	NABA_MATRISOME	1026	0	59	14	0.0001303010805323579	1	ADAMTSL2 AMBP CELA3B COL16A1 CRLF1 GPC2 IL17C LEFTY1 LTBP2 MATN2 PRELP SERPINI1 SPON2 WNT9A
RFX6	REACTOME	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	44	0	80	4	0.0001413129858143236	1	CAMK2B TUBA1A TUBB3 TUBB4A
PAX4	REACTOME	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	0	54	3	0.00015749468755232865	1	TUBA1A TUBB3 TUBB4A
ETV1	REACTOME	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	14	0	103	3	0.00015785103263232791	1	CHRNA1 CHRNA3 CHRNB2
SOX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	127	13	0.0001592070725420225	1	ABCC8 CHRNA1 CHRNB2 GABBR2 GNG4 KCNF1 KCNH6 KCNK3 LRFN1 SLC1A2 SLITRK6 TUBA1A TUBB3
SETBP1	NABA	NABA_MATRISOME	1026	0	5	4	0.00017037256312291138	1	CSH1 CSH2 MUC15 VWCE
GATA2	NABA	NABA_CORE_MATRISOME	275	0	76	8	0.00017756142556457633	1	COL16A1 CRISPLD2 LTBP2 MATN2 PRELP SMOC2 SPON2 VWA5B2
PAX4	WP	WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY	70	0	54	4	0.0001878817389996401	1	HSPA2 TUBA1A TUBB3 TUBB4A
NHLH1	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	59	2	0.00019477829203262687	1	INSM1 NEUROG3
ZNF382	PID	PID_S1P_S1P2_PATHWAY	24	0	12	2	0.00020685776393569721	1	CDH5 GNAO1
FOXP2	REACTOME	REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	7	0	43	2	0.00021550286452720613	1	CHRNA3 CHRNB2
PAX4	REACTOME	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	29	0	54	3	0.00021942752127257492	1	TUBA1A TUBB3 TUBB4A
ZNF519	REACTOME	REACTOME_SIGNALING_BY_NOTCH2	33	0	48	3	0.0002281561018102618	1	DLL1 DLL4 MDK
NEUROG3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	100	11	0.0002318923637469883	1	CAMK2B CLPS GABBR2 GAL GNAO1 GNG4 PDE6B RBP1 RGS4 RGS9 SSTR2
TFCP2L1	REACTOME	REACTOME_SURFACTANT_METABOLISM	30	0	136	4	0.00024010612535585452	1	ADORA2A PGA3 PGA4 SFTPA2
PAX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	54	8	0.00024080083072186564	1	CHRNA3 GNG4 KCNH6 KCNJ11 KCNK3 TUBA1A TUBB3 TUBB4A
FOXJ1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	35	2	0.00024310611674338567	1	CHRNA1 CHRNB2
TFCP2L1	NABA	NABA_MATRISOME_ASSOCIATED	751	0	136	19	0.0002483575092188106	1	ADAMTSL2 AGT AMBP C1QL1 CELA3B CRLF1 CSH1 GDF10 GPC2 HGFAC IFNE LEFTY1 MDK MMP11 MMP2 MUC5AC SERPINI1 SFTPA2 WNT9A
RFX6	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	21	0	80	3	0.00026364374314935546	1	MAFA NEUROD1 NKX2-2
RFX6	REACTOME	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	21	0	80	3	0.00026364374314935546	1	TUBA1A TUBB3 TUBB4A
ZNF519	REACTOME	REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7	0	48	2	0.00026885936931542176	1	DLL1 DLL4
NEUROG3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	100	11	0.000268903324828762	1	ABCC8 CACNG4 CAMK2B CHRNA1 CPLX1 GABBR2 GNG4 KCNF1 KCNK3 SLC1A2 SLITRK6
ASCL2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	55	8	0.00027426670335439773	1	ABCC8 CAMK2B CHRNA3 CHRNB2 KCNF1 KCNJ11 SLC1A2 TUBB4A
TFCP2L1	WP	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	123	0	136	7	0.00027810882510437285	1	CDH22 CDH5 CSF1R FLT1 KIT NTRK1 PPP1R14A
ISL1	REACTOME	REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	11	0	31	2	0.0002898240903701499	1	ASRGL1 QDPR
ARX	WP	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	158	0	76	6	0.000293235587303875	1	CAMK2B GNG4 PLCG2 RGS16 RGS4 RGS9
TFCP2L1	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	0	136	5	0.00029399001846608375	1	DYNC1I1 HSPA2 TUBA1A TUBB3 TUBB4A
PAX4	REACTOME	REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	32	0	54	3	0.00029528116849719677	1	TUBA1A TUBB3 TUBB4A
PAX4	REACTOME	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	32	0	54	3	0.00029528116849719677	1	TUBA1A TUBB3 TUBB4A
NEUROD1	REACTOME	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	0	102	4	0.0003003725822405823	1	INSM1 NEUROD1 NKX2-2 PAX4
ISL1	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	31	6	0.0003006724181945364	1	AGT GAL GNAO1 RGS4 SSTR1 SSTR2
ARNT2	WP	WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	49	0	36	3	0.0003150330698751258	1	G0S2 PPP1R3C TUBB3
PAX4	REACTOME	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	33	0	54	3	0.0003238714240783036	1	TUBA1A TUBB3 TUBB4A
SPIB	NABA	NABA_MATRISOME_ASSOCIATED	751	0	86	14	0.00032847602574526125	1	ADAMTSL2 AGT AMBP C1QL1 CELA3B CRLF1 GDF10 HGFAC IL17C MDK MMP11 SEMA6B SERPINI1 WNT9A
SMAD9	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	0	94	4	0.00034048158187705013	1	ABCC8 KCNJ11 MAFA SOCS1
PAX4	REACTOME	REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7	0	54	2	0.0003405623434081795	1	DLL1 DLL4
ASCL1	REACTOME	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	35	0	52	3	0.0003454170147205726	1	ABCC8 GABBR2 KCNJ11
RFX6	REACTOME	REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	23	0	80	3	0.00034800952252267425	1	TUBA1A TUBB3 TUBB4A
PAX6	REACTOME	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	22	0	84	3	0.0003509732254580733	1	DLL1 DLL4 MDK
ASCL2	REACTOME	REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	7	0	55	2	0.00035332438848711956	1	CHRNA3 CHRNB2
ASCL2	REACTOME	REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7	0	55	2	0.00035332438848711956	1	DLL1 DLL4
ATOH8	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	15	2	0.00035628423373168516	1	NEUROG3 PAX4
DACH1	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	15	2	0.00035628423373168516	1	NKX2-2 PAX4
INSM1	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	15	2	0.00035628423373168516	1	NKX2-2 PAX4
FOXP2	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	43	2	0.0003679063214635514	1	CHRNA3 CHRNB2
FOXJ1	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	0	35	2	0.00037017617503321	1	CHRNA1 CHRNB2
FEV	NABA	NABA_MATRISOME	1026	0	104	19	0.000373078947905392	1	ADAMTSL2 AGT C1QL1 CELA3A CRLF1 GDF10 GPC2 HGFAC IL17C LTBP2 MMP11 MUC15 PRELP SEMA6B SFRP1 SFTPA2 SPARC SPON2 VWCE
RFX6	REACTOME	REACTOME_PROTEIN_FOLDING	102	0	80	5	0.0003794893937510979	1	GNG4 RGS9 TUBA1A TUBB3 TUBB4A
HHEX	REACTOME	REACTOME_AGGREPHAGY	44	0	9	2	0.000385289296716107	1	DYNC1I1 TUBB4A
TP73	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	32	6	0.00039538910287806317	1	ABCC8 CAMK2B CHRNA3 GNG4 LRFN1 TUBB4A
RFX6	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	80	5	0.00039697617075251657	1	GABBR2 GNG4 KCNF1 KCNH6 KCNJ11
PBX3	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	69	2	0.00039863835857101293	1	ASRGL1 QDPR
SPIB	REACTOME	REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	5	0	86	2	0.0004143772006763857	1	ADORA2A NTRK1
NR4A3	WP	WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	49	0	95	4	0.0004165337367662003	1	G0S2 GFRA1 PPP1R3C TUBB3
SIX2	BIOCARTA	BIOCARTA_NO1_PATHWAY	28	0	70	3	0.000425643065336323	1	CHRNA1 FLT1 PDE2A
HLF	REACTOME	REACTOME_DECTIN_2_FAMILY	26	0	16	2	0.00044029044907989423	1	MUC15 PLCG2
LMX1B	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	90	2	0.00045378153711150837	1	INSM1 NKX2-2
ONECUT1	REACTOME	REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM	11	0	39	2	0.00046017143199661437	1	ASRGL1 QDPR
SOX4	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	127	6	0.0004706926493719399	1	ABCC8 GABBR2 GNG4 KCNF1 KCNH6 KCNK3
EBF3	NABA	NABA_MATRISOME_ASSOCIATED	751	0	19	6	0.0004761257765151239	1	ADAMTSL2 AGT CSH2 GDF10 GPC2 MUC5AC
GATA2	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	76	2	0.00048359318791546535	1	ASRGL1 QDPR
PAX4	REACTOME	REACTOME_GAP_JUNCTION_ASSEMBLY	38	0	54	3	0.000493581013698785	1	TUBA1A TUBB3 TUBB4A
RFX6	REACTOME	REACTOME_KINESINS	61	0	80	4	0.0005024708048613213	1	KIF1A TUBA1A TUBB3 TUBB4A
RFX6	REACTOME	REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	26	0	80	3	0.000504265820370553	1	TUBA1A TUBB3 TUBB4A
NEUROG3	WP	WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA	21	0	100	3	0.0005083732401166552	1	CSF1R FLT1 KIT
HES4	WP	WP_MONOAMINE_TRANSPORT	32	0	14	2	0.0005089450325503897	1	ADORA2A AGT
ZNF519	REACTOME	REACTOME_AGGREPHAGY	44	0	48	3	0.0005385058775045914	1	DYNC1I1 TUBA1A TUBB3
TFCP2L1	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	0	136	6	0.0005481062881930177	1	CDH22 CDH5 CSF1R FLT1 KIT NTRK1
PBX3	REACTOME	REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT	7	0	69	2	0.0005562074429384944	1	DLL1 DLL4
ARX	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	76	9	0.0005575650044117308	1	ABCC8 CAMK2B CHRNA1 CPLX1 GNG4 SLC1A2 SLITRK6 TUBA1A TUBB3
HHEX	REACTOME	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	53	0	9	2	0.0005594505786991055	1	DYNC1I1 TUBB4A
FOXP2	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	11	0	43	2	0.000559756521720467	1	CHRNA3 CHRNB2
NEUROG3	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	100	2	0.0005600011605719768	1	INSM1 NEUROD1
MAFB	NABA	NABA_MATRISOME_ASSOCIATED	751	0	101	15	0.0005643290531636147	1	ADAMTSL2 AGT AMBP C1QL1 CELA3A CELA3B CRLF1 ELFN1 HGFAC MDK MMP2 MUC15 SFRP1 SFTPA2 WNT9A
MAFB	REACTOME	REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION	5	0	101	2	0.0005712274009768148	1	ADORA2A NTRK1
ST18	WP	WP_DIFFERENTIATION_PATHWAY	48	0	10	2	0.0005721255486972332	1	KIT LEFTY1
EBF3	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	19	2	0.0005775456711154536	1	MAFA NEUROG3
PAX6	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	84	2	0.0005905529338843252	1	ASRGL1 QDPR
ASCL1	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	52	3	0.0005942036405429674	1	CAMK2B SCN1B SCN3A
ASCL2	REACTOME	REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	55	2	0.0006024645934301631	1	CHRNA3 CHRNB2
FOXJ1	REACTOME	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	14	0	35	2	0.0006094197610296836	1	CHRNA1 CHRNB2
ASCL1	WP	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	99	0	52	4	0.0006119204701438008	1	CDH22 CDH5 CSF1R FLT1
SPIB	REACTOME	REACTOME_ACTIVATION_OF_TRKA_RECEPTORS	6	0	86	2	0.0006189318299146818	1	ADORA2A NTRK1
MAFA	WP	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	123	0	112	6	0.0006202335034557471	1	CDH22 CDH5 CSF1R FLT1 NTRK1 PPP1R14A
NR4A3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	95	10	0.0006303249247665565	1	AGT CAMK2B CLPS GAL GNAO1 GNG4 PDE6B RBP1 RGS16 RGS9
ONECUT1	NABA	NABA_ECM_REGULATORS	238	0	39	5	0.0006382481158397901	1	AGT AMBP CELA3A CELA3B MMP2
TFCP2L1	REACTOME	REACTOME_PROTEIN_FOLDING	102	0	136	6	0.0006423105301427423	1	GNAO1 GNG4 RGS9 TUBA1A TUBB3 TUBB4A
HHEX	REACTOME	REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_	57	0	9	2	0.0006470391018408295	1	DYNC1I1 TUBB4A
LMX1B	REACTOME	REACTOME_PHENYLALANINE_METABOLISM	6	0	90	2	0.000677650733994728	1	ASRGL1 QDPR
PAX6	WP	WP_NOTCH_SIGNALING_PATHWAY_NETPATH	63	0	84	4	0.0006835271046113922	1	DLL1 DLL4 HES6 SAP30
ETV1	NABA	NABA_MATRISOME_ASSOCIATED	751	0	103	15	0.0006969001331916802	1	ADAMTSL2 CRLF1 GDF10 GPC2 HGFAC IL17C LEFTY1 MDK MMP11 MUC15 SEMA6B SERPINI1 SFRP1 SFTPA2 WNT9A
RFX6	REACTOME	REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	29	0	80	3	0.0006994754689677585	1	TUBA1A TUBB3 TUBB4A
MAFA	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	112	2	0.0007019427692458446	1	INSM1 NEUROG3
MAFA	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	0	112	3	0.0007078241078232184	1	CHRNB2 DRD2 KCNK3
ASCL1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	52	4	0.0007104237240922462	1	ABCC8 GABBR2 KCNF1 KCNJ11
PAX4	REACTOME	REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	43	0	54	3	0.0007117053547617269	1	TUBA1A TUBB3 TUBB4A
