TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
NR4A3	GO	GO_NEUROGENESIS	1674	0	125	31	6.292036980326543e-08	0.0381282969323	AGT CAMK2B CHRNA3 CHRNB2 DLL4 DPYSL3 DPYSL4 DRD2 EPHB3 GFRA1 HECW2 HEYL LINGO1 LMX1B MATN2 MDK NKD1 NREP NTRK1 PMP22 PROX1 SAMD14 SCN1B SDK2 SEMA6B SERPINI1 SOX4 STMN3 TP73 TUBB3 VSTM2L
NEUROD1	GO	GO_NEURON_DIFFERENTIATION	1406	0	126	28	8.523728556308896e-08	0.0516517493564	AGT ATOH8 C1QL1 CAMK2B CHRNA3 DLL4 DPYSL3 DSCAML1 GPC2 INSM1 LINGO1 MAP6 MATN2 MDK NEUROD1 NKX2-2 NPTX1 NREP NTRK1 PMP22 SDK2 SEMA6B SERPINI1 SOX4 TOX TP73 VASH2 WNT9A
SOX4	GO	GO_NEUROGENESIS	1674	0	182	39	9.884777707469539e-08	0.0598992817128	AGT CHRNB2 CSF1R DLL1 DLL4 DPYSL3 DPYSL4 DRD2 DSCAML1 EPHB3 FAIM2 GFRA1 GPC2 HECW2 HES6 INSM1 JAM3 LINGO1 LZTS1 MAP6 MATN2 MDK NEUROD2 NKD1 NPTX1 PMP22 PROX1 SAMD14 SCN1B SDK2 SEMA6B SERPINI1 SLITRK6 STMN3 TOX TP73 TUBB3 VASH2 WNT9A
MAFA	GO	GO_NEURON_DIFFERENTIATION	1406	0	150	31	1.0353266588492005e-07	0.0627381036769	ATOH8 C1QL1 CHRNB2 CSF1R DLL1 DRD2 EPHB3 FAIM2 HEYL INSM1 JAM3 LINGO1 LMX1B LZTS1 NEUROD2 NEUROG3 NKD1 NPTX1 NREP NTRK1 PMP22 PROX1 SAMD14 SERPINI1 SFRP1 SLITRK6 SOX4 TP73 TUBB3 VASH2 VSTM2L
SMAD9	GO	GO_CELL_CELL_SIGNALING	1809	0	119	31	1.0796541605184728e-07	0.0654241270612	ABCC8 ADORA2A CAMK2B CHRNA1 CNIH2 CPE CPLX1 CSF1R FJX1 GABBR2 GNAO1 GRHL3 IL17C KCNJ11 KCNK3 LZTS1 MAD2L2 MAFA NKD1 NOTUM PCSK1 PLCG2 PMP22 RFX6 SCN1B SLC1A2 SOCS1 SOX4 SYT5 TMEM198 WNT9A
ETV1	GO	GO_NEURON_DIFFERENTIATION	1406	0	143	30	1.1677892763906073e-07	0.0707647603393	ATOH8 CAMK2B CHRNA3 CHRNB2 DPYSL4 EPHB3 FAIM2 GFRA1 GPC2 HEYL JAM3 LINGO1 MAP6 MDK NEUROD2 NKD1 NTRK1 PMP22 PROX1 SAMD14 SCN1B SEMA6B SERPINI1 SFRP1 SLITRK6 SOX4 STMN3 TP73 VASH2 WNT9A
TFCP2L1	GO	GO_NEURON_DIFFERENTIATION	1406	0	175	34	1.2405722615849157e-07	0.0751750813925	ADORA2A AGT ATOH8 C1QL1 CHRNB2 CSF1R DLL1 DLL4 DPYSL3 DSCAML1 EPHB3 FAIM2 GFRA1 GPC2 HECW2 HEYL JAM3 LINGO1 MAP6 MATN2 MDK NEUROD1 NEUROG3 NREP NTRK1 PMP22 SAMD14 SDK2 SERPINI1 SOX4 STMN3 TP73 TUBB3 WNT9A
NHLH1	GO	GO_NEURON_DIFFERENTIATION	1406	0	79	21	1.4082270294313304e-07	0.0853343333025	ATOH8 CAMK2B CSF1R DLL4 GPC2 INSM1 LINGO1 LMX1B MATN2 NEUROG3 NPTX1 SAMD14 SCN1B SDK2 SERPINI1 SOX4 STMN3 TOX TP73 VSTM2L WNT9A
E2F7	GO	GO_NEURON_DIFFERENTIATION	1406	0	93	23	1.5381415130466536e-07	0.0932066074519	C1QL1 CHRNB2 CSF1R DLL4 DPYSL3 DPYSL4 DSCAML1 GPC2 HECW2 HEYL LZTS1 MAP6 MATN2 NEUROD2 NKD1 NREP NTRK1 SAMD14 SERPINI1 STMN3 TUBB3 VASH2 WNT9A
RFX6	GO	GO_SYNAPSE	1357	0	111	25	1.612750747392866e-07	0.0977275344896	ANKS1B CACNG4 CADPS CAMK2B CHRNA1 CHRNA3 CNIH2 ELFN1 GABBR2 KCTD12 KIF1A MPP2 NPTX1 P2RX6 PDE2A PDZRN3 RAB26 RGS9 RIMBP2 SAMD14 SCGN SDK2 SLC6A17 SYT5 TUBA1A
LMX1B	GO	GO_CELL_CELL_SIGNALING	1809	0	121	31	1.6252283252526922e-07	0.0984834732568	ABCC8 CADPS CAMK2B CHRNA1 CNIH2 CPLX1 DLL1 DRD2 FJX1 GABBR2 GABRE GAL GRHL3 KCNK3 LZTS1 MDK MPP2 NEUROD2 NOTUM P2RX6 PLCG2 PMP22 RAB26 RGS4 RIMBP2 SCGN SFRP1 SOX4 SYP TMEM198 WIF1
TFCP2L1	GO	GO_SYNAPSE	1357	0	175	33	1.7324986423261635e-07	0.10498352723	ADORA2A BAALC C1QL1 CACNG4 CADPS CHRNB2 CNIH2 CPLX1 DPYSL3 DSCAML1 FAIM2 GABBR2 GPC2 IGFN1 KCNK3 KCTD12 LRFN1 MPP2 NPTXR P2RX6 PCDHB16 PMP22 RAB26 RGS9 RIMBP2 SAMD14 SDK2 SLC6A17 SPARC SYNGR3 SYP SYT5 TUBA1A
FEV	GO	GO_CELL_CELL_SIGNALING	1809	0	134	33	1.8024979897557358e-07	0.109225069436	ABCC8 AGT AMER3 CHRNA1 CHRNB2 CNIH2 CPE CSF1R DLL1 FFAR2 FJX1 GABRE GAL GNAO1 IL17C MAD2L2 NEUROD2 NKD1 NOTUM P2RX6 PCSK1 PMP22 RFX6 RGS4 RIMBP2 SCGN SCN1B SFRP1 SOCS1 SOX4 SYP SYT5 TMEM198
NEUROG3	GO	GO_NEUROGENESIS	1674	0	131	31	1.9718465493756554e-07	0.119486802245	ATOH8 CAMK2B CSF1R DPYSL3 DRD2 DSCAML1 EPHB3 HES6 HEYL INSM1 KIT LINGO1 LMX1B LZTS1 MAP6 MATN2 MDK NEUROD1 NKD1 NPTX1 NREP PMP22 PROX1 SDK2 SEMA6B SERPINI1 SLITRK6 STMN3 TOX TP73 VASH2
NR4A3	GO	GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	957	0	125	22	2.0710644588195493e-07	0.125498843266	AGT CAMK2B CHRNA3 CHRNB2 DLL4 DPYSL3 DRD2 EPHB3 GRHL3 HECW2 HEYL LINGO1 LRFN1 MDK NREP NTRK1 PMP22 PROX1 SCN1B SEMA6B SERPINI1 TP73
LMX1B	GO	GO_SYNAPTIC_SIGNALING	751	0	121	19	2.1959215990019487e-07	0.133064504397	CADPS CAMK2B CHRNA1 CNIH2 CPLX1 DRD2 GABBR2 GABRE KCNK3 LZTS1 MPP2 NEUROD2 P2RX6 PMP22 RAB26 RGS4 RIMBP2 SCGN SYP
TFCP2L1	GO	GO_CELL_CELL_SIGNALING	1809	0	175	39	2.508495348108042e-07	0.152005034963	ADORA2A AGT CACNG4 CADPS CHGA CHRNB2 CNIH2 CPE CPLX1 CSF1R DLL1 GABBR2 GAL GNAO1 GRHL3 KCNK3 KIT MAD2L2 MDK MPP2 NEUROD1 NOTUM NPTXR NTRK1 P2RX6 PCDHB16 PCSK1 PDE6B PLCG2 PMP22 RAB26 RFX6 RIMBP2 SOCS1 SOX4 SYP SYT5 TMEM198 WNT9A
MAFB	GO	GO_NEURON_PROJECTION	1366	0	136	28	2.557157438021207e-07	0.154953512114	ADORA2A ANKS1B BAALC C1QL1 CACNA1H CNIH2 CPLX1 DPYSL3 DSCAML1 ELFN1 EPHB3 GABBR2 GABRE GNAO1 KCNJ11 MAP6 NPTX1 NTRK1 PDE6B PTGDR2 RAB39B SAMD14 SCGN SLC1A2 SYP SYT5 TUBB3 VSTM2L
MAFB	GO	GO_CELL_CELL_SIGNALING	1809	0	136	33	2.614549994284232e-07	0.158431009999	ADORA2A AGT AMER3 CACNG4 CADPS CHGA CNIH2 CPE CPLX1 DLL1 FJX1 GABBR2 GABRE GAL GNAO1 GRHL3 KCNJ11 KCNK3 MDK NEUROD2 NKD1 NPTX1 NTRK1 PDE6B RFX6 SCGN SFRP1 SLC1A2 SOX4 SYP SYT5 TMEM198 WNT9A
NR4A3	GO	GO_REGULATION_OF_CELL_DEVELOPMENT	982	0	125	22	3.217930436560934e-07	0.194993069148	AGT CAMK2B CDH5 CHRNA3 CHRNB2 DLL4 DPYSL3 DRD2 EPHB3 HECW2 HEYL LINGO1 LTF MDK NREP NTRK1 PMP22 PROX1 SCN1B SEMA6B SERPINI1 TP73
SOX4	GO	GO_NEURON_DEVELOPMENT	1143	0	182	30	3.304231332990071e-07	0.200222210584	AGT CHRNB2 CSF1R DPYSL3 DPYSL4 DRD2 DSCAML1 EPHB3 GFRA1 GPC2 HECW2 INSM1 JAM3 LINGO1 LZTS1 MAP6 MATN2 MDK NEUROD2 NPTX1 PMP22 SAMD14 SCN1B SEMA6B SERPINI1 SLITRK6 STMN3 TOX TUBB3 VASH2
NEUROG3	GO	GO_SYNAPSE	1357	0	131	27	3.571055666728995e-07	0.216390260759	BAALC CACNG4 CADPS CAMK2B CHRNA1 CPLX1 DPYSL3 DRD2 DSCAML1 GABBR2 KCNK3 KCTD12 LZTS1 MPP2 NPTX1 NPTXR P2RX6 PCDHB16 PDZRN3 PMP22 RAB26 RGS9 RIMBP2 SCGN SDK2 SLC1A2 SPARC
NR4A3	GO	GO_REGULATION_OF_NEURON_DIFFERENTIATION	675	0	125	18	3.6216633747532256e-07	0.219456503025	AGT CAMK2B CHRNA3 CHRNB2 DPYSL3 EPHB3 HECW2 HEYL LINGO1 MDK NREP NTRK1 PMP22 PROX1 SCN1B SEMA6B SERPINI1 TP73
SOX4	GO	GO_SYNAPSE	1357	0	182	33	4.459066982320792e-07	0.270198947421	ANKS1B BAALC CHRNA1 CHRNB2 CNIH2 DPYSL3 DRD2 DSCAML1 FAIM2 GABBR2 GABRE GPC2 IGFN1 KCNK3 KCTD12 LRFN1 LZTS1 MPP2 NPTX1 PCDHB16 PDZRN3 PMP22 RAB26 RGS9 SAMD14 SCGN SDK2 SLC1A2 SPARC SYNGR3 SYP SYT5 TUBA1A
SPIB	GO	GO_CELL_CELL_SIGNALING	1809	0	109	28	5.992849970715142e-07	0.36313854183	ADORA2A AGT CADPS CHRNA1 CPE CPLX1 DRD2 FFAR2 GABBR2 GABRE GAL GNAO1 GRHL3 IL17C MDK MPP2 NEUROD2 NKD1 NTRK1 P2RX6 PCSK1 PLCG2 PMP22 RFX6 SOX4 SYT5 TMEM198 WNT9A
SOX4	GO	GO_CELL_CELL_SIGNALING	1809	0	182	39	7.286866129385672e-07	0.441549110483	ABCC8 AGT CHGA CHRNA1 CHRNB2 CNIH2 CPE CSF1R DLL1 DRD2 FFAR2 GABBR2 GABRE GNAO1 GRHL3 KCNK3 LZTS1 MAFA MDK MPP2 NEUROD2 NKD1 NOTUM NPTX1 PCDHB16 PCSK1 PDE6B PLCG2 PMP22 RAB26 RGS4 SCGN SCN1B SLC1A2 SYP SYT5 TMEM198 WIF1 WNT9A
MAFA	GO	GO_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	786	0	150	21	7.914601583003389e-07	0.479586074382	ATOH8 CBFA2T3 CDH5 CDKN1C CSF1R DACH1 DLL1 DRD2 FLT1 GAL INSM1 NTRK1 PMP22 PROX1 PTGDR2 SCG2 SFRP1 SOX4 SPARC SSTR1 TP73
SIX2	GO	GO_EXTRACELLULAR_MATRIX	568	0	96	14	8.238838715701746e-07	0.499232431978	ADAMTSL2 COL16A1 GDF10 GPC2 LINGO1 LRIG1 LRRN2 LTBP2 MDK MMP11 MMP2 SMOC2 SPON2 TFPI2
SMAD9	GO	GO_NEUROGENESIS	1674	0	119	28	8.564297738766768e-07	0.518952765051	ADORA2A C1QL1 CAMK2B CSF1R DLL4 DPYSL3 DSCAML1 EPHB3 FAIM2 HECW2 HEYL INSM1 LINGO1 LMX1B LZTS1 MAP6 NKD1 NREP PMP22 PROX1 SCN1B SDK2 SEMA6B SOX4 STMN3 TP73 TUBB3 WNT9A
TFCP2L1	GO	GO_NEUROGENESIS	1674	0	175	36	8.602072095742486e-07	0.521240838227	ADORA2A AGT ATOH8 C1QL1 CHRNB2 CSF1R DLL1 DLL4 DPYSL3 DSCAML1 EPHB3 FAIM2 GFRA1 GPC2 HECW2 HES6 HEYL JAM3 KIT LINGO1 MAP6 MATN2 MDK NEUROD1 NEUROG3 NREP NTRK1 PMP22 SAMD14 SDK2 SERPINI1 SOX4 STMN3 TP73 TUBB3 WNT9A
NEUROD1	GO	GO_NEUROGENESIS	1674	0	126	29	8.965230159363458e-07	0.543245431938	AGT ATOH8 C1QL1 CAMK2B CHRNA3 DLL4 DPYSL3 DSCAML1 GPC2 HES6 INSM1 LINGO1 MAP6 MATN2 MDK NEUROD1 NKX2-2 NPTX1 NREP NTRK1 PMP22 SDK2 SEMA6B SERPINI1 SOX4 TOX TP73 VASH2 WNT9A
ZNF846	GO	GO_CELL_CELL_SIGNALING	1809	0	99	26	9.470686689327934e-07	0.573872471665	ABCC8 AGT AMER3 CAMK2B CHRNA1 CNIH2 FJX1 GAL GRHL3 KCNJ11 LZTS1 MAD2L2 MAFA MDK MPP2 NEUROD2 NOTUM P2RX6 RAB26 RFX6 SCGN SCN1B SFRP1 SOCS1 SYP WNT9A
NR4A3	GO	GO_CELLULAR_COMPONENT_MORPHOGENESIS	800	0	125	19	9.587108645847664e-07	0.580926054841	CAMK2B CHRNA3 CHRNB2 DPYSL4 DRD2 EPHB3 GFRA1 HECW2 LINGO1 MATN2 MDK NTRK1 PMP22 PROX1 SCN1B SEMA6B TMOD1 TUBB3 VSTM2L
TFCP2L1	GO	GO_EXTRACELLULAR_MATRIX	568	0	175	19	1.0610903126151428e-06	0.642961308387	ADAMTSL2 AGT AMBP COL16A1 CRISPLD2 GDF10 GPC2 LINGO1 LRIG1 LRRN2 LTBP2 MATN2 MDK MMP11 MMP2 MUC5AC SMOC2 SPARC TFPI2
NR4A3	GO	GO_NEURON_DEVELOPMENT	1143	0	125	23	1.087265619093003e-06	0.65882099103	AGT CAMK2B CHRNA3 CHRNB2 DPYSL3 DPYSL4 DRD2 EPHB3 GFRA1 HECW2 LINGO1 MATN2 MDK NREP NTRK1 PMP22 SAMD14 SCN1B SEMA6B SERPINI1 STMN3 TUBB3 VSTM2L
NEUROD2	GO	GO_MULTIVESICULAR_BODY_LUMEN	7	0	62	3	1.0989700274244285e-06	0.665912096358	PGA3 PGA4 PGA5
MAFB	GO	GO_NEURONAL_DENSE_CORE_VESICLE	12	0	136	4	1.1231388438170953e-06	0.680555874161	CADPS CHGA SCG2 SYT5
RFX6	GO	GO_NEURON_DIFFERENTIATION	1406	0	111	24	1.1870793283907943e-06	0.719298848245	ATOH8 CAMK2B CHRNA3 DLL1 HECW2 HEYL INSM1 JAM3 KIF1A LMX1B MAP6 MATN2 NEUROD1 NEUROD2 NKD1 NKX2-2 NPTX1 SAMD14 SDK2 SFRP1 TOX TP73 TUBB3 VSTM2L
ASCL2	GO	GO_NEURON_DIFFERENTIATION	1406	0	75	19	1.2270906487588107e-06	0.743542080618	ATOH8 CAMK2B CHRNA3 CHRNB2 CSF1R DLL1 DLL4 DPYSL4 EPHB3 GPC2 HEYL MATN2 NPTX1 SAMD14 SCN1B SDK2 STMN3 TP73 WNT9A
PAX6	GO	GO_CELL_CELL_SIGNALING	1809	0	113	28	1.3151739121086692e-06	0.796913849955	CADPS CHRNB2 CNIH2 CPE CPLX1 DLL1 DRD2 FJX1 GABBR2 GABRE GNAO1 KCNJ11 MAD2L2 MAFA MDK MPP2 NOTUM P2RX6 PCSK1 PDE6B PLCG2 PMP22 RFX6 RGS4 SCN1B SOCS1 SOX4 SYP
NEUROD1	GO	GO_REGULATION_OF_CELL_DEVELOPMENT	982	0	126	21	1.4982474696445536e-06	0.907843577014	AGT CAMK2B CDH5 CHRNA3 DLL4 DPYSL3 GPC2 HES6 LINGO1 LTF MAP6 MDK NEUROD1 NKX2-2 NREP NTRK1 PMP22 SEMA6B SERPINI1 TOX TP73
MAFB	GO	GO_NEUROGENESIS	1674	0	136	30	1.5177362423512974e-06	0.919651027745	ADORA2A AGT C1QL1 DLL1 DPYSL3 DSCAML1 EPHB3 FAIM2 HECW2 HEYL JAM3 LINGO1 LMX1B MAP6 MATN2 MDK NEUROD2 NKD1 NPTX1 NREP NTRK1 PROX1 SAMD14 SFRP1 SLITRK6 SOX4 TP73 TUBB3 VSTM2L WNT9A
MAFA	GO	GO_NEURONAL_DENSE_CORE_VESICLE	12	0	150	4	1.6612222819567535e-06	1	CADPS CHGA SCG2 SYT5
E2F7	GO	GO_NEURON_DEVELOPMENT	1143	0	93	19	1.8178002069157984e-06	1	C1QL1 CHRNB2 CSF1R DPYSL3 DPYSL4 DSCAML1 GPC2 HECW2 LZTS1 MAP6 MATN2 NEUROD2 NREP NTRK1 SAMD14 SERPINI1 STMN3 TUBB3 VASH2
NEUROD1	GO	GO_REGULATION_OF_NEURON_DIFFERENTIATION	675	0	126	17	1.9293029833722386e-06	1	AGT CAMK2B CHRNA3 DPYSL3 GPC2 LINGO1 MAP6 MDK NEUROD1 NKX2-2 NREP NTRK1 PMP22 SEMA6B SERPINI1 TOX TP73
NHLH1	GO	GO_NEUROGENESIS	1674	0	79	21	2.4692282772909024e-06	1	ATOH8 CAMK2B CSF1R DLL4 GPC2 INSM1 LINGO1 LMX1B MATN2 NEUROG3 NPTX1 SAMD14 SCN1B SDK2 SERPINI1 SOX4 STMN3 TOX TP73 VSTM2L WNT9A
MAFB	GO	GO_EXTRACELLULAR_MATRIX	568	0	136	16	2.611078677716705e-06	1	ADAMTSL2 AGT AMBP COL16A1 CRISPLD2 ELFN1 LINGO1 LRIG1 LRRN2 MATN2 MDK MMP2 PRELP SFRP1 SMOC2 TFPI2
NEUROD2	GO	GO_LATE_ENDOSOME_LUMEN	9	0	62	3	2.6253082736626965e-06	1	PGA3 PGA4 PGA5
ETV1	GO	GO_REGULATION_OF_NEURON_DIFFERENTIATION	675	0	143	18	2.6858889087266746e-06	1	CAMK2B CHRNA3 CHRNB2 EPHB3 GPC2 HEYL LINGO1 MAP6 MDK NEUROD2 NTRK1 PMP22 PROX1 SCN1B SEMA6B SERPINI1 SFRP1 TP73
MAFA	GO	GO_CELL_CELL_SIGNALING	1809	0	150	33	2.7661278062529604e-06	1	AMER3 CACNG4 CADPS CHGA CHRNA1 CHRNB2 CNIH2 CPLX1 CSF1R DLL1 DRD2 FFAR2 FJX1 GABRE GAL GRHL3 KCNJ11 KCNK3 LZTS1 NEUROD2 NKD1 NPTX1 NTRK1 P2RX6 PCSK1 PDE6B PMP22 SFRP1 SLC1A2 SOX4 SYT5 TMEM198 WIF1
NEUROG3	GO	GO_REGULATION_OF_CELL_DEVELOPMENT	982	0	131	21	2.8604037979329533e-06	1	CAMK2B DPYSL3 DRD2 EPHB3 HES6 HEYL KIT LINGO1 LTF LZTS1 MAP6 MDK NEUROD1 NREP PMP22 PROX1 RGS4 SEMA6B SERPINI1 TOX TP73
RFX6	GO	GO_CELL_CELL_SIGNALING	1809	0	111	27	2.9608688234539216e-06	1	AMER3 CACNG4 CADPS CAMK2B CHRNA1 CHRNA3 CNIH2 DLL1 FFAR2 FJX1 GABBR2 GRHL3 KCNJ11 MAFA MPP2 NEUROD1 NEUROD2 NKD1 NOTUM NPTX1 P2RX6 PCSK1 RAB26 RIMBP2 SCGN SFRP1 SYT5
LMX1A	GO	GO_SYNAPSE	1357	0	97	21	3.0500472386618682e-06	1	ANKS1B BAALC C1QL1 CHRNA1 CNIH2 CPLX1 DRD2 DSCAML1 GABRE LZTS1 MPP2 P2RX6 PDZRN3 PMP22 SAMD14 SCGN SDK2 SPARC SYP SYT5 TUBA1A
SPIB	GO	GO_NEURON_DIFFERENTIATION	1406	0	109	23	3.064260784890749e-06	1	ADORA2A AGT C1QL1 DLL4 DRD2 DSCAML1 FAIM2 GFRA1 HECW2 LINGO1 MDK NEUROD2 NKD1 NTRK1 PMP22 PROX1 SEMA6B SERPINI1 SLITRK6 SOX4 TP73 TUBB3 WNT9A
E2F7	GO	GO_NEUROGENESIS	1674	0	93	23	3.226732675942756e-06	1	C1QL1 CHRNB2 CSF1R DLL4 DPYSL3 DPYSL4 DSCAML1 GPC2 HECW2 HEYL LZTS1 MAP6 MATN2 NEUROD2 NKD1 NREP NTRK1 SAMD14 SERPINI1 STMN3 TUBB3 VASH2 WNT9A
LMX1A	GO	GO_NEURON_PROJECTION	1366	0	97	21	3.3843417740486714e-06	1	ANKS1B BAALC C1QL1 CD200 CHRNA1 CNIH2 CPLX1 DRD2 DSCAML1 EPHB3 GABRE LZTS1 MPP2 P2RX6 PCSK1 PTGDR2 SAMD14 SCGN SSTR1 SYP SYT5
LMX1B	GO	GO_NEURON_PROJECTION	1366	0	121	24	3.5951866510508523e-06	1	ANKS1B BAALC CAMK2B CD200 CHRNA1 CNIH2 CPLX1 DPYSL3 DRD2 DSCAML1 EPHB3 GABBR2 GABRE LZTS1 MAP6 MPP2 P2RX6 PTGDR2 QDPR SAMD14 SCGN SSTR1 SSTR2 SYP
RFX6	GO	GO_DENSE_CORE_GRANULE_MEMBRANE	6	0	111	3	3.6703049447472935e-06	1	CADPS KIF1A SYT5
GATA2	GO	GO_EXTRACELLULAR_MATRIX	568	0	94	13	3.7327150391730513e-06	1	AGT AMBP COL16A1 CRISPLD2 LINGO1 LTBP2 MATN2 MMP11 MUC5AC PRELP SMOC2 SPON2 TFPI2
SOX4	GO	GO_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	957	0	182	25	3.867032417503857e-06	1	AGT CHRNB2 DLL1 DLL4 DPYSL3 DRD2 EPHB3 GPC2 GRHL3 HECW2 HES6 LINGO1 LRFN1 LZTS1 MAP6 MDK NEUROD2 PMP22 PROX1 SCN1B SEMA6B SERPINI1 SLITRK6 TOX TP73
ARX	GO	GO_NEURON_DIFFERENTIATION	1406	0	103	22	4.043342414883355e-06	1	C1QL1 CAMK2B CSF1R DRD2 FAIM2 JAM3 KIF1A LINGO1 LZTS1 MAP6 MDK PMP22 PROX1 SDK2 SEMA6B SFRP1 SLITRK6 SOX4 TUBB3 VASH2 VSTM2L WNT9A
SETBP1	GO	GO_GROWTH_HORMONE_RECEPTOR_BINDING	9	0	7	2	4.064542193482623e-06	1	CSH1 CSH2
