	AEBP1	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	GATA2	HES4	HLF	HMBOX1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZNF519	ZNF846
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.007670554959370857	0.009582778400486158	0.022279182238331918	0.018171665490859024	0.05107966554169363	0.0025050883598327633	0.00045650193174007203	9.791569593031735e-05	0.009307890026737153	0.02309408976502325	1.1765420564024964e-05	1	1	0.09926592101761911	0.0014743389841048726	0.024174558648155986	0.0056983786183660845	1.4182573382370833e-06	0.0672977050574739	0.07307147062241004	0.0006145248765492273	1.0788652278104216e-05	0.0364245194878019	0.054284785621330434	0.00042007297078328065	3.1390226640226615e-08	0.0075919447527671435	0.00012893192415674992	0.04606410067912048	0.0018789507394342264	1.5835006089703896e-06	0.0031831682585586885	1.4458838459852075e-08	7.115937321611199e-06	0.011135311663585612	5.485729369092418e-06	0.0005626453816870436	1	0.0010790678295178324	0.08461066344984747
GO_CARDIAC_CONDUCTION	1	0.06385970688529519	0.010650439759405494	0.005108334699029382	0.00015921816274333533	0.017759175141427552	7.165767592287597e-05	0.00022204961074201446	0.015446920639344719	1	1.3306674762070259e-07	0.09852830164954918	1	0.007706442329037944	0.002907468129554891	0.03675974909517554	7.165767592287597e-05	1.6443013617362112e-10	1	0.0018354723091846825	0.00589186179978074	2.9380298177783537e-05	0.002619485494218199	0.0646621507203855	1.0681066848761134e-05	5.944036298499711e-06	0.04610720445082783	2.0139607637137402e-07	0.021198578372942922	0.0730921463486991	4.820088532864197e-06	1	1.2384133038056966e-05	1.015759695244256e-07	0.0015261256859342431	7.614155178936599e-05	0.00031269616580986703	1	5.524732857975501e-06	0.03679282356595737
GO_CATION_CHANNEL_ACTIVITY	6.202145008460391e-05	0.017553826398187478	6.142976263223687e-07	6.48291420546343e-11	1.0900464432528345e-05	1.7607051446821842e-06	0.0	6.206045677359384e-10	2.6029977617803013e-08	1.704211575148662e-05	0.0	1	0.001678981342910335	0.00010605436366950549	8.073653967599626e-10	0.0004813046309890545	0.0	0.0	9.89563400133342e-06	2.798899445544123e-09	3.314560110823095e-07	0.0	0.000299443986198189	0.06699183458782831	2.4418704391848678e-08	0.0	0.0009801139372157541	0.0	0.00995837326511162	2.0011073816883496e-06	2.2448265468710815e-10	2.6178495738937713e-06	3.79514197845765e-11	0.0	3.291184782261425e-06	9.598888350836887e-11	2.013918556365013e-07	0.016276001628113157	2.0994173843824626e-07	1.8603906340786125e-05
GO_CATION_CHANNEL_COMPLEX	0.004397370873295503	6.928718695131675e-05	3.513424082779437e-06	1.1960894497065055e-09	0.00010818652940702833	0.025727952836555823	1.1004505084954985e-09	4.5854237074038906e-08	3.6113056989250936e-10	7.688052181042959e-05	0.0	1	0.0001442724106811566	0.0005066413936500869	3.477507171112393e-11	8.471764494943912e-05	2.2586886931907912e-06	0.0	0.005266771614894639	3.6419608728799346e-07	0.0016798488461918781	3.269752246737312e-10	0.017345130143679444	0.02402683706876041	6.738771024528134e-07	3.385494551366719e-09	5.8065014598707165e-06	3.186895192186512e-12	1	1.93620771193892e-06	2.1228593251487737e-05	6.359041116577036e-05	4.0367642561989214e-10	9.272228540524452e-10	0.00020616816879048816	3.6936564917766646e-11	1.1556151146008276e-06	1	0.00012992142342027613	2.0529893317799974e-05
GO_CATION_TRANSMEMBRANE_TRANSPORT	0.004952493191010099	0.0487019834711242	0.00013287063869771298	7.560875511236631e-07	5.3164707344177664e-05	4.15977956058633e-06	5.394994562202271e-09	1.6994679641335608e-07	9.59490558705145e-05	0.012699088494957267	5.088705790079473e-09	1	0.0020050047751978273	0.03294439455607334	1.42284265503001e-06	0.00041492247207852717	6.017125973034609e-07	0.0	0.02184129928074252	0.00013070487732891323	0.0014621335644183775	9.029916592240284e-09	0.008890557925392173	1	1.8139725277421803e-08	2.129915133153304e-10	0.01578766677903276	0.0	0.0012979099119295734	0.00022806815739428998	4.6867578595843895e-08	0.0006366720788542057	1.7948733499473235e-08	6.600378466004031e-08	0.0008377735484061954	3.2144202299910773e-08	3.198196822151722e-05	0.007844660391256641	1.7984771372159258e-07	0.00011372591753544548
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.002852081148981833	0.043133780355369966	0.00011862165544429537	2.7318219553151835e-07	0.00011581540662797263	8.943463689148334e-05	1.7207166802535312e-09	4.6412375687143737e-07	0.0003573267705134775	0.0018888428354602027	1.4174147411338822e-08	1	0.04508255708192821	0.016356184462940626	1.2178530310658076e-05	0.009748756693125138	4.8141944208879295e-08	0.0	0.0008381370129875165	1.997638564954496e-05	3.364393964677692e-05	5.815498083094894e-10	0.035177234513578015	1	2.504958105609134e-06	9.372490450409998e-09	0.013325816762876252	5.653477685996222e-10	0.0024562763019976286	0.0009383579734283387	1.4863769598472132e-06	0.0005726483162609153	1.0027218555475059e-07	8.281864638526315e-09	0.00010045078994880274	5.018815040225277e-07	8.978769233369821e-05	0.03965809046840296	2.460820746286174e-06	0.00035782212568979954
GO_CATION_TRANSPORT	0.002534782082992182	0.06086230721479713	0.0008658049808500934	1.6738212549327613e-07	4.878943109298817e-06	6.618991400386687e-05	1.6106416200756257e-09	5.650742207485848e-09	0.0029811054330106668	0.028372490826475527	9.72002711652209e-09	1	0.0009893104058710245	0.06365593894839128	2.068536676058663e-06	0.0001445158152959536	1.4900801383888052e-06	1.9739765377835283e-12	0.01151885274125708	5.410279020101605e-05	0.001919296387274061	1.7836512156144124e-08	0.013807284887581206	1	1.9100026227292233e-08	2.343642280244751e-09	0.0711519207582163	1.3712186941461368e-10	0.004011538050171959	0.0006684774590612896	4.384031000448374e-07	0.0007867352727162213	4.97764033324799e-08	2.0684381407676256e-07	0.0008272364446421099	1.3421866285057149e-08	0.00018246700032753527	0.005211542953757919	2.87272676757766e-07	0.00013994199281130992
GO_CELLULAR_COMPONENT_MORPHOGENESIS	0.03257845410509952	0.026341364607451956	3.373053503175072e-08	0.016899500443259385	3.109648239241203e-05	0.007799365519910562	3.212841104272002e-11	8.834206729479988e-07	0.001872990445825673	7.917893064746107e-05	9.745141149597458e-08	1	0.008007252795882103	0.00011021908273811665	1.8653081597097554e-06	4.982725375635155e-07	7.635730442068223e-05	5.6604780854785375e-06	3.677904762600104e-05	2.4763461972554524e-05	1	1.1092273988211332e-08	0.0004823435897266526	0.0066970698699881925	2.1628230317816133e-09	0.0014616160921532284	0.0003669193390372083	1.112067059461097e-05	2.0825484675635053e-06	1	1.3977148054511446e-06	0.0009270555561969873	8.55984445546909e-08	1.0262799499116682e-09	0.00032235149637149796	2.0971937786384842e-05	0.00020271718802633565	0.0237477235163559	0.0854934431902773	0.07168070175028018
GO_CELL_BODY	0.008561333865387044	0.011153672487456356	1.3738768889215436e-07	9.288745837721102e-06	0.00047130017310159644	0.0003767886800840614	2.02983185815242e-10	1.0242696477646973e-05	1.7363032077111207e-05	0.0003103682356742077	2.6461050017800858e-09	0.019155373176992008	0.000928155456245916	0.025168549718099342	1.1308095937412332e-07	0.0021415232037590437	6.511525274532914e-08	0.0	2.1677185417789957e-06	5.299620376986169e-07	1.4349420276005276e-05	1.1267391464286902e-09	0.0012966424334607263	0.024686849358657836	2.0741519612954562e-11	3.3420132435790784e-05	0.001043333070199881	1.7958000642082084e-09	6.363118593810668e-06	0.04060719271380919	1.835813723261026e-10	3.913425170587459e-07	5.551269222081601e-09	4.9289964332288605e-09	0.0027467871292330415	9.240497922391455e-09	3.575431078872704e-06	0.0009577541982948024	5.464004683108925e-05	0.006961788327531027
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.05081086114563904	0.0016728764732910628	1	0.05707948692733489	0.0024896786799110115	1	0.008491548902597512	1	0.00983076210821665	0.0071962753187347905	0.00018018747680770275	0.017392154268800808	0.0005664631868902426	0.0004998336839819872	0.00014860341893108142	0.09042588554421127	0.04035413303588842	7.951531437067061e-05	0.011470832178947732	0.005547985871570127	0.0014295845987347677	2.759869188806441e-05	1	0.0001207849949546036	0.011545285478990808	8.216153479789767e-08	0.013460774375859907	1	0.04994806552783393	1	0.0807539865854281	1	3.446309431853756e-05	0.0054793390508282025	0.0047985330501273404	0.0005124841134988012	0.0008548563204352488	1	1	1
GO_CELL_CELL_SIGNALING	5.9541977180610495e-05	9.528628201305178e-05	8.042167244370901e-07	1.0575275429802744e-06	1.3523404618354107e-11	1.2252957328540148e-05	0.0	7.067679774763747e-13	9.127084299453969e-07	0.00010008709026410045	0.0	0.025940993001334123	0.0046443762745354	0.0036252302308731332	0.0	9.496855968293971e-09	0.0	0.0	3.0567542722237384e-05	5.3627149165791366e-08	2.6801082575467206e-07	0.0	0.00012372902438106959	5.068740891678303e-06	0.0	1.1136768792718854e-06	1.3269543333360723e-05	0.0	2.982647538396499e-06	0.013560113812924435	2.853356440013499e-10	9.378060884523975e-07	0.0	0.0	2.9765335296527695e-07	1.9324208899718087e-10	7.214373543007468e-10	0.0011949688157281146	1.031386985472782e-05	1.7090786234019717e-06
GO_CELL_JUNCTION_ASSEMBLY	0.0018946272305608858	0.0003614737754981112	0.011841832833669463	0.04461785885217029	0.015476866651611854	0.07624929415275727	0.0001862646648612687	0.007536394155646775	1	0.02431983440467267	0.000758361715150424	0.07001056019016816	0.0017765333962526109	0.0009731387699164484	6.484717863308731e-05	0.0024964918730496777	3.317931348556513e-06	1.5693789414572556e-05	1	0.013744828572181289	1	0.004539322502115528	1	0.0013035732014410328	2.291926504138786e-08	7.074074602098079e-06	1	0.0005128509202408926	1	0.0022160681880375455	0.0016149834704055621	0.013746895839905293	0.0007239593853419768	0.00047225983724652476	0.01313673587832731	0.0009151144346736251	1.9078546724005108e-05	0.016703480254529057	0.08194393173004832	1
GO_CELL_JUNCTION_ORGANIZATION	0.005374387247434553	3.3404316523100164e-05	1.6106642824365025e-05	2.4290562524287296e-05	5.529424859929133e-05	0.0026184227852125153	5.12595975665775e-08	9.054460533430841e-05	0.014271458563827166	0.005056321527722063	1.518569413394566e-05	0.013634610499787092	0.0010759674632964122	0.0023752649235571077	3.92854415665056e-09	2.2783573395801504e-05	1.4090962263679785e-07	1.6792939261378592e-09	0.0017557993918710935	0.0019234605715459097	1	1.117385627802392e-06	0.03442826654682973	0.00014738054877294626	6.924679718522952e-10	1.3828148626160441e-09	0.029651841738331797	0.00023133893580662424	0.003959669792127585	0.0024837060134779154	8.048927080395174e-10	0.0013815665328532623	2.6397524892973756e-05	4.317804952469473e-07	0.0013184552833920282	3.838952420109898e-05	9.065449268597092e-06	0.0013197096007342424	0.0013044790179242982	0.031764925939650746
GO_CELL_MORPHOGENESIS	0.09179626803289076	0.027237813066411154	2.6121507381571263e-06	0.0019921319697132622	8.074017220482954e-05	0.03689978104338909	3.7626319837613664e-09	7.378408949598736e-06	0.0027515866455128934	0.0043103808393277765	3.489016672242329e-07	1	0.00255034201775195	0.0009664495519583483	0.0001169868077772751	5.5838928274098976e-05	7.686920407201647e-05	1.7913011264747425e-05	0.0003757096397032367	9.335286352518679e-05	0.05997792210456365	2.0637942466095183e-09	0.008283300624791878	0.00803566796640487	1.4426992822613727e-08	0.0005333740240209828	0.0005072191393525882	0.00019154498020068633	0.0001232312756184184	0.07880018423179691	3.6661606617527376e-05	0.007049306597042837	1.6878911414996978e-05	1.5566602942218566e-06	0.0013063310886134438	2.6681545813311836e-05	0.00019346573658940436	0.001581066062402381	1	1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.025196338351773817	1	7.28196682509008e-07	0.05609333457333632	0.00032999681190204466	0.01020933394173984	1.1490900120314507e-08	1.4128665559387521e-05	0.024400763410969972	0.00786252221108552	1.986478473603448e-06	1	0.005307343735671766	0.0014481030151184404	0.0001168372323476774	5.946801626266485e-05	0.0017926151201264062	7.229644184203465e-06	0.0005669820367889544	9.205088936647954e-06	0.0674038282647107	5.752188725338669e-10	0.023670503427993927	0.01830518434662487	1.0575326614414848e-08	0.0007202147732446873	0.0005162496037238729	0.00020208140141786402	1.5502796350874704e-05	0.025946624481924196	6.847518253527696e-06	0.020322664570564752	7.006668925968462e-05	1.4789862027297929e-06	0.0027396435468469704	0.00010047401523338717	0.0003264930832835855	0.006103409577999264	1	1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.009398829849440515	0.08048957044246774	2.092562692013189e-07	0.0376583383309701	1.8262628894483157e-05	0.0036061536367691938	1.207639321876286e-09	4.990168689156249e-06	0.03744420958120387	0.001211431551017883	2.063586849176957e-06	1	0.0010800929803489456	0.0001470975629616067	3.343925624055277e-05	2.691608992400063e-05	0.0009678464687827848	6.347699625175451e-05	0.0001111407395107955	9.456478797797985e-06	0.09697080779917033	5.196214569735957e-10	0.010939015050743128	0.006658519595226009	8.929611383656777e-09	0.00041018313323082367	0.000417969060920953	1.9068089994522808e-05	8.896169517491614e-06	0.017722087333069014	1.6507772393481446e-07	0.00591671378102232	1.0973132559266574e-06	9.30307737512237e-08	0.0015833625590339073	0.00010075194795011733	0.00022099020351962206	0.011347582475606632	0.07790279930055433	1
GO_CELL_PART_MORPHOGENESIS	0.018917355472966024	0.011988786954178487	5.251530676986249e-08	0.006674450082828964	1.4764458992400087e-05	0.005746840604428205	5.4531268389723664e-11	1.364047047869299e-06	0.0015186553024697513	0.00018284389478140373	4.864224312228771e-08	1	0.0033481800482443314	7.512269410359096e-05	2.0048448107212735e-06	8.031324707502563e-07	6.18150123460337e-05	2.088655779763915e-05	1.1428966670834484e-05	9.000987074936351e-05	1	3.222795363910791e-09	0.0003171331826505863	0.003376724867293679	5.1735975503675036e-09	0.0022074138025596213	0.00024266846082110494	1.0084984204405956e-06	4.729073062370581e-06	0.09118912028992965	2.0343431106351062e-07	0.00032385695184444785	1.1148008383088381e-07	1.1105615094209043e-08	0.0005078642349529705	7.88435525342912e-05	4.3670499607517677e-05	0.010718290312061507	0.08412815823649822	0.055311343226735366
GO_CELL_PROJECTION_ORGANIZATION	1	9.525778725205658e-05	9.616079398644395e-06	0.00731004037890326	3.9867775253665805e-05	6.657692308564833e-08	4.432023081868408e-09	1.1704869851136834e-07	1.6623332005250013e-05	2.367180354867493e-05	8.671816376093489e-09	1	0.0004103763514694547	5.260660720485255e-06	2.225753893414506e-07	3.4828251394003473e-11	8.841673771087244e-05	3.276389348716435e-08	0.0003519885373249876	0.0004475290453923586	0.010680447202483734	6.431036814191771e-10	2.39685189040717e-05	0.00402013425196146	3.080208643702065e-09	0.00014385516718751212	2.041553703535648e-06	6.255553282485948e-06	3.6695985072832116e-07	0.015120396043444617	0.0	0.004717493935126438	4.402735855224549e-06	6.769268934281314e-08	2.1338388537683883e-05	6.803200335303572e-05	3.7634386418350374e-07	2.455631760156507e-06	0.009536932297182554	0.007385669481702939
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	0.02010738166172721	1	6.024964162021362e-07	1	0.0009077206027451323	0.003556565720030158	0.00027819190761835255	0.005629897865364386	0.006810593238397278	0.00016543985462857957	0.004163275359063023	1	1	0.07482274732485283	0.00013078200592642197	0.00036933058321586554	0.007757065027230059	0.023525942558815904	0.003197686818593448	0.02591860886163655	0.06200089361526395	9.036323547684244e-05	0.0021464661946145602	0.01663565186222815	0.017007063690535618	0.020077017386353146	0.03099332847533398	0.006305577582331967	0.02239920906356785	0.008615343778929141	0.0036347264294185333	0.011174213078341433	0.020598321066923053	0.0008953933131911063	0.023990516857208877	0.008028051869776287	0.007816735523135998	1	0.08453373627303351	0.03222877038780947
GO_CHEMICAL_HOMEOSTASIS	0.009835102919332872	1	0.06008907022145915	0.019112546940390995	0.0076586463136419924	1	2.885157838783403e-05	0.00019532712438630195	1	1	1.6157507665148785e-07	0.06731689532195917	1	1	0.011031917848403183	0.029902108617391843	0.003476921436283531	1.756383582907084e-06	1	1	1	0.0036441745679185455	0.09924856754708788	1	0.00027722630698734374	4.0354275354648195e-06	0.027388644767272097	1.4888841686211407e-06	0.005794352361520705	1	0.0004295570877680399	0.020324789900592388	0.00859129666983538	0.005731576043376596	0.05161278929506785	1.2577748531583666e-06	0.005928368516622928	0.06443446396091856	0.001756433851455741	1
GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.044795312368224316	1	1	0.05166504486535817	1	0.02753547523836808	3.534260335835704e-06	0.00012385618216637084	0.00015531703302085198	0.06169334584003905	8.676968672194363e-05	1	1	1	0.007149828370208389	1	0.006224086979248589	0.06317233487753782	0.04904243825060939	0.04291232496681663	0.011182779792376696	2.3831893514181246e-07	1	1	9.669654955446472e-05	1	0.019105435254663017	0.00019983161762360258	0.02381693651725081	1	0.019576066479365828	1	0.014288329526639387	0.00022878125430925156	0.016265875734115864	0.051427801400411255	0.03154230983542905	0.030812390064386186	1	0.05018081800664409
GO_CIRCULATORY_SYSTEM_PROCESS	0.001647100502460197	0.00943870492742871	1	0.02910683489591548	0.00728160079108664	0.0023570562583915544	3.717577465467414e-05	0.009822633337151387	1	0.04340068851936829	2.6924506296710504e-06	0.055256807762302795	1	1	0.002874263505615704	1	7.935183110596711e-07	0.0	0.00221333526081402	0.00047330656941591	0.035120369802764784	2.4763393317028815e-06	0.0010001818600735568	0.0053093834776074544	5.4473789307341036e-05	4.5876734333649694e-07	1	1.5874071945809476e-08	0.00011166062866729831	0.035457451088415026	0.0014847414825711613	5.5256560887007034e-05	4.182430703991713e-07	6.498501736729168e-10	0.0008646611120002312	4.733137617607408e-05	0.00024811509664768305	1	0.0004746270882626247	1
GO_CYTOSKELETAL_PROTEIN_BINDING	1	0.039644985275267164	0.0013608642748347277	0.03178950037230621	2.992076664354304e-05	2.11881102090139e-05	7.485372655047229e-09	4.501408070511914e-06	0.00011276608845112168	0.000334437785031505	0.0001308548574865398	0.060268056777589396	0.0004679658408311971	1.8298735073529748e-05	2.5054175439853665e-06	1.277025591939207e-07	2.919491943753627e-07	1.113202752200948e-09	1	0.021880540490415545	0.07707164039063008	0.0006378944160796429	0.02026855825175855	1	9.87955365594484e-06	1.1289752074983284e-05	0.06238034683541249	0.00035648210509187095	6.166147178965353e-06	0.0018303726084042404	4.506185424801856e-10	1	2.4466589616412016e-05	6.460391499951701e-05	4.533272042650527e-05	3.780838342881676e-05	0.00011135960632679964	0.015801162304012628	0.022071369262022356	4.832814104460681e-08
GO_DENDRITIC_TREE	0.01021690084517135	0.014017062900841815	3.0721983625969784e-06	0.017214559499883375	0.056397560791671575	0.0016042479205800042	2.615907490621794e-12	6.9362151708940445e-06	0.000224211802196006	3.727971345901526e-05	2.847139981554392e-07	0.022617800535350896	0.0012367617880805204	0.005059538822404064	8.304035015171962e-09	1.3754011074507133e-07	0.0	0.0	0.0031889814125829474	4.010718059010987e-05	0.002997133944389052	8.765246890640732e-06	1	1	1.7428170018263245e-11	8.941492535274875e-08	0.0005041910213932077	2.2864294191293766e-07	1.1990601658462552e-05	0.04885249012457038	0.0	0.05950409626410924	1.3355061469377816e-05	2.1382118298163277e-11	0.05627998349775998	1.878725397475023e-09	7.698321074278702e-06	0.012649489910325107	0.01766390502765247	8.41984606314572e-06
