	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1	1	0.0986168466070323	1	1	1	1	1	1	1	1	0.050318328415851044	1	0.05677593038492201	0.004313720984524316	0.08229685466198533	1	1	0.07018031826453874	1	1	1	1	1	1	1	1	1	1	0.018561838005640596	1	1	1	0.00280514646318597	0.003092761615507311	1	1	0.0009494305545972859	0.003207116339651095	1	0.008559610080630886	1	0.0018244268212084247	0.01905454096392467	0.08759641244745442	1	0.06933543512651197	0.07895037886702005	1	0.003527171464257295	0.04454737005477094	0.0009075554200795866	0.01611641112202833	0.0060541635383670744	0.023838961765612066	1	1	0.05045421811095996	1	1	1	0.0011447182309102244	1	1	1	1
KEGG_AXON_GUIDANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02564974601208203	1	1	1	1	1	1	1	0.09167115730104647	0.0044580314699859125	1	1	1	1	1	1	1	1	1	1	0.0018131432576746764	1	1	1	0.06280763523241395	0.017173487522177955	0.010102743526242741	1	1	1	1	0.03306221333117354	1	0.047296897377508085	0.007022111300627576	1	1	1	0.0004481260684079391	1	1	0.06601660826761502	1	1	1	0.07706087857739186	1	1
KEGG_BETA_ALANINE_METABOLISM	1	1	0.042106186981967664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04133570216884197	1	1	1	1	1	1	1	1	1	1	1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	0.047014067387362135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CALCIUM_SIGNALING_PATHWAY	0.08864416825632015	0.04914457616810741	0.050750800509511196	1	1	1	1	1	1	1	1	1	1	0.023791353683040972	0.03242008086232917	1	1	1	0.008244785074709493	1	0.09276897167078846	1	1	1	1	0.022619969771260795	1	0.061539334669517	0.07662155247022717	1	1	1	1	0.05378374620205517	0.05856613487359885	0.09694860076480172	0.046255999051365015	0.08830575832733645	0.010467361829691879	0.028894041816960425	1	0.0016223473093658347	0.008436543817779474	1	1	1	1	1	1	0.011729203049740233	1	0.054934494663042344	0.08500255219440567	1	0.04873489811181031	1	0.013391362813258256	0.05103621221322041	1	1	1	1	1	1	1	0.004992108928002281
KEGG_CARDIAC_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	0.011914483111787555	1	0.06886485173992574	0.0012478025570719087	0.09563652499438868	1	1	0.018905002457247688	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031376480410113095	0.017228253904340796	0.0042836717905412325	1	1	0.001212474371012573	0.0006808220142472399	1	0.009707635584614627	1	0.002319559722508635	0.02261989108228646	0.025750377402791513	1	0.07765070347928127	0.08829411967986489	1	0.0007648324274140972	0.05009206743383887	0.00019635928976469152	0.02001906619470195	0.008286811646957326	0.029426925432815554	1	0.020578228803889265	0.016439463090039297	1	1	0.04143287259627326	0.0014601322322599364	1	1	1	1
KEGG_CELL_ADHESION_MOLECULES_CAMS	1	1	0.04908439070093562	0.09556728880066023	1	1	1	1	1	1	1	1	0.09652065064990378	1	1	1	1	0.052871654045119953	0.09290696859641978	1	1	1	1	1	1	1	1	0.09961590212651106	1	0.08008788454490778	1	0.01720869401415881	1	0.04154172104998566	0.04498669440926828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016112081703205883	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CHEMOKINE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020895774150264224	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06923611766108606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05937173013789376	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05181137618007581	1	1	1	1	1	1	1
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02724280567347781	1	0.07662155246945956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1	1	1	1	1	0.027076281097474175	0.06566999742433155	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09528261103635627	0.006112305444807342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_DILATED_CARDIOMYOPATHY	1	1	0.04564021960546638	1	1	1	1	1	1	1	1	0.08033300754297446	1	0.09967112131074396	0.0005546926107513617	0.035772713833163605	1	1	0.006090486589593769	1	1	1	1	1	1	1	1	0.006739739132982203	1	0.030862617992787555	1	0.05071701283841601	0.011587452489510541	0.0003093631555005638	0.0018092309449251331	1	1	0.0001880783262165897	0.007367388421452126	1	0.012459817240514148	0.048504536240832063	0.00042736290810130306	0.0049920578051556586	1	1	0.015603769381085875	0.002465060524006746	1	0.00807127238069949	0.06310050072175666	0.00043968130724680865	0.03051274226969669	0.0008789151807121476	0.010680554477986437	1	1	0.006933506856571903	1	1	1	0.002358399655378429	1	1	1	1
KEGG_ECM_RECEPTOR_INTERACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0821698428481411	0.09718937394439475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0392473663931574	1	1	1	1	1	1	1	0.03053802653313209	1	1	1	1	1	1
KEGG_ENDOCYTOSIS	1	0.05119267017192486	1	1	0.06988979578870702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0917429326318403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_ERBB_SIGNALING_PATHWAY	1	0.06120654067469955	0.0018995098909329045	0.005609820279654176	0.038572337892838204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02997825570251844	0.019118796983745745	1	1	1	1	1	1	1	1	1	1	1	0.04373746376554055	0.027384938379959367	1	1	1	1	1	1	0.03257218153890129	1	1	1	0.023068842427801606	1	1
KEGG_ETHER_LIPID_METABOLISM	1	1	0.08660067405882632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1	0.009897638793139985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_FOCAL_ADHESION	1	1	0.029829319474890315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09298929027439184	1	1	1	1	1	1	0.08394379542776842	1	1	0.06399327086882445	1	1	1	1	1	1	1	1	1	0.07501230841545325	1	1	1	1	0.003908833645324461	1	1	1	1	1	1
KEGG_FOLATE_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009183605005331219	1	1	1	1	1	0.010097114684384012	0.007030953533857742	1	1	1	0.009584733092001807	1	1	1	0.02381950441613301	1	1	1	0.017296060914113065	1	1	1	1	0.0031084954806501752	1	1	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1	1	0.09114124126876522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09271470728048792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019243927843534347	1	1	1	0.09429629141606188	0.07293753461874997	1	0.08957601354916445	1	1	1	1	1	1	1	1	0.06646135760869831	1	1
KEGG_GALACTOSE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09105533032998858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0868876189186163	0.08985837701697996	1	0.016411299910859434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05906205592597513	1	1	0.055977978211339985	1	1	0.08512026323218724	1	1	1	1	1	1	1	1
KEGG_GAP_JUNCTION	1	0.06495819688121318	0.0022574504870426226	1	0.04198109528710203	1	1	1	1	1	1	1	1	1	0.03925493252456047	1	1	1	1	1	0.027578006899316887	1	1	1	1	0.0376676931332357	1	0.006739739132982203	1	1	1	1	0.04706012996807385	0.0923871465880658	1	1	1	0.09908210859144884	1	1	1	0.048504536240832063	1	0.0006241265866940848	1	1	1	0.002465060524006746	1	0.035772713833163605	1	1	1	0.015177161867865996	0.044244826441345975	1	1	0.0015094660496385304	1	1	1	1	0.032457161914156596	1	1	1
KEGG_GLIOMA	1	0.036283200882184286	0.07306022266341161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07657918049013335	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLUTATHIONE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0420174196703309	1	1	1	1	1	1	1	0.03940041066374467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLYCEROLIPID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04664323171339335	1	1	1	1	0.03797637038511681	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07910129718597858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1	1	0.02048501374292655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005596480673380255	1	0.0218702611168482	0.02087683697764986	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GNRH_SIGNALING_PATHWAY	1	1	0.017607108657699322	0.04991039620090243	0.055720441849116176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05219691307107743	1	1	1	1	0.0663738384220195	1	1	1	0.04127414020703368	1	1	1	1	0.06832841194324157	0.0344011348066392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	1	1	1	1	1	0.003196098106990952	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07779913776809755	1	1	1	1	1	1	1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1	1	1	1	1	1	1	0.0005766089378128614	1	1	1	0.06640151411582351	1	0.07941372779094524	0.007534476931726153	1	1	1	0.09166684279798276	1	1	1	1	1	1	1	1	1	1	0.025063249189163694	1	1	1	0.0010051805478391573	0.0011272590182233033	1	1	0.0014567383415791113	0.0052469149104819035	1	0.010672802254410363	1	0.002776983454896076	0.025716033567719898	0.03016604227285724	1	0.08451768046055275	0.09599450095965523	1	0.005757927998366941	0.006341700109942838	0.001651789655222613	0.004654494241221663	0.010457081525110712	0.03441090828340665	1	1	0.07092006567386389	1	1	1	0.00016261395040217952	1	1	1	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	1	1	1	1	1	0.009818963101274614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03704600230534971	0.02055898445755533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0157737729057027	1	1	1	1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04384284351763712	1	1	1	1	1	1	0.0727126659959646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07656433604014179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_LONG_TERM_DEPRESSION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04800438138955443	0.05747670410976269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021933629469944704	0.06408716815045346	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_LONG_TERM_POTENTIATION	1	1	0.020545781063225244	1	1	1	1	1	1	1	1	1	1	1	0.05747670410976269	1	1	1	1	1	1	1	1	1	1	0.023705393399493735	1	1	1	1	1	1	1	1	1	1	0.09859562731698723	1	0.06856999587063761	0.07626404988676505	1	0.021933629469944704	0.08721039081985449	1	1	1	1	1	1	0.07225704588382853	1	0.09094257847894083	0.06408716815045346	1	0.0848384731476357	1	1	0.0425648111118484	1	1	1	1	1	0.056379652448109496	1	1
KEGG_MAPK_SIGNALING_PATHWAY	1	0.007720477472638709	0.04714798788370711	1	1	1	1	1	1	1	1	0.08012427595007243	1	0.03729866161340745	0.0013968037247917842	1	1	1	1	1	1	1	1	1	1	0.06239292496754756	1	0.07243849406321745	1	1	1	1	1	0.06935010075046955	0.01523427749101991	1	1	0.07326173688022286	0.028416609130422987	1	0.09023895045893437	1	0.04028361115791035	0.016610891105886205	0.036496718807482065	1	0.07057191388619133	1	1	0.003948097385331972	0.033013572858113904	0.002631077884961419	0.008646322707034138	1	0.044872019320899015	1	1	1	1	1	0.09581287583101883	1	1	0.049206070541413904	0.01336414184569168	1
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	1	0.05312351049594832	0.017606722548414	1	1	1	1	1	0.0005775456711154536	1	1	0.004310428474427419	0.08511053585721107	0.09429144638877807	1	1	0.010920504530643749	1	1	1	1	1	1	1	1	1	1	0.001862067366851905	1	1	0.05652269088428741	1	0.011475899805982848	0.01210290403060199	1	3.473314979041131e-05	1	0.044297896743985654	1	1	1	1	0.015512924860083377	0.04840357561995656	1	1	1	1	9.019569409129957e-07	1	0.055056498485310024	1	1	0.052166546355038035	1	1	0.011109036591851362	1	1	1	1	0.01580496455976288	1	1	1
KEGG_MELANOGENESIS	1	1	0.0644491351794072	0.04991039620090243	0.055720441849116176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046396491833380904	1	1	1	1	1	1	1	1	1	1	0.007229824035422161	0.0029878553843339928	1	1	1	0.01903257618138099	1	1	1	1	1	1	1	1	1	1	0.0437232221141679	1	1	1	1	0.011914654673104152	1	1	1	1	1	1	1	1
KEGG_MELANOMA	1	1	0.08973493397765875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07091473369200474	1	1	1	1	1	0.07958488332692304	1	1	1	1	1	1	1	1	1	0.08766268740919991	1	1	1	1	1	1	1	1	1	1	1
KEGG_MTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09320580946596735	1	1	1	0.02928178326531783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037272937879805235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07930826673253089	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1	1	1	0.0724652843690784	1	1	1	1	1	0.006569583387835309	1	1	0.02204015546117155	0.01816891849823299	0.02685223809312709	0.013202707513790712	0.019185027933646515	0.0017132075363476273	0.008698516972861059	1	1	1	1	1	1	0.06521823365272417	0.09166178287663418	1	1	1	1	1	1	1	1	0.04589907078781119	0.01724963995606099	0.07725621959041984	0.0755933644255613	1	1	0.0235841262332811	1	1	0.015518833964062728	0.004831754345474226	1	1	1	0.0828112989966503	1	1	0.06711324664340823	0.008055730773746994	1	1	0.04019998385134449	0.005394498367498279	1	1	1	1	1	1	1	0.09956719794486624
KEGG_NON_SMALL_CELL_LUNG_CANCER	1	0.025779676918275984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_OOCYTE_MEIOSIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05667521186870039	1	1	1	1	1	1	0.09143498157385443	1	1	1	1	1	1	1	1	0.0940057561781511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1	1	0.05101426402541087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07929511890112373	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008745582849452038	1	1	1	1	1	0.041978822448902275	1	1	1	1	1	1	1	0.08801766169522474	1	1	1	0.04731729148133523	0.06958988018612278	1	1	1
KEGG_PPAR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01677510123189896	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09786066309585417	1	0.0474386579790399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PRION_DISEASES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07442888123765623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0990461635802482	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031803763066091895	1	1	1	0.09677344476429461	1	1	1	1	1	1	0.033936531554976335	1	0.03399525121275582	1	1	1	1	0.03947891985598628	0.07861494739659747	1	1	1	1	1	1	1	0.04071326482188431	1	1	1	1	1	0.09991486950239425	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1	1	1	1	1	1	1	1	1	1	1	0.027089102978077317	1	1	1	0.03958193717069314	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04651020999815614	1	1	1	1	1	1	1	1	0.04735315950272778	1	1	1	0.029503911169296404	1	1	1	1	1	1	0.036092070454029734	1	1	1	1	0.06870700398922813	1	1	1	1	0.013462833386545414	1	1	1
KEGG_PURINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01058675240311202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07858213172043993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_RENAL_CELL_CARCINOMA	1	1	0.08685285109480267	1	1	1	1	1	1	1	1	1	0.031008337127996555	1	1	0.07225704588382853	1	1	0.01260417926195423	1	1	1	1	1	1	1	1	1	1	1	1	0.004508160087473234	0.021232696935106543	1	0.011480230333700492	1	1	1	0.014704563232658563	1	1	1	0.08721039081985449	0.016445595209765074	0.017318896544836093	1	1	1	1	1	1	0.09094257847894083	1	1	1	1	1	1	1	1	1	1	1	0.056379652448109496	1	1
KEGG_RENIN_ANGIOTENSIN_SYSTEM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.042086407477316845	1	1	1	1	1	1	0.02700999819568095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0963163320257796	1	1	0.08579687970368788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09276897166725562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_TASTE_TRANSDUCTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.017806052908971526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051889097388279515	1	1	1	1	1	1	1	1	0.04461150635933697	1	1	1	1	1	1	1	1	0.019120376233533687	1	1	1	1	1
