	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	2	0	0
KEGG_GALACTOSE_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0
KEGG_GAP_JUNCTION	0	2	6	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	2	0	4	0	0	0	0	4	4	0	0	0	2	0	0	0	4	0	5	0	0	0	4	0	4	0	0	0	6	4	0	0	7	0	0	0	0	3	0	0	0
KEGG_GLIOMA	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_GLUTATHIONE_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_GLYCEROLIPID_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_GNRH_SIGNALING_PATHWAY	0	0	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	3	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0	0	0	0	0	0	0	2	0	0	0	3	0	4	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	7	0	0	4	5	0	2	0	4	3	4	0	2	2	0	5	3	6	5	6	4	0	0	4	0	0	0	5	0	0	0	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_LONG_TERM_DEPRESSION	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_LONG_TERM_POTENTIATION	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	4	2	0	0	0	0	0	0	3	0	3	3	0	3	0	0	4	0	0	0	0	0	3	0	0
KEGG_MAPK_SIGNALING_PATHWAY	0	5	8	0	0	0	0	0	0	0	0	6	0	10	14	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	9	11	0	0	4	8	0	2	0	5	6	8	0	4	0	0	10	4	11	9	0	8	0	0	0	0	0	3	0	0	7	2	0
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0	0	2	2	0	0	0	0	0	2	0	0	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	3	0	4	0	2	0	0	0	0	2	2	0	0	0	0	6	0	2	0	0	2	0	0	3	0	0	0	0	2	0	0	0
KEGG_MELANOGENESIS	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0
KEGG_MELANOMA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
KEGG_MTOR_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0	0	0	5	0	0	0	0	0	3	0	0	4	11	11	9	5	7	9	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	6	4	7	0	0	9	0	0	9	9	0	0	0	7	0	0	7	13	0	0	3	12	0	0	0	0	0	0	0	2
KEGG_NON_SMALL_CELL_LUNG_CANCER	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_OOCYTE_MEIOSIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0
KEGG_PPAR_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_PRION_DISEASES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	4	4	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0
KEGG_PURINE_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_RENAL_CELL_CARCINOMA	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5	0	0	0	4	0	0	0	2	3	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_TASTE_TRANSDUCTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_TGF_BETA_SIGNALING_PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
KEGG_TIGHT_JUNCTION	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_TRYPTOPHAN_METABOLISM	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_TYPE_II_DIABETES_MELLITUS	0	0	3	4	3	0	0	0	0	0	0	2	2	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	4	0	3	0	3	0	0	0	3	0	0	0	0	0	0	3	0	3	4	3	3	0	0	0	0	0	0	2	0	0	0	0
KEGG_TYPE_I_DIABETES_MELLITUS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0	0	5	3	0	0	0	0	0	0	0	0	0	6	7	0	4	0	6	0	2	0	0	0	0	2	0	4	2	4	0	5	4	7	8	0	0	0	5	0	0	4	4	0	5	0	3	3	0	0	0	5	5	7	0	0	0	7	0	0	0	0	0	0	0	2
KEGG_VEGF_SIGNALING_PATHWAY	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	3	0	0
KEGG_VIBRIO_CHOLERAE_INFECTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0
KEGG_WNT_SIGNALING_PATHWAY	0	3	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	5	0	0
NABA_CORE_MATRISOME	0	0	10	0	0	0	0	0	0	0	0	6	0	10	12	11	5	4	9	0	0	2	0	0	3	3	4	6	0	5	0	9	10	9	0	0	5	4	8	5	0	0	0	0	8	0	0	0	0	9	0	9	0	14	8	0	0	0	4	0	0	0	0	0	0	3
NABA_ECM_AFFILIATED	2	0	0	0	4	2	2	0	0	0	0	6	4	8	7	0	0	0	5	0	0	0	3	0	0	0	0	6	0	0	0	0	0	7	9	0	0	5	7	4	0	6	5	4	0	0	4	0	0	5	0	0	0	7	0	0	0	7	0	0	3	3	0	5	0	3
NABA_ECM_GLYCOPROTEINS	0	0	7	0	4	0	0	0	0	0	0	6	0	7	9	7	4	0	8	0	0	2	0	0	2	3	0	4	0	0	0	6	7	7	0	0	4	4	0	4	0	0	0	0	7	0	0	0	0	9	0	7	0	9	7	0	0	0	4	0	0	0	0	0	0	3
NABA_ECM_REGULATORS	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	8	7	10	10	0	6	0	0	0	0	9	5	0	0	6	0	0	0	0	0	10	0	9	7	2	0	0	0	0	0	0	0	0	0	0
NABA_MATRISOME	6	0	31	0	14	3	6	0	2	5	0	19	10	34	33	28	13	0	24	0	7	3	9	7	5	0	0	20	0	13	0	26	27	35	33	0	18	15	23	14	0	26	12	13	23	0	11	0	0	0	10	30	0	43	29	5	0	31	11	8	9	11	0	23	0	6
NABA_MATRISOME_ASSOCIATED	5	0	21	10	0	3	6	0	0	4	0	13	9	24	0	17	8	0	15	0	5	0	8	6	0	0	0	14	0	0	0	17	17	26	28	0	13	11	15	9	0	20	10	11	0	0	8	8	0	0	7	21	0	29	21	4	0	24	0	6	7	9	0	19	0	0
NABA_PROTEOGLYCANS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NABA_SECRETED_FACTORS	0	0	9	0	0	0	4	0	0	3	0	0	0	0	0	9	5	0	0	0	3	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	13	9	0	0	0	0	4	0	6	0	9	0	0
PID_AJDISS_2PATHWAY	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
PID_AP1_PATHWAY	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
