	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_ACETYLCHOLINE_RECEPTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0032957063872934844	1	1	1	0.031250823085915536	1	1	1	0.05115616666565481	0.0006793620125135069	1	1	1	1	1	1	1	1	0.027175884621524315	1	1	1	1	1	0.035691337318559335	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACIDIC_AMINO_ACID_TRANSPORT	1	1	0.01929563878088114	1	0.06665754267825896	1	1	1	1	1	1	1	1	1	0.06408052207138304	1	1	1	1	1	1	0.08522989311111717	1	1	1	1	1	0.029992788816093574	1	1	0.02223494703595741	1	0.05587896441724749	1	0.01774720429015464	1	1	0.03651735930574018	0.0691738801709828	1	1	0.012123496019570634	1	1	1	1	0.009131657303743324	0.024468725545197856	1	1	1	1	1	1	1	1	0.03260969789699142	1	1
GO_ACID_AMINO_ACID_LIGASE_ACTIVITY	1	1	1	1	1	1	1	1	0.055862331401131726	1	1	1	0.02381241151087532	0.028607985265574953	0.07235781242109784	1	1	1	1	1	1	1	1	1	0.020133007707777262	1	1	0.09256764725965994	1	0.025398563302747035	0.0257334601675403	1	1	1	1	1	1	0.01612799729624126	0.031477132709911815	1	0.010270711007083433	1	0.016037800119133028	1	0.06779402653202604	1	0.015280174359132648	1	1	0.014620840875913865	1	1	1	1	1	1	1	1	0.008515371639326252
GO_ACID_SECRETION	0.008709050642832228	1	0.014036377758219976	1	1	1	1	1	1	0.00278088618314698	0.008464273717103676	0.041648457501114566	0.013097955010431539	1	0.06274248621187328	1	1	1	1	1	1	1	1	1	1	1	0.018170162452751715	0.08778396292958979	1	1	1	0.008709050642832228	1	1	0.0634775820173874	1	0.014569560075532229	0.0245518969216727	1	1	0.06721373163337363	1	0.060427636362502035	1	1	1	0.004439323356828728	1	0.06415080784171256	0.02179698671746033	1	1	0.044531182245247436	1	0.02095681234508795	1	1	1	1
GO_ACROSOMAL_VESICLE	1	1	1	1	0.06501105851186562	1	1	1	1	1	1	0.06279547415189213	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009021785618503197	0.026145501986581943	1	1	1	1	0.05980309072663559	0.01231306229557727	0.029718508032981927	1	0.0620586387031663	0.0037547976892602364	1	1	1	0.08710128070908663	1	0.0026093474891445423	1	1	1	0.029566340109318467	1	1	0.06671192964517858	1	1	1	1	0.009272046308008819
GO_ACROSOME_REACTION	1	0.04827990145791894	1	0.08352775462843265	0.09267159565295002	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08173485010658643	1	1	1	0.0787744057104246	0.07907759439839301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTININ_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	0.063914558905385	1	0.04040110350635373	1	1	1	1	1	1	1	1	1	0.05455188836917335	1	1	1	1	1	0.09880772898396606	1	1	1	1	1	1	1	0.08299691362998973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_BASED_CELL_PROJECTION	0.03530773494087591	1	0.0011225569648133371	1	1	1	1	1	0.02045065676717428	1	0.031038719736905862	0.00044747475954409754	0.041593737254546514	0.02226511017080124	0.0194254353250769	1	1	1	1	1	1	1	1	1	0.028682155114230112	1	0.0007560660859291524	0.00035970602130730445	1	0.0013090247014662104	0.00017198497241655009	1	0.053133927845031015	1	0.09964977825201526	1	1	1	8.520007194978696e-06	0.06644573883582572	1	0.010843437335229744	0.054699641504524776	0.03774830077152491	0.03753987535278147	1	0.02486845843797969	0.07143639876837149	0.0008372815005240897	0.0012864128771596928	1	0.002222058707202823	0.08507193156334247	1	0.027682581282783114	1	1	0.053133927845031015	0.0151495984623089
GO_ACTIN_BINDING	1	1	0.09834456347551712	0.02032470295357891	0.00199191054947101	1	1	1	0.00017573795591108166	1	0.00011586898602822249	0.00045603484896106217	1	0.052190209064396864	1	1	1	1	1	1	1	1	1	1	0.0022840191296770174	1	0.09454536366067468	0.01176530322743985	1	0.008902289742858893	1	1	1	1	1	1	0.07939980284370385	1	0.002300938881377723	1	0.09974516836177094	0.023720309878955237	1	1	0.001749801245191862	1	0.053814814759807206	0.026955692645239004	0.0068612598804496105	1	1	1	0.034447565165965144	1	1	1	0.028778172897459875	0.01869905402134231	0.0017000540645539797
GO_ACTIN_CROSSLINK_FORMATION	1	1	1	1	1	1	1	1	0.022829149918698777	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.039043951370408836	1	1	0.059249826027501284	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03534634652772395	0.0749581694800383	1	1	1	0.06049307858832198	1	1	1	0.006947425067436286	1	1
GO_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	0.044630816290204156	0.021497596523716744	0.005502204676093303	0.027035956781398807	1	1	1	1	1	1	1	1	1	1	1	1	0.05270266341147245	1	1	0.03828097423322052	0.040144220931830565	1	1	1	1	1	1	1	0.017882304670169935	1	1	0.0657750875513482	1	1	1	1	0.05498615057943246	1	1	1	1	1	1	1	1	1	1	0.08925465566319746	0.0923796350027114
GO_ACTIN_CYTOSKELETON_REORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07409831715225956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT	1	1	1	1	1	1	1	1	0.064084078499128	1	1	0.0675796929045589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.058490029685686284	0.06789473577512517	1	1	1	1	1	1	1	1	1	1	0.07151417080763811	1	1	1	1	1	1	1	1	1	0.05517005654269458	1	1	0.012759537964642576	0.07401577728279496	1	1	1	1	0.01435729341758385	0.09135928573518348
GO_ACTIN_FILAMENT_BASED_MOVEMENT	1	1	0.0191047329404177	0.011943516929760478	0.015722175752750034	1	1	1	1	0.07897808239804294	0.0006325566622387147	1.8825552396295464e-05	0.03170044335848465	0.04532471924826087	0.04495145619854368	1	1	1	1	1	1	1	1	1	0.07748326088819946	1	0.01044183370772711	0.03489472633841473	1	0.007704905536144557	0.007987043308119945	1	0.03963692987485201	0.05634757356221631	0.045933138993003775	1	1	0.006499998415436248	0.004501756362350395	1	0.0005511570660667875	0.07724413361077909	0.05452042399039536	1	0.09435466763224087	1	1	1.3524349308791095e-05	0.0003436077545873051	0.001592978852549387	1	0.003781996173627511	0.0031347817629193697	1	1	1	0.06398237474046808	0.03963692987485201	0.004217644927190789
GO_ACTIN_FILAMENT_BASED_PROCESS	1	1	0.029711510823162812	0.07407939919742679	0.03675548519547722	1	1	1	0.013329350540584817	0.08096993088868965	0.0017565848556631014	0.0002782182049252402	0.04432838187336985	0.02733562766734121	1	1	1	1	1	0.061620660995605925	1	1	1	1	0.022409590885347663	0.05253279436112013	0.015562010989543795	0.014963654899204704	1	0.05611172237092521	0.02618777503307712	1	1	1	0.013759213220719158	1	1	0.09985865909901481	0.011639542509183531	0.09905900574465765	0.018236356436724832	0.04056879064950547	1	1	0.00820261928040178	1	1	0.0073590496704343256	0.0005014894933480507	1	1	1	0.012312265790253463	1	1	1	0.053501611094296075	0.019851447260778587	0.014215893895684117
GO_ACTIN_FILAMENT_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05647891298497976	1	1	0.06346429503318607	1	1	1	1	1	0.09980717054083721	1	1	1	1	1	1	1	1	1	0.058275625749254045	1	1	1	1	1	0.061662338821393825	1	1	1	1	1	1	1	1	1	1	1	0.052586802783401554	0.01339733396796483	0.060942136435077066
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	1	1	1	1	1	1	1	1	0.028199465787878797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08789303840688345	1	0.0359857525286289	0.01721234811965522	1	1	0.06037178558959133	1	1	1	0.05589791662468557	1	1	1	0.020525474652740683	1	1	0.09105917065197844	1	1	1	1	1	0.07949128887164392	0.0044631844459397385	1	1	1	1	1	0.05064866573457427	1	0.02085293470588767	1	1
GO_ACTIN_FILAMENT_DEPOLYMERIZATION	1	1	1	1	1	1	1	1	0.0900973945005219	1	1	1	0.02891687709483637	0.03714102179086809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04226667139435314	1	1	1	1	1	0.030712847957999778	1	0.05905885746012507	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT_ORGANIZATION	1	1	1	1	1	1	1	1	0.05660712897756892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09740816793228668	0.08923105725236291	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08869798264304352	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_MEDIATED_CELL_CONTRACTION	1	1	0.005551011207138523	0.004258169289730218	0.005712085105986864	1	1	1	1	1	0.00029020259807432947	5.2866889190816835e-06	0.05325647404725964	0.02019359154111766	0.015994658327782463	1	1	1	1	1	1	1	1	1	1	1	0.0025437729005152176	0.010839669589191359	1	0.004658310284265665	0.0015021302582094442	1	0.017471215579830224	0.028818736505047515	0.016384668941327063	1	0.05993185054186645	0.0013428160739713535	0.006154539449032104	1	0.000371025359616306	0.03250576235170388	1	1	0.04070802747862601	1	1	5.718598008019882e-06	0.00011237598748370381	0.001019203077377795	1	0.014584044943680041	0.001647490658365669	1	1	1	0.03302221036180275	0.06382455311758373	0.003740929677057747
GO_ACTIN_MONOMER_BINDING	1	1	1	1	1	1	1	1	0.09258094546189843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTION_POTENTIAL	1	0.0015968614161011585	0.0008999769068871455	5.521465384061841e-05	0.0004824737306508009	1	1	1	1	1	4.433888367572081e-09	1.0935811328716127e-06	3.101819706097242e-05	0.09837571918727539	0.0027621108307922526	1	1	1	1	1	1	1	1	0.09854791808882735	0.05743243004148124	0.048083531473992025	2.3604615312922128e-05	0.0069704012887932265	0.049857675632555276	5.357109306602936e-06	1.2559387639887731e-06	0.07490263504033057	0.0002950338745649761	6.3048481550032065e-06	1.5387674722200373e-06	0.02235674970771795	0.08349839471426723	0.0009244545935571669	9.945561954827209e-05	0.03359123949340259	1.06658600496079e-05	0.017996257668112747	0.009387551896824498	1	0.023449329669462893	1	0.008576689026082551	2.0069567238434338e-05	1.772498408048051e-06	1.8614373052949773e-06	0.04122954430435177	1	0.00039299296208838985	1	0.035111788271838584	1	0.002421239313708856	0.08867566404843907	0.0074213854583364824
GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05710207964025149	1	1	1	1	1	1	1	1	0.017634110083578625	1	1	1	1	1	0.028215741082934565	0.016552193797180204	1	1	1	1	1	1	1	0.0978182899316985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09901837926412127	1	1	1
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	1	1	1	0.08352775462843265	0.09267159565295002	1	1	1	1	1	1	1	1	0.08715003566099455	0.0493882011041159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.051798317167696784	1	1	1	0.07907759439839301	0.09515835649807958	0.09020478377550933	1	1	0.05078375286781678	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_GTPASE_ACTIVITY	1	1	1	1	1	1	1	1	1	0.03390256655809032	1	1	1	1	1	1	0.09587523419946797	1	1	1	0.04460452086890376	1	1	1	1	1	1	1	0.03199865719260386	1	1	1	1	1	1	0.009879280121286693	1	1	1	1	1	1	1	1	1	1	0.056596744041746194	1	1	1	1	1	1	1	1	1	0.02179426233694093	1	1
GO_ACTIVATION_OF_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08636940017462968	1	1	1	1	1	1	1	1	0.01479826598686107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	0.06630261150837136	1	1	1	1	1	1	1	1	0.04876380114512957	1	1	1	1	1	1	1	1	1	0.00595714343468301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	0.07527981971662112	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013997390675499433	1	1	1	1	0.056020472650969655	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0781896781986613	1	1	1	1	1	0.03653979082907799
GO_ACTIVATION_OF_MAPKK_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08572944941380578	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_MAPK_ACTIVITY	1	1	1	1	1	1	1	1	1	0.019302583255180528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05976546424291862	1	1	1	1	1	1	1	0.05967309903719076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04923727218231866	1	1	1	1	1	0.08654827534795217	1	1	1	1	1	1	0.05681529756664494	0.0751798443651257	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08891233130559406	1	1	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	1	1	1	0.022213791291140983	0.012402100448407172	1	1	1	1	1	1	1	1	1	1	1	0.07625004905848365	1	1	1	1	1	1	1	1	0.05179617714141305	1	1	1	1	1	1	0.050602625340933516	0.03710981245315037	0.02597246317520152	1	1	0.049595979215451336	1	1	1	1	1	1	1	1	1	1	1	1	1	0.048897209887474036	0.03156337030505363	1	0.09357121048758454	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY	1	1	1	0.020392888919440577	0.022861078837015603	1	1	1	1	1	1	0.016451786914734923	1	0.021365753330745196	0.006105282034790438	1	1	1	1	1	1	1	1	1	1	1	0.06606545019774268	0.07071707837040231	1	0.016675658647650082	1	1	1	0.012153938026669198	1	1	1	0.010476675590147644	0.02353937826256125	0.02219118948699139	1	1	0.011899181292414296	1	1	1	0.0749422956739405	1	1	1	1	1	0.017434475138416894	1	1	1	1	1	1
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03451018851503285	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07783225325230636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06208626123219352	1
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09182074941296203	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.060631141860655546	1
GO_ACTIVIN_RECEPTOR_BINDING	1	1	0.022872043885370008	1	1	1	1	1	1	0.0022431861951793808	0.04023119582459367	0.04270730941834966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026448512723989515	0.028430070495506943	1	1	1	1	0.007570619916178023	0.004561413949017212	1	1	1	1	1	1	1	1	0.004463667574368668	1	1	1	1	1	0.05534778466561496	0.029329918882041284	1	1	1	1	1	1	1	1	0.020191525825347778
GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	0.03495367008904715	1	1	0.09402522087827536	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08921512520274222	0.09747651358617959	1	1	1	1	1	0.06674778564217843	1	1	1	1	1	1	1	1	0.06546604101308795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTOMYOSIN	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07643498423391981	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	0.07943303233715471	1	1	1	1	1	1	1	1	1	1	1	0.0587283119515688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09260667977007364	1	1	1	1	1	0.09279250923266646	0.0501054909880333	1	1	1	1	1	0.08491239842768772	1	0.04658392232212627	1	1
GO_ACUTE_INFLAMMATORY_RESPONSE	1	1	1	1	1	1	0.03872592599391389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0440430396034468	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02769827596734764	1	1	1	1	1	1	1	1
GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08527563392690707
GO_ACYLGLYCEROL_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	0.005574600121972528	1	0.07353573393356361	0.08715003566099455	1	1	0.0008761174149751749	1	1	1	1	1	1	1	1	1	0.06357231131570451	0.014840655005243675	1	1	1	1	1	1	1	0.03649580487068227	1	0.0031464134083757367	1	0.0015673384754538722	1	0.006651779205783859	1	1	1	1	1	1	0.002277966576700541	0.01569457714366429	1	1	0.006995554262520298	1	1	1	0.05592917854721602	1	1
GO_ACYL_COA_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035516592952199444	1	1	1	1	1	0.022363580707094655	1	0.0918804218354452	1	1	1	1	1	1	1	1	1	1	1	0.024744084979723246	0.036935930227644964	1
GO_ADAPTATION_OF_SIGNALING_PATHWAY	1	1	0.08218221470109066	1	1	1	1	1	1	1	1	1	0.025998741331231257	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09386119067764853	1	1	1	1	1	1	1	1	1	1	1	0.0343257893759209	1	0.08251863204889287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADAPTIVE_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03823004266125363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06788556824785474	1	1	1	1	1	1	1	0.07026333222702097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADAPTIVE_THERMOGENESIS	1	1	1	0.04345361489740329	0.004438153994017036	1	1	1	0.06594302456881551	0.08138900917595637	0.08964317297206503	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06123908890944407	1	1	1	1	1	1	1	0.010844784667713214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02670744057597718	0.05450399325949884	1	0.0468658673586545	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	0.04270730941834966	1	0.008140050490168638	1	1	1	1	1	1	1	1	1	1	1	1	0.026448512723989515	1	1	0.04310360582913719	1	1	1	1	1	1	1	1	1	1	0.022974068444400975	0.018299756906588804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.08348053354872675	1	1	1	1	1	1	0.03232112580419011	1	1	1	0.08192893886440733	1	1	0.0934079458534205	0.019177896754282386	1	1	1	1	1	1	1	1	1	1	0.05942837614436991	1	1	0.037809661261657634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031003170724553275	1	1	1	1	1	1	1	1	1
