	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	GATA2	HLF	HMBOX1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	TFCP2L1	TP73	ZNF382	ZNF846
GO_CARDIAC_CONDUCTION	1	1	0.04181659463174958	0.0015988137708700112	0.007663678103588034	0.0012781070757056368	0.00018233035123038643	1	1	5.8042615639131157e-05	1	0.005964013996148654	0.028023166278878686	0.07871788993974072	0.00013772775167619766	9.896674360021507e-07	1	0.004012904528736816	0.026897878346816784	0.00017444268180066835	0.004353158408136437	1	3.351681801233575e-05	8.24232493323862e-06	1	0.0002046841620715334	0.008530483655139198	2.3933405527643004e-05	1	0.007706442329037944	6.235120597608557e-07	0.01573543119731724	0.02190243155463767	0.0012059930983707723	1	0.02213064668878406	1
GO_CATION_CHANNEL_ACTIVITY	1	8.253334142638291e-05	1.636352164879895e-10	0.012310694328494187	0.0003731255885530693	7.367439991412539e-12	1.0584905163479874e-07	2.4919888280128255e-05	0.014651828326990524	1.3311709512464631e-09	0.0012803597884125661	0.00022815180417679048	1.657753991635147e-06	0.0037420005730788297	2.842095114807819e-09	3.8347103270552907e-13	2.0246522070666018e-05	4.466858286589215e-06	0.0033871229866583308	1.3408831911476682e-07	0.0007333561135463018	1	3.6790085760074476e-06	7.281790914692721e-08	0.023793228693661517	1.367065882718066e-08	0.06474567237431028	4.0176926585644424e-07	1	0.00662098411345613	6.391385198867283e-10	0.0001242582901015421	3.4672876676467013e-06	4.137500851042475e-06	1	0.014809636805399373	0.0006225918610620607
GO_CATION_CHANNEL_COMPLEX	1	0.0002591492681944807	2.028936207931764e-08	0.03790126610009892	1	3.5825667045186194e-06	6.97406568717085e-07	3.5530001218919693e-07	1	1.0401447758656701e-07	0.002038674032173615	0.023015713569075502	2.7738440799840447e-07	0.002988897598428353	3.330772654841496e-05	1.1738366167968195e-08	0.0023789298165517447	0.0009904969203452518	1	7.91510945674645e-09	0.017190756344528713	1	0.0006849609692919367	3.6047515161730104e-07	0.004549587484928397	2.5235155087788286e-07	1	0.0006435542451259657	1	0.0005066413936500869	5.281372387533345e-06	0.06810152613865528	5.026836948474056e-06	0.002988897598428353	1	0.04613100248170876	0.03684166584966542
GO_CATION_TRANSMEMBRANE_TRANSPORT	1	0.0019540997650057124	3.043747371811456e-06	0.06808933190961497	0.0002203185631652893	0.00018013340303879577	2.53684049666969e-05	0.017213684080971015	1	1.0702286623587298e-07	0.0012681049915074238	0.02950411939179931	0.00024091650737290138	0.00405862174324001	3.800087298255761e-05	2.1663042137909372e-08	0.024561198985890487	0.010276545035242335	0.09300698076074432	9.269445940485177e-06	0.017595617406044983	1	0.0002595580546403964	3.584351038199429e-08	0.06880995160338776	2.1026411012314838e-07	0.008596354361550929	3.800087298255761e-05	1	0.006889850021200239	3.919190567525099e-06	0.007076544947205221	0.0006186849220461976	0.00405862174324001	0.07437069174851063	0.011308590877808222	0.011950736951146679
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	0.007405506327585076	1.6435781990953302e-07	0.028980133668402464	0.0018252681308140728	1.4346489418670672e-06	4.7496374947275655e-05	0.007135312817032724	1	4.553443712751459e-06	0.018738514784339855	0.012356061597011414	0.0010830850673980708	0.04587384836395936	2.9580921715455233e-06	1.0052800814008833e-09	0.0010510291596174115	0.0018176673802559051	0.020752862140781536	1.6009470056865815e-05	0.0232908150898391	1	0.00018977578838141884	7.25695711167873e-06	0.035567770847902525	9.558546671950552e-07	0.01931445499039519	2.9710131143168006e-05	1	0.037934349584394234	1.54725804513145e-06	0.001611233066144302	0.0005203082774384304	0.000612877057970751	1	0.07489011610432583	0.0032075021948666516
GO_CATION_TRANSPORT	1	0.016230140479246313	5.556367588255284e-07	0.007267098145810835	0.0004104793828526576	3.0665993167589e-05	2.584853424969502e-06	1	1	2.1293775209763055e-07	0.00720125787722059	1	8.810302375239498e-05	0.002421604666923427	0.00014769075374820861	1.332408483545322e-08	0.009274174638396637	0.003981547068031777	1	4.976703258408044e-05	0.03717729984086726	1	7.388789554418906e-05	3.896778336676121e-07	1	8.842885262927425e-07	0.011139068317828738	6.340845858676669e-05	1	0.008721560440720366	1.081601420227507e-05	0.0064066809742677755	6.782093171742165e-05	0.002421604666923427	0.015549534223806116	0.03397558434900505	0.01585799567502688
GO_CELLULAR_COMPONENT_MORPHOGENESIS	0.025868816767716685	4.2778247610897324e-10	0.008576271447489736	2.804986175553026e-06	0.00027538871791998876	0.0	1.3046454702125843e-06	0.007271484225919944	3.5413559131058925e-05	2.1569162367285344e-07	0.003052369853463688	0.0017594897153905276	1.521383652391961e-07	1.8720753691692238e-07	0.00012385975792972292	5.9125625119227365e-06	4.035363553533955e-06	4.9016892200826057e-05	1	9.450568216884392e-09	0.000840722863865162	0.01263536448452518	2.65077959582527e-09	0.0011819437661888532	0.01604846426529527	0.0002682905471026453	1.1024280774929451e-06	5.7492706730943866e-06	1	2.058626158429888e-09	1.4298395800693697e-10	4.355481347939616e-05	5.261199453565624e-05	2.219648800849683e-05	0.004820279533443772	1	0.0835829640744492
GO_CELL_BODY	0.0014056021424576626	9.588352334333194e-09	1.1662871393092189e-05	0.006808439123908161	0.00027239246393417904	3.734235143326714e-12	5.137918610009784e-06	9.768621716976789e-06	0.0009960175858546583	2.7179813955058307e-11	0.01424222426949473	0.002395823073297887	4.916507987284824e-06	0.002180324814414325	6.256545859173457e-08	0.0	2.109453978160758e-07	7.755517866492312e-05	0.001085804890750719	1.8460349915372376e-09	0.0003008545455822631	0.05563879554989937	0.0	0.0007721195660322921	0.00014351524642230995	1.368221502762168e-08	6.601249668003462e-07	8.689310382337112e-10	1	6.893852155798186e-10	5.027445126870589e-11	0.005980497825562758	2.6464130886694193e-10	2.1843392026266173e-06	0.00013968551726473155	0.012806693058909913	0.0019348718102919493
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.00013395834502094583	1	1	0.001059646735630304	0.015307643561355833	0.002129095312439322	1	0.002327390176957378	0.0012480674703012617	0.00020775843740017397	4.513086426571888e-06	8.403363479847492e-06	8.938094147226128e-05	0.032487106868972826	0.01041534157360613	0.00012762790014830827	0.033294965517731034	0.0035501163748890008	0.001328163175307262	2.3531203987903204e-05	1	5.4619398945354725e-05	0.0032338613885336542	6.932059148923031e-09	0.046635974034625716	0.025405943331470504	0.009363771448096747	0.02852395729683055	2.4810805764552413e-05	1.953926700370978e-05	0.00022016245125211498	0.0017579564246168466	0.00021115995934739562	1.1523043701111568e-05	1	0.0008519136947816586	0.07230772128757335
GO_CELL_CELL_SIGNALING	0.00011588738421364209	9.100777620396627e-08	4.0221051230693305e-06	5.6670893311405734e-08	0.0010105535588864623	0.0	1.5913595996508434e-09	1.3610691906418282e-05	0.0015959021999542022	5.581939355181476e-10	1	0.001032736728905137	3.288262995226887e-10	4.530550712367187e-09	4.293858046899857e-09	3.4987568398037183e-12	2.6323336652867013e-05	5.464382390119038e-05	7.605528131793271e-05	2.2757329354305966e-10	0.028821688796442646	1.503809701530745e-05	1.0435693420518533e-09	1.272218632664135e-06	0.0003853896895370523	9.471146422690424e-08	0.0005691411843559147	8.19430231446816e-08	0.025250077078012745	5.1449543292392264e-08	0.0	1.4304915079033087e-05	1.2870131766984372e-06	1.3295188838746697e-08	0.01487889512817886	0.0002677375524048342	0.00016644568849488728
GO_CELL_JUNCTION_ORGANIZATION	4.447349748359919e-06	4.6943167840485245e-05	0.000319462649395752	0.0025272940432874424	0.00035057990986342435	3.404969561859872e-08	7.301902336953603e-05	0.006919551383240519	0.0009583602047656958	1.772696040847066e-06	0.0015941950054116916	0.002479947409296357	3.328512132583228e-09	3.464442733469575e-06	2.1616727708950734e-06	2.055165151837457e-06	0.0003966111154056762	0.004640588886482777	1	1.0852510756720335e-07	0.039961186049672914	4.756774777225914e-05	5.895237631392547e-08	3.0905734638153604e-09	1	0.013273023299414932	0.0010847488882402834	1.4764130584765667e-08	0.00195916659348927	0.0008409868022082323	2.942984118958769e-06	8.420994473024024e-05	8.945284785588647e-05	9.954600783679268e-07	0.009187542228483392	9.56906955629222e-06	0.00715521797455021
GO_CELL_MORPHOGENESIS	0.008969950963240603	1.1765026841636939e-08	0.0009463644782812253	6.28949969183612e-06	0.001045200282197456	2.6705571087859425e-10	5.2986619596406825e-06	0.013688691783637852	0.004935926179220118	6.292256565787469e-07	0.00016806448038786392	0.012377297992477554	2.4177391037438767e-05	2.5804009773588987e-05	0.00048638431891889766	4.389340926225227e-05	4.737388014619537e-05	0.0010615900772737996	1	4.969739064719647e-10	0.006464710580178057	0.012465473616820044	8.331624457014186e-08	0.002030251223519297	0.03023755163708075	0.0007660810728243872	6.775092147504047e-05	8.887760358677887e-05	1	4.737037950897083e-06	8.331624457014186e-08	0.0006179559943259028	0.00014067576502796442	9.269549430923618e-06	0.0005764471355754752	1	1
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.06294235864545561	1.0868589472856627e-08	0.0056965521901688465	2.441508107753343e-05	0.0005706160836956853	1.7106094318819487e-11	1.687556213858521e-05	0.024303168284532384	0.0014442076849050522	1.1248698131849366e-06	0.002174213827073612	0.011175325045645446	1.9306466815249834e-06	8.463651967716146e-06	0.004498631367388817	1.6384198483265777e-05	0.00010195009048252768	8.304773545453337e-05	1	1.3897649697725e-10	0.01908333984972188	0.009561888808378605	4.519836727112647e-08	0.0006600392633151486	0.011175325045645446	0.0004094146771890239	5.9496801053660064e-06	4.870777747523203e-05	1	1.052001084578258e-06	1.1390389631493747e-08	0.00048454802755670823	0.000507482779359747	7.922325588871626e-05	0.003348184221712236	1	0.06356747969421361
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.028561380230272992	2.8265865203991325e-09	0.004156571845489565	1.7432041953258093e-06	7.538066759893436e-05	0.0	6.9130494733116166e-06	0.030549922838865373	0.0002634049503300595	5.274233075835966e-07	0.000606213570210179	0.002739897113771872	1.2890190936865054e-07	2.990393752844156e-06	0.0003569971932962934	3.4080323843221905e-05	1.8387621191662262e-05	2.424011933765957e-05	0.04820138593434442	1.5089973715021188e-10	0.005519918436193261	0.0033265791347161233	9.202820727693961e-09	0.00026251843750979553	0.009330908883970035	3.250016419564794e-05	8.912649740455691e-07	1.2424114140818787e-06	1	2.7181048189994783e-08	1.988079811887644e-09	0.00033185176776440173	0.0002940995782627631	1.0665680846622116e-05	0.0037917315652129524	0.06651723272977983	0.05546922413055033
GO_CELL_PART_MORPHOGENESIS	0.014843385189496683	5.972580208180034e-10	0.0036015419203768717	2.457570698721767e-06	0.00031661534770865973	4.078171134125341e-11	6.046890432043206e-06	0.015390745463572775	0.00021299284944575891	8.9717032358827e-08	0.001494389216042613	0.0022854175313907765	1.6095186650133542e-07	2.2119592024694157e-07	0.00013729357497449524	4.395443994265058e-05	1.1871044854894208e-06	0.00013821857236773205	1	6.354427872778956e-09	0.001161184130763604	0.007020414634837713	1.158418139191042e-08	0.00333165511857636	0.021768828927635764	5.9099291114583785e-05	2.2169788076453756e-06	1.7579376466736463e-06	1	1.8125038581118247e-08	1.158418139191042e-08	0.00022048678913633157	0.00022459612604330825	9.645461668150723e-06	0.002233797814513272	0.09544056578769189	1
GO_CELL_PROJECTION_ORGANIZATION	0.004659004497215236	2.264709870747339e-07	0.007535364159593327	8.259540681065936e-06	6.495089244218377e-09	5.3469895178182014e-11	1.5516548009797404e-06	0.00012357238950500005	0.0010842645229651726	5.433736127713473e-09	0.0012445860290951627	0.0005924503874760179	3.226161504610303e-08	4.2630121654951836e-11	3.703936805110608e-05	6.416251263630102e-08	0.00012037346933724269	0.000291584858924554	0.008404080378011103	1.2091698753380342e-09	4.657667862950632e-06	0.013332678862094327	4.737190639758637e-10	0.0011299054196834968	0.0005924503874760179	7.010062085821556e-05	1.1797663757029397e-07	4.013511745171172e-11	1	1.8294421415543383e-06	1.5138852393903335e-09	1.9167262657049378e-06	8.114415962434673e-05	1.645435998565148e-07	5.376670602075251e-07	0.09608201772177183	0.016691113758835474
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	1	2.9441786064676734e-07	0.0781715803071722	0.0008204317742231959	0.0034070525313438793	9.911653330041403e-05	0.0010313193273858712	0.022675408060506053	0.00018041323934436804	0.0017694603444715629	1	0.0675972251322382	2.308431191089255e-06	5.0293333050954736e-05	0.012828758867108103	1	0.0014242195380709255	1	1	1.1231820449597585e-05	0.0016882353759439805	0.01143866986614317	0.01809215717683732	0.010406499750226894	1	0.004781759542852093	0.0012575100002030215	0.0009293114195484398	1	0.07482274732485283	0.0049139088233121075	0.012065116695631595	0.017712015414475424	0.018869166819141858	1	1	0.004715614653310829
GO_CIRCULATORY_SYSTEM_PROCESS	1	1	0.0791457199414336	1	0.010785210591085503	2.7776732386963765e-05	0.003390343489642067	1	1	6.507228108043606e-05	1	1	0.03423262187370246	1	5.363368993371864e-07	1.8079884256394507e-09	0.015132206332346465	0.0007931963698313282	1	9.481307041703246e-07	0.001062057046202658	0.05125698515102073	0.0005390097305476571	2.1007049063603844e-06	1	1.0181020982935607e-06	0.00011553323730884024	0.0036101113312745348	1	0.00030605361973734535	3.5571349199514657e-09	0.027898465299091235	0.022083006284821516	0.0016745764591860057	1	1	1
GO_CYTOSKELETAL_PROTEIN_BINDING	1	0.0003846704040467719	0.012553086563664828	2.587064111825299e-06	4.758674619642633e-05	5.174143336006409e-10	5.02873972541007e-06	0.0034378551060398888	1	0.0001911759859505313	0.08872510098552888	0.00027141254762264033	5.9564277264057e-05	0.00017673415938868065	4.93841910365056e-07	2.315024671961652e-08	1	0.009328969343600946	1	0.00013071928445551606	0.030259956821668266	1	2.4168185758233207e-06	0.00037821266585202906	0.0028282202033106385	0.00036309393348898933	8.571838077675586e-06	1.6229182731031244e-07	1	5.66009921916244e-05	5.770727868226189e-05	4.039699907476546e-06	0.00014162164422981682	6.75569745509641e-05	0.015328239183135306	1	5.236306950262559e-07
GO_DENDRITIC_TREE	0.007925609694819702	7.909901622582538e-10	0.0013358276872321717	0.06234867531597754	0.00037642378852753566	2.6226798510720073e-12	9.009346718213962e-06	5.920029224393275e-05	6.407288470011707e-05	3.52441338336007e-08	0.01654407680950931	0.0008269754535671359	1.602851185111831e-11	3.6079892407059333e-09	1.8369084031633065e-11	0.0	0.0008720661968837362	7.156324525636748e-06	0.0177524865483647	8.737666508107367e-07	1	1	1.262252524725227e-10	1.050532673962934e-06	0.010332473956723986	2.572251371457668e-06	2.658554228984755e-07	1.0281930862277022e-10	1	1.7646661976122857e-07	0.0	0.0032005894503657206	2.6640034622715802e-09	1.073982788368788e-06	0.05322661901824577	0.06943511707628303	1.935956342458134e-06
GO_DISTAL_AXON	0.0018509454393338398	4.133220066204757e-08	0.005470065295262394	0.00861384415869293	0.005739217154068776	8.054557021353048e-11	7.829175086015994e-10	0.015291442820014267	0.000372458707684431	2.0154441671138557e-08	0.0067201614259688736	0.004044853238241997	3.0026412489725374e-06	3.627743786038806e-05	3.0173894416396507e-06	0.0	0.007786443451970881	1	0.046086941943778714	3.943241122517094e-08	0.04950260304029008	1	7.433580417881558e-09	0.0054502776653988505	0.0007907876390988999	4.454443481893833e-05	6.643633792968728e-05	6.818986486578638e-10	1	1.7817146362730796e-06	1.373380298375082e-10	0.0010182344452627223	1.3300127271742568e-06	0.002145779435874684	1	1	2.112941210885566e-08
GO_GATED_CHANNEL_ACTIVITY	0.071474427911699	8.982485312869493e-05	1.8841284088466637e-10	0.003209941777082892	0.0003959846623232677	1.294808704699335e-11	1.2032216389901151e-07	2.720213722551268e-05	0.015174757146270257	2.219563421945736e-10	0.00016027188236689138	0.00024235868148214657	3.787507075747598e-07	0.003984196191150424	5.926591439830986e-10	7.451483874376663e-12	2.1442857019104977e-05	4.893317896770277e-06	0.0035386338827456676	3.0918528071133267e-08	0.0007728451358752775	0.04882972699690458	4.101324183158894e-06	1.0876951117566591e-08	0.02460962605220751	1.5514274531724936e-08	0.06698682956013768	9.398647593528153e-08	1	0.001969472926007687	1.1619305517740486e-10	6.704657835698846e-06	3.865860063734239e-06	4.611108077479109e-06	1	0.015166141700029168	0.0006600221290830044
GO_GLUTAMATERGIC_SYNAPSE	0.003619813177465181	6.11271973038896e-08	0.0005830790592669111	0.0559540490574868	0.00290971010583041	0.000218517640285687	0.00013011976946442072	0.00023287600301358236	0.07042964171100818	1.7208917690858527e-07	1	0.031794758365207176	7.700693455303664e-05	4.431665166848564e-05	0.00027961185046010417	6.661600554513925e-07	3.328560821758142e-05	1	0.07291333141164591	1.9524274530446917e-08	0.07801260107159247	0.001802567219243878	1.4608718679198773e-08	0.0008629805214781516	1	7.85917219703336e-06	0.08652974846880168	5.277738600040216e-06	0.07911620380752127	9.669011115875925e-06	4.203831962534821e-07	0.06705816632755612	8.844593529011568e-06	4.813229622646631e-07	1	0.0022561727763342754	0.05420291134953081
GO_HEAD_DEVELOPMENT	0.07818980910019135	7.501314970925765e-05	0.008792414343507082	5.100948241620884e-05	0.0032106691158088063	0.011049720794896745	0.00526512165592985	0.003032746822550947	0.0001606498398483147	0.0024162395209690324	1	1	1.8160714084447527e-05	7.078869946886002e-07	0.004149248330006183	0.0007530939506504852	0.0008674424676395898	0.001632315427882558	0.023623215448309032	1.2533090301136696e-06	0.06720744818579405	0.012852733478120881	0.05329794058282977	0.003476188744844344	0.09713187669899603	0.0002802023787071839	0.0001586689883764647	0.00033321887859594224	0.08398333530710866	1	0.027911386816072525	0.00013611210224073744	0.006078622786997001	0.0012925797935017247	1	1	0.0019436930590946977
GO_HEART_PROCESS	0.052845605739159085	1	0.06888396427935062	0.0277563143941586	0.0009609516720012756	0.00034865797001371046	0.00033812345883965644	0.03878184345182145	1	0.0014860431245439232	1	0.057439558223428944	0.0023348630587128882	1	8.329771041037937e-06	3.220743682863514e-08	1	0.0012402718308756056	0.04084726550531814	5.0424202670984464e-05	0.002131816920732277	1	9.713399789446076e-05	3.864556430943633e-05	1	5.5975604159597125e-06	0.000980111708148712	0.0005272575771633203	1	0.00018348580061799957	4.03217859101801e-09	0.00942837805123764	0.015192669411572712	0.001605462246158318	1	0.07761843334908591	1
GO_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1	0.0037958502635098146	1	1	1	0.008402441608013844	1	1	1	0.003437289492345341	1	1	0.00016811197982524728	1	1	0.007878161073976875	1	1	1	0.007481178404796784	1	1	1	4.273348124250731e-07	1	1	1	0.0070391293825998735	1	0.0029132618062410742	0.004925672564278005	1	0.004879661659618506	1	1	1	1
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.00011588985275345909	0.021755127878284486	0.0570005313333265	5.0500630899286136e-05	0.0019135533320268072	2.9494173075739205e-05	1	8.541938257022874e-05	8.688252742428126e-05	2.1381602940850897e-05	1.5805697883841674e-07	1.6592922811309307e-06	3.920473974683425e-06	0.01034846764704278	0.0016037499453307458	2.1694480238587666e-05	0.008933226584795784	0.00019172758921603972	0.0008395886403902431	2.852005833942073e-06	0.03934598305238557	3.201107640071754e-06	8.981421279008472e-05	1.2665479776075017e-10	0.04903847574210318	0.011917760568740277	0.003088406446037917	0.022512459017767217	2.185683740885125e-06	1.3506998622903055e-06	1.4743692690832866e-05	0.00026696069110310194	1.4139818786063074e-05	4.0431978320931705e-08	1	0.0001278259489241318	0.015265983990308096
GO_HORMONE_TRANSPORT	0.013501947233284128	0.0002596522310929217	0.001470484305015285	0.0025376690283885894	1	6.42444342947579e-05	3.664056060781462e-07	8.820998704572869e-05	0.050788197493481735	8.151884722806813e-10	1	0.0050096783985139615	2.082641352707526e-07	0.00023184089941874486	1.178483597263913e-06	5.794768552780383e-07	1	0.0004847473927706014	1	7.915775157241178e-06	1	1	0.024357817238504054	0.00038944592852219184	2.842000333735939e-05	2.346953067666746e-06	0.006303267767739706	8.825216844188244e-05	1	0.0014745163734909417	2.4430283267484754e-06	1	4.4637704521566235e-07	0.02560011305146037	1	0.08960516364234883	9.149488827042696e-05
GO_IMPORT_INTO_CELL	1	1	0.00019636515683241207	1	1	0.017389620683003426	0.0007922804013252849	0.0007148259003688651	0.07702625850866163	0.0048127778004757316	1	1	0.0013881278820794263	0.00097233800754426	1.0217735249784532e-05	1.2908153856905358e-07	1	1	1	1.429373904315856e-05	1	1	4.2374668183575714e-05	0.021129919304884837	0.0009184571074368764	1.8456880396588993e-05	0.00077490996623375	4.91272356282213e-05	1	1	0.0009089660323705617	0.0020612464048688217	0.003490047420901754	0.0038068676781173316	1	1	0.041657348287217566
