	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
GO_ACROSOMAL_VESICLE	1	1	1	1	0.058845240130399934	1	1	1	1	1	1	1	1	1	0.0835594052801013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.059827964435384184	0.059248001441225995	1	0.047075605475436655	1	1	0.007881476313525204	1	1	1	0.05789476814657979	0.0735031099707486	1	1	1	1	0.07035226187219201	1	0.02703275175068498	1	0.09819264474633216	1	0.016514384990410802	1	0.0651940235581715	0.018721846279348364	1	1	1	1	0.014807897185666552	1	1
GO_ACTININ_BINDING	1	1	0.08410396700710221	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015539092455760573	1	0.009829508338384252	1	1	1	1	1	1	1	1	0.0030521596467205647	1	0.026621200499015396	1	0.09369541056053654	1	1	0.027438012831862424	1	1	1	1	1	1	1	0.0259011045170362	1	1	1	1	1	1	1	1	1	0.07807354377160314	1	0.09312249735967004	1	1	1	1	1	1	1	1	1	1	0.0017265405493068764
GO_ACTIN_BASED_CELL_PROJECTION	1	1	0.0030078133085486014	1	1	1	1	1	1	1	1	0.03307998947932833	1	0.00827999976963023	0.0017779853512742694	0.009981560507027254	0.02948429177867784	0.05001887112338921	0.006144604639496065	1	1	1	1	1	1	1	1	0.0091035427325179	1	0.07058540743375175	1	0.014208472315618392	0.003585930405329729	0.007396891144984985	0.0007405386822265658	1	1	1	1	1	1	0.0414877812163823	0.004416596322508348	1	1	0.03861666479149528	1	1	1	0.010200481301933628	1	0.04351796702060251	0.024065390819860477	0.0026852829497717723	0.0003349306427669063	1	0.018381873170096874	0.023225793059810207	1	0.024910709850846535	1	1	0.0965704456552039	0.006609603273876052	1	1
GO_ACTIN_BINDING	1	1	1	0.03202783820711885	0.006701805541870387	1	1	1	1	1	1	0.008361370879222174	1	0.003499211916298428	0.016508490037631107	1	0.002240497216442039	0.057521967534635454	1	1	1	1	1	1	1	1	1	0.06512913168675316	0.09487937737818708	0.003874821272241258	1	1	0.08221658783674324	0.030623750069642575	1	1	1	1	1	0.0779222168999113	1	1	0.003512632526940007	1	1	1	0.07211805724965181	0.08779695467179027	1	0.006626046181293588	1	1	0.05700507342932848	1	1	1	1	1	1	1	1	1	0.022748242062641255	0.009181994772583857	1	1
GO_ACTIN_CYTOSKELETON	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005240164442040118	0.039382555180124346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_CYTOSKELETON_REORGANIZATION	1	1	0.05323073640288012	0.03618347443180847	0.0471741323057524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011174424728524479	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0694874819998943	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03569126256075972	1	1	1	1	1	0.06534859871439413	1	1	1
GO_ACTIN_FILAMENT_BASED_MOVEMENT	1	1	0.01744249165532774	0.08944872564255069	0.030430436758434265	1	1	1	1	1	1	1	0.020349560875468464	0.007898985105605716	0.00028356762194281515	1	0.008889934874421135	0.0718523531389974	1	1	1	1	1	1	1	1	1	0.008167539684293401	1	0.0232316888180778	1	0.023010688994551165	1	0.007167852193967317	0.007051156331147168	1	0.0925424424316802	0.05235820591329132	0.013868348022163635	0.08639975999160021	1	0.0017691568975407579	0.0007062295686482978	1	0.005202644144878477	1	1	0.00950321811339605	1	1	1	1	0.0001667610284044052	0.0016135925596407752	0.006465903701566189	1	0.006916796348787058	0.0024096962457406113	1	0.07074537241189394	1	0.013368413949858882	0.033091444788920454	0.003168887054855074	1	0.028139688496172988
GO_ACTIN_FILAMENT_BASED_PROCESS	1	1	0.006198973169789235	1	0.04580366673589753	1	1	1	1	1	1	1	0.08377198972652089	0.02725883647621974	0.0037206818668248376	0.04422851405569417	0.0034996663846001974	0.0123653143580158	1	1	1	1	1	1	1	1	1	0.062291347270203135	1	0.02710284667400986	0.07242675335025595	0.02289080896665152	1	1	1	1	1	1	0.02925295263340999	1	1	1	0.0539386529183693	1	0.08720739401146038	1	1	1	1	0.07870021233989943	1	1	0.0965962972979848	0.012980081156072187	1	1	0.05253279436112013	1	1	0.07851372700443571	1	1	0.05362421356170877	0.04579443935935257	1	1
GO_ACTIN_FILAMENT_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023909966857021958	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05578078150375321	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09646739132746163	1	0.07969762585871631	1	1	1	0.023798486437846544	1	1	1
GO_ACTIN_FILAMENT_BUNDLE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0806798892889844	1	1	1	1	1	1	1	1	0.03369348250915383	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06204982286864258	1	1	1	1	0.07241034433301863	1	0.09193313093946842	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.076431768863791	1	1	1	1	1	1
GO_ACTIN_FILAMENT_DEPOLYMERIZATION	1	1	1	1	1	1	1	1	1	1	1	0.025059624798904334	1	0.09303166177546085	1	1	0.003594425150088343	0.051435456525369405	0.034890959713554937	1	1	1	1	1	1	1	1	1	1	0.06322313302845939	1	1	1	0.089515366160281	1	1	1	1	1	1	1	1	0.06160222204976562	1	1	1	1	1	1	0.04349778239048918	1	0.053069312382639344	1	1	1	1	1	1	1	1	1	1	0.07669340083700116	0.03600681097310765	1	1
GO_ACTIN_FILAMENT_ORGANIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07994023677667317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIN_MEDIATED_CELL_CONTRACTION	1	1	0.0063849082958691294	0.05348961147485365	0.014983411756284926	1	1	1	1	1	1	1	0.07921681718219675	0.00813373029446296	0.0001978378281010107	1	0.027567482299947876	0.042421697480432785	0.06622273973885495	1	1	1	1	1	1	1	1	0.017833690769269328	1	0.05645329319386738	1	0.008603687302881968	0.0908093251422748	0.007446618367703661	0.0018721863777518832	1	0.055456817934258495	0.0304166256745928	0.004994472283463058	0.051556970986070705	1	0.00042690906102160753	0.001690062610245846	1	0.006988251971331461	1	1	0.02897333677258762	1	0.08521292444311435	1	1	0.00019347829272031714	0.001250573110949671	0.008459698570469909	1	0.03908664672722695	0.002228913852220238	1	0.048160333453798554	1	0.006332093305065123	0.07353036876049379	0.004524160727454762	1	0.01874303535661337
GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029909522531982202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTION_POTENTIAL	1	0.003536889044826297	0.0026571844518055165	0.0003932897938957458	0.0006924175394521503	1	1	1	1	1	1	0.0634722092949842	0.09631907752214153	1.838386184283003e-06	2.3868062507981236e-05	0.03875302241214984	0.0008352892058782757	1	0.007398222617451156	1	1	1	1	1	1	1	0.09854791808882735	1	1	0.01658375391522826	0.03023757077600464	0.0008519518295406758	0.04263991324445038	0.0002269640284396912	4.576180423176979e-05	1	0.016183517029926486	0.0009934156304156616	7.121591148417927e-05	0.014643637259868947	0.02065953515776675	0.0009135026968162263	0.00040933496789419266	1	0.00012191279631557084	0.07076804735561149	0.0006967376451396667	0.0066571106312733885	1	0.03929442226689672	0.013861871256605762	0.05238113267642397	0.008964362609916066	3.891148790302612e-05	0.0036981628957213353	0.02324202289161159	1	0.0011824015885614214	1	0.0071788088158688534	1	0.009425999101634441	1	0.02978823488917981	1	0.02324202289161159
GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06172083719029264	1	1	1	1	1	1	0.021174212060308117	1	1	1	1	1	1	0.02715165389225138	1	1	0.010855416778695282	1	1	1	1	0.019017081786978696	0.002411842720586699	1	0.0826240863399651	1	1	1	1	1	0.02417924929008275	1	1	1	1	1	0.03424955067308555	1	1	0.09030193433968003	1	1	1	0.017159328323205214	1	1	0.037902654341372854	0.08260154793948737	1	1	1	1
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08352775462843265	1	1	1	1	1	1	1	1	0.039667235503936915	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01876303684802072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_GTPASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	0.008006610489875499	1	0.0677778614166733	1	1	1	1	1	0.036846038050989405	1	1	1	1	1	1	0.011545727732268585	1	1	1	1	1	0.04804668822494451	0.04756799013478763	1	1	1	1	1	1	1	0.03956292140015827	1	1	1	1	1	1	1	1	0.02129399917763941	1	0.08007231371080215	1	1	1	1	0.09761468019854835	1	1	0.026865725364673354	1	1	1	0.014665398189264822
GO_ACTIVATION_OF_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014883602245875927
GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	0.016727292746405498	1	1	1	1	1	1	1	1	1	0.01797093921672621	1	1	1	1	0.006003332719146992	1	1	1	1	1	1	0.04574727564247383	1	1	1	1	0.07267351155209778	1	1	0.07662299740531131	1	1	1	0.0358549365778853	1	1	1	0.09416119284424096	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0018163338826643338
GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04153787935113884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_MAPK_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	0.02140659810097134	1	1	1	1	1	1	1	0.07086884021947037	1	1	1	1	1	1	1	1	1	0.03782984782057719	1	1	1	1	1	0.09670285707654047	0.05488001593374492	0.04995511478195347	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05976546424291862	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023922822628787088	1	1	1	1	1	1	1	1	1	1	1	0.08655574251645193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02718093540611044	1	1	1	1	1	0.08345595876806333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07861695751298747	1	1	1	1	1	1	1
GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05023493829843639	1	1	1	0.020392888919440577	1	1	1	1	1	1	1	1	0.009145362257124034	1	1	1	1	0.02509596712633333	0.04196235157154782	1	1	1	1	1	1	1	0.027417484904307954	1	1	1	1	1	0.004169333544575271	1	1	1	1	1	0.05493690442847454	1	1	1	0.043921950173411384	1	1	1	1	1	1	1	1
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05831935298927027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03524831173377452	1	1	1
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05534867947823818	1	1	1
GO_ACTOMYOSIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07292517816893118	1	1	0.013043545989130267	1	1	1	1	1	1	1	1	0.036195708675685334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06646158182585626	1	1	1	1	0.0793782115475079	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION	1	1	0.052477028729394415	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08886246038026757	0.036836921848416915	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06708402676528447	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ACUTE_INFLAMMATORY_RESPONSE	1	1	1	0.041573943448893536	0.05402642080567943	1	0.013704908185735887	1	1	1	1	1	1	1	1	1	1	1	0.04884185983344014	1	0.03872592599391389	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006970484351577544	1	1	1	1	1	1	1	1	1	1	0.06162133850791418	0.0801463597893306	1	0.03100043827849397	1	0.015446101149870994	1	1	1	1	1	1	1	1	1	1
GO_ACYLGLYCEROL_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005764126451550444	1	1	0.018090580134912715	1	0.08352775462843265	1	0.00017683924619893432	1	1	1	1	1	1	1	1	1	1	0.018153709654939787	0.01647016884757646	1	1	1	1	1	0.08836804770197793	1	1	0.0023718044827216733	1	0.0002169871218118402	0.09955680382217424	0.009544278267128226	1	1	1	0.09703624052219562	1	1	1	0.001334117660882872	0.017981177545101867	1	1	0.005934881649753421	1	1	1	0.0226464051591172	1	1	1	1
GO_ACYL_COA_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04621144034075397	1	1	1	1	1	1	0.012414067445271293	1	0.05033341435550609	1	1	1	1	0.007112521866157184	0.007976920060670634	1	0.04435412070883449	1	1	0.040727691499269136	1	1	1	1	1	1	1	1	0.009678113098534613	0.016456025648162176	1	1	1
GO_ADAPTIVE_IMMUNE_RESPONSE	1	1	1	1	1	1	0.09707107046055097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04699473197850779	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_ADAPTIVE_THERMOGENESIS	1	1	1	1	1	1	1	1	1	1	1	0.08845480717713994	0.021050953584471732	1	1	1	0.04919916327334495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00416376207802216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0723552369769005	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	1	0.048557899488569256	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.088052989854986	1	0.031665782582349866	1	1	1	0.060519515743240326	1	1	1	1	0.08445455985431938	1	1	1	1	1	1	1	1	1	1	0.04531462659627228	1	1	0.09979683293958042	1	1	0.0934079458534205	0.05977331645475137	1	1	1	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01642237812990266	1	1	1	0.006399535687639402	1	1	1	1	1	1	1	1	0.002806353571788378	1	1	1	1	0.007935645500043553	0.013581790460568177	1	1	1	1	1	1	1	0.008700410590341656	1	1	1	1	1	0.0012612748847832256	1	1	1	1	1	0.018056404073014565	1	1	1	0.01425062586196535	1	1	1	1	1	1	1	1
GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.030067647859128854	1	1	1	0.021895810371955093	1	1	1	1	1	1	1	1	0.03266587413714084	1	1	1	1	0.03122304922946506	0.07258811739213955	0.07199781309051168	0.02177645980732168	0.022548668306891284	1	1	1	1	1	1	1	1	0.073079362572393	1	0.0787105128220742	1	1	0.039070528634399415	0.037459896346897836	1	0.036136740593304406	1	0.00949640879073499	1	1	1	1	0.04320358867548357	1	1	1	1	1
GO_ADENYL_NUCLEOTIDE_BINDING	1	0.04461879002041602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.033415563451385966	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09670807177065854	1	1	1	0.03975346022833359	1	1	1	1	1	1	1	1	1
GO_ADHERENS_JUNCTION	1	0.03930936192875856	1	0.02807981600363929	0.009187234633391883	1	1	1	1	1	1	0.002261815231849096	0.02514457670712833	0.003927697202740332	0.0066824260617547315	1	0.058089752949925355	1	0.05529617888313565	1	0.07888880335522364	1	1	1	0.03268990712397413	1	0.003821820687869071	1	1	1	1	0.032536545606770106	1	0.03304624907487652	0.011239720790645502	1	1	1	0.061937545640123326	1	1	0.0340287877553338	0.006105370578270541	1	1	0.011381962241531318	1	0.060862860550303655	1	0.0252997983793527	1	1	0.06366566116327887	1	0.00991304703103979	1	1	0.09246229775405368	1	1	1	0.07718324701674928	0.04258680362657852	1	1	1
GO_ADHERENS_JUNCTION_ORGANIZATION	1	1	0.061349116869099385	0.0011861978200127243	0.014851847523979167	1	1	1	1	1	1	0.0060420891792599685	0.00012114094440884848	0.008100566292931544	1	1	1	1	0.050021007355803615	1	1	1	1	1	0.0058620519753989075	1	0.027375904779481708	1	1	1	1	0.015576995201717958	0.06537083308780356	0.0013894782646555193	0.00021288181835021902	1	1	1	0.00021162751719439044	1	1	0.07315444646266889	0.011383135212223117	1	1	1	0.045692158758125156	0.05081531916587034	1	0.0619162608552315	1	1	0.0552755031543124	0.053916389091554606	1	1	1	0.008380951672154247	0.042390928206634704	1	1	0.0075103280343160606	0.09806619126065041	0.051570304556416646	1	1
GO_ADRENAL_GLAND_DEVELOPMENT	1	1	0.04087814984061422	1	1	1	1	1	1	1	1	1	1	0.07261096099869113	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045844039206745846	0.00424383438920195	0.07050848423323552	0.07016011289110136	1	0.0006105102303349819	1	0.03723114558689311	1	1	0.04674280128405517	1	1	0.04231595400588095	1	1	1	1	0.04116417078658674	1	1	1	0.013788137863392835	0.04554592420348924	1	1	0.07366999048131961	1	1	1	1	1	1	1	1
GO_ADRENERGIC_RECEPTOR_BINDING	1	1	0.029141524796764573	1	1	1	1	1	1	1	1	1	1	0.05244609110593512	0.06077038385756883	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010030125587702554	0.03018663549994549	1	1	1	1	1	1	0.034071950892730074	1	0.06637083128313015	1	1	1	0.05323197098352872	1	1	1	1	1	1	1	1
GO_ADULT_BEHAVIOR	0.003521235690654212	3.6368363438565865e-05	0.010586729638655257	0.06922302000532743	0.004139663533015092	1	1	1	1	0.016797942722503123	1	3.006349612588721e-07	0.015211960647579237	0.0002449113371647549	4.20923097310677e-06	9.975711482934635e-05	0.0008083780962878651	0.0017331628335147675	0.0003058288523760666	1	0.056454202997234804	1	0.0010101886415333494	1	0.0229294407234506	0.07806974001238243	1	0.025317771364106068	0.045732844545199436	0.0028839344460880323	0.02983588853474739	0.0001611440186782831	0.011956674781288923	4.3914929767963073e-05	7.97332567570308e-06	0.00047100948883160854	0.015797982770857866	1	0.03128003976015348	0.01429254944131475	0.001364684653133108	1.4864933728375718e-09	4.868546922409678e-05	0.004022325772824131	5.252046708648095e-08	2.5366084331124306e-05	0.005267754144775205	0.03804731571786535	1	0.0001027197398866253	0.08862354038570186	5.609147115559487e-06	0.0004026212875622992	1.331027205231372e-06	0.00015682110421744166	1	0.0050967083239834565	1.8568496975568394e-06	0.004544761525842933	0.05831901076895862	0.015773922516666428	1	0.0007663634945376252	8.865141427394363e-06	1	1
