	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
ACE	0.51285	0	0	-0.8304	-0.60264	0	0	0.035399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35019	0.76311	0	0	0	0	0	0	-0.70409	0	0	0.59909	0	0	0	0	0	0.035399	0	0.67286	0	0	0	0	0	0	0	0	-0.33998	0	0	0	0
ACOT7	0	0	0	-0.55258	0	0	0	0	0	0	0	0.49641	0	0	0.40268	0	0	0	0	0	0	0	0	0	0.99694	0	-0.66126	-0.95568	0	0.16638	0	0.084387	-0.5145	0	0	0	0	0	0.56258	0.75394	0	-0.43362	0	0	0	0	-0.61702	0.23296	0	0.73994	0	-0.82772	0.076869	0	0	0	0.26378	0.58269	0	0.26378	0	-0.87096	0.084387	0.73218	0	0
ACSL6	0	0	0.84866	0	0	0	0	0	0	0	0	0	0	0.19533	-0.44824	0	-0.48228	0	0.60487	0	0	0	0	0	0	0	0	0	0	0	0	0.38166	-0.47497	0.29533	0	0	0.29533	0.47336	0.98121	0	0	0.72292	0.93656	0	0	0	0	0	0	0.12321	0	0.91144	0	0.27096	0	0	0	0	0	0	0	0	0	0.72334	0	0
ACSS3	0	0	0	0	0	0	0	0	0	0	0	-0.82553	0	0.24796	0.99587	0	0	0	0	0	0	0	0	0	0	-0.80558	0	0.49599	0	0	0	0	0	0.092482	0	0	0	0	0	0	0	-0.66981	0	0	0.3879	0.41875	0	0	0	0	0	0	0.85663	0.70715	0.076869	-0.50636	0	0	0	0	0	0	0	0.80913	0	0
ACTG1P4	0	0	0	0	0	0	0	0.060595	0	0	0	0	0	0.060595	0.21045	0.69645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30343	0	0.47154	0	0	0	0	0	0.29533	0.1881	0.36179	0	0	0	0.61086	0	0	0	0	0	0	0	0.31152	0.13825	0	0	0	0
ACTL6B	0	0	-0.78872	0	0	0	0	0	0	0	0	0	0	0	0	-0.69645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80281	0.94403	0.29533	0.38294	0	0	0	0.99157	0	0	0	0	0	0	0	0.64019	0	0	0	0	0	0	0.73119	0	0	0	0	0	0	0	0	0	0	0	0
ACTN3	0	0	0.37435	-0.71458	0.78658	0	0	0	0	0	0	0	0	0.30343	0.052045	0	0	0	-0.971	0	0	0	0	0	0	0	0	0	0	0	0	0.21727	0.12321	0	0	0	0	0	0	0.92396	0	0	0	0	-0.85663	0.62763	0	0	0	0	0	0	0	0	0	0	0	0.92003	0	0	0	0	0	-0.39455	0	0
ADAM12	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.46117	0.73284	0.38443	0	0.38364	0	0	0	0	0	0	0	0	0	0.65679	0	0.26378	0	0.89938	0	0.43362	0.32805	0	0	0	0	0	0	0.084387	0	0.068278	0.41314	0.59166	0	-0.37435	0	0.98563	0	-0.39207	0	-0.88819	0.34969	0	0	0	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	0.75663	0	0	0	0	0	0	0	0	0.73812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49628	0.1881	0.60636	0	0	0	0.27096	0	0	0	0	0	0	0	0	-0.66592	0	0	0.53548	0	0
ADAMTS2	0.35093	0	0.76712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69434	0	0	0	0	0	0	0	0	0	0.28724	0	0.27096	0	0	0	0	0.6228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83474	0.052045	0	0	0	-0.60615	0	0	0	0	-0.40905	0	0	0	0	0
ADAMTSL1	0	0	0.44874	0	0.61867	0	0	0	0	0	0	-0.57831	0	0	0	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87641	-0.83474	0.91322	0	0	0	0	0.87096	0	0	0.61665	0	0	0	0	0	0	0	0	0	0	0	-0.91322	0	0	0	0	0	0	0	0	0	0.052045	0	0
ADAMTSL2	0	0	0	0.17332	0.25535	0	0	0	0	0	0	0	-0.65196	0.51619	-0.77922	-0.51066	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.86101	0	0	0	0.69979	0.027303	0	0.99356	0	0	0.1881	0	0	0	0	0	0.41276	0	0	0	0	0	0.85663	0	0	0.28724	0	0	-0.68472	0	0	0	0	0	0	0	0
ADCY1	0	0	0.1881	-0.46613	0.64411	0	0	0	0	0	0	0	0	0	0.30343	-0.438	0	-0.39104	0.55465	0	0	0	0	0	0	-0.63375	0	0.36035	0	0	0	0	0.71016	0.15118	0.55597	0	0	0	0	0	0	0.14469	0	-0.86456	0	0	0.14469	0.56584	0	0	0	-0.63309	0	0.87278	0.32805	0	0	0.89488	0	0	0	0	0	0	0	0
ADCY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28724	0	0	0	0.79438	0	0	0	0	0	0	0	0	0.67741	0	0	0	0.98637	-0.4627	0.88819	0	0	0.80153	-0.71846	0	0	0	0.21727	0.88385	0	0	0	0	0.83994	0	0	0	0	0	-0.98121	0	0	0	-0.91553	0	0	0	0	0	0	0	0
ADCY5	0	0	0	0.068278	-0.63841	0	0	0	0	0	0	0	0	0	0.15118	0.31152	-0.62652	-0.46208	0.46431	0	0	0	0	0	0	0	0	0.14469	0	0	0	0.092482	0	0.21727	0	0	0	0.10029	0.60359	0	0	0.84337	0.81524	0.31941	0.44031	0.10029	0	0	0	0	0	0.40938	0.54713	0	0	0	0	0.82433	0	0.84692	0	0	0	0.14469	0	0
ADD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19533	-0.562	0	0.90913	0	0	0	0	0	0.73205	0	0	0	0.82887	0	0	0	0.27869	-0.37724	0.12321	0.40252	0	0	0	0.85663	0	0	0.31152	0.60863	-0.39789	0.016605	0	0	0	0	0.092482	0	-0.40814	0	0.068278	0	0	0	0	0	0	-0.56935	0.22515	0	0	0	0
ADH6	0	0	-0.47332	0	0	0	0	0	0	0	0	0	0	0.98459	0	0.1881	0.44531	0.73466	0	0	0	0	0	0	0	0	0	0	0	0.93036	0	0	-0.88385	0.78806	-0.78658	0	0	0	0	0	0	0	0.035399	0.64523	0	-0.67493	-0.82433	-0.72986	0	0	0	0	0	-0.55535	-0.83474	0	0	0	0	0	0	0	0	0	0	0
ADM5	0	-0.39967	0	0	0	0	0.22515	0	0	0	0	0.99071	0	0	0	0	0	0	0	0	0	0	0	0	0.23961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77922	0	0	0.76258	0	0	0	0	0	0	0	0	0	0	0	0.79211	0	0.16638
ADORA2A	0	0	0	0	0	0.89938	0	0	0	0.37807	0	0	0.092482	0	0	0	0	0	0.29533	0	0.14469	0	0	0.016605	0	0	0	-0.65853	0	0	0	0	0	0	0.61499	0	0	0	0	0	0	0	0	0	0	-0.45122	0	0	0.37299	0	0	0	0.84692	0	0.027303	0	0	-0.89488	0	0	0	0	0	0	0	0.27869
AEBP1	0	0	0.22515	-0.6228	0.22515	0	0	0	0	0	0	-0.85828	0	0.66729	0.30343	0	0	0	0	0	0.04399	0	0	0	0	0.5722	0	-0.51908	0	-0.70458	0	0	-0.83804	-0.70983	0.37051	0	0	0	0	0.94031	0	0.63759	0	0	-0.52602	0.30343	0	0	0	0.052045	0	0	0	0	0	0	0	0.22515	0	0	0	0	0	0	0	0
AF070581	0	0.18104	0	0.81524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016605	0	0	0	0.10777	0.95799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF086126	0	0	0	0	0	0	0	0	0.5862	0	0	0	0	0	0	0	0	0	0	0	-0.90913	0	0	0	0	0	0	0.42383	0	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1881	0	0	0	0	0	0	0	0	0
AF086346	0	0	0	0	0	0	0.78121	0.12321	0	0	0	0	0	0	0	0	0	0	0	0	0.59265	0	0	0	0	0	0	-0.77266	0	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068278	0.30343	0	0	0.035399	0	0	0	0	0	-0.66592	0	0	-0.53205
AF116693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13057	0	0	0.19533	0	0	0.10029	-0.67551	0	0	0	0	0	-0.55853	0	0	0	0	0	0.30343	0	0	0	0	-0.48418	0	0	0	0	0	0	0	0.71115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.37984	0	-0.9722
AF131837	0.52135	0	0.96943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45981	0	0	0	0	0	0	0	0	0	0.4722	0	0	0	0	0	0	0.73304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84866	0.37435	0	0.27096	0	0	0	0	0	0	-0.72594	0	0	0	0	0
AF198444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.40983	0.29533	0	0	0	0	0	0	0	0	0	-0.54469	0.0067328	0	0	0	0	0.13057	0	0	0	0	0	0	0	0.15118	0	0	0.44614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060595	0	0	0	0.26378	0	0.31152	0	0
AF258560	0	0	0	0	0	0	0.52202	0	0	0	0	0.22515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016605	0	0	0	0	0	0	0	0	0.16638	0	0	0	0.0067328	0	0	0	0	0	0	0	0.26378	0.58868	0	0	0	0	0	0	0.24796	0	0	-0.90202	0	0	-0.77592	0	0	-0.70917	0	0.24796
AF289551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26378	0	0	0	0	0	0	0	0	0	0	-0.38695	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53069	0	0	0	0	-0.52425	0	0	0	0	0	0	0	0.53011
AF420437	0	0	0	0	0	0	0.084387	0	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0	0	0	0	0	0	0.79884	0	0	0	0	0	0.4501	0	0	0	0	0	0	0	0	0.027303	0	0	0	0.17332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27096	0	-0.44577
AFF2	0	-0.39546	0	0	0	0	0	0.15832	0.64717	0	0	0	0	0	0	0	0	0.51413	0	0	0	0	0	0	0	0.13057	0.016605	0	0	0	0	0	0.052045	0	0	0	0	0	0.5366	0	0.59005	0	0	0	0.14469	0	0	0	0	0	0.74027	0	0	0	0	0	0	0	0	0.12321	0.1881	0	0	0	0	0
AGAP11	0	0	0	0	0	0	0	0	0	0	0	0.18104	0	0.060595	-0.39876	0.34994	0	0	0.30343	0	0	0	0	0	0	0	0	0	0	0	0	0.22515	0.12321	0.21727	0.23296	0	0	0	0	0	0	0.83635	0	0.15832	-0.72986	-0.5753	0.092482	0	0	0	0	0.58926	0.092482	0.21727	-0.338	0	0	0.084387	0	0	0	0	0.43238	0.46088	0	0
AGAP9	0	0	0	0	0	0	0	0	0	0	0	0.15118	0	0	0.13057	0	0	0	0	0	0	0	0	0	0	0.19533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70669	0	0	0	0	0	0	0	0	0	-0.55353	0	0	0	0.88616	0	0.48674	0	0
AGT	0	0	0	0	0	0	0	0	0	0	0	0	0.70917	0	-0.39475	0	0	0	0.90434	0	0.92396	0	0	0	0	0	0	0	0	-0.59372	0	0.93437	0	0	0.59909	0	0.99632	0	0	0	0	0.90913	0.19533	0	0	0	0	0	0	0	0	0	0	-0.76663	0.94403	0	0	-0.41198	0	0	-0.47889	0	0	-0.77658	0	0
AHNAK	0	0	0	0	0	0	0	0	0	0	0	0	0.23296	-0.7242	0	0.11582	0.26378	0	0	0	-0.66361	0	0	0	0	0	0.16638	0.96943	0	0.79682	0	0	0	0	0	0	0	0	-0.52363	0	0	0	0	0	0	0.32805	0	0	0	0	0	0.49112	0.29533	0	0	0	0.60954	0.53461	0	0	0.61826	0.81033	0	0	0	0
AIF1	0	0	0	0	0	0	0	0	0	0	0	0.4962	0	-0.42491	0.95374	0.46985	0	0.58538	0	0	0	0	0	0	0	-0.72441	0.71917	0	0	0	0	0.19533	0.28724	-0.52408	0.052045	0	0	0	0	0	0	0	0	0	0.26378	0.49599	0.32805	0.66126	0	0.060595	0	0	0.95799	0.4988	0	0	0	-0.41875	0	0	0	-0.72094	-0.82887	-0.40083	0	0
AK022997	0	0	0	0.71888	0	0	0	0	0.027303	0	0	0	0	0	0	0	0	0.27869	0	0.092482	0	0	0	0	0	0	0	0	0	0	0.17332	0	0.76613	0	0	0.93036	0	0	0	0	0.69554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93222	0	0	0	0	0	-0.59888	0	0	0	0	0
AK023417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19533	-0.35655	0	0	0	0	0	0	0	0	0	0	0	0	0.74201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092482	0.13825	0	0	0	0	0	0	0	0	0	0.25535	0	0	0.44242	0.73247	0	0	0	0
AK024092	0	0	0	0	0	0	0.89261	0	0	0	0	0	0	0	0	0	-0.73717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04399	0.52569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.92577	0	0.10777
AK024119	0	0	0	0	0	0	0	0	0	0.39967	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36712	0	0	0.80153	0	0	0	0	0.15118	0.73337	0	0	0	0	0	0	0	0	0	0.51359	0	0	0.13825	0	0	0	0	0	-0.97637	0.060595	0	0	0	0
AK024248	0	0	0	0	0	0	0	0	0.27096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.47464	0	0	0	0	0	0	-0.47055	0	0	0	0	0	0.20355	0	0	0	0	0	0	0	0.24796	0	0	0	0	0	0	0	0	0	-0.53011	0	0	0	0	0	0	0	0
AK025511	0	0	0	0	0	0	0.48104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44812	0	0.21045	0	0.41722	0	0	0	0.51314	0	0.25535	0	0	0	-0.56778	0	0	-0.72652	0.12321	0	0	0	0.31941
AK025664	0.0067328	0	0	0	0	0	0.60091	0.0067328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25535	0.13057	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12321	-0.53461	0	0	0	0.61958	0	0	-0.72524
AK025975	0	0	0	0	0	0	0	0	0	0	0	0.79182	0	0	0	0	0.76613	0	0	0	0.16638	0	0.70781	0.32805	0	0	0	0	0	0	0	0	-0.50967	0	0	0	0	0.50967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77761	0	0	0.052045	0	0	0	0	0	0
AK026379	0	0	0	0	0	0	0	0	-0.48934	0	0	0	0	0	0.035399	0	0	0	0	0.11582	0	-0.55841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92003	0	0	0	0	0.016605	0	0	0.92396	0	0.88141	0	0	0	0.21727	0	0.15832	0	0	0	0	0	0.13825	0	0	0	0	0
AK026392	0	0	0	0	0	0	0.77865	0.21727	0	0	0	0	0	0	0	0	0	0	0	0	0.55919	0	0	0	0	0	0	-0.76712	0	0.30343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0.22515	0	0	0	0	0	-0.69248	0	0	-0.53185
AK027252	0	0	0	0	0	0	0.76382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63247	0	0	0	0	0	0	-0.50636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27869	0.068278	0	0	0	0	0	0	0	0	0	0	0	0	-0.42784	0	0	0	-0.49909	0.27096	0.34915	0	0	-0.42454
AK027332	0	0	0	0	0	0	0.04399	0	-0.53123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52796	0	0	0	0	0	0	0.24796	0	0	0	0	0	0.20355	0	0	0	0	0	0	0	0	0	0	0	0	-0.55667	0	0	0	0	0	0	0	0	0	0.67063	0	0	0.016605
AK027840	0	0	0	0	0	0	0.77893	0.21727	0	0	0	0	0	0	0	0	0	0	0	0	0.55952	0	0	0	0	0	0	-0.76914	0	0.28724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30343	0	0	0.22515	0	0	0	0	0	-0.6919	0	0	-0.53185
AK054970	0	0	0	0	0	0	0.73717	0	0	0	0	0.16638	0	0	0	0	0	0	0.49682	0	0	0	0.13057	0	0	-0.81429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.90202	0	0.20355	0.78121	0	0
AK054990	0.57831	0	0.66126	0	0	0	0	0	0	0	0	0	0.10029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59637	0.88141	0	0	0.092482	0.068278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91144	0.25535	0	0.30343	0	0	0	0	0	0	-0.66663	0	0	0	0	0
AK055017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59698	0.45729	0	0	0
AK055257	0	0	0	0	0	0	0.76712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067328	0	0	0	0.42681	0	0	0	0	0	0	0	0	0.66786	0	0	0	0	0	0.23296	0	0	-0.36547	0	0.16638	0	0	0	0	0	0	0	0	0	0	0	0	0.21727	-0.45002	0	0	0.13825	0.75436	0	0	0.27096
AK055386	0	0	0	0	0	0	0.96171	0	0	0	0	0	0	0	0	0	0	0	0.076869	0	0	0	0	0	0	0	0	0	0.55514	0	0	0.51722	0	0	0	0	0	0	0	0	0	0.41161	0	0	0	0	0	0	0	0	0.77485	0.19533	0	0.11582	0	0	0	0	0	0	-0.45312	0	0	0	0	0
AK055694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38612	0.016605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16638	0	0.71169	0	0	0	0	0	0	0.076869	0	0	0	0	0	0	0.90434	0.57559	0	0	0
AK055910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21045	0	0	0.016605	0	0	0	0	0	0	0	0	0	0.027303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0
AK056486	0	-0.51338	0	0	0	0	0	0.59157	0	0	0	0	0	0	-0.87476	0.55217	0	0	0	0	0	0	0	0	0	0	-0.75663	0	0	0	0.035399	0	0.52776	0	0	0	0	0	0.83804	0	0.68988	0	0.73812	0	0	0	0	0.092482	0	0	0	0	0	0	0	0	0	0	0	0.0067328	0.052045	0	0	0	0	0
AK056490	0	0	0	0	0	0.95799	0.93656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84692	0	-0.41177	0	0	0	-0.56477	0	0.12321	-0.82053	0	0	0	0	0
AK057596	0	0	0	0	0	0	0.85308	0	0	0	0	0	0	0	0	0.438	0	0	0	0	0	0	-0.49252	0	0	-0.53763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0	0	0	-0.51578	0	0	0	0.54118	0	0.65679	0	0
AK057681	0	0	0	0	0	0	0	0	0.016605	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.89488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AK090700	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25535	-0.76572	0	0	0	0	0	0	0.15118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1881	0.65456	0	0	0	0
AK090844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AK091275	0	0	0	0	0	0	0	0	0	0	-0.38207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052045	0.052045	0	0	0	0	0	0	0	0	0	0	0	0	0.32805	0	0.4202	0.0067328	0	0.068278
AK091593	0	0	0	0	0	0.068278	0.060595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91722	0	0	0	0	0.26378	0	0	0.77266	0	0	0	0	0	0	0	0.027303	0	0	0	0	0	0	0	0.72181	0.74824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AK091624	0	0	0	0	0	0	0.74886	0	-0.35262	0	0	0	0	0	0	0	0	0	0	0	0.66894	0	0	0	0.74767	0	0.068278	-0.50017	0	0	0	0	0	0	0	0	0	0	0	0.18104	0	0	0.22515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31941	0	0	0	0.78042	0	0	-0.49566
AK091729	0	0	0	0	0	0	0.43065	0	0	0	0	0	0	0	0	0.29533	-0.69773	0	0	0	0	0.23961	0	0	0.31152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35328	0.10777	0.016605	0	0
AK091996	0	0	0	0	0	0	0.38063	0	0	0	0	0	0	0	-0.88385	0	-0.61132	0	0.10029	0	0	-0.457	0.10029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10777	0	0	0	0	0	0	0	0	0	0	0	0	0.70574	0.57559	0	-0.48294	0	-0.70574
