TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
MAFA	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	419	41	8.835598919176846e-11	1.85170297229e-05	ADCY1 ADCY2 ADCY5 BEGAIN CACNA1E CACNA2D2 CACNG4 CHRNA1 CHRNA5 CHRNB2 CHRNB4 CPLX1 GNG2 GNG4 GRIA2 GRIK5 KCNB2 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNMB3 KCNN3 LIN7A LRFN2 NCALD NRXN2 PPM1E SLC1A2 SLITRK6 SNAP25 SYN1 SYT2 TSPAN7 TUBB3
MAFB	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	425	20	9.938205813853074e-11	2.08276966882e-05	GABBR2 GNG2 GNG4 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNMB3
MAFB	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	425	41	1.0193135224767502e-10	2.13618554219e-05	ADCY1 CACNA1A CACNA1E CACNA2D2 CACNB4 CACNG4 CHRNB4 CPLX1 DLG2 GABBR2 GABRA1 GNG2 GNG4 GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNMB3 LRFN2 NRXN2 SLC1A2 SLITRK6 SNAP25 STX1A SYN1 SYT2 TSPAN7 TUBB3
LMX1A	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	326	28	1.3056422609736273e-10	2.73623448632e-05	ADCY2 ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 CACNB4 CAMK1 CHRNA1 CHRNB4 CPLX1 GABRA1 GABRB3 GAD2 GNG2 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD NEFL PPM1E SNAP25 STX1A SYN1 TUBA1A TUBB2B
ARX	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	311	34	1.5931445052075333e-10	3.33873700812e-05	ABCC8 ADCY1 CACNA1B CACNA2D2 CAMK1 CAMK2B CHRNA1 CPLX1 DLG2 GAD2 GNG2 GNG4 GRIK3 GRIK5 KCNA6 KCNAB2 KCNB2 KCNJ2 KCNJ3 KCNK17 KCNMB3 KCNN3 NEFL PRKCG SLC1A2 SLITRK6 SNAP25 STX1A STXBP1 SYN1 SYT2 TUBA1A TUBB2B TUBB3
ASCL1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	185	14	1.8200729812178906e-10	3.81429054528e-05	ABCC8 GABBR2 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNF1 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17 KCNMB2
TFCP2L1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	421	40	2.855281566738199e-10	5.98372792097e-05	ABCC9 ADCY1 ADCY2 ADCY5 BEGAIN CACNA2D2 CACNB4 CACNG4 CAMK1 CHRNB2 CHRNB4 CPLX1 DLG2 GABBR2 GABRA1 GNG4 GRIK5 GRIN2C KCNAB2 KCNC1 KCNF1 KCNH2 KCNH7 KCNH8 KCNJ2 KCNJ6 KCNK3 KCNMB2 LRFN1 LRFN2 NRXN2 PPM1E PRKCG STX1A SYN1 SYT2 TSPAN7 TUBA1A TUBB3 TUBB4A
ASCL2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	194	26	3.217179855852237e-10	6.74211513672e-05	ABCC8 ADCY1 ADCY5 CACNA2D2 CACNB4 CAMK1 CAMK2B CHRNA3 CHRNB2 DLG2 GRIN2C KCNAB2 KCNB2 KCNC1 KCNF1 KCNH2 KCNH7 KCNJ11 KCNJ2 KCNK17 NRXN2 PPM1E SLC1A2 STXBP1 SYT2 TUBB4A
SMAD9	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	320	27	4.2436620883989917e-10	8.89323045555e-05	ADCY5 CACNA1B CACNA1E CACNA2D2 CACNB4 CAMK1 CAMK2B CHRNA1 CHRNB4 CPLX1 GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG SLC1A2 STXBP1 SYN1 TSPAN7 TUBB3
SOX4	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	485	20	8.426428443897294e-10	0.000176587605042	ABCC8 GABBR2 GNG2 GNG4 HCN4 KCNAB2 KCNB2 KCNC1 KCNF1 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNMB3 KCNN3
NEUROG3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	302	32	1.2572189955761814e-09	0.00026346658437	ABCC8 ADCY5 CACNA1A CACNG4 CAMK1 CAMK2B CHRNA1 CHRNB4 CPLX1 DLG2 GABBR2 GABRB3 GNG4 GRIN2C KCNC1 KCNF1 KCNG1 KCNH2 KCNH7 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNMB3 KCNN3 LRRTM3 SLC1A2 SLITRK6 SNAP25 STX1A SYT2
NR4A3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	362	35	2.422334666185577e-09	0.000507629297315	ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK1 CAMK2B CHRNA3 CHRNA5 CHRNB2 CHRNB4 CPLX1 DLG2 GAD2 GNG4 GRIK5 GRIN1 KCNAB2 KCNB2 KCNC1 KCNH6 KCNH8 KCNJ2 KCNK3 LRFN1 LRFN2 NCALD NRXN2 PRKCG SNAP25 STX1A STXBP1 SYT2 TUBB3
LMX1A	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	326	15	4.815708498639992e-09	0.00100918468868	AGT CES1 CPB1 CPE FFAR1 GIP GPR119 ISL1 KIF5A KIF5C PAX6 PCSK1 PCSK2 SLC30A8 STX1A
ARX	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	311	25	4.941670739277981e-09	0.00103557652012	ADCY1 CACNA1B CACNA2D2 CAMK1 CAMK2B CHRNA1 CPLX1 DLG2 GAD2 GNG2 GNG4 GRIK3 GRIK5 KCNJ2 KCNJ3 NEFL PRKCG SLC1A2 SNAP25 STX1A STXBP1 SYN1 TUBA1A TUBB2B TUBB3
FEV	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	416	29	7.253493916614673e-09	0.00152003493167	ADCY1 ADCY2 ADCY5 CACNA1A CACNA1E CACNA2D2 CACNB2 CACNB4 CHRNA1 CHRNA5 CHRNB2 DLG2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C KCNJ2 KCNJ3 LIN7A NCALD PPM1E PRKCG SNAP25 STX1A SYN1 TUBA1A TUBB3
GATA2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	295	30	1.1032859958959307e-08	0.00231202406728	ABCC8 ADCY1 ADCY2 ADCY5 CACNA1A CACNA1E CACNB4 CHRNA5 DLG2 GABRA1 GABRB3 GJD2 GRIA2 GRIK5 KCNAB2 KCNG1 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2 LRRTM3 NRXN2 PPM1E SLC1A2 SNAP25 STX1A TUBA1A
RFX6	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	277	23	1.1398918253746615e-08	0.0023887231125	CACNA1A CACNA1E CACNB2 CACNB4 CACNG4 CAMK2B CHRNA1 CHRNA3 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG SNAP25 TUBA1A TUBB3 TUBB4A
NEUROG3	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	302	15	1.1648203845915361e-08	0.00244095100513	ABCC8 GABBR2 GNG4 KCNC1 KCNF1 KCNG1 KCNH2 KCNH7 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNMB3 KCNN3
SIX2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	349	26	1.1763096274819418e-08	0.00246501563987	ADCY1 ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 CACNB4 CACNG4 CHRNA1 CPLX1 DLG2 GABBR2 GABRA1 GABRB3 GABRG2 GAD2 GRIA2 GRIN1 GRIN2C NCALD NEFL PPM1E PRKCG SLC1A2 STX1A STXBP1
FEV	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	0	416	21	1.2143664962493972e-08	0.00254475356755	ADCY1 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E CHRM4 GJD2 GNAO1 GNG2 GNG4 ITPR1 KCNJ3 PRKCG PRKCH RGS11 RGS16 RGS17 RGS4 RGS9 SLC8A1
HMBOX1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	188	23	1.963713702757275e-08	0.00411502097554	ADCY1 ADCY2 ADCY5 CACNA1E CHRNA5 CHRNB4 CPLX1 GNG2 HCN4 KCNH3 KCNH6 KCNH7 KCNJ3 KCNJ6 KCNK3 LIN7A LRFN2 PPM1E SLITRK6 SNAP25 SYT2 TUBB2B TUBB4A
FEV	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	416	17	4.286255317342835e-08	0.0089819337426	ABCC8 ADCY1 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 CACNB2 CYSLTR2 GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5
FEV	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	416	19	5.686324155984579e-08	0.0119157491321	ATP1A3 CACNA1C CACNA2D1 CACNA2D2 CACNB2 CACNB4 CACNG7 FGF14 FXYD6 ITPR1 KCNE4 KCNH2 KCNIP3 KCNJ2 KCNK16 KCNK17 SCN1B SCN3B SLC8A1
FOXD4L5	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	336	31	6.070860503193387e-08	0.0127214881844	ADCY1 ADCY5 BEGAIN CACNA1A CACNA1E CACNA2D2 CACNB4 CHRNA5 CHRNB4 DLG2 GABBR2 GABRB3 GABRG2 GRIK5 HCN4 KCNAB2 KCNC1 KCNH3 KCNJ2 KCNJ6 KCNK3 KCNMB3 KCNN3 NCALD NRXN2 PPM1E SLC1A2 SLITRK6 SNAP25 STX1A SYT2
FOXJ1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	157	20	8.503194137698955e-08	0.0178183582836	ADCY5 BEGAIN CACNA1E CACNA2D2 CHRNA1 CHRNB2 CHRNB4 DLG2 GABBR2 GABRG2 KCNC1 KCNH8 KCNMB2 KCNMB3 KCNN3 NCALD PPM1E SLC1A2 SLITRK6 SYT2
NR4A3	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	362	25	1.0032717101537969e-07	0.0210233580319	ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK1 CAMK2B CHRNA3 CHRNA5 CHRNB2 CHRNB4 CPLX1 DLG2 GAD2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG SNAP25 STX1A STXBP1 TUBB3
NEUROD1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	176	11	1.1960750090356242e-07	0.0250633929918	ABCC8 KCNAB2 KCNB2 KCNF1 KCNH2 KCNH8 KCNJ11 KCNJ2 KCNK17 KCNK3 KCNMA1
FEV	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	0	416	14	1.249500756195232e-07	0.0261827885458	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 CACNB2 GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5
NEUROD1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	176	21	1.2639950208725992e-07	0.0264863836649	ABCC8 ADCY2 CACNA1E CAMK2B CHRNA1 CHRNA3 CHRNB4 CPLX1 KCNAB2 KCNB2 KCNF1 KCNH2 KCNH8 KCNJ11 KCNJ2 KCNK17 KCNK3 KCNMA1 SLC1A2 STXBP1 TUBB4A
SMAD9	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	0	320	20	1.2745618938048153e-07	0.0267076797475	ATP1A3 CACNA1C CACNA2D2 CACNB4 CACNG7 CAMK2B FXYD6 ITPR1 KCNE4 KCNIP3 KCNJ11 KCNJ2 KCNK16 KCNK3 MYBPC2 MYBPC3 SCN1B SCN3B TMOD1 TMOD2
SPIB	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	341	24	1.2881358557592648e-07	0.0269919851623	ADCY1 CACNA1A CACNA1E CACNA2D2 CACNB4 CHRNA1 CHRNB4 CPLX1 DLG2 GABBR2 GABRG2 GAD2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD SYN1 TUBB2B TUBB3
FEV	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	0	416	23	1.2965614915039225e-07	0.0271684088053	ACTN3 ATP1A3 CACNA1C CACNA2D1 CACNA2D2 CACNB2 CACNB4 CACNG7 FGF14 FXYD6 ITPR1 KCNE4 KCNH2 KCNIP3 KCNJ2 KCNK16 KCNK17 MYBPC2 MYBPC3 SCN1B SCN3B SLC8A1 TMOD2
FEV	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	416	16	1.2972898488783358e-07	0.0271835412224	ABCC8 GNG2 GNG4 HCN4 KCNB2 KCNC1 KCNF1 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMB3
SIX2	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	0	349	6	1.353263595627041e-07	0.0283562853828	CACNA1A CACNA1B CACNA1E CACNA2D2 CACNB4 CACNG4
NEUROD1	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	176	4	1.5127614461096783e-07	0.0316982520656	INSM1 NEUROD1 NKX2-2 PAX4
LMX1B	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	352	31	1.7373273863974248e-07	0.0364036105891	ABCC8 ADCY1 ADCY2 CACNA1A CACNB4 CAMK1 CAMK2B CHRNA1 CPLX1 GABBR2 HCN4 KCNAB2 KCNH8 KCNJ3 KCNK17 KCNK3 KCNMA1 KCNMB3 LIN7A LRFN2 NCALD NEFL PPM1E SLITRK6 SNAP25 STX1A STXBP1 SYN1 SYT2 TUBA1A TUBB2B
SMAD9	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	320	14	1.8000923407424096e-07	0.0377185948802	ABCC8 GABBR2 GNG4 HCN4 KCNC1 KCNF1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK16 KCNK3 KCNMB2
SMAD9	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	320	16	2.0499033992482651e-07	0.0429528558665	ATP1A3 CACNA1C CACNA2D2 CACNB4 CACNG7 CAMK2B FXYD6 ITPR1 KCNE4 KCNIP3 KCNJ11 KCNJ2 KCNK16 KCNK3 SCN1B SCN3B
PBX3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	265	26	2.1969411312383613e-07	0.0460336059934	ADCY5 BEGAIN CACNA1A CACNA1E CHRNA3 CPLX1 DLG2 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNAB2 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3 LIN7A LRFN2 NCALD PPM1E SLC1A2 SNAP25 SYN1 TUBB3
LMX1A	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	0	326	6	3.215992719907135e-07	0.0673859818573	FFAR1 GIP GPR119 ISL1 PAX6 PCSK1
NEUROG3	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	302	9	3.506387632468133e-07	0.0734703919794	CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 SCN2A SCN3A SCN3B
ETV1	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	0	408	22	3.805062581685448e-07	0.0797282372866	ACTN3 ANXA6 CACNA2D1 CACNA2D2 CACNG6 CACNG7 CAMK2B FGF14 FXYD1 KCNH2 KCNIP3 KCNJ2 KCNK16 KCNK17 MYBPC2 MYBPC3 SCN1B SCN2A SCN3A SCN3B SLC8A1 TMOD2
LMX1A	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	326	14	4.1038702192075505e-07	0.0859888030901	ABCC8 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 CYSLTR2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5
LMX1A	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	0	326	12	4.245686244797042e-07	0.0889598638872	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5
ETV1	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	408	10	4.334447918363793e-07	0.0908192537887	CACNA2D1 CACNA2D2 CACNG6 CACNG7 CAMK2B FGF14 SCN1B SCN2A SCN3A SCN3B
TFCP2L1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	421	26	4.910174877803541e-07	0.10288191218	ADCY1 ADCY2 ADCY5 CACNA2D2 CACNB4 CACNG4 CAMK1 CHRNB2 CHRNB4 CPLX1 DLG2 GABBR2 GABRA1 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 PPM1E PRKCG STX1A SYN1 TSPAN7 TUBA1A TUBB3 TUBB4A
POU2F2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	130	17	5.48032790037567e-07	0.114827666398	ADCY1 CACNA1A CACNA2D2 CACNB4 CPLX1 KCNAB2 KCNH3 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2 KCNMB3 LIN7A LRFN2 NEFL SLITRK6
NEUROG3	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	302	15	5.497876350846198e-07	0.115194804029	ATP1A3 CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 KCNE4 KCNH2 KCNIP3 KCNK3 SCN2A SCN3A SCN3B SLC8A1
RFX6	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	277	7	5.78343185786423e-07	0.121177356002	GCK HHEX MAFA NEUROD1 NKX2-2 PAX4 PAX6
ARX	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	0	311	16	5.847605765163522e-07	0.122521375034	ADCY1 ANXA6 CACNA1B CACNA1C CAMK1 CAMK2B CHRM4 GNG2 GNG4 KCNJ3 PRKCG RGS11 RGS16 RGS4 RGS9 SLC8A1
SMAD9	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	0	320	19	5.866322206893315e-07	0.122912942775	ADCY5 CAMK1 CAMK2B CHRNA1 CHRNB4 GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7 TUBB3
SOX4	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	485	28	6.826334827403358e-07	0.143026732571	ADCY1 ADCY2 CACNA1A CACNA1E CACNA2D2 CACNB4 CHRNA1 CHRNA5 CHRNB2 CHRNB4 DLG2 GABBR2 GABRA1 GABRB3 GNG2 GNG4 GRIK3 GRIK5 KCNJ3 KCNJ6 LIN7A PPM1E SLC1A2 SNAP25 STX1A TUBA1A TUBB2B TUBB3
TFCP2L1	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	421	33	6.829740121228056e-07	0.143097397994	ADCY1 ADCY2 ADCY5 AGT APOA1 APOC3 CCR6 CHRM4 CLPS CNR1 CXCL12 GABBR2 GAL GNAO1 GNG4 GPC2 ITPR1 LRAT NPW PDE6B PRKCG PTGDR2 PYY RBP1 RGS14 RGS16 RGS17 RGS5 RGS9 SSTR1 SSTR3 SSTR5 TTR
NR4A3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	362	30	7.015742533589275e-07	0.146993837564	ADCY1 ADCY2 ADCY5 AGT APOA1 APOC3 CAMK2B CCL19 CCR6 CHRM4 CLPS CXCL12 GAL GNAO1 GNG4 GPC6 ITPR1 LRAT NPY PDE6B PRKCG PYY RBP1 RBP2 RGS11 RGS16 RGS9 SST SSTR5 TTR
GATA2	REACTOME	REACTOME_ION_CHANNEL_TRANSPORT	184	0	295	17	7.929067379341959e-07	0.166129026825	ASIC1 ASIC5 ATP13A4 ATP1A3 ATP6V1G2 ATP8B2 CLCA4 CLCN4 CLCNKA FXYD1 TRPA1 TRPC6 TRPM2 TRPM3 UNC80 WNK2 WNK3
MAFA	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	419	15	8.29138997460177e-07	0.17371954447	GNG2 GNG4 KCNB2 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNMB3 KCNN3
