	ARNT2	ARX	ASCL1	ASCL2	E2F7	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	HIC1	HLF	HMBOX1	INSM1	ISL1	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	PLAG1	POU2F2	POU5F1	RFX6	SETBP1	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TFCP2L1	TP73	ZFP69B	ZNF519	ZNF846
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	1	0.0036771450815913376	0.04044411319890695	0.008428834427104182	0.0019372116710478782	2.0756740357397163e-05	3.9202977109020765e-07	0.0019562030174979927	0.010130386690453297	1	0.002872036949823187	1	0.02653832256738542	0.009594064606939012	1	0.001731314772643766	0.0012388465222350487	0.0007287831455329297	0.0006905888251615977	0.0007364730945086384	1	1	0.00018368272992208556	0.0001392429506398285	0.03413312228484511	1	0.0013356720567413438	2.2180097147828093e-07	5.841369073122937e-05	6.134550782754822e-05	0.041214693779520806	1	0.002078843122577667	0.026814524399997652	2.5064743855551797e-05	1	0.014144630248965728	7.66375973793032e-09	0.00013444886539260015	0.0001253250103728787	1.272327010137797e-05	1	0.0020072283802775592	1	1	0.001620773706445533	0.027015310349713828
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.03334862446952036	0.0027027446048880632	0.006435367210579246	0.0019736270598653682	0.003303055859260162	2.243328241835485e-06	2.6263662800118937e-08	0.00048135599981935506	0.01921283060130141	1	0.00013652133987251958	1	0.07412793509432525	0.034332829777098395	0.0937928763050414	8.541350802870884e-05	0.00033509198406067586	0.0017209258700703334	1.6067733121793992e-05	3.885265408953842e-06	0.07118811666184965	0.08164607627379405	4.955800673611677e-06	3.047016928370283e-05	0.022380232800778943	0.054284785621330434	0.0025412938619745473	2.9342183682778966e-08	1.3610558419197005e-06	0.0001755816485697892	0.04620224727081412	0.04721785197151562	0.0002095272458177977	0.00832722654040463	3.7793260800889072e-06	1	0.00331704455066939	8.189481870424231e-09	1.4622401042552191e-05	0.0002790542062192092	6.521015214477899e-06	1	7.882082781829336e-05	1	1	3.973864650907988e-05	0.0062483774695042404
GO_CARDIAC_CONDUCTION	0.011107555159853733	0.00521137992518983	0.0005133525693362673	4.205542377566651e-06	9.09640080032359e-05	1.8728904197518048e-06	8.314584576396555e-10	0.0011018312656068119	0.09083596386041504	1	3.3494566952230187e-06	1	1	0.0038344520088013923	1	0.00017045192684261856	0.0007770255306766005	0.00029132800352760224	1.3175694757450174e-05	5.755680043684208e-09	1	0.00047209290319016883	7.97366891607254e-05	1.761480048700914e-05	0.0020268402678844666	0.0646621507203855	6.96650952947131e-06	3.0292333085712997e-05	2.312613541965991e-05	1.5864030555867714e-07	0.002395539993519047	0.06008068563627822	0.04452677184050946	0.012437687780124773	1.1274738496935832e-05	1	1	2.4542635917779165e-05	1.0404679673392536e-08	5.7375470374765314e-08	2.0455543817465838e-05	1	8.791229522131516e-07	1	1	2.0648176090043435e-06	5.2679444164094313e-05
GO_CATECHOLAMINE_SECRETION	0.09373295814547411	0.035503892034409956	1	0.038915694091435804	0.08655504959413729	0.08780103582480203	0.00032003148941417425	0.051391360517949014	0.027648626796501596	0.03554195144463268	0.03267827924625133	0.007014619236934583	1	1	0.020251705126351993	0.021925910530345982	0.002171130346335648	0.05074311610991333	0.0017373250237897597	8.504774948292493e-06	0.014949053735489493	0.03232795639941455	1	0.03318174532028706	1	0.011140617551815613	0.0006372487384517234	0.040466039727053094	1	0.008009130622680383	0.0981258233861032	1	1	1	1	1	0.00013317229799136854	8.85811371711398e-05	0.043028091218053954	0.0001585727287148897	7.896074932367547e-05	0.0003185174655550016	1.259095941286148e-06	1	0.035351936221791336	0.0051309886198167565	1
GO_CATION_CHANNEL_ACTIVITY	0.011097303343530429	5.585216067416354e-09	0.0	3.5272856857559987e-09	1.381517222842632e-08	0.0	0.0	1.0576002296147635e-09	3.331730279088063e-05	0.0011835044663105476	0.0	0.008215015998813135	0.0030887528950064302	1.2020103084875444e-05	0.0002930702504889693	9.176223170204167e-08	0.0	2.3384032210582717e-07	0.0	0.0	1.2629032796640516e-05	9.233519504547871e-10	2.565736512138983e-11	0.0	1.2415091009021495e-05	0.06699183458782831	5.1433299730341275e-08	2.726330272651012e-11	7.66735031021426e-08	1.988254005880208e-11	0.0008499161731084781	0.05142895300395833	3.5937459408330596e-07	1.5177444125269446e-05	2.7534086122216195e-11	1	2.9086694068869434e-06	9.423795077623254e-12	8.893996650272129e-12	1.4464540676328852e-11	0.0	0.042861759234997354	4.037594703021341e-10	0.005921210785934772	0.0959287961991665	5.462898577945907e-09	5.980090755919321e-09
GO_CATION_CHANNEL_COMPLEX	0.00018532710592122914	8.761625092112979e-08	2.3894997092099857e-11	2.433860940564969e-07	1.482979150979613e-05	0.0	0.0	2.1340629263733035e-10	5.116053154552436e-05	0.002079362964642395	7.323697204242308e-11	0.01812636471119311	0.00021488119295121066	0.003021290313644398	0.010351675417287876	2.245202774209254e-05	0.0	1.2909003133110275e-07	2.1265647132118204e-08	0.0	0.005906091698462568	9.33219410637065e-08	1.2425115237801876e-06	1.246081016148537e-11	0.005162542049053531	0.02402683706876041	1.294544976215839e-06	7.460036699491468e-09	4.6470405301590745e-09	3.096156664383898e-11	0.00010879232695926166	0.010870910850499738	5.2003746846551735e-06	0.00022903847034283498	1.3462807197051063e-05	1	6.842109816607156e-05	4.404177023076272e-10	3.998552600137373e-10	2.6353252913224878e-11	2.2199686533497243e-11	0.014811596739719657	6.868915325419778e-09	1	1	8.8803091236489e-05	5.5852980018755716e-09
GO_CATION_TRANSMEMBRANE_TRANSPORT	1	3.6382964929693173e-07	5.682571202481057e-08	7.393415935030845e-08	2.1000994276931806e-09	0.0	0.0	1.7140909439605778e-06	0.006982352744706155	0.03439726432169754	2.365731954778738e-08	0.042083935789436366	0.0007494135595488283	0.008678837353838675	0.02051129514915262	2.1541156670523698e-05	1.154867523833758e-08	4.07826306059178e-08	1.2868779664110264e-07	0.0	0.008182894341071334	9.279797039007942e-05	1.0621365914120773e-05	3.795338487933009e-10	0.0010229488867707914	1	8.836567610970292e-08	7.746172592248968e-10	9.234798497659291e-05	2.6605606606722176e-11	0.0005913490019535672	0.007338884369570531	5.039478363488836e-05	0.00023598177827277578	5.883839260256707e-08	1	0.0007068307810772501	3.229668754656245e-10	1.8883728691854174e-08	2.6211710579815417e-10	1.650912739847854e-11	1	2.2537406385580994e-07	0.02882131445024161	1	1.4154164684754278e-07	1.4841278561661397e-07
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.06258455047623568	5.248267415103314e-07	2.361018824892369e-08	3.106207351333268e-07	6.525653165168066e-06	0.0	0.0	8.06069112546659e-06	0.006678600720164796	0.06118886842251958	3.063807019199061e-08	0.07060006365410576	0.09182314426103111	0.005417835627202994	0.0029547412613561974	0.00039265854680337053	1.5218342030998144e-07	1.816808655219493e-05	3.3393426912553537e-09	0.0	0.0010406882925987349	1.1336844698561777e-05	6.797754581455706e-09	1.19714238522306e-11	0.009480583382920238	1	3.862533031417925e-06	8.078984148340851e-09	8.279158458768254e-05	6.717616352069911e-09	0.0006649894987467153	0.01453082941046202	0.00019985252446630408	0.002477733978913488	3.4108148427858254e-07	1	0.0006273850139699721	1.2488130152199517e-07	1.129055737791873e-09	1.1193102000817134e-10	9.784568710813346e-10	0.015742148849577697	2.2305211813455905e-05	0.0339647943926511	1	2.71557352049534e-07	2.643920923195431e-06
GO_CATION_TRANSPORT	1	2.361362561709157e-06	5.3103188069059115e-08	3.151712424376285e-08	1.7419674069873992e-07	0.0	0.0	0.00012612213102902725	0.009134157302485235	0.015090254516995305	8.090596048671017e-08	1	0.0009109706272403262	0.01582785741013204	0.005205809061744282	0.00011129061867887202	3.607311971354221e-08	3.2578062192367696e-07	8.545548039196049e-07	3.458953123924857e-10	0.0047107989806018935	1.8503929780644413e-05	1.5838090037245678e-05	2.291076661720126e-09	0.003896752021027905	1	1.8096514520227203e-07	1.6358374987923696e-08	0.0006755727700202829	8.466285450481337e-10	0.0007928566639586743	0.011428968865187072	0.00037608843061487374	0.0032090210024535715	3.4387350700271213e-07	1	0.0008838322782489527	2.7143687297837005e-09	2.756277116544581e-07	1.347478562063742e-08	4.299605116386829e-11	1	1.545306157813009e-06	0.015101845921568269	1	1.1458073878589659e-07	1.7470971304112126e-06
GO_CELLULAR_COMPONENT_MORPHOGENESIS	0.0009470461132711216	9.467260309037329e-11	0.0022686952368627944	2.0562479514651955e-05	7.480324806663496e-05	0.0	3.2380997883052487e-10	1.3929355280328792e-06	0.00013880429439361297	3.100436398095763e-05	1.278100685286887e-06	0.048274921415324745	0.005554687460657015	1.0300065188539875e-05	0.03361933161405284	0.0215472414751946	1.6947876746442603e-07	1.2461623641879527e-06	3.007283801981231e-07	8.175724258707717e-07	5.023145151239472e-05	1.6387501768022616e-05	1	9.196395533983548e-09	9.218781778319585e-05	0.0066970698699881925	3.156989114572184e-10	0.00018881563546135904	5.565787839501013e-07	6.3976334349069575e-06	1.2090305656631273e-07	0.0010517629696988884	1	5.636071596459846e-05	6.545213115938253e-08	1	0.0002723177439102331	1.9993619182478994e-07	7.129508095005122e-11	6.44529984938913e-11	1.0675929099424053e-05	1	2.596359909512458e-06	0.029431900988815873	6.457940296800135e-05	0.00939557356347831	0.0020702934351738422
GO_CELL_BODY	0.0003184333577158638	3.027776251940395e-09	1.5426964087184025e-05	3.838045281046032e-05	5.418940152157603e-07	2.592979164717235e-10	1.588285059028749e-12	7.676369440101638e-08	0.0004991840917495383	6.890356400779396e-06	1.6081214027074964e-08	0.02071272176439931	0.00010619184606941445	0.05601981381330834	0.026078379433165377	0.00017402138830757696	7.876112428917281e-09	0.0015462017860292665	2.352976258279682e-08	0.0	3.0201362938298004e-06	7.205823315814541e-08	3.236684009255697e-06	1.208975142219515e-10	2.6349459031349554e-06	0.024686849358657836	0.0	1.5668978871064e-05	0.00026453244572699486	3.2269596994538574e-09	1.714106134809157e-08	1	0.007284465037380117	0.02264650869296847	5.143624415282488e-10	1	6.8414478748835e-08	6.14908701734862e-09	1.5727777968876921e-09	5.299362060284807e-10	3.606329790351026e-08	0.01192257417430409	3.862340902660577e-08	0.0010725110435106933	0.0010035608812568597	1.7628432713578945e-08	8.997954888756432e-05
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.0037460371519874025	0.041085040015666596	0.0076911012527746125	0.0003142020065134421	1	0.008578184829085567	0.08398393386357084	0.003726245923929894	0.014856042783930046	0.0008440968733746113	2.834577700727703e-05	1	0.004163253921897869	0.004283819213919515	1	1	0.0009310135282727394	0.019476336723036836	0.0009764632140661922	5.314641865539205e-05	0.01280611901804507	0.0071042845732037785	6.43365954968722e-05	3.0219753365923196e-05	1	0.0001207849949546036	0.013335054057158957	2.0278611423396598e-07	0.010163964104539569	0.08359848551201465	0.043944989708506244	1	1	0.00027349621233219157	1	4.541008668423885e-06	1	0.00026309574629213017	0.005468021514245414	0.004579422487505425	0.0006145853299666104	1	6.311705474737472e-05	0.07486357295635593	0.014717355091314888	1	1
GO_CELL_CELL_SIGNALING	1.1650280605457475e-05	2.6595126101369715e-10	6.272272701224324e-10	0.0	7.1351876629321964e-09	0.0	0.0	2.7194069218694494e-10	1.7150394723164375e-05	0.00017335760604819672	0.0	0.000514394682345154	0.000549630487903241	3.417107592940116e-05	1.0396869887907556e-05	0.0011668881126765118	0.0	2.834377177407532e-11	0.0	0.0	4.811995826392579e-05	7.187107042838647e-08	4.491951763996305e-06	0.0	1.5620075398681266e-06	5.068740891678303e-06	0.0	2.0406945178130798e-07	3.7046457013190093e-09	1.496180956905846e-11	2.375489582817636e-09	0.011524832677842212	0.0030310192041732575	0.0006036973297468551	1.0427325669581933e-11	0.06508807959470264	1.1758100328940202e-06	0.0	2.171152146956956e-12	0.0	0.0	1.5619846869263654e-06	0.0	0.00026730345972403313	0.0008872549948898412	3.4562562811757402e-09	7.806540969212961e-10
GO_CELL_JUNCTION_ASSEMBLY	9.715482765959571e-06	0.014898558085791658	0.00010473178279502005	0.00021152405979063538	0.014435337255885528	0.00024543573488888804	0.0004099631408813753	0.0005015212182933881	0.00050914372779165	0.009567708739418701	0.00041993807686713236	1	0.004482897900841887	0.0002637664043949606	0.02564479557459609	0.006226920885930465	0.00010703606614548278	0.01099999041825872	6.388867623829952e-07	2.0108515543793004e-06	1	0.017869829256751513	0.05279463776204718	0.0011059153833647972	0.07682807430264382	0.0013035732014410328	3.517679425524278e-08	1.6440235066639275e-06	0.004391879333861315	0.0006114865518604962	0.022478717866656783	0.004744511178591981	0.005935788106331774	0.00021639422603736413	0.0016181630066807173	0.004928209990441079	0.014481616030784461	0.00012642182941524638	0.0005468529258469967	3.179086782367779e-05	0.00024642611010672333	1	3.260604705124237e-07	0.008937719187468995	0.02551678594950657	1	0.03351219121893856
GO_CELL_JUNCTION_ORGANIZATION	1.9473101524614123e-06	4.832656386177803e-08	2.4627256667297814e-07	2.4813163324033383e-07	2.1821529210153123e-05	4.004927267597935e-08	6.694040621813002e-07	2.9038393730695944e-06	7.65438587065903e-05	0.0018936367286657152	3.945089912416044e-06	1	0.005840172750547712	9.488622152042936e-05	0.05588044606473841	0.0014106763965976432	6.170143285189056e-10	2.6224760564241834e-06	7.395255741116102e-09	4.004819809111382e-10	0.002164818613657027	0.002938729408000995	0.03701138775825308	6.231872455852994e-07	0.005405154783890476	0.00014738054877294626	1.211499767173052e-08	1.952166206464767e-09	5.514335913103796e-05	0.0004977501553713459	0.00014498616362845773	0.0012245595333901793	0.0007112153309776215	0.00011952282263960612	8.054734657036988e-10	0.00011127686371215084	0.00039393702735923686	3.175690684764643e-05	9.268657963357185e-08	1.8838776316698613e-08	2.224814953422083e-05	1	4.874150971723168e-09	0.001988980941818319	0.03194995023680247	0.0012259170723969426	0.0007580954133992179
GO_CELL_MORPHOGENESIS	0.002774544599409068	2.034518031823751e-08	0.0011517612194044125	0.00010984755763177034	0.00040255249354370637	6.353682024951013e-10	1.453957498842584e-08	4.77093395823136e-06	0.016761192197982333	0.000331108667283031	4.763076938751887e-06	0.05358989377657797	0.00871539086950679	0.0007909594846629009	1	0.046858803164623986	1.4931949056884442e-05	1.9373283320023305e-05	2.023497866820989e-06	2.3811665917916613e-06	0.0005014528852024247	7.318298746106233e-05	0.018834874182801387	1.314865216706096e-09	0.0007039888074920064	0.00803566796640487	4.6306690704156495e-09	0.00033470477177455216	6.093269053764061e-07	4.682199152894473e-05	2.3273116666056026e-06	0.0014490225885144259	0.04793014561647313	0.00010075255221031476	4.121115423805222e-06	1	0.002673863761369688	9.02967938342103e-05	6.340890201794736e-08	6.7525837144089e-09	6.773909421053936e-06	0.0329667274460711	7.009224246568024e-06	0.004601227032331345	6.02650940728644e-06	0.030025423657823902	0.013819128868350461
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	0.019245117678387436	8.745122848097253e-09	0.012474382872525558	0.0009900491321986893	0.0003273141638523436	1.7290908704836738e-09	5.559898985652012e-09	5.4010086980027516e-05	0.027262683146000555	9.182108970628988e-05	1.2818726750296605e-05	0.014465109775345875	0.008842199117971128	0.0012665332683889918	0.06899600305578724	0.013197204395543505	4.917864569164987e-05	4.942521242912168e-05	1.6819965143688442e-05	3.968244786212161e-06	0.0007219767812357558	5.841187752486654e-06	0.011745979221058023	4.370087625105157e-10	0.0007288245221264145	0.01830518434662487	9.952141333258169e-10	0.000501683391905039	1.589731702944519e-07	0.0005789640540493357	1.664794427869154e-06	0.0019378334788424656	0.01844034552958662	0.0006684500861968701	8.268135123223885e-07	1	0.0073682690240719495	9.855688636584148e-05	1.0274989993286354e-06	5.0308378463093106e-08	3.167427021733005e-05	0.030229284768000353	5.303940372636262e-05	0.008280939466678516	7.551817208795164e-06	0.005167810738017753	0.0033865490712965407
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.003376033864387784	5.194518370998935e-09	0.008293416251298202	0.00014947000582865577	1.9991439562438984e-05	1.4044243545896506e-10	1.293938289848029e-10	4.265874716402607e-05	0.0042616818138196955	9.439123754506618e-06	1.5764522990235896e-05	0.002954289383750086	0.0015316317975497817	6.794726554859576e-05	0.028400253493692462	0.011425077948091888	7.222835530562577e-06	1.6095499655977008e-05	4.690279272745457e-06	1.2453052706029588e-05	0.00014348787008011676	1.7159189969806476e-05	0.02764082549051039	2.256637099407044e-10	0.0009759073645626559	0.006658519595226009	6.295464149985719e-10	0.00018441998180263042	3.218739355048683e-07	0.00016297215943761323	8.726677124260007e-07	0.0010491267138024174	0.008473028707845498	0.0005307337975840598	1.0205400857721258e-08	0.07199930677870237	0.0017355905338726219	5.132632205917531e-06	2.474325413448497e-07	2.1433958274919007e-08	5.424330726289117e-05	0.0517578795098419	1.624167282499034e-05	0.010194551749372782	0.00029614261714761003	0.003121350753331642	0.003224758084749424
GO_CELL_PART_MORPHOGENESIS	0.00022662411206308963	1.572074692646197e-10	0.0004947565887861716	6.892008929226812e-06	1.764406746207481e-05	0.0	5.216027609833418e-10	8.695162245775379e-07	0.0013241177320281183	9.639579443054824e-05	1.1552546074211634e-06	0.02318434187255558	0.005351443414247314	9.702158756286217e-06	0.01839959630040311	0.01679009181465574	2.866633715958855e-07	7.810353009896076e-07	1.3454806757629e-06	1.544632002303814e-06	1.5751824625653832e-05	5.518159711848103e-05	1	2.032978119181905e-09	3.9872321890843665e-05	0.003376724867293679	3.222599964658457e-10	0.0012846445040289867	4.898258211261108e-07	2.2640241000848604e-06	1.2416672778847726e-07	0.00032358147192024234	0.05339060974242671	0.00010378909492958499	1.862031318022872e-08	1	8.399896270117058e-05	2.728864813006382e-07	8.789764471828221e-10	6.030220767172523e-11	1.7429898763743346e-05	0.08137697544681377	9.02386144030487e-07	0.01223296849723765	1.6228851895672136e-05	0.005982107506453227	0.0013518949872698416
