TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
MAFB	GO	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	428	0	351	32	0.0	0.0	ASIC5 ATP1A3 CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 GRIK5 KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNMB3 NCS1 SCN3B SLC12A5 SLC18A1 SLC30A8 SLC8A1 SNAP25 TRPC6
MAFB	GO	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	197	0	351	23	0.0	0.0	CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 CLCN4 KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 NCS1 SCN3B SNAP25
MAFB	GO	GO_PRESYNAPSE	524	0	351	39	0.0	0.0	ADORA2A AMPH APBB1 ATCAY BAIAP3 C1QL1 CADM3 CADPS CLCN4 CPLX1 CPLX2 EFNB3 EPHA4 GRIK5 IGSF21 KCNA6 KCNAB2 KCNJ3 MX2 NCS1 NRXN2 NTS PCDH17 PDE2A PNISR PRRT2 PTPRN RAB3C SCGN SLC18A1 SLC8A1 SNAP25 STX1A SV2B SVOP SYN1 SYP SYT2 SYT5
MAFB	GO	GO_CELL_CELL_SIGNALING	1809	0	351	76	0.0	0.0	ADCY1 ADORA2A AGT AMER3 AMPH ANK2 ARC BAIAP3 CACNA1A CACNA1C CACNB4 CACNG4 CADPS CARTPT CHGA CNIH2 CPE CPLX1 CPLX2 DACT1 DLL1 EFNB3 EPHA4 FFAR3 GABBR2 GABRA1 GABRP GCK GNAO1 GNG2 GRAP2 GRIK5 HHEX KCNJ11 KCNJ3 KCNK3 KIF5A LY6H MAP1A MDK NCS1 NKD1 NKX6-1 NPY NRXN2 PARD6A PCDH17 PGF PRR7 PRRT2 PTPRN RAPGEF4 RFX6 RGS14 SCGN SCN3B SCT SEZ6 SFRP1 SLC12A5 SLC30A8 SNAP25 SST SSTR5 STX1A SV2B SYN1 SYP SYT2 SYT5 TMEM198 TMOD2 TPGS1 VGF WNK2 WNT9A
MAFB	GO	GO_SYNAPTIC_SIGNALING	751	0	351	46	0.0	0.0	ADCY1 ADORA2A AGT AMPH ARC BAIAP3 CACNA1A CACNB4 CACNG4 CADPS CARTPT CNIH2 CPLX1 CPLX2 EFNB3 EPHA4 GABBR2 GABRA1 GABRP GRIK5 KCNK3 KIF5A LY6H MAP1A NCS1 NPY NRXN2 PCDH17 PRR7 PRRT2 RGS14 SCGN SCT SEZ6 SLC12A5 SNAP25 SST STX1A SV2B SYN1 SYP SYT2 SYT5 TMOD2 TPGS1 VGF
MAFB	GO	GO_REGULATION_OF_TRANSPORT	1856	0	351	76	0.0	0.0	ADCY1 ADORA2A AGT ANK2 APBB1 APOA1 ARC AVPR1B BAIAP3 CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 CADPS CALY CARTPT CCL19 CDK5R2 CES1 CHGA CLIP3 CNIH2 CPLX1 CPLX2 DLL1 ENPP7 FFAR3 GATA2 GCK GRIK5 HECW2 IFI27 KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMA1 LCP1 MAP2 MX2 NCS1 NDRG4 NKX6-1 PARD6A PCDH17 PRRT2 RAB3C RAPGEF4 RFX6 S100A1 SCN3B SCT SFRP1 SLC30A8 SLC8A1 SNAP25 SSTR5 STX1A SYN1 SYP SYT2 SYT5 TP73 TRPC6 TUB USP6 WNK2
MAFB	GO	GO_DISTAL_AXON	309	0	351	27	0.0	0.0	APBB1 ATCAY BOC CDK5R2 CPLX1 CPLX2 EPHA4 GAP43 GRIK5 KCNA6 KCNAB2 MAP2 MAP3K12 MAPK8IP1 NCS1 NTS PRRT2 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STMN2 STMN4 SYP TMOD2 TUBB3
ARX	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	0	259	44	0.0	0.0	ATCAY BSN CACNA1B CACNA1C CD200 CNGA3 CPLX1 CPT1C DDC EPHA4 FRMPD4 GAP43 GRIK3 GRIK5 KCNB2 KCNJ2 KCNN3 KIF1A KIF5A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 MPP2 MX2 NFASC PALMD PCSK2 PRKCG PRPH PRRT2 PSD PTPRN SCGN SEZ6 SLC8A1 SNAP25 STMN2 SYN1 SYT5 TRPM2 TUBB3 UCHL1
ARX	GO	GO_AXON	643	0	259	46	0.0	0.0	AP3B2 ATCAY BOC BRSK2 BSN C1QL1 CD200 CNGA3 CPLX1 CPT1C DDC DST EPHA4 GAD2 GAP43 GRIK3 GRIK5 KCNA6 KCNAB2 KIF1A KIF5A MAP1B MAP2 MAP6 MX2 NFASC PRKCG PRPH PRRT2 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STMN2 STMN4 STX1A SYN1 SYT2 SYT5 TMOD2 TUBB3 UCHL1 UCN3 UNC13A VSTM2L
ARX	GO	GO_SYNAPSE	1357	0	259	60	0.0	0.0	ADCY1 ATCAY BAALC BAIAP3 BSN C1QL1 CACNA1B CACNA1C CALY CAMK2B CPLX1 CPT1C DDC EIF4EBP1 EPHA4 FRMPD4 GAD2 GAP43 GRIK3 GRIK5 IGSF21 KCNA6 KCNAB2 KCNJ2 KCNJ3 KIF1A KIF5A LGI3 LZTS1 MAP1B MAP2 MAPK8IP2 MPP2 MX2 PAK3 PALMD PRKCG PRRT2 PSD PTPRN RGS9 SCGN SDK2 SEZ6 SLC18A1 SLC8A1 SNAP25 SPARC STX1A STXBP5L SV2B SVOP SYN1 SYT2 SYT5 TMOD2 TUBA1A TUBB2B UCN3 UNC13A
ARX	GO	GO_CELLULAR_COMPONENT_MORPHOGENESIS	800	0	259	40	0.0	0.0	ADCY1 BOC BRSK2 CAMK2B CELSR3 CSF1R DOK6 ENPP2 EPHA4 ETV1 GAP43 GFRA3 ISL1 KIF1A KIF5A LGR6 LMX1A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 MDK NFASC NKX6-1 PAK3 PAK6 PAX6 PLEKHO1 SEMA6B SPP1 SYT2 TMOD1 TMOD2 TRPC6 TUBB2B TUBB3 UCHL1 UNC13A VSTM2L
ARX	GO	GO_PRESYNAPSE	524	0	259	33	0.0	0.0	ATCAY BAIAP3 BSN C1QL1 CACNA1B CPLX1 DDC EPHA4 GAD2 GRIK3 GRIK5 IGSF21 KCNA6 KCNAB2 KCNJ3 KIF1A LGI3 MX2 PRKCG PRRT2 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STX1A SV2B SVOP SYN1 SYT2 SYT5 UCN3 UNC13A
ARX	GO	GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	604	0	259	32	0.0	0.0	ADCY1 BOC BRSK2 CAMK2B CELSR3 CSF1R DOK6 EPHA4 ETV1 GAP43 GFRA3 ISL1 KIF1A KIF5A LGR6 LMX1A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 NFASC NKX6-1 PAK3 PAX6 SEMA6B SPP1 TRPC6 TUBB2B TUBB3 UCHL1 VSTM2L
ARX	GO	GO_NEURON_DIFFERENTIATION	1406	0	259	56	0.0	0.0	ACTL6B ADCY1 APOA1 ATCAY BOC BRSK2 C1QL1 CAMK2B CELSR3 CEND1 CSF1R DOK6 EPHA4 ETV1 FEV GAP43 GATA2 GFRA3 HEY1 ID4 ISL1 JAM3 KIF1A KIF5A LGR6 LMX1A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 MDK NEGR1 NFASC NKX6-1 PAK3 PAK6 PAX6 PSD SDK2 SEMA6B SEZ6 SFRP1 SNAP25 SPP1 STMN2 STMN4 SYN1 SYT2 TRPC6 TUBB2B TUBB3 UCHL1 UNC13A VSTM2L WNT9A
ARX	GO	GO_CELL_PART_MORPHOGENESIS	705	0	259	38	0.0	0.0	ADCY1 BOC BRSK2 CAMK2B CELSR3 CSF1R DOK6 ENPP2 EPHA4 ETV1 GAP43 GFRA3 ISL1 KIF1A KIF5A LGR6 LMX1A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 MDK NFASC NKX6-1 PAK3 PAK6 PAX6 PLEKHO1 SEMA6B SPP1 SYT2 TRPC6 TUBB2B TUBB3 UCHL1 UNC13A VSTM2L
ARX	GO	GO_DENDRITIC_TREE	615	0	259	33	0.0	0.0	ATCAY BSN CACNA1B CACNA1C CNGA3 CPLX1 CPT1C EPHA4 FRMPD4 GAP43 GRIK3 GRIK5 KCNB2 KCNJ2 KIF1A KIF5A LZTS1 MAP1B MAP2 MAP6 MPP2 MX2 NFASC PALMD PCSK2 PRKCG PRRT2 PSD SCGN SEZ6 SLC8A1 SYN1 TUBB3
ARX	GO	GO_DISTAL_AXON	309	0	259	25	0.0	0.0	ATCAY BOC BRSK2 CPLX1 EPHA4 GAP43 GRIK3 GRIK5 KCNA6 KCNAB2 MAP1B MAP2 PRKCG PRRT2 PTPRN SCGN SLC18A1 SLC8A1 SNAP25 STMN2 STMN4 TMOD2 TUBB3 UCN3 UNC13A
ARX	GO	GO_POSTSYNAPSE	640	0	259	34	0.0	0.0	ADCY1 BAALC BSN CACNA1C CALY CPLX1 CPT1C EIF4EBP1 EPHA4 FRMPD4 GAP43 GRIK3 GRIK5 IGSF21 KCNAB2 KCNJ2 KIF1A LZTS1 MAP1B MAP2 MAPK8IP2 MPP2 MX2 PAK3 PALMD PRKCG PRRT2 PSD RGS9 SEZ6 SLC8A1 SNAP25 STX1A SYN1
ARX	GO	GO_NEURON_DEVELOPMENT	1143	0	259	51	0.0	0.0	ACTL6B ADCY1 APOA1 ATCAY BOC BRSK2 C1QL1 CAMK2B CELSR3 CSF1R DOK6 EPHA4 ETV1 FEV GAP43 GATA2 GFRA3 ISL1 JAM3 KIF1A KIF5A LGR6 LMX1A LZTS1 MAP1B MAP2 MAP6 MAPK8IP2 MDK NEGR1 NFASC NKX6-1 PAK3 PAK6 PAX6 PSD SEMA6B SEZ6 SFRP1 SNAP25 SPP1 STMN2 STMN4 SYN1 SYT2 TRPC6 TUBB2B TUBB3 UCHL1 UNC13A VSTM2L
ETV1	GO	GO_AXON	643	0	358	46	0.0	0.0	AP3B2 BOC BSN CACNG7 CDK5R2 CNGA3 CPLX2 CRMP1 DDC DNM3 DST EPHA4 GAP43 GHRL GRIK5 KCNAB2 KIF5A KIF5C MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 NEFM NFASC PRKCG PRRT2 PTPRN RET SCGN SCN1B SCN3A SLC18A1 SLC8A1 SPTBN4 STMN2 STMN3 STMN4 SYN1 SYP SYT2 SYT5 TMOD2 UCHL1 UCN3
ETV1	GO	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	479	0	358	36	0.0	0.0	ABCC8 ANXA6 ASIC5 CACNA1A CACNA1B CACNA2D1 CACNG6 CACNG7 CHRNA3 CHRNA5 CHRNB2 CNGA3 GABRB3 GRIK5 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH7 KCNH8 KCNJ2 KCNJ3 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNMB3 P2RX6 SCN1B SCN3A SCN3B SLC26A7 TRPC6 TRPC7
ETV1	GO	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	428	0	358	33	0.0	0.0	ABCC8 ANXA6 ASIC5 CACNA1A CACNA1B CACNA2D1 CACNG6 CACNG7 GRIK5 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH7 KCNH8 KCNJ2 KCNJ3 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNMB3 SCN1B SCN3A SCN3B SLC18A1 SLC30A4 SLC30A8 SLC8A1 TRPC6 TRPC7
ETV1	GO	GO_REGULATION_OF_MEMBRANE_POTENTIAL	443	0	358	35	0.0	0.0	ANK2 CACNA1A CACNA1B CACNA2D1 CHRNA3 CHRNA5 CHRNB2 CNIH2 FGF14 GABRB3 GHRL GRIK5 IFI6 KCNAB2 KCNH2 KCNH3 KCNH6 KCNH7 KCNH8 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNMB3 MLLT11 MPP2 P2RX6 RGS4 SCN1B SCN3A SCN3B SLC8A1 UCN3
ETV1	GO	GO_CELL_CELL_SIGNALING	1809	0	358	82	0.0	0.0	ABCC8 AMER3 AMPH ANK2 ARC BAIAP3 BEGAIN BSN CACNA1A CACNA1B CACNA2D1 CACNG7 CADPS CAMK2B CD70 CELSR3 CHRNA3 CHRNA5 CHRNB2 CNIH2 CPLX2 ECE2 EFNB3 EPHA4 FFAR2 FGF14 GABRB3 GCK GHRL GIP GNAO1 GNG2 GPC6 GRAP2 GRIK5 ISL1 JPH4 KCNJ3 KIF5A LGR6 LIN7A LY6H MAD2L2 MAP1A MAP1B MDK MPP2 NKD1 P2RX6 PARD6A PCSK1 PRKCG PRRT2 PTPRN RFX6 RGS4 RIMBP2 RNF213 SCG5 SCGN SCN1B SCN3B SCT SFRP1 SLC30A8 SPP1 SST SSTR3 SSTR5 STXBP5L SUCNR1 SV2A SV2B SYN1 SYP SYT2 SYT5 TMOD2 UCN3 VGF WNK2 WNT9A
ETV1	GO	GO_SYNAPTIC_SIGNALING	751	0	358	46	0.0	0.0	AMPH ARC BAIAP3 BEGAIN BSN CACNA1A CACNA1B CACNG7 CADPS CAMK2B CHRNA3 CHRNA5 CHRNB2 CNIH2 CPLX2 EFNB3 EPHA4 FGF14 GABRB3 GHRL GIP GRIK5 JPH4 KIF5A LIN7A LY6H MAP1A MAP1B MPP2 P2RX6 PRKCG PRRT2 RGS4 RIMBP2 SCGN SCT SST STXBP5L SV2A SV2B SYN1 SYP SYT2 SYT5 TMOD2 VGF
ETV1	GO	GO_REGULATION_OF_TRANSPORT	1856	0	358	81	0.0	0.0	ABCC8 AHNAK ANK2 ANKRD13B APOA1 APOC3 ARC AVPR1B BAIAP3 BSN CACNA1A CACNA1B CACNA2D1 CACNG6 CACNG7 CADPS CAMK2B CCL19 CDK5R2 CEP290 CHRNA3 CHRNA5 CHRNB2 CNIH2 CPLX2 DNM3 FFAR2 FGF14 GCK GHRL GIP GRIK5 ISL1 JPH4 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH7 KCNH8 KCNJ2 KCNJ3 KCNJ6 KCNK16 KCNK17 KCNMA1 LCP1 MAP1B MAP2 PARD6A PRKCG PRRT2 RAB3C REEP2 RFX6 RGS4 SCG5 SCN1B SCN3A SCN3B SCT SFRP1 SLC30A8 SLC8A1 SPP1 SPTBN4 SSTR5 STXBP5L SV2A SYN1 SYP SYT2 SYT5 TP73 TRPC6 TUB UCN3 USP6 WNK2 WNK3
SMAD9	GO	GO_AXON	643	0	248	38	0.0	0.0	ADORA2A ATP1A3 BRSK1 BRSK2 BSN C1QL1 CACNG7 CADM2 CPLX1 CPLX2 DDC DNM3 DSCAML1 DST EPHA4 GRIK5 KCNJ11 KIF5C MAP1A MAP3K12 MAP6 MAPK8IP1 MAST1 NCS1 NFASC PRKCG PRRT2 PTPRN RET SCN1B SH2D3C STMN3 SYN1 SYT2 SYT5 TMOD2 TUBB3 UCN3
SMAD9	GO	GO_CELL_CELL_SIGNALING	1809	0	248	63	0.0	0.0	ABCC8 ADORA2A ANK2 BAIAP3 BEGAIN BRSK1 BRSK2 BSN CACNA1B CACNA1C CACNB4 CACNG7 CAMK2B CD70 CELSR3 CNIH2 CPE CPLX1 CPLX2 CSF1R ECE2 EFNB3 EPHA4 FABP5 GABBR2 GABRB3 GNAO1 GRAP2 GRIK5 HHEX KCNJ11 KCNK3 LGR6 LIN7A LZTS1 MAD2L2 MAP1A NCS1 NKD1 PCSK1 PGF PRKCG PRR7 PRRT2 PTPRN RFX6 RNF213 SCG5 SCN1B SCN3B SCT SEZ6 SLC12A5 SSTR5 SYN1 SYT2 SYT5 TMEM198 TMOD2 UCN3 VGF WNK2 WNT9A
FOXD4L5	GO	GO_SYNAPSE	1357	0	259	53	0.0	0.0	ADCY1 AMPH APBB1 ARC ATP1A3 BAALC BAIAP3 BEGAIN CACNA1A CACNB4 CACNG7 CHRNA5 DDC DSCAML1 EIF4EBP1 EPHA4 FRMPD4 GABBR2 GABRB3 GABRP GAP43 GHRL GRIK5 IGSF21 KCNAB2 KCNJ2 KCNK3 KIF5A LGI3 MPP2 MX2 NPTXR NRXN2 PALMD PCDH17 PNISR PRRT2 RAB3C RGS9 SAMD14 SDK2 SEZ6 SNAP25 SPARC SST STX1A STXBP5L SYP SYT2 TMOD2 TPGS1 UCN3 UNC13A
FEV	GO	GO_AXON	643	0	389	49	0.0	0.0	AP3B2 APBB1 ATCAY ATP1A3 BRSK1 BRSK2 BSN C1QL1 CACNG7 CDK5R2 CNGA3 CPLX2 CRMP1 DST GAP43 GHRL GRIK3 GRIK5 KIF5A MAP1A MAP1B MAP2 MAP3K12 MAP6 MAPK8IP1 MAST1 NCS1 NEFM NFASC PRKCG PTPRN RET SCGN SCN1B SLC18A1 SLC8A1 SNAP25 SPTBN4 STMN2 STMN4 STX1A SYN1 SYP SYT2 SYT5 TMOD2 TUBB3 UCHL1 UCN3
FEV	GO	GO_CELL_CELL_SIGNALING	1809	0	389	91	0.0	0.0	ABCC8 ADCY1 AGT AMER3 AMPH ANK2 ARC BAIAP3 BEGAIN BRSK1 BRSK2 BSN CACNA1A CACNA1C CACNA2D1 CACNB2 CACNB4 CACNG7 CD70 CHRNA5 CHRNB2 CNIH2 CPE CPLX2 CSF1R DLL1 ECE2 EFNB3 FFAR2 FGF14 GABRP GCK GHRL GIP GNAO1 GNG2 GPC6 GRAP2 GRIK3 GRIK5 ISL1 JPH4 KCNJ3 KIF5A LGR6 LIN7A MAD2L2 MAP1A MAP1B MAPK8IP2 NCS1 NKD1 NRXN2 P2RX6 PCDH17 PCSK1 PGF PRKCG PRR7 PTPRN RAPGEF4 RFX6 RGS4 RIMBP2 RNF213 SCG5 SCGN SCN1B SCN3B SCT SEZ6 SFRP1 SLC30A8 SNAP25 SPP1 SST SSTR3 SSTR5 STX1A STXBP5L SV2A SV2B SYN1 SYP SYT2 SYT5 TMEM198 TMOD2 UCN3 VGF WNK2
FEV	GO	GO_SYNAPTIC_SIGNALING	751	0	389	52	0.0	0.0	ADCY1 AGT AMPH ARC BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNB2 CACNB4 CACNG7 CHRNA5 CHRNB2 CNIH2 CPLX2 EFNB3 FGF14 GABRP GHRL GIP GRIK3 GRIK5 JPH4 KIF5A LIN7A MAP1A MAP1B MAPK8IP2 NCS1 NRXN2 P2RX6 PCDH17 PRKCG PRR7 RGS4 RIMBP2 SCGN SCT SEZ6 SNAP25 SST STX1A STXBP5L SV2A SV2B SYN1 SYP SYT2 SYT5 TMOD2 VGF
FEV	GO	GO_REGULATION_OF_TRANSPORT	1856	0	389	87	0.0	0.0	ABCC8 ADCY1 AGT ANK2 APBB1 APOC3 ARC AVPR1B BAIAP3 BRSK1 BRSK2 BSN CACNA1A CACNA1C CACNA2D1 CACNB2 CACNB4 CACNG7 CALY CCL19 CDK5R2 CEP290 CHRNA5 CHRNB2 CLIP3 CNIH2 CPLX2 CSF1R DLL1 DPP10 FFAR2 FGF14 GCK GHRL GIP GRIK5 HECW2 ISL1 JPH4 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ3 KCNK16 KCNK17 LCP1 LGI3 MAP1B MAP2 MAPK8IP2 NCS1 NDRG4 PCDH17 PRKCG RAPGEF4 REEP2 RFX6 RGS4 RGS9 S100A1 SCG5 SCN1B SCN3B SCT SFRP1 SLC30A8 SLC8A1 SNAP25 SPP1 SPTBN4 SSTR5 STX1A STXBP5L SV2A SYN1 SYP SYT2 SYT5 TRPC6 TUB UCN3 USP6 WNK2 WNK3
SIX2	GO	GO_AXON	643	0	282	37	0.0	0.0	ATCAY ATP1A3 BOC BRSK2 CACNG7 CPLX1 CPLX2 CPT1C DDC DSCAML1 DST EPHA4 GAD2 GAP43 GRIN1 KIF5A MAP1A MAPK8IP1 MX2 NFASC NTS PRKCG PRPH PRRT2 SCGN SH2D3C SLC8A1 SPTBN4 STMN3 STX1A SYT2 SYT5 TAC1 TMOD2 TPGS1 UCHL1 VSTM2L
SIX2	GO	GO_SYNAPTIC_SIGNALING	751	0	282	43	0.0	0.0	ADCY1 AMPH ARC BEGAIN CACNA1A CACNA1B CACNB4 CACNG4 CACNG7 CARTPT CNIH2 CPLX1 CPLX2 EFNB3 EPHA4 FABP5 GABBR2 GABRA1 GABRB3 GABRP GAD2 GRIN1 KIF5A LY6H MAP1A NRXN2 PRKCG PRR7 PRRT2 RAB26 RGS14 RIMBP2 SCGN SCT STX1A STXBP5L SV2A SV2B SYT2 SYT5 TAC1 TMOD2 TPGS1
RFX6	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	0	260	52	0.0	0.0	APBB1 ARC ATP1A3 BSN CACNA1A CACNG4 CD200 CHRNA3 CNGA3 CNIH2 CPLX2 DDC DDN DNM3 ELFN1 EPHA4 FRMPD4 GRIK5 GRIN1 JPH4 KCNJ11 KCNN3 KIF1A MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 MPP2 MX2 NCS1 NFASC P2RX6 PALMD PRKCG PRR7 PRRT2 PSD PTPRN RET RGS14 SAMD14 SCGN SLC12A5 SLC8A1 SNAP25 SPTBN4 STMN2 SYT5 TUBB3 TUBB4A
