TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
RFX6	GO	GO_NEURON_TO_NEURON_SYNAPSE	368	up	246	26	0.0	0.0	ARC ATP1A3 BSN CACNG4 CHRNA3 CNIH2 EFNB3 EPHA4 FRMPD4 GRIK5 GRIN1 LIN7A MAP1B MAP2 MPP2 MX2 NCS1 PRKCG PRR7 PRRT2 PSD RAPGEF4 RGS14 RGS9 SAMD14 SLC8A1
RFX6	GO	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	455	up	246	28	0.0	0.0	ARC BAIAP3 CACNA1A CACNB2 CACNG4 CAMK2B CHRNA3 CNIH2 CPLX2 EFNB3 EPHA4 FGF14 GHRL GRIK5 GRIN1 JPH4 MAP1A MAP1B MPP2 NCS1 PRKCG PRRT2 RAB26 RGS14 SCGN SNAP25 STXBP5L VGF
RFX6	GO	GO_PRESYNAPSE	524	up	246	34	0.0	0.0	APBB1 BAIAP3 BSN CACNB2 CADPS CLCN4 CPLX2 DDC EFNB3 EPHA4 GAD2 GRIK5 GRIN1 IGSF21 KCTD12 KIF1A LGI3 LIN7A MX2 NCS1 NRXN2 PDE2A PNISR PRKCG PRRT2 PTPRN RAB26 RAB3C SCGN SLC6A17 SLC8A1 SNAP25 SVOP SYT5
RFX6	GO	GO_SYNAPTIC_SIGNALING	751	up	246	38	0.0	0.0	ARC BAIAP3 BSN CACNA1A CACNB2 CACNB4 CACNG4 CADPS CAMK2B CHRNA3 CNIH2 CPLX2 EFNB3 EPHA4 FGF14 GABBR2 GAD2 GHRL GRIK5 GRIN1 JPH4 LIN7A MAP1A MAP1B MPP2 NCS1 NRXN2 PRKCG PRR7 PRRT2 RAB26 RGS14 SCGN SLC12A5 SNAP25 STXBP5L SYT5 VGF
RFX6	GO	GO_REGULATION_OF_TRANSPORT	1856	up	246	63	0.0	0.0	ANK2 APBB1 APOA1 ARC BAIAP3 BRSK2 BSN CACNA1A CACNA1H CACNB2 CACNB4 CACNG4 CACNG6 CADPS CALY CAMK2B CD200 CDK5R2 CEP290 CHRNA3 CLIP3 CNIH2 CPLX2 DLL1 ENPP7 FFAR2 FGF14 GCK GHRL GRIK5 GRIN1 HECW2 JPH4 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 LGI3 MAP1B MAP2 MX2 NCS1 NDRG4 NEUROD1 PRKCG PRRT2 RAB26 RAB3C RAPGEF4 RGS9 SCG5 SFRP1 SLC8A1 SNAP25 SPTBN4 SSTR5 STXBP5L SYT5 TP73 TUB WNK2
RFX6	GO	GO_DENDRITIC_TREE	615	up	246	35	0.0	0.0	APBB1 ARC BSN CHRNA3 CNGA3 CNIH2 CPLX2 ELFN1 EPHA4 FRMPD4 GRIK5 GRIN1 JPH4 KIF1A MAP1A MAP1B MAP2 MAP6 MAPK8IP1 MAST1 MPP2 MX2 NCS1 NFASC PALMD PRKCG PRR7 PRRT2 PSD RET RGS14 SAMD14 SCGN SLC8A1 TUBB3
SIX2	GO	GO_AXON	643	up	193	31	0.0	0.0	ATCAY ATP1A3 BOC BRSK2 CACNG7 CPLX2 CPT1C DDC DSCAML1 DST EPHA4 GAD2 GAP43 GRIN1 KIF5A MAP1A MAPK8IP1 NTS PRKCG PRPH SCGN SH2D3C SLC8A1 SPTBN4 STX1A SYT2 SYT5 TAC1 TMOD2 UCHL1 VSTM2L
SMAD9	GO	GO_AXON	643	up	199	35	0.0	0.0	ADORA2A ATP1A3 BRSK1 BRSK2 BSN C1QL1 CACNG7 CADM2 CPLX1 CPLX2 DNM3 DSCAML1 DST EPHA4 GRIK5 KCNJ11 KIF5C MAP1A MAP3K12 MAP6 MAPK8IP1 MAST1 NCS1 NFASC PRKCG PTPRN RET SCN1B SH2D3C STMN3 SYT2 SYT5 TMOD2 TUBB3 UCN3
NR4A3	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	up	221	38	0.0	0.0	ADCY2 ARC ATP1A3 BSN CACNA1B CD200 CHRNA3 CPLX1 DDN EPHA4 GAP43 GIP GNAO1 GRIK5 GRIN1 JPH4 KCNB2 KCNJ2 KIF5A MAP1B MAST1 MPP2 MX2 NCS1 P2RX6 PALMD PRKCG PRR7 PSD RTN4RL1 SAMD14 SERPINI1 SLC12A5 SNAP25 SPTBN4 STMN2 SV2A TPGS1
NR4A3	GO	GO_AXON	643	up	221	31	0.0	0.0	AP3B2 ATP1A3 BOC BRSK1 BRSK2 BSN CADM2 CD200 CPLX1 EPHA4 GAD2 GAP43 GRIK5 GRIN1 KCNAB2 KIF5A MAP1B MAP3K12 MAST1 MX2 NCS1 NEFM PRKCG SNAP25 SPTBN4 STMN2 STX1A SYP SYT2 TPGS1 UNC13A
NR4A3	GO	GO_NEURON_TO_NEURON_SYNAPSE	368	up	221	24	0.0	0.0	ADCY1 ARC ATP1A3 BSN CHRNA3 EFNB3 EPHA4 GAP43 GRIK5 GRIN1 KCNAB2 LRFN1 MAP1B MPP2 MX2 NCS1 P2RX6 PRKCG PRR7 PSD RAPGEF4 RGS9 SAMD14 STX1A
NR4A3	GO	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	455	up	221	26	0.0	0.0	ADCY1 AGT ARC BRSK1 CACNA1B CAMK2B CHRNA3 CHRNB2 CPLX1 EFNB3 EPHA4 GIP GRIK5 GRIN1 JPH4 MAP1B MPP2 NCS1 NPTXR PCDH17 PRKCG SCT SNAP25 STX1A SYP UNC13A
NR4A3	GO	GO_CELL_CELL_SIGNALING	1809	up	221	58	0.0	0.0	ADCY1 AGT ANK2 ARC BRSK1 BRSK2 BSN CACNA1B CACNA2D1 CADPS CAMK2B CD70 CHRNA3 CHRNB2 CPLX1 EFNB3 EPHA4 GABRP GAD2 GIP GNAO1 GPC6 GRIK5 GRIN1 HHEX JPH4 KCNK3 KIF5A LGR6 MAP1B MDK MPP2 NCS1 NKD1 NPTXR NPY NRXN2 P2RX6 PARD6A PCDH17 PGF PRKCG PRR7 RAPGEF4 RIMBP2 RNF213 SCN3B SCT SLC12A5 SNAP25 SSTR5 STX1A SV2A SYP SYT2 TMEM198 TPGS1 UNC13A
NR4A3	GO	GO_SYNAPTIC_SIGNALING	751	up	221	41	0.0	0.0	ADCY1 AGT ARC BRSK1 BSN CACNA1B CADPS CAMK2B CHRNA3 CHRNB2 CPLX1 EFNB3 EPHA4 GABRP GAD2 GIP GRIK5 GRIN1 JPH4 KCNK3 KIF5A MAP1B MPP2 NCS1 NPTXR NPY NRXN2 P2RX6 PCDH17 PRKCG PRR7 RIMBP2 SCT SLC12A5 SNAP25 STX1A SV2A SYP SYT2 TPGS1 UNC13A
FEV	GO	GO_AXON	643	up	221	31	0.0	0.0	AP3B2 APBB1 ATCAY ATP1A3 BRSK1 BRSK2 C1QL1 CACNG7 CDK5R2 CRMP1 GAP43 GHRL GRIK3 GRIK5 MAP2 MAP3K12 MAP6 MAPK8IP1 NCS1 NFASC SCGN SLC18A1 SNAP25 SPTBN4 STMN2 STMN4 STX1A SYN1 SYT5 TUBB3 UCHL1
PAX6	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	up	188	33	0.0	0.0	APBB1 ARC ASCL1 ATP1A3 BRS3 CNGA3 CNIH2 CPLX1 CPLX2 DDC FRMPD4 GIP GNAO1 GRIK5 GRIN1 JPH4 KCNJ11 KCNJ2 KCNN3 MAP6 MPP2 P2RX6 PALMD PCSK2 PTPRN RET RTN4RL1 SEZ6 SLC12A5 SNAP25 SPTBN4 TPGS1 UCHL1
MAFB	GO	GO_AXON	643	up	304	49	0.0	0.0	ADORA2A AP3B2 APBB1 ATCAY ATP1A3 BOC C1QL1 CADM2 CDK5R2 CNGA3 CPLX1 CPLX2 DSCAML1 DST EPHA4 GAP43 GRIK5 KCNA6 KCNAB2 KCNJ11 KIF5A MAP1A MAP2 MAP3K12 MAP6 MAPK8IP1 MAST1 MX2 NCS1 NEFM NFASC NTS PRPH PRRT2 PTPRN SCGN SH2D3C SLC18A1 SLC8A1 SNAP25 STMN2 STMN4 STX1A SYN1 SYP SYT5 TMOD2 TPGS1 VSTM2L
MAFB	GO	GO_REGULATION_OF_TRANSPORT	1856	up	304	71	0.0	0.0	ADCY1 ADORA2A AGT ANK2 APBB1 APOA1 ARC AVPR1B BAIAP3 CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 CALY CARTPT CCL19 CDK5R2 CES1 CHGA CLIP3 CNIH2 CPLX1 CPLX2 ENPP7 FFAR3 GATA2 GCK GRIK5 HECW2 IFI27 KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMA1 LCP1 MAP2 MX2 NCS1 NDRG4 NKX6-1 PARD6A PCDH17 PRRT2 RAB3C RAPGEF4 RFX6 S100A1 SCN3B SCT SLC30A8 SLC8A1 SNAP25 SSTR5 STX1A SYN1 SYP SYT5 TRPC6 TUB USP6 WNK2
ARX	GO	GO_AXON	643	up	194	32	0.0	0.0	AP3B2 ATCAY BOC BSN CD200 CNGA3 CPLX1 CPT1C DDC DST EPHA4 GAD2 GRIK3 GRIK5 KCNA6 KCNAB2 KIF1A KIF5A MAP1B MAP2 MAP6 NFASC PRPH PRRT2 PTPRN SCGN STMN2 SYT5 TMOD2 UCHL1 UNC13A VSTM2L
MAFA	GO	GO_AXON	643	up	295	36	0.0	0.0	BOC BRSK1 BRSK2 BSN C1QL1 CADM2 CDK5R2 CNGA3 CPLX1 CPLX2 CPT1C DST GRIK5 KCNJ11 KIF5A MAP1A MAP2 MAPK8IP1 MAST1 MX2 NCS1 NEFM NFASC PRPH PRRT2 SLC8A1 SNAP25 STMN2 STMN4 SYN1 SYT2 SYT5 TMOD2 TPGS1 TUBB3 VSTM2L
GATA2	GO	GO_AXON	643	up	196	29	0.0	0.0	ADORA2A APBB1 ATP1A3 BRSK1 BSN CADM2 DSCAML1 DST EPHA4 GAP43 GHRL GRIK5 KIF5A KIF5C MAP2 NEFM NTS PRPH PRRT2 PTPRN SCGN SH2D3C SNAP25 SPTBN4 STMN2 STX1A SYP TAC1 UCN3
GATA2	GO	GO_REGULATION_OF_TRANSPORT	1856	up	196	54	0.0	0.0	ABCC8 ADCY1 ADORA2A AGT ANK2 ANKRD13B APBB1 APOA1 BRSK1 BSN CACNA1A CACNA1C CACNB4 CACNG6 CALY CEP290 CES1 CHRNA5 CNIH2 DPP10 ENPP7 FFAR1 FFAR2 FFAR3 FHL1 GCK GHRL GRIK5 IL11 ISL1 JPH4 KCNH6 KCNH7 KCNH8 KCNJ6 KCNMA1 LGI3 MAP2 NDRG4 PCDH17 PRRT2 RAB3C SCG5 SCN3B SNAP25 SPTBN4 STX1A STXBP5L SYP TAC1 TRPC6 UCN3 USP6 WNK2
SOX4	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	down	230	39	0.0	0.0	ADCY2 APBB1 ATP1A3 BRS3 BSN CACNA1A CACNA1C CACNG7 CNIH2 CPLX2 FRMPD4 GAP43 GIP GNAO1 GRIK5 KCNB2 KCNN3 KIF5A MAP1A MAP1B MAP2 MAP6 MPP2 NFASC PALMD PCSK2 PSD RET RGS14 SAMD14 SCGN SCN1B SEZ6 SLC12A5 SNAP25 SPTBN4 SV2A TPGS1 UCHL1
SOX4	GO	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	455	down	230	27	0.0	0.0	AGT BAIAP3 BEGAIN BRSK1 CACNA1A CACNG7 CHRNA5 CNIH2 CPLX2 EFNB3 FABP5 FGF14 GIP GRIK5 MAP1A MAP1B MPP2 RAB26 RGS14 RGS4 SCGN SNAP25 STX1A STXBP5L SYP TUBB2B VGF
SOX4	GO	GO_CELL_CELL_SIGNALING	1809	down	230	58	0.0	0.0	ABCC8 AGT AMPH ANK2 BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNA1C CACNB4 CACNG7 CHGA CHRNA5 CNIH2 CPLX2 ECE2 EFNB3 FABP5 FFAR1 FGF14 GABRA1 GABRP GIP GNAO1 GNG2 GPC6 GRIK5 ISL1 KCNJ3 KIF5A LY6H MAP1A MAP1B MDK MPP2 NRXN2 PCSK1 RAB26 RGS14 RGS4 SCG5 SCGN SCN1B SEZ6 SLC12A5 SNAP25 SPP1 STX1A STXBP5L SV2A SV2B SYP TMEM198 TPGS1 TUBB2B UCN3 VGF
SOX4	GO	GO_SYNAPTIC_SIGNALING	751	down	230	40	0.0	0.0	AGT AMPH BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNB4 CACNG7 CHRNA5 CNIH2 CPLX2 EFNB3 FABP5 FGF14 GABRA1 GABRP GIP GRIK5 KIF5A LY6H MAP1A MAP1B MPP2 NRXN2 RAB26 RGS14 RGS4 SCGN SEZ6 SLC12A5 SNAP25 STX1A STXBP5L SV2A SV2B SYP TPGS1 TUBB2B VGF
SPIB	GO	GO_REGULATION_OF_TRANSPORT	1856	up	217	57	0.0	0.0	ADCY1 ADORA2A AGT APBB1 APOA1 APOA4 APOC3 BSN CACNA1A CACNA1C CACNB4 CACNG6 CALY CCL19 CD200 CLIP3 CPLX1 DPP10 ENPP7 FFAR2 FGF14 GATA2 GCK GRIK5 HECW2 IFI27 ISL1 JPH4 KCNB2 KCNJ2 KCNJ3 KCNJ6 KCNK17 LGI3 MAP1B MAP2 MX2 NDRG4 NPPB PCDH17 PRRT2 RAPGEF4 RFX6 SCN3A SCT SLC30A8 SLC8A1 SPP1 SSTR5 STXBP5L SV2A SYN1 SYT2 SYT5 TUB UCN3 WNK3
ETV1	GO	GO_DENDRITIC_TREE	615	up	299	36	1.4777068457760834e-13	1.73018340432e-07	ARC BSN CACNA1B CHRNA3 CNGA3 CNIH2 CPLX2 DNM3 EPHA4 FRMPD4 GAP43 GNAO1 GRIK5 JPH4 KCNB2 KCNJ2 KIF5A KIF5C MAP1B MAP2 MAP6 MAPK8IP1 MAST1 MPP2 NFASC P2RX6 PALMD PCSK2 PRKCG PRRT2 RET SAMD14 SCGN SLC8A1 SV2A SYN1
NR4A3	GO	GO_POSTSYNAPSE	640	up	221	35	6.130651541980114e-13	7.17811014184e-07	ADCY1 ANK2 ARC BSN CALY CHRNA3 CHRNB2 CPLX1 DDN EFNB3 EPHA4 GABRP GAP43 GRIK5 GRIN1 IGSF21 KCNAB2 KCNJ2 KCTD12 LRFN1 MAP1B MPP2 MX2 NCS1 P2RX6 PALMD PCDH17 PRKCG PRR7 PSD RGS9 SAMD14 SLC6A17 SNAP25 STX1A
ETV1	GO	GO_CELL_BODY	592	up	299	37	1.411537553508424e-12	1.65270580221e-06	ARC CACNA1A CACNA1B CACNG7 CHRNA3 CNGA3 CPLX2 CRMP1 DDC DDN EPHA4 GAP43 GIP GNAO1 GRIK5 KCNB2 KCNJ2 KIF5A KIF5C MAP1B MAP2 MAPK8IP1 MAST1 P2RX6 PCSK2 PTPRN RET SCN1B SERPINI1 SLC8A1 SPTBN4 SST STMN2 SV2A SYT5 TACR3 UCHL1
MAFB	GO	GO_SYNAPTIC_SIGNALING	751	up	304	43	5.0716097987901776e-12	5.93811461935e-06	ADCY1 ADORA2A AGT AMPH ARC BAIAP3 CACNA1A CACNB4 CACNG4 CARTPT CNIH2 CPLX1 CPLX2 EFNB3 EPHA4 GABBR2 GABRA1 GRIK5 KCNK3 KIF5A LY6H MAP1A NCS1 NPY NRXN2 PCDH17 PRR7 PRRT2 RGS14 SCGN SCT SEZ6 SLC12A5 SNAP25 SST STX1A SV2B SYN1 SYP SYT5 TMOD2 TPGS1 VGF
ETV1	GO	GO_SYNAPSE	1357	up	299	65	5.2866599986600704e-12	6.18990171941e-06	AMPH ANK2 ARC BAIAP3 BEGAIN BSN CACNA1A CACNA1B CACNG7 CADPS CAMK2B CAMKV CHRNA3 CHRNA5 CHRNB2 CNIH2 CPLX2 DDC DDN DNM3 EFNB3 EPHA4 FRMPD4 GABRB3 GAP43 GHRL GPC2 GRIK5 IGSF21 INA KCNAB2 KCNJ2 KCNMA1 KCTD12 KIF5A LIN7A LY6H MAP1B MAP2 MAPK8IP1 MPP2 P2RX6 PALMD PDE2A PDZRN3 PNISR PRKCG PRRT2 PTPRN RAB3C RIMBP2 SAMD14 SCGN SLC6A17 SLC8A1 SST STXBP5L SV2A SYN1 SYP SYT2 SYT5 TMOD2 TUBA1A UCN3
SMAD9	GO	GO_CELL_CELL_SIGNALING	1809	up	199	52	5.775935285612377e-12	6.76276538103e-06	ABCC8 ADORA2A ANK2 BAIAP3 BEGAIN BRSK1 BRSK2 BSN CACNA1B CACNA1C CACNB4 CACNG7 CAMK2B CELSR3 CNIH2 CPE CPLX1 CPLX2 CSF1R ECE2 EFNB3 EPHA4 GABBR2 GABRB3 GNAO1 GRAP2 GRIK5 KCNJ11 KCNK3 LGR6 LIN7A LZTS1 MAD2L2 MAP1A NCS1 NKD1 PCSK1 PRKCG PRR7 PTPRN RFX6 RNF213 SCN1B SEZ6 SYT2 SYT5 TMEM198 TMOD2 UCN3 VGF WNK2 WNT9A
NR4A3	GO	GO_NEUROTRANSMITTER_SECRETION	175	up	221	18	5.850431250564725e-12	6.84998328015e-06	ADCY1 BRSK1 CACNA1B CADPS CHRNA3 CHRNB2 CPLX1 GAD2 GRIK5 NCS1 NRXN2 PRKCG SNAP25 STX1A SV2A SYP SYT2 UNC13A
NR4A3	GO	GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	220	up	221	21	7.352674025185024e-12	8.60887838239e-06	ADCY1 ARC BRSK1 BRSK2 BSN CADPS CALY CHRNB2 CPLX1 GRIK5 MX2 NCS1 PCDH17 PRKCG RAPGEF4 SNAP25 STX1A SV2A SYP SYT2 UNC13A
NEUROG3	GO	GO_SYNAPSE	1357	up	220	50	7.785661004788835e-12	9.1158334018e-06	AMPH ATP1A3 BAALC BAIAP3 CACNA1A CACNA1C CACNG4 CADM2 CADM3 CADPS CAMK2B CAMKV CPLX1 CPT1C DDC DSCAML1 EFNB3 EPHA4 GABBR2 GABRB3 GAP43 GHRL GPC6 KCNK3 KCNMA1 KCTD12 LRRTM3 LZTS1 MPP2 NCS1 NPTXR P2RX6 PAK3 PDZRN3 PSD PTPRN RAB26 RGS14 RGS9 RIMBP2 SCGN SDK2 SEZ6 SLC18A1 SLC8A1 SNAP25 SPARC STX1A SVOP SYT2
NR4A3	GO	GO_SYNAPSE	1357	up	221	58	7.944866986520083e-12	9.30223162143e-06	ADCY1 ANK2 ARC ATP1A3 BRSK1 BSN CACNA1B CADM2 CADPS CALY CAMK2B CHRNA3 CHRNB2 CPLX1 DDN EFNB3 EPHA4 GABRP GAD2 GAP43 GPC6 GRIK5 GRIN1 IGSF21 KCNAB2 KCNJ2 KCNK3 KCTD12 KIF5A LGI3 LRFN1 MAP1B MPP2 MX2 NCS1 NPTXR NPY NRXN2 P2RX6 PALMD PCDH17 PRKCG PRR7 PSD RAPGEF4 RGS9 RIMBP2 SAMD14 SDK2 SLC12A5 SLC6A17 SNAP25 STX1A SV2A SYP SYT2 TPGS1 UNC13A
SOX4	GO	GO_SYNAPSE	1357	down	230	62	8.138267837409785e-12	9.52866648263e-06	AMPH ANK2 APBB1 ATP1A3 BAALC BAIAP3 BEGAIN BRSK1 BSN CACNA1A CACNA1C CACNB4 CACNG7 CAMKV CHRNA5 CNIH2 CPLX2 EFNB3 EIF4EBP1 FABP5 FRMPD4 GABRA1 GABRP GAP43 GPC6 GRIK5 IGSF21 KCNJ3 KCNMA1 KIF5A LGI3 LRRTM3 LY6H MAP1A MAP1B MAP2 MPP2 NRXN2 NTS PALMD PDZRN3 PNISR PSD RAB26 RAB3C RGS14 SAMD14 SCGN SEZ6 SLC12A5 SLC18A1 SNAP25 STX1A STXBP5L SV2A SV2B SVOP SYP TPGS1 TUBA1A TUBB2B UCN3
NEUROG3	GO	GO_CATION_CHANNEL_ACTIVITY	334	up	220	23	8.675948848235748e-12	1.01582000052e-05	ABCC8 ANXA6 ASIC4 CACNA1A CACNA1C CACNA2D1 CACNG4 CACNG6 CNGA3 KCNH2 KCNH7 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3 NCS1 P2RX6 SCN3A SCN3B SNAP25 TRPC7 TRPM2
MAFB	GO	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	428	up	304	31	9.447775894955157e-12	1.10618811677e-05	ASIC5 ATP1A3 CACNA1A CACNA1C CACNA1H CACNB4 CACNG4 CACNG6 GRIK5 KCNA6 KCNAB2 KCNB2 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 NCS1 SCN3B SLC12A5 SLC18A1 SLC30A8 SLC8A1 SNAP25 TRPC6
SPIB	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	up	217	35	9.451217586331495e-12	1.10659014037e-05	ADORA2A APBB1 BRS3 BSN CACNA1A CACNA1C CD200 CPLX1 DDN FRMPD4 GAP43 GNAO1 GRIK5 JPH4 KCNB2 KCNJ2 MAP1B MAP2 MAPK8IP1 MX2 NFASC P2RX6 PRRT2 RET RGS14 RTN4RL1 SERPINI1 SEZ6 SLC8A1 STMN2 SV2A SYN1 SYT5 TPGS1 TUBB3
