TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
SMAD9	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	173	25	1.5381418361215538e-10	2.91440962541e-05	ABCC8 BEGAIN CACNA1B CACNB4 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIK5 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK16 KCNK3 KCNMB2 LIN7A NCALD PRKCG SYN1 SYT2 TSPAN7 TUBB3
TFCP2L1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	248	30	1.8232193532696783e-10	3.45454486961e-05	ABCC9 ADCY1 ADCY2 BEGAIN CACNB4 CACNG4 CHRNB2 CPLX1 GABBR2 GABRA1 GNG4 GRIK5 KCNAB2 KCNH2 KCNH7 KCNH8 KCNJ2 KCNJ6 KCNK3 KCNMB2 LRFN1 NRXN2 PRKCG STX1A SYN1 SYT2 TSPAN7 TUBA1A TUBB3 TUBB4A
MAFA	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	251	30	2.3910873281351996e-10	4.53048880411e-05	ADCY1 ADCY2 BEGAIN CACNG4 CHRNA5 CHRNB2 CPLX1 GNG2 GNG4 GRIK5 KCNB2 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNMB3 KCNN3 LIN7A NCALD NRXN2 SNAP25 SYN1 SYT2 TSPAN7 TUBB3
ARX	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	197	26	4.360055649854644e-10	8.26112824145e-05	ABCC8 ADCY1 CACNA1B CAMK2B CPLX1 GAD2 GNG2 GNG4 GRIK3 GRIK5 KCNA6 KCNAB2 KCNB2 KCNJ2 KCNJ3 KCNK17 KCNMB3 KCNN3 PRKCG SNAP25 STX1A SYN1 SYT2 TUBA1A TUBB2B TUBB3
NR4A3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	201	26	6.886878844980515e-10	0.000130487070852	ADCY1 ADCY2 CACNA1B CAMK2B CHRNA3 CHRNA5 CHRNB2 CPLX1 GAD2 GNG4 GRIK5 GRIN1 KCNAB2 KCNB2 KCNH6 KCNH8 KCNJ2 KCNK3 LRFN1 NCALD NRXN2 PRKCG SNAP25 STX1A SYT2 TUBB3
ASCL1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	108	11	7.261676815417673e-10	0.000137587716789	ABCC8 GABBR2 KCNA6 KCNAB2 KCNB2 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17 KCNMB2
ASCL1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	108	19	7.940480495349789e-10	0.000150448283945	ABCC8 ADCY1 CACNA1A CACNB4 CAMK2B CHRNB2 GABBR2 GRIK3 KCNA6 KCNAB2 KCNB2 KCNH7 KCNJ11 KCNJ2 KCNJ6 KCNK17 KCNMB2 LRRTM3 NRXN2
SPIB	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	195	25	1.785001035869982e-09	0.000338202361265	ADCY1 BEGAIN CACNA1A CACNB4 CPLX1 GABBR2 GAD2 GNG2 GNG4 GRIK5 KCNAB2 KCNB2 KCNH3 KCNJ2 KCNJ3 KCNJ6 KCNK17 LIN7A LRRTM3 NCALD NRXN2 SYN1 SYT2 TUBB2B TUBB3
SIX2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	201	25	3.3358920070725162e-09	0.000632044786796	ADCY1 BEGAIN CACNA1A CACNA1B CACNB4 CACNG4 CPLX1 GABBR2 GABRA1 GABRB3 GAD2 GRIN1 KCNB2 KCNH7 KCNH8 KCNK16 KCNK17 KCNMA1 KCNMB2 KCNN3 NCALD NRXN2 PRKCG STX1A SYT2
NEUROD1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	100	10	5.21436271938569e-09	0.000987949661354	ABCC8 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNJ2 KCNK17 KCNK3 KCNMA1
RFX6	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	182	19	5.544705694582319e-09	0.00105053320913	CACNA1A CACNB2 CACNB4 CACNG4 CAMK2B CHRNA3 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD PRKCG SNAP25 TUBA1A TUBB3 TUBB4A
MAFA	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	251	14	8.633541104252629e-09	0.00163575386532	GNG2 GNG4 KCNB2 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNMB3 KCNN3
NEUROG3	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	178	12	1.3187260505809206e-08	0.00249851112447	ABCC8 GABBR2 GNG4 KCNH2 KCNH7 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNMB3 KCNN3
GATA2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	170	22	1.424188555976258e-08	0.00269831036381	ABCC8 ADCY1 ADCY2 CACNA1A CACNB4 CHRNA5 GABRA1 GABRB3 GRIK5 KCNAB2 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2 LRRTM3 NRXN2 SNAP25 STX1A TUBA1A
NEUROD1	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	100	4	1.542290295475368e-08	0.00292205403961	INSM1 NEUROD1 NKX2-2 PAX4
LMX1A	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	0	204	6	1.9858732436262017e-08	0.00376245530611	FFAR1 GIP GPR119 ISL1 PAX6 PCSK1
GATA2	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	170	11	2.0206650352960764e-08	0.00382835197587	AGT CES1 CPB1 CPE FFAR1 GHRL ISL1 KIF5A KIF5C PCSK1 STX1A
LMX1A	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	204	19	3.608814325151144e-08	0.00683722353229	ADCY2 CACNA1A CACNA1B CACNB4 CPLX1 GABRA1 GABRB3 GAD2 GNG2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD SNAP25 STX1A SYN1 TUBA1A TUBB2B
FEV	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	274	13	3.954420146889959e-08	0.00749196532189	AGT CPE GHRL GIP ISL1 KIF5A MBOAT4 PAX6 PCSK1 PCSK2 SEC11C SLC30A8 STX1A
NR4A3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	201	23	5.05465347355738e-08	0.0095763948314	ADCY1 ADCY2 AGT APOA1 APOC3 CAMK2B CCL19 CCR6 CLPS GNAO1 GNG4 GPC6 NPY PRKCG PYY RBP1 RBP2 RGS11 RGS16 RGS9 SST SSTR5 TTR
RFX6	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	0	182	14	5.084556309320476e-08	0.00963299700139	ATP1A3 DDC FEV GCK GRIN1 KCNH2 LMX1B MAP2 NEUROD1 NKX2-2 RET SNAP25 SSTR1 TP73
LMX1B	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	199	23	5.746325870692459e-08	0.0108867016783	ABCC8 ADCY1 ADCY2 CACNA1A CACNB4 CAMK2B CPLX1 GABBR2 KCNAB2 KCNH8 KCNJ3 KCNK17 KCNK3 KCNMA1 KCNMB3 LIN7A NCALD SNAP25 STX1A SYN1 SYT2 TUBA1A TUBB2B
ARX	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	0	197	14	6.143801900559964e-08	0.0116396784527	ADCY1 ANXA6 CACNA1B CACNA1C CAMK2B GNG2 GNG4 KCNJ3 PRKCG RGS11 RGS16 RGS4 RGS9 SLC8A1
PBX3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	155	20	6.848686118221536e-08	0.0129750413116	BEGAIN CACNA1A CHRNA3 CPLX1 GABBR2 GABRA1 GNG2 GNG4 GRIK5 KCNAB2 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3 LIN7A NCALD SNAP25 SYN1 TUBB3
NEUROG3	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	178	8	7.465332985123752e-08	0.014143222647	CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 SCN3A SCN3B
SOX4	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	294	13	9.033680115067e-08	0.0171143973148	AGT CES1 CPB1 CPE FFAR1 GIP ISL1 KIF5A MBOAT4 PCSK1 PCSK2 SEC11C STX1A
SMAD9	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	173	11	1.0035142139486197e-07	0.0190115767833	ABCC8 GABBR2 GNG4 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK16 KCNK3 KCNMB2
ARX	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	197	18	1.1168988733878393e-07	0.0211595374664	ADCY1 CACNA1B CAMK2B CPLX1 GAD2 GNG2 GNG4 GRIK3 GRIK5 KCNJ2 KCNJ3 PRKCG SNAP25 STX1A SYN1 TUBA1A TUBB2B TUBB3
LMX1A	REACTOME	REACTOME_INSULIN_PROCESSING	27	0	204	7	1.2993780906800367e-07	0.0246164580523	CPE KIF5A KIF5C PCSK1 PCSK2 SLC30A8 STX1A
POU2F2	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	77	8	1.410160563874996e-07	0.0267150688344	KCNAB2 KCNH3 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2 KCNMB3
NR4A3	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	201	18	1.5156951893580128e-07	0.0287142390843	ADCY1 ADCY2 CACNA1B CAMK2B CHRNA3 CHRNA5 CHRNB2 CPLX1 GAD2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG SNAP25 STX1A TUBB3
NEUROG3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	178	21	1.5354862414884707e-07	0.0290890191019	ABCC8 CACNA1A CACNG4 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 KCNH2 KCNH7 KCNJ3 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNMB3 KCNN3 LRRTM3 SNAP25 STX1A SYT2
RFX6	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	0	182	4	1.731124383841376e-07	0.0327951127772	INSM1 NEUROD1 NKX2-2 PAX4
FEV	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	274	21	1.9809070483933766e-07	0.0375268973969	ADCY1 ADCY2 CACNA1A CACNB2 CACNB4 CHRNA5 CHRNB2 GNG2 GNG4 GRIK3 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PRKCG SNAP25 STX1A SYN1 TUBA1A TUBB3
FEV	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	274	13	2.026100945906606e-07	0.0383828615394	ABCC8 GNG2 GNG4 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMB3
HMBOX1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	110	16	2.709370466869032e-07	0.0513265850614	ADCY1 ADCY2 CHRNA5 CPLX1 GNG2 KCNH3 KCNH6 KCNH7 KCNJ3 KCNJ6 KCNK3 LIN7A SNAP25 SYT2 TUBB2B TUBB4A
FOXP2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	84	14	2.732871199340181e-07	0.0517715120003	ADCY1 BEGAIN CHRNA3 CHRNA5 CHRNB2 CPLX1 GABBR2 GNG2 KCNH7 KCNMB3 NCALD STX1A SYT2 TUBB4A
NEUROG3	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	178	12	3.2144898409747213e-07	0.0608949740984	ATP1A3 CACNA1C CACNA2D1 CACNG4 CACNG6 CAMK2B FGF14 KCNH2 KCNK3 SCN3A SCN3B SLC8A1
ARX	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	197	11	3.7361677285296935e-07	0.0707772142157	ABCC8 GNG2 GNG4 KCNA6 KCNAB2 KCNB2 KCNJ2 KCNJ3 KCNK17 KCNMB3 KCNN3
ASCL2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	113	16	3.950876047431606e-07	0.0748442105797	ABCC8 ADCY1 CACNB4 CAMK2B CHRNA3 CHRNB2 KCNAB2 KCNB2 KCNH2 KCNH7 KCNJ11 KCNJ2 KCNK17 NRXN2 SYT2 TUBB4A
NEUROD1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	100	15	4.2593736904184e-07	0.0806878714418	ABCC8 ADCY2 CAMK2B CHRNA3 CPLX1 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNJ2 KCNK17 KCNK3 KCNMA1 TUBB4A
SMAD9	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	173	16	4.884540965033324e-07	0.0925303017711	CACNA1B CACNB4 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIK5 KCNJ2 KCNJ6 LIN7A NCALD PRKCG SYN1 TSPAN7 TUBB3
SPIB	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	195	17	4.961736872477474e-07	0.0939921662701	ADCY1 CACNA1A CACNB4 CPLX1 GABBR2 GAD2 GNG2 GNG4 GRIK5 KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD SYN1 TUBB2B TUBB3
NR4A3	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	0	201	6	5.194001746477994e-07	0.0983915332841	ADCY2 CHRNA3 CHRNA5 CHRNB2 DDC KCNK3
LMX1A	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	204	11	5.29635658885752e-07	0.100329942134	ABCC8 GNG2 KCNAB2 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMA1 KCNMB2 KCNMB3 KCNN3
TFCP2L1	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	0	248	24	6.101276951442358e-07	0.115577099419	ADCY1 ADCY2 AGT APOA1 APOC3 CCR6 CLPS GABBR2 GNAO1 GNG4 GPC2 NPW PRKCG PTGDR2 PYY RBP1 RGS14 RGS16 RGS5 RGS9 SSTR1 SSTR3 SSTR5 TTR
POU2F2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	77	13	6.265255577675433e-07	0.118682736408	ADCY1 CACNA1A CACNB4 CPLX1 KCNAB2 KCNH3 KCNH7 KCNJ3 KCNJ6 KCNK17 KCNMB2 KCNMB3 LIN7A
SOX4	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	294	21	6.377995700468375e-07	0.120817734754	ADCY1 ADCY2 CACNA1A CACNB4 CHRNA5 CHRNB2 GABBR2 GABRA1 GABRB3 GNG2 GNG4 GRIK3 GRIK5 KCNJ3 KCNJ6 LIN7A SNAP25 STX1A TUBA1A TUBB2B TUBB3
HMBOX1	WP	WP_NICOTINE_ACTIVITY_ON_DOPAMINERGIC_NEURONS	21	0	110	5	6.715661464706812e-07	0.127213431994	ADCY2 CHRNA5 DDC GNG2 KCNK3
TFCP2L1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	0	248	19	7.733774387563841e-07	0.146498568091	ADCY1 ADCY2 CACNB4 CACNG4 CHRNB2 CPLX1 GABBR2 GABRA1 GNG4 GRIK5 KCNJ2 KCNJ6 PRKCG STX1A SYN1 TSPAN7 TUBA1A TUBB3 TUBB4A
FEV	REACTOME	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10	0	274	5	8.60638554200932e-07	0.163027318768	SNAP25 STX1A SV2A SV2B SYT2
RFX6	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	0	182	6	9.019569409129957e-07	0.170853193532	GCK HHEX NEUROD1 NKX2-2 PAX4 PAX6
RFX6	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	0	182	14	9.280939899936058e-07	0.175803275961	CACNG4 CAMK2B CHRNA3 GABBR2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD PRKCG TUBA1A TUBB3 TUBB4A
FOXD4L5	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	182	20	9.578340990357148e-07	0.181435808542	ADCY1 BEGAIN CACNA1A CACNB4 CHRNA5 GABBR2 GABRB3 GRIK5 KCNAB2 KCNH3 KCNJ2 KCNJ6 KCNK3 KCNMB3 KCNN3 NCALD NRXN2 SNAP25 STX1A SYT2
FEV	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	274	14	9.591062312130916e-07	0.181675820529	ATP1A3 CACNA1C CACNA2D1 CACNB2 CACNB4 CACNG7 FGF14 KCNH2 KCNJ2 KCNK16 KCNK17 SCN1B SCN3B SLC8A1
LMX1B	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	199	8	9.89235535597821e-07	0.187381984388	CACNA1A CPLX1 DNM3 SLC18A1 SNAP25 STX1A SYN1 SYP
LMX1A	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	0	204	6	1.027231445571708e-06	0.19457818042	FFAR1 GIP GPR119 ISL1 PAX6 PCSK1
LMX1A	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	204	8	1.1927934134847717e-06	0.225937735589	CACNA1A CACNA1B CPLX1 SLC18A1 SNAP25 STX1A SYN1 SYP
GATA2	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	0	170	12	1.1941054947062213e-06	0.226185074596	ATP1A3 FEV GABRA1 GCK LMX1B MAP2 POU5F1 SCN3B SNAP25 SSTR1 TAC1 TPH1
SOX4	REACTOME	REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS	10	0	294	5	1.2192970263447123e-06	0.230955584839	SNAP25 STX1A SV2A SV2B SYT2
ETV1	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	258	8	1.2704494506410313e-06	0.240643453143	CACNA2D1 CACNG6 CACNG7 CAMK2B FGF14 SCN1B SCN3A SCN3B
EBF3	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	52	6	1.3443827178161172e-06	0.254646252495	AGT CES1 GHRL GPR119 PAX6 SEC11C
ETV1	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	0	258	11	1.3694239138217768e-06	0.259388061213	GHRL GIP ISL1 KIF5A KIF5C MBOAT4 PAX6 PCSK1 PCSK2 SEC11C SLC30A8
NEUROD2	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	78	8	1.3971898646936154e-06	0.264645923841	CACNA2D1 CACNB4 CACNG6 KCNJ2 KCNK17 KCNK3 SCN3B SLC8A1
TP73	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	70	12	1.4333946910527473e-06	0.271502155222	ABCC8 BEGAIN CAMK2B CHRNA3 CHRNA5 GNG4 GRIK5 KCNAB2 KCNH8 LRFN1 NRXN2 TUBB4A
PAX6	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	187	20	1.4715582504765123e-06	0.278729319781	BEGAIN CACNB4 CHRNB2 CPLX1 GABBR2 GNG2 GRIK5 GRIN1 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNMB3 KCNN3 LRFN1 NRXN2 SNAP25 SYT2
RFX6	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	182	10	1.5123568752883898e-06	0.286455515748	GABBR2 GNG2 GNG4 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 KCNN3
POU5F1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	83	13	1.5230823496859003e-06	0.288485504772	ADCY1 ADCY2 CACNB4 CPLX1 GNG2 KCNAB2 KCNH3 KCNH7 KCNK16 KCNK17 KCNMB3 NCALD TUBA1A
SMAD9	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	173	11	1.8132723508257342e-06	0.343448289425	ATP1A3 CACNA1C CACNB4 CACNG7 CAMK2B KCNJ11 KCNJ2 KCNK16 KCNK3 SCN1B SCN3B
PAX6	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	187	10	1.9334746834687166e-06	0.366213639372	GABBR2 GNG2 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNMB3 KCNN3
FEV	REACTOME	REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	274	8	1.993950911383102e-06	0.377666266321	CACNA1C CACNA2D1 CACNB2 CACNB4 CACNG7 FGF14 SCN1B SCN3B
PBX3	WP	WP_SYNAPTIC_VESICLE_PATHWAY	52	0	155	7	2.3108658736559207e-06	0.4376895508	CACNA1A CPLX1 DNM3 SLC18A1 SNAP25 SYN1 SYP
FEV	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	0	274	12	2.3903324207763532e-06	0.452738521825	ABCC8 ADCY1 ADCY2 CACNA1A CACNA1C CACNB2 GNG2 GNG4 RAPGEF4 SNAP25 STX1A SYT5
MAFB	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	256	13	2.561540003442886e-06	0.485163361272	ATP1A3 CACNA1C CACNB4 CACNG4 CACNG6 KCNH2 KCNJ11 KCNJ2 KCNK16 KCNK17 KCNK3 SCN3B SLC8A1
HES4	REACTOME	REACTOME_CHYLOMICRON_REMODELING	10	0	38	3	2.6061153292067374e-06	0.493600849467	APOA1 APOA4 APOC3
HES4	REACTOME	REACTOME_CHYLOMICRON_ASSEMBLY	10	0	38	3	2.6061153292067374e-06	0.493600849467	APOA1 APOA4 APOC3
ASCL2	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	0	113	8	2.722171128288764e-06	0.515579211698	ABCC8 KCNAB2 KCNB2 KCNH2 KCNH7 KCNJ11 KCNJ2 KCNK17
PAX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	0	101	14	2.7320557891563624e-06	0.51744863441	ADCY1 BEGAIN CACNB4 CHRNA3 GNG4 KCNH6 KCNJ11 KCNJ6 KCNK3 SNAP25 TUBA1A TUBB2B TUBB3 TUBB4A
ETV1	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	0	258	13	2.7915470526274078e-06	0.528713428674	CACNA2D1 CACNG6 CACNG7 CAMK2B FGF14 KCNH2 KCNJ2 KCNK16 KCNK17 SCN1B SCN3A SCN3B SLC8A1
