TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
GATA2	GO	GO_CATION_CHANNEL_ACTIVITY	334	0	235	28	0.0	0.0	ABCC8 ASIC1 ASIC5 CACNA1A CACNA1C CACNA1E CACNA1G CHRNA5 CNGA4 GRIA2 GRIK5 ITPR1 KCNAB2 KCNE4 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNT2 P2RX6 SCN3B SNAP25 TRPA1 TRPM3 UNC80
GATA2	GO	GO_REGULATION_OF_MEMBRANE_POTENTIAL	443	0	235	31	0.0	0.0	ADORA2A ANK2 ASIC1 ATP1A3 CACNA1A CACNA1C CACNA1E CACNA1G CELF4 CHRNA5 CNIH2 FHL1 FXYD1 GABRA1 GABRB3 GHRL GRIK5 KCNAB2 KCNE4 KCNH6 KCNH7 KCNH8 KCNK3 KCNMA1 KCNMB2 P2RX6 SCN3B SEZ6 STX1A TAC1 UCN3
GATA2	GO	GO_CELL_CELL_SIGNALING	1809	0	235	61	0.0	0.0	ABCC8 ADCY1 ADCY5 ADORA2A AGT ANK2 ASIC1 BRSK1 BSN CACNA1A CACNA1C CACNA1E CACNA1G CELF4 CELSR3 CHRNA5 CNIH2 CNTNAP4 CPE CXXC4 DACT1 DGKB EPHA4 FFAR1 FFAR2 FFAR3 FZD4 GABRA1 GABRB3 GCK GHRL GPC6 GRIA2 GRIK5 HAP1 HIC1 ISL1 ITPR1 KCNK3 KIF5A LGR6 P2RX6 PCDH17 PCSK1 PTPRN RIC3 RIMBP2 SCG5 SCGN SCN3B SEZ6 SHC3 SNAP25 STX1A STX2 STXBP5L SYP TAC1 UCN3 VGF WNK2
GATA2	GO	GO_SYNAPTIC_SIGNALING	751	0	235	37	0.0	0.0	ADCY1 ADORA2A AGT ASIC1 BRSK1 BSN CACNA1A CACNA1E CACNA1G CELF4 CHRNA5 CNIH2 CNTNAP4 DGKB EPHA4 GABRA1 GABRB3 GHRL GRIA2 GRIK5 HAP1 KCNK3 KIF5A P2RX6 PCDH17 RIC3 RIMBP2 SCGN SEZ6 SHC3 SNAP25 STX1A STX2 STXBP5L SYP TAC1 VGF
GATA2	GO	GO_REGULATION_OF_TRANSPORT	1856	0	235	58	0.0	0.0	ABCC8 ADCY1 ADCY5 ADORA2A AGT ANK2 ANKRD13B ASIC1 BRSK1 BSN CACNA1A CACNA1C CACNA1E CACNA1G CALY CES1 CHRNA5 CNIH2 DPP10 FFAR1 FFAR2 FFAR3 FHL1 FXYD1 GCK GHRL GRIA2 GRIK5 HAP1 ICA1L ISL1 ITPR1 KCNAB2 KCNE4 KCNH6 KCNH7 KCNH8 KCNJ6 KCNMA1 LGI3 MAP2 NR4A3 PCDH17 RAB3C SCG5 SCN3B SH3TC2 SIRPA SNAP25 SPTBN4 SRCIN1 STX1A STXBP5L SYP TAC1 UCN3 WNK2 WNK3
LMX1A	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	0	291	48	0.0	0.0	ADCY2 AIF1 ATCAY BSN CACNA1A CACNA1B CACNA1C CD200 CHRM4 CNIH2 CPLX1 CPT1C DDC DNER ELAVL4 EPHA4 FRMPD4 GIP GRIA2 GRIK5 HAP1 KCNC1 KCNJ2 KCNN3 KIF5A KIF5C KIRREL3 LZTS1 MAP2 MPP2 P2RX6 PALMD PCSK2 PSD RIC3 RTN4RL1 SAMD14 SCGN SEZ6L SNAP25 SORCS2 SPTBN4 SRCIN1 SYN1 SYT5 TAC1 TTLL7 USH2A
LMX1A	GO	GO_AXON	643	0	291	39	0.0	0.0	ATCAY BASP1 BOC BSN C1QL1 CADM2 CD200 CPLX1 CPT1C DDC DSCAML1 ELAVL4 EPHA4 GAD2 GRIK5 HAP1 KCNAB2 KCNC1 KIF5A KIF5C KIRREL3 MAP2 MAP9 NEFL NTS PTPRN2 SCGN SLC18A1 SNAP25 SPTBN4 SRCIN1 STX1A SYN1 SYP SYT5 TAC1 UCN3 UNC80 USH2A
LMX1A	GO	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	479	0	291	31	0.0	0.0	ABCC8 ASIC5 CACNA1A CACNA1B CACNA1C CACNA1E CACNA1G CACNA2D2 CLCA1 CLCA4 CNGA4 GABRA1 GABRB3 GRIA2 GRIK5 KCNAB2 KCNC1 KCNE4 KCNH8 KCNJ2 KCNJ3 KCNK17 KCNMA1 KCNMB2 KCNN3 P2RX6 SLC14A1 SLC26A7 SNAP25 TRPM3 UNC80
LMX1A	GO	GO_PRESYNAPSE	524	0	291	36	0.0	0.0	ATCAY ATP6V1G2 BSN C1QL1 CACNA1B CPLX1 DDC EPHA4 GAD2 GRIK5 HAP1 IGSF21 KCNAB2 KCNC1 KCNJ3 KCTD16 KIRREL3 LGI3 LIN7A NEFL NTS PCDH17 PTPRN2 RAB3C SCGN SLC18A1 SNAP25 SRCIN1 STX1A SV2B SVOP SYN1 SYP SYT5 UCN3 USH2A
LMX1A	GO	GO_CELL_CELL_SIGNALING	1809	0	291	70	0.0	0.0	ABCC4 ABCC8 ADCY5 AGT AIF1 ANK2 BSN CACNA1A CACNA1B CACNA1C CACNA1E CACNA1G CACNA2D2 CARTPT CELSR2 CELSR3 CHRM4 CNIH2 CPE CPLX1 DACT1 DKK3 EPHA4 FFAR1 FFAR2 FFAR3 FGF14 FGF17 GABRA1 GABRB3 GAD2 GCK GIP GNG2 GPR119 GRIA2 GRIK5 HAP1 ISL1 KCNJ3 KIF5A LGR6 LIN7A LRFN2 LY6H LZTS1 MPP2 P2RX6 PCDH17 PCSK1 PTPRN2 RAPGEF4 RGS4 RIC3 SCG5 SCGN SFRP1 SHC3 SLC30A8 SNAP25 SORCS2 STX1A STXBP5L SV2B SYN1 SYP SYT5 TAC1 TUBB2B UCN3
LMX1A	GO	GO_REGULATION_OF_HORMONE_LEVELS	522	0	291	35	0.0	0.0	ABCC8 ADCY5 AGT CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CES1 CHST9 CPE CPLX1 DHRS2 DKK3 FFAR1 FFAR2 FFAR3 GCK GIP GPR119 ISL1 PCSK1 PCSK1N PCSK2 PTPRN2 RAPGEF4 SCG5 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L TAC1 TTR UCN3
LMX1A	GO	GO_SYNAPTIC_SIGNALING	751	0	291	43	0.0	0.0	AGT BSN CACNA1A CACNA1B CACNA1E CACNA1G CACNA2D2 CARTPT CHRM4 CNIH2 CPLX1 EPHA4 FGF14 GABRA1 GABRB3 GAD2 GIP GRIA2 GRIK5 HAP1 KIF5A LIN7A LRFN2 LY6H LZTS1 MPP2 P2RX6 PCDH17 PTPRN2 RGS4 RIC3 SCGN SHC3 SNAP25 SORCS2 STX1A STXBP5L SV2B SYN1 SYP SYT5 TAC1 TUBB2B
LMX1A	GO	GO_POSTSYNAPSE	640	0	291	41	0.0	0.0	ANK2 BAALC BSN CACNA1C CALY CAMK1 CHRM4 CNIH2 CPLX1 CPT1C EPHA4 FRMPD4 GABRA1 GABRB3 GRIA2 GRIK5 HAP1 IGSF21 KCNAB2 KCNC1 KCNJ2 KCNMA1 KCTD16 LIN7A LRFN2 LRRTM3 LZTS1 MAP2 MPP2 NEFL P2RX6 PAK3 PALMD PCDH17 PSD SAMD14 SNAP25 SORCS2 SRCIN1 STX1A SYN1
LMX1A	GO	GO_INSULIN_SECRETION	213	0	291	21	0.0	0.0	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 CARTPT CPLX1 FFAR1 GCK GIP GPR119 ISL1 PTPRN2 RAPGEF4 SFRP1 SLC30A8 SNAP25 STX1A STXBP5L UCN3
NR4A3	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	0	287	51	0.0	0.0	ADCY2 ARHGAP33 ATP1A3 BSN CACNA1B CD200 CHRM4 CHRNA3 CLSTN2 CPLX1 CRH DDC DNER ELAVL4 EPHA4 FZD4 GIP GNAO1 GRIK5 GRIN1 HAP1 KCNB2 KCNC1 KCNIP3 KCNJ2 KIF5A LHFPL4 MAP1B MAPK10 MAST1 MPP2 NCS1 NTRK2 P2RX6 PALMD PRKCG PSD RIC3 RTN4RL1 SAMD14 SCN1B SLC12A5 SLC25A27 SNAP25 SORCS2 SPTBN4 SST STMN2 SV2A TTLL7 USH2A
NR4A3	GO	GO_AXON	643	0	287	40	0.0	0.0	AP3B2 ATP1A3 BASP1 BOC BRSK1 BRSK2 BSN CADM2 CD200 CPLX1 CRH DDC ELAVL4 EPHA4 GAD2 GRIK5 GRIN1 HAP1 INSRR KCNAB2 KCNC1 KCNIP3 KIF5A MAP1B MAP3K12 MAST1 NCS1 NEFM NTRK2 PRKCG SCN1B SNAP25 SPTBN4 STMN2 STMN3 STX1A SYP UNC13A USH2A VSTM2L
NR4A3	GO	GO_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	455	0	287	34	0.0	0.0	ADCY1 AGT BRSK1 CACNA1B CACNA2D2 CAMK2B CELF4 CHRNA3 CHRNA5 CHRNB2 CLSTN2 CPLX1 CRH EFNB3 EPHA4 GIP GRIK5 GRIN1 HAP1 LRFN2 MAP1B MPP2 NCS1 NPTXR NTRK2 PCDH17 PRKCG SCT SNAP25 SORCS2 STX1A SYP UNC13A VGF
NR4A3	GO	GO_PRESYNAPSE	524	0	287	36	0.0	0.0	AMPH ATP6V1G2 BRSK1 BSN CACNA1B CADPS CHRNB2 CPLX1 DDC EFNB3 EPHA4 FXYD6 GAD2 GRIK5 GRIN1 HAP1 IGSF21 KCNAB2 KCNC1 KCNIP3 KCTD12 KCTD16 LGI3 NCS1 NTRK2 PCDH17 PDE2A PRKCG SLC6A17 SNAP25 STX1A STX2 SV2A SYP UNC13A USH2A
NR4A3	GO	GO_CELL_CELL_SIGNALING	1809	0	287	73	0.0	0.0	ADCY1 ADCY5 AGT AMPH ANK2 BRSK1 BRSK2 BSN CACNA1B CACNA1E CACNA1G CACNA2D1 CACNA2D2 CADPS CAMK2B CELF4 CHRM4 CHRNA3 CHRNA5 CHRNB2 CLSTN2 CPLX1 CRH CXCL12 CXXC4 DKK3 EFNB3 EPHA4 FGF17 FZD4 GAD2 GIP GNAO1 GPC6 GRIK5 GRIN1 HAP1 HHEX HIC1 ITPR1 KCNK3 KIF5A LGR6 LRFN2 MAP1B MPP2 NCS1 NKD1 NPTXR NPY NTRK2 P2RX6 PCDH17 PRICKLE2 PRKCG RAPGEF4 RIC3 RIMBP2 SCN1B SCN3B SCT SLC12A5 SLC30A8 SNAP25 SORCS2 SPP1 SST STX1A STX2 SV2A SYP UNC13A VGF
NR4A3	GO	GO_SYNAPTIC_SIGNALING	751	0	287	51	0.0	0.0	ADCY1 AGT AMPH BRSK1 BSN CACNA1B CACNA1E CACNA1G CACNA2D2 CADPS CAMK2B CELF4 CHRM4 CHRNA3 CHRNA5 CHRNB2 CLSTN2 CPLX1 CRH EFNB3 EPHA4 GAD2 GIP GRIK5 GRIN1 HAP1 KCNK3 KIF5A LRFN2 MAP1B MPP2 NCS1 NPTXR NPY NTRK2 P2RX6 PCDH17 PRKCG RIC3 RIMBP2 SCT SLC12A5 SNAP25 SORCS2 SST STX1A STX2 SV2A SYP UNC13A VGF
NR4A3	GO	GO_REGULATION_OF_TRANSPORT	1856	0	287	66	0.0	0.0	ADCY1 ADCY5 AGT ANK2 ANKRD13B AVPR1B BRSK1 BRSK2 BSN CACNA1B CACNA1E CACNA1G CACNA1H CACNA2D1 CACNA2D2 CADPS CALY CAMK1 CAMK2B CD200 CHRNA3 CHRNA5 CHRNB2 CPLX1 CRH CXCL12 FXYD6 GIP GRIK5 GRIN1 GSTM2 HAP1 HECW2 ICA1L ITPR1 KCNAB2 KCNB2 KCNC1 KCNH6 KCNH8 KCNIP3 KCNJ2 LGI3 MAP1B NCS1 PCDH17 PRKCG RAPGEF4 REEP2 RGS9 SCN1B SCN3B SCT SH3TC2 SLC25A27 SLC30A8 SNAP25 SPP1 SPTBN4 STX1A SV2A SYP TP73 TUB UNC13A WNK3
MAFB	GO	GO_SOMATODENDRITIC_COMPARTMENT	859	0	342	62	0.0	0.0	ADORA2A AIF1 ARHGAP33 ATCAY ATP1A3 BRS3 CACNA1A CACNA1C CACNG4 CHRM4 CLSTN2 CNGA3 CNIH2 CPLX1 CPLX2 CPT1C CRH DNER ELAVL4 ELFN1 EPHA4 FZD4 GNAO1 GRIK5 HAP1 KCNB2 KCNC1 KCNJ11 KCNJ2 KIF5A KIRREL3 LHFPL4 MAP1A MAP2 MAP6 MAPK10 MAPK8IP1 MAST1 NCS1 NFASC NTRK2 PALMD PRPH PSD PTPRN RIC3 SAMD14 SCGN SEZ6 SEZ6L SLC12A5 SLC25A27 SLC8A1 SNAP25 SORCS2 SRCIN1 SST STMN2 SYN1 SYT5 TTLL7 USH2A
MAFB	GO	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	381	0	342	31	0.0	0.0	ASIC1 ASIC5 ATP1A3 ATP6V1G2 CACNA1G CACNA1H CLCN4 GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 SCN3B SLC12A5 SLC18A1 SLC8A1 SNAP25
MAFB	GO	GO_AXON	643	0	342	54	0.0	0.0	ADORA2A AP3B2 ATCAY ATP1A3 BASP1 BOC C1QL1 CADM2 CDK5R2 CNGA3 CPLX1 CPLX2 CPT1C CRH DSCAML1 ELAVL4 EPHA4 GRIK5 HAP1 INSRR KCNA6 KCNAB2 KCNC1 KCNJ11 KIF5A KIRREL3 MAP1A MAP2 MAP3K12 MAP6 MAP9 MAPK8IP1 MAST1 NCS1 NEFM NFASC NTRK2 NTS PRPH PTPRN SCGN SLC18A1 SLC8A1 SNAP25 SRCIN1 STMN2 STX1A SYN1 SYP SYT5 TMOD2 UNC80 USH2A VSTM2L
MAFB	GO	GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	479	0	342	41	0.0	0.0	ASIC1 ASIC5 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CLCA4 CLCN4 CNGA3 CNGA4 FAM155B FXYD1 GABRA1 GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 NCS1 SCN3B SLC14A1 SNAP25 TRPM3 UNC80
MAFB	GO	GO_CATION_CHANNEL_ACTIVITY	334	0	342	36	0.0	0.0	ASIC1 ASIC5 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CNGA3 CNGA4 FAM155B GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 NCS1 SCN3B SNAP25 TRPM3 UNC80
MAFB	GO	GO_CATION_TRANSMEMBRANE_TRANSPORT	890	0	342	52	0.0	0.0	AGT ANK2 ASIC1 ASIC5 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CLCN4 CNGA3 CNGA4 CNIH2 CRH FAM155B FXYD1 FXYD6 HAP1 HCN4 HECW2 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 NCS1 S100A1 SCN3B SLC12A5 SLC25A27 SLC30A8 SLC8A1 SNAP25 TRPM3 UNC80 WNK2
MAFB	GO	GO_MULTICELLULAR_ORGANISMAL_SIGNALING	206	0	342	25	0.0	0.0	AGT ANK2 ATP1A3 CACNA1C CACNA1G CACNA1H CACNA2D2 CACNG4 CARTPT FXYD1 FXYD6 HCN4 JAM3 KCNE4 KCNH2 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK3 KCNMB2 NFASC NTRK2 SCN3B SLC8A1
MAFB	GO	GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	428	0	342	38	0.0	0.0	ASIC1 ASIC5 ATP1A3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 FAM155B GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 NCS1 SCN3B SLC12A5 SLC18A1 SLC30A8 SLC8A1 SNAP25 TRPM3
MAFB	GO	GO_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	197	0	342	28	0.0	0.0	CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CLCN4 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNT2 NCS1 SCN3B SNAP25
MAFB	GO	GO_REGULATION_OF_MEMBRANE_POTENTIAL	443	0	342	37	0.0	0.0	ADORA2A ANK2 ASIC1 ATP1A3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNG4 CELF4 CNIH2 FXYD1 GABRA1 GRIK5 HCN4 KCNAB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 MLLT11 NTRK2 SCN3B SEZ6 SLC25A27 SLC8A1 STX1A
MAFB	GO	GO_PRESYNAPSE	524	0	342	43	0.0	0.0	ADORA2A AMPH ATCAY ATP6V1G2 BAIAP3 C1QL1 CADM3 CADPS CLCN4 CPLX1 CPLX2 EFNB3 EPHA4 FXYD6 GRIK5 HAP1 IGSF21 KCNA6 KCNAB2 KCNC1 KCNJ3 KCTD16 KIRREL3 NCS1 NTRK2 NTS PCDH17 PDE2A PTPRN RAB3C SCGN SLC18A1 SLC8A1 SNAP25 SRCIN1 STX1A STX2 SV2B SVOP SYN1 SYP SYT5 USH2A
MAFB	GO	GO_CELL_CELL_SIGNALING	1809	0	342	82	0.0	0.0	ABCC4 ADCY1 ADORA2A AGT AIF1 AMER3 AMPH ANK2 ASIC1 BAIAP3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA2D2 CACNG4 CADPS CARTPT CELF4 CELSR2 CHGA CHRM4 CLSTN2 CNIH2 CPE CPLX1 CPLX2 CRH DACT1 DKK3 DLL1 EFNB3 EPHA4 FFAR3 FGF17 FZD4 GABBR2 GABRA1 GCK GNAO1 GNG2 GRIK5 HAP1 HCN4 HHEX HIC1 KCNJ11 KCNJ3 KCNK3 KIF5A LRFN2 LY6H MAP1A NCS1 NKD1 NPY NTRK2 PCDH17 PTPRN RAPGEF4 RFX6 RIC3 SCGN SCN3B SCT SEZ6 SFRP1 SHC3 SLC12A5 SLC30A8 SNAP25 SORCS2 SST STX1A STX2 SV2B SYN1 SYP SYT5 TMOD2 VGF WNK2
MAFB	GO	GO_INORGANIC_ION_TRANSMEMBRANE_TRANSPORT	868	0	342	49	0.0	0.0	ANK2 ASIC1 ASIC5 ATP1A3 ATP6V1G2 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CLCA4 CLCN4 CNGA3 FAM155B FXYD1 FXYD6 GABRA1 HAP1 HCN4 HECW2 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMA1 KCNMB2 KCNT2 NCS1 S100A1 SCN3B SLC12A5 SLC25A27 SLC30A8 SLC8A1 SNAP25 TRPM3 WNK2
MAFB	GO	GO_SYNAPTIC_SIGNALING	751	0	342	52	0.0	0.0	ADCY1 ADORA2A AGT AMPH ASIC1 BAIAP3 CACNA1A CACNA1E CACNA1G CACNA2D2 CACNG4 CADPS CARTPT CELF4 CHRM4 CLSTN2 CNIH2 CPLX1 CPLX2 CRH EFNB3 EPHA4 GABBR2 GABRA1 GRIK5 HAP1 KCNK3 KIF5A LRFN2 LY6H MAP1A NCS1 NPY NTRK2 PCDH17 RIC3 SCGN SCT SEZ6 SHC3 SLC12A5 SNAP25 SORCS2 SST STX1A STX2 SV2B SYN1 SYP SYT5 TMOD2 VGF
MAFB	GO	GO_REGULATION_OF_TRANSPORT	1856	0	342	74	0.0	0.0	ADCY1 ADORA2A AGT AIF1 ANK2 ASIC1 AVPR1B BAIAP3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CADPS CALY CARTPT CDK5R2 CES1 CHGA CNIH2 CPLX1 CPLX2 CRH DLL1 FFAR3 FXYD1 FXYD6 GATA2 GCK GRIK5 HAP1 HCN4 HECW2 ICA1L KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNH6 KCNH7 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNMA1 MAP2 NCS1 PCDH17 RAB3C RAPGEF4 RFX6 S100A1 SCN3B SCT SFRP1 SH3TC2 SIRPA SLC25A27 SLC30A8 SLC8A1 SNAP25 SRCIN1 STX1A SYN1 SYP SYT5 TP73 TUB WNK2
MAFB	GO	GO_TRANSPORTER_COMPLEX	330	0	342	30	0.0	0.0	ATP1A3 CACNA1A CACNA1C CACNA1E CACNA1G CACNA1H CACNA2D2 CACNG4 CNGA3 CNIH2 CPT1C FXYD1 GABRA1 GRIK5 HCN4 KCNA6 KCNAB2 KCNB2 KCNC1 KCNE4 KCNH2 KCNJ11 KCNJ2 KCNJ3 KCNMA1 KCNMB2 SCN3B SNAP25 STX1A UNC80
