TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
SMAD9	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	133	19	3.9995784462121264e-11	1.33195161289e-05	ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7
ETV1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	210	15	9.414857782275021e-11	3.13535476837e-05	ABCC8 GNG2 GNG4 KCNAB2 KCNB2 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ2 KCNJ6 KCNK16 KCNK17 KCNMA1 KCNMB2
MAFA	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	185	14	1.8200729812178906e-10	6.06122524278e-05	GNG2 GNG4 KCNB2 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ3 KCNK16 KCNK17 KCNK3 KCNMB2 KCNN3
NR4A3	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	169	20	2.616550309753052e-10	8.71363584154e-05	ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CACNA2D2 CAMK1 CAMK2B CHRNA3 CHRNB2 CPLX1 GAD2 GNG4 GRIK5 GRIN1 KCNJ2 NCALD PRKCG SNAP25 STX1A
SMAD9	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	133	12	4.828878408247306e-10	0.000160810825864	ABCC8 GABBR2 GNG4 HCN4 KCNC1 KCNH3 KCNH6 KCNJ11 KCNJ2 KCNJ6 KCNK3 KCNMB2
FEV	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	129	12	5.728262308934973e-10	0.00019076144576	ABCC8 ADCY1 ADCY2 ADCY5 CACNA1A GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5
NR4A3	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	169	15	9.768238440344135e-10	0.000325298946069	ADCY1 ADCY2 ADCY5 CACNA1B CACNA1E CAMK1 CAMK2B CHRM4 GNAO1 GNG4 ITPR1 PRKCG RGS11 RGS16 RGS9
SPIB	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	135	21	1.0711449505151904e-09	0.000356708406841	ADCY1 CACNA1A CACNA1E CACNA2D2 CPLX1 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN2C KCNB2 KCNC1 KCNJ2 KCNJ3 KCNJ6 KCNK17 LIN7A LRRTM3 NCALD SYN1
MAFA	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	185	20	1.182026587720486e-09	0.00039363258411	ADCY1 ADCY2 ADCY5 CACNA2D2 CACNG4 CHRNA5 CHRNB2 CPLX1 GNG2 GNG4 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PPM1E SNAP25 SYN1 TSPAN7
TFCP2L1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	150	22	1.3312010382904305e-09	0.000443308582565	ADCY1 ADCY5 CACNA2D2 CACNG4 CAMK1 CHRNB2 CPLX1 GABBR2 GNG4 GRIK5 GRIN2C KCNAB2 KCNC1 KCNH7 KCNH8 KCNJ2 KCNMB2 PPM1E PRKCG STX1A TSPAN7 TUBB4A
LMX1A	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	198	12	1.705324770284733e-09	0.000567895317727	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5
SPIB	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	135	17	2.0802127798091874e-09	0.00069273581823	ADCY1 CACNA1A CACNA1E CACNA2D2 CPLX1 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ3 KCNJ6 LIN7A NCALD SYN1
SMAD9	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	133	15	2.1518885562343826e-09	0.00071660256	ADCY5 CAMK2B GABBR2 GABRB3 GNG4 GRIK5 GRIN2C KCNJ2 KCNJ6 LIN7A NCALD NEFL PPM1E PRKCG TSPAN7
GATA2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	143	21	3.0875153544940304e-09	0.0010281734882	ABCC8 ADCY1 ADCY2 ADCY5 CACNA1A CACNA1E CHRNA5 GABRB3 GRIA2 GRIK5 KCNH6 KCNH7 KCNH8 KCNJ6 KCNK3 KCNMA1 KCNMB2 LRRTM3 PPM1E SNAP25 STX1A
GATA2	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	up	143	11	3.280762661539427e-09	0.00109252349316	AGT CES1 CPB1 CPE FFAR1 GHRL ISL1 KIF5A KIF5C PCSK1 STX1A
RFX6	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	177	19	3.4959988237659445e-09	0.0011641955763	CACNA1A CACNA1E CACNB2 CACNG4 CAMK2B CHRNA3 GABBR2 GAD2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG SNAP25 TUBB4A
FEV	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	129	10	4.012276511033974e-09	0.00133611616411	ABCC8 ADCY5 CACNA1A GNG2 GNG4 ITPR1 RAPGEF4 SNAP25 STX1A SYT5
HMBOX1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	62	14	4.652649154834876e-09	0.00154936008445	ADCY1 ADCY2 ADCY5 CACNA1E CPLX1 HCN4 KCNH7 KCNJ3 KCNJ6 KCNK3 LIN7A PPM1E SNAP25 TUBB4A
SIX2	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	161	22	5.128909186247199e-09	0.00170795240357	ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 GABRA1 GABRB3 GABRG2 GAD2 GRIA2 GRIN1 GRIN2C KCNC1 KCNH8 KCNMA1 KCNMB2 KCNN3 NCALD NEFL PPM1E PRKCG STX1A
FEV	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	129	16	7.724568096278972e-09	0.00257231207433	ADCY1 ADCY2 ADCY5 CACNA1A CHRNB2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C LIN7A PPM1E SNAP25 STX1A SYN1
LMX1A	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	198	13	7.780395439027643e-09	0.00259089502238	ABCC8 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E CACNA2D2 FFAR1 GNG2 RAPGEF4 SNAP25 STX1A SYT5
MAFB	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	221	15	9.06600283734349e-09	0.00301899707684	ATP1A3 CACNA1C CACNA2D2 CACNG4 FXYD1 FXYD6 KCNE4 KCNH2 KCNJ11 KCNJ2 KCNK16 KCNK17 KCNK3 SCN3B SLC8A1
TFCP2L1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	150	17	1.0437991138090297e-08	0.00347586148698	ADCY1 ADCY5 CACNA2D2 CACNG4 CAMK1 CHRNB2 CPLX1 GABBR2 GNG4 GRIK5 GRIN2C KCNJ2 PPM1E PRKCG STX1A TSPAN7 TUBB4A
PAX6	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	142	11	1.3010561961124267e-08	0.00433251713305	GABBR2 GNG2 HCN4 KCNC1 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNN3
NEUROD1	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	up	96	4	1.3093728212787425e-08	0.00436019840113	INSM1 NEUROD1 NKX2-2 PAX4
SOX4	REACTOME	REACTOME_PEPTIDE_HORMONE_METABOLISM	90	down	165	11	1.4796481928591732e-08	0.00492719888926	AGT CES1 CPB1 FFAR1 GIP ISL1 KIF5A MBOAT4 PCSK1 PCSK2 STX1A
PAX6	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	142	20	1.524381521011975e-08	0.00507614473352	ADCY5 CACNA2D2 CHRNB2 CPLX1 GABBR2 GNG2 GRIK5 GRIN1 GRIN2C HCN4 KCNC1 KCNJ11 KCNJ2 KCNJ3 KCNJ6 KCNMA1 KCNMB2 KCNN3 LRFN2 SNAP25
LMX1A	REACTOME	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_	13	up	198	6	1.6583682427295798e-08	0.00552229991356	FFAR1 GIP GPR119 ISL1 PAX6 PCSK1
GATA2	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	143	11	2.3098613466387974e-08	0.00769172279124	ABCC8 ADCY1 ADCY2 ADCY5 CACNA1A CACNA1C CACNA1E FFAR1 ITPR1 SNAP25 STX1A
MAFB	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	221	13	2.9002193868699067e-08	0.00965755654511	ADCY1 CACNA1A CACNA1C CACNA1E CACNA2D2 CYSLTR2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 STX1A SYT5
MAFA	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	185	16	2.9408258606089532e-08	0.00979274425802	ADCY1 ADCY2 ADCY5 CACNG4 CHRNA5 CHRNB2 GNG2 GNG4 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD PPM1E TSPAN7
SIX2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	161	17	3.0355965630057824e-08	0.0101082937071	ADCY5 CACNA1A CACNA1B CACNA1E CACNA2D2 GABRA1 GABRB3 GABRG2 GAD2 GRIA2 GRIN1 GRIN2C NCALD NEFL PPM1E PRKCG STX1A
RFX6	WP	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	162	up	177	14	3.576568097241051e-08	0.0119096498727	ATP1A3 DDC FEV GCK GRIN1 KCNH2 LMX1B MAP2 NEUROD1 NKX2-2 RET SNAP25 SSTR1 TP73
NEUROG3	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	178	13	3.932539016648917e-08	0.0130949616715	ATP1A3 CACNA1C CACNA2D1 CACNG4 CAMK2B FGF14 KCNE4 KCNH2 KCNIP3 KCNK3 SCN3A SCN3B SLC8A1
HMBOX1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	62	11	4.163977851412426e-08	0.0138655882076	ADCY1 ADCY2 ADCY5 CACNA1E CPLX1 KCNJ3 KCNJ6 LIN7A PPM1E SNAP25 TUBB4A
NEUROD1	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	96	9	5.569498096047454e-08	0.0185457603201	ABCC8 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNK17 KCNK3 KCNMA1
ETV1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	210	19	5.7520382346076815e-08	0.0191535395563	CACNA1A CACNA1B CACNA1E CACNA2D2 CAMK2B CHRNA3 CHRNA5 CHRNB2 GABRB3 GABRG2 GNG2 GNG4 GRIK5 KCNJ2 KCNJ6 LIN7A NCALD PRKCG SYN1
ONECUT1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	99	16	5.997636010057761e-08	0.0199712882445	ADCY2 ADCY5 CACNA1A CACNA1B CACNA2D2 CACNB2 GABRB3 GRIA2 KCNC1 KCNH7 KCNMA1 KCNMB2 KCNN3 NCALD PPM1E SNAP25
MAFB	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	up	221	17	6.087688930733748e-08	0.020271090986	ATP1A3 CACNA1C CACNA2D2 CACNG4 FXYD1 FXYD6 KCNE4 KCNH2 KCNJ11 KCNJ2 KCNK16 KCNK17 KCNK3 SCN3B SLC8A1 TMOD1 TMOD2
SOX4	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	down	165	11	6.177657163597416e-08	0.0205706099296	ABCC8 GNG2 GNG4 HCN4 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNN3
MAFB	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	221	11	6.582453793146925e-08	0.021918452114	CACNA1A CACNA1C CACNA1E CACNA2D2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 STX1A SYT5
SMAD9	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	133	9	8.272307627787967e-08	0.0275452953852	ABCC8 ADCY5 CACNA1C CACNA1E CACNA2D2 GNG4 ITPR1 KCNJ11 SYT5
TFCP2L1	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	150	14	8.552819963369984e-08	0.0284792654422	ADCY1 ADCY5 CACNG4 CAMK1 CHRNB2 GABBR2 GNG4 GRIK5 GRIN2C KCNJ2 PPM1E PRKCG TSPAN7 TUBB4A
LMX1A	REACTOME	REACTOME_INSULIN_PROCESSING	27	up	198	7	1.0595032617910505e-07	0.0352793396111	CPE KIF5A KIF5C PCSK1 PCSK2 SLC30A8 STX1A
ONECUT1	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	99	9	1.1018813572682973e-07	0.0366903352462	ADCY2 ADCY5 CACNA1A CACNA1C CACNA2D2 CACNB2 CYSLTR2 ITPR1 SNAP25
RFX6	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	177	11	1.2670944848913734e-07	0.042191458739	GABBR2 GNG2 GNG4 HCN4 KCNH2 KCNH3 KCNH6 KCNH8 KCNJ11 KCNK16 KCNN3
SMAD9	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	133	11	1.2929077319867588e-07	0.0430508537874	ATP1A3 CACNA1C CACNA2D2 CAMK2B FXYD6 ITPR1 KCNIP3 KCNJ11 KCNJ2 KCNK3 SCN1B
ASCL1	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	72	10	1.52254106988714e-07	0.0506969635287	ADCY5 CAMK1 CAMK2B CHRNB2 GABBR2 GRIK3 GRIN2C KCNJ2 KCNJ6 PPM1E
NEUROG3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	178	21	1.5354862414884707e-07	0.051127853126	ABCC8 ADCY5 CACNA1A CACNG4 CAMK1 CAMK2B CPLX1 GABBR2 GABRB3 GNG4 GRIN2C KCNH2 KCNH7 KCNJ6 KCNK3 KCNMA1 KCNMB2 KCNN3 LRRTM3 SNAP25 STX1A
GATA2	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	143	9	1.5453967017187153e-07	0.0514576921358	ABCC8 ADCY5 CACNA1A CACNA1C CACNA1E FFAR1 ITPR1 SNAP25 STX1A
RFX6	REACTOME	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS	5	up	177	4	1.5476583825613233e-07	0.0515328454617	INSM1 NEUROD1 NKX2-2 PAX4
SOX4	REACTOME	REACTOME_NEURONAL_SYSTEM	410	down	165	20	1.948830956610692e-07	0.0648906141285	ABCC8 ADCY2 CACNA1A CHRNA5 GABRA1 GNG2 GNG4 GRIK5 HCN4 KCNB2 KCNH3 KCNH6 KCNJ3 KCNMA1 KCNMB2 KCNN3 LRRTM3 SNAP25 STX1A TUBB2B
ASCL1	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	up	72	11	2.0672309863911664e-07	0.068832796877	ADCY5 CACNA1A CAMK1 CAMK2B CHRNB2 GABBR2 GRIK3 GRIN2C KCNJ2 KCNJ6 PPM1E
SPIB	REACTOME	REACTOME_GABA_B_RECEPTOR_ACTIVATION	43	up	135	7	2.3760492373625652e-07	0.0791153114565	ADCY1 GABBR2 GNG2 GNG4 KCNJ2 KCNJ3 KCNJ6
NEUROD1	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	96	15	2.463653633322238e-07	0.0820320286634	ABCC8 ADCY2 CACNA1E CAMK2B CHRNA3 CPLX1 KCNAB2 KCNB2 KCNH2 KCNH8 KCNJ11 KCNK17 KCNK3 KCNMA1 TUBB4A
PBX3	REACTOME	REACTOME_NEURONAL_SYSTEM	410	up	124	17	2.7541701397293394e-07	0.0917050523085	ADCY5 CACNA1A CACNA1E CHRNA3 CPLX1 GABBR2 GABRA1 GNG2 KCNH7 KCNJ2 KCNK3 KCNMA1 KCNN3 LRFN2 NCALD PPM1E SYN1
MAFA	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	185	11	3.2299521601775183e-07	0.107546748092	ADCY1 ADCY2 ADCY5 CACNA2D2 GNG2 GNG4 ITPR1 KCNJ11 RAPGEF4 SNAP25 SYT5
LMX1A	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	198	15	4.563106735799849e-07	0.151935939739	ADCY2 ADCY5 CAMK1 GABRA1 GABRB3 GNG2 GRIA2 GRIK5 KCNJ2 KCNJ3 LIN7A NCALD NEFL PPM1E TUBB2B
LMX1A	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	198	13	4.6423552557683934e-07	0.154574181774	ADCY2 ADCY5 CACNA1A CACNA1B CACNA1C CACNA1E CAMK1 CHRM4 GNG2 KCNJ3 RGS11 RGS4 RGS5
MAFA	REACTOME	REACTOME_CARDIAC_CONDUCTION	137	up	185	12	4.872116728948939e-07	0.162223947454	CACNA2D1 CACNA2D2 CACNG4 FXYD1 ITPR1 KCNE4 KCNJ11 KCNJ2 KCNK16 KCNK17 KCNK3 SLC8A1
FOXP2	REACTOME	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	269	down	36	8	4.952383974021757e-07	0.164896062514	ADCY1 ADCY5 CHRNA3 CHRNA5 CHRNB2 NCALD STX1A TUBB4A
CCDC17	REACTOME	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	216	up	20	6	5.737745167877506e-07	0.191045110659	CYSLTR2 FFAR1 FFAR3 GAST NTS TAC1
GATA2	KEGG	KEGG_TYPE_II_DIABETES_MELLITUS	47	up	143	7	6.624555205503313e-07	0.220571852578	ABCC8 CACNA1A CACNA1C CACNA1E CACNA1G GCK MAPK10
RFX6	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	177	14	6.62706534981794e-07	0.220654767888	CACNG4 CAMK2B CHRNA3 GABBR2 GNG2 GNG4 GRIK5 GRIN1 LIN7A NCALD NEFL PPM1E PRKCG TUBB4A
HMBOX1	REACTOME	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	108	up	62	7	6.859722495589082e-07	0.228400634241	ADCY1 ADCY2 ADCY5 CACNA1C CACNA1E RAPGEF4 SNAP25
FEV	REACTOME	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	205	up	129	12	7.616426527246034e-07	0.253595014366	ADCY1 ADCY2 ADCY5 CHRNB2 GABRG2 GNG2 GNG4 GRIK3 GRIK5 GRIN2C LIN7A PPM1E
RFX6	KEGG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	25	up	177	6	7.660742362691764e-07	0.255069779485	GCK HHEX NEUROD1 NKX2-2 PAX4 PAX6
DPF3	KEGG	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	272	up	10	5	8.300035927444327e-07	0.276354676226	ADORA2A CYSLTR2 GABBR2 GRIA2 GRIN2C
LMX1A	REACTOME	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	23	up	198	6	8.625544539730967e-07	0.287191818223	FFAR1 GIP GPR119 ISL1 PAX6 PCSK1
ETV1	WP	WP_CALCIUM_REGULATION_IN_THE_CARDIAC_CELL	152	up	210	13	9.072794443509835e-07	0.302082320114	CACNA1A CACNA1B CACNA1E CAMK2B CHRM4 GNAO1 GNG2 GNG4 PRKCG RGS16 RGS4 RGS5 SLC8A1
RFX6	REACTOME	REACTOME_REGULATION_OF_INSULIN_SECRETION	78	up	177	9	9.43310027978761e-07	0.314077903746	CACNA1A CACNA1E CACNB2 GNG2 GNG4 KCNJ11 RAPGEF4 SNAP25 SYT5
ONECUT1	REACTOME	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	11	up	99	4	9.441160664369619e-07	0.314345332552	CACNA1A CACNA1B CACNA2D2 CACNB2
NR4A3	REACTOME	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	403	up	169	19	9.788830674928306e-07	0.325920096205	ADCY1 ADCY2 ADCY5 AGT CAMK2B CHRM4 CLPS CXCL12 GNAO1 GNG4 GPC6 ITPR1 NPY PRKCG RBP1 RGS11 RGS16 RGS9 TTR
ONECUT1	REACTOME	REACTOME_PHASE_2_PLATEAU_PHASE	25	up	99	5	1.0117711239931992e-06	0.336869195734	CACNA1C CACNA2D1 CACNA2D2 CACNB2 KCNE4
SPIB	REACTOME	REACTOME_POTASSIUM_CHANNELS	103	up	135	9	1.0442135051080825e-06	0.347669842312	GABBR2 GNG2 GNG4 KCNB2 KCNC1 KCNJ2 KCNJ3 KCNJ6 KCNK17
SMAD9	REACTOME	REACTOME_MUSCLE_CONTRACTION	205	up	133	12	1.0578694324969717e-06	0.352215511811	ATP1A3 CACNA1C CACNA2D2 CAMK2B FXYD6 ITPR1 KCNIP3 KCNJ11 KCNJ2 KCNK3 SCN1B TMOD2
