TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
NKX2-8	AP3B2	-0.14151	38.54	-5.4E-01	rgb(101,146,237)	1.7508	None
IRF4	APCDD1	0.62954	50.6	0.603	rgb(224,102,103)	1.992	None
NKX2-2	APCDD1	0.83837	50.62	0.622	rgb(224, 98, 99)	1.9924	None
ALX4	APOH	-0.59311	47.72	-7.2E-01	rgb( 60,122,244)	1.9344	None
MAFA	APOH	-0.52172	49.92	-9.2E-01	rgb( 16, 95,252)	1.9784	None
ALX4	ARHGAP24	-0.77526	50.89	-8.9E-01	rgb( 24,100,251)	1.9978	None
IRF4	ARHGAP24	0.11878	47.89	0.893	rgb(227, 46, 48)	1.9378	None
ALX4	ARID5A	0.069782	47.68	0.682	rgb(225, 87, 88)	1.9336	None
IRF4	ARID5A	0.65303	48.67	0.674	rgb(224, 88, 90)	1.9534	None
MAFA	ARID5A	-0.39765	49.53	-5.3E-01	rgb(103,148,237)	1.9706	None
ALX4	ARL4A	-0.53835	49.95	-9.5E-01	rgb( 12, 92,253)	1.979	None
MAFA	ARL4A	-0.3606	49.12	-1.2E-01	rgb(190,201,222)	1.9624	None
ALX4	ARMC3	-0.34198	48.98	-9.8E-01	rgb(  4, 87,254)	1.9596	None
NKX2-2	ARMC3	0.55921	49.98	0.981	rgb(228, 30, 32)	1.9796	None
ALX4	ARNTL	-0.74818	50.86	-8.6E-01	rgb( 29,103,250)	1.9972	None
FOXC1	ARNTL	0.18351	48.41	0.409	rgb(221,139,140)	1.9482	None
NKX2-8	ARNTL	0.85509	50.95	0.95	rgb(227, 36, 38)	1.999	None
ALX4	ARX	0.19461	48.5	0.502	rgb(223,121,122)	1.95	None
MAFA	ARX	0.46502	49.8	0.797	rgb(226, 65, 66)	1.976	None
IRF4	ASCL2	-0.049954	36.42	-4.2E-01	rgb(125,161,233)	1.7084	None
NKX2-2	ASCL2	0.72421	50.83	0.833	rgb(226, 58, 59)	1.9966	None
NKX2-8	ASCL2	-0.59549	50.35	-3.5E-01	rgb(142,171,230)	1.987	None
ALX4	ATP10D	-0.71629	49.59	-5.9E-01	rgb( 88,139,240)	1.9718	None
FOXC1	ATP10D	0.83647	50.61	0.614	rgb(224,100,101)	1.9922	None
IRF4	ATP10D	0.72278	49.62	0.615	rgb(224,100,101)	1.9724	None
IRF4	ATP12A	0.14484	47.98	0.983	rgb(228, 29, 31)	1.9396	None
MAFA	ATP12A	0.095254	47.8	0.797	rgb(226, 65, 66)	1.936	None
ALX4	ATP1B2	0.79963	50.91	0.911	rgb(227, 43, 45)	1.9982	None
NKX2-8	ATP1B2	0.17867	48.37	0.37	rgb(221,146,147)	1.9474	None
MAFA	ATP2A3	0.39938	49.55	0.547	rgb(223,112,114)	1.971	None
NKX2-8	ATP2A3	-0.41143	44.45	-4.5E-01	rgb(120,158,234)	1.869	None
ALX4	ATP2C2	0.20517	48.56	0.557	rgb(223,111,112)	1.9512	None
IRF4	ATP2C2	0.5517	47.23	0.232	rgb(220,173,173)	1.9246	None
NKX2-8	ATP2C2	-0.23211	48.68	-6.8E-01	rgb( 69,127,243)	1.9536	None
ALX4	AX747167	-0.027451	47.39	-3.9E-01	rgb(132,165,232)	1.9278	2,2
MAFA	AX747167	-0.59223	50.3	-3.0E-01	rgb(151,177,228)	1.986	2,2
ALX4	AX748379	0.15529	48.08	0.082	rgb(218,201,201)	1.9416	2,2
IRF4	AX748379	0.68122	50.76	0.757	rgb(225, 72, 74)	1.9952	2,2
MAFA	AX748395	0.78761	50.9	0.9	rgb(227, 45, 47)	1.998	2,2
NKX2-2	AX748395	0.93799	50.82	0.816	rgb(226, 61, 63)	1.9964	2,2
ALX4	B2M	-0.83837	50.62	-6.2E-01	rgb( 82,135,241)	1.9924	None
FOXC1	B2M	0.55851	47.36	0.357	rgb(221,149,150)	1.9272	None
MAFA	B2M	-0.73879	50.85	-8.5E-01	rgb( 32,105,249)	1.997	None
ALX4	BAALC	-0.4755	45.62	-6.2E-01	rgb( 82,135,241)	1.8924	None
NKX2-8	BAALC	-0.40803	49.6	-6.0E-01	rgb( 87,138,240)	1.972	None
IRF4	BAAT	0.94964	50.99	0.987	rgb(228, 29, 31)	1.9998	None
MAFA	BAAT	0.14484	47.98	0.98	rgb(228, 30, 32)	1.9396	None
NKX2-8	BAAT	-0.11079	47.86	-8.6E-01	rgb( 30,103,250)	1.9372	None
IRF4	BANK1	0.37134	43.6	0.597	rgb(224,103,104)	1.852	None
MAFA	BANK1	-0.98266	51	-1	rgb(  0, 85,255)	2	None
IRF4	BC007880	-0.21008	48.59	-5.9E-01	rgb( 89,139,239)	1.9518	2,2
MAFA	BC007880	-0.055562	47.6	-6.0E-01	rgb( 86,137,240)	1.932	2,2
FOXC1	BC014312	0.30511	42.36	0.356	rgb(221,149,150)	1.8272	2,2
IRF4	BC014312	-0.34759	48.99	-9.9E-01	rgb(  3, 87,254)	1.9598	2,2
ALX4	BC021061	-0.15576	48.09	-9.3E-02	rgb(197,205,221)	1.9418	2,2
IRF4	BC021061	0.41854	49.65	0.799	rgb(226, 64, 66)	1.973	2,2
IRF4	BC032415	0.82833	50.93	0.932	rgb(227, 39, 41)	1.9986	2,2
MAFA	BC032415	-0.69826	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	2,2
IRF4	BC040577	0.17867	48.37	0.371	rgb(221,146,147)	1.9474	2,2
NKX2-8	BC040577	0.19461	48.5	0.501	rgb(223,121,122)	1.95	2,2
ALX4	BC131768	0.61854	50.55	0.554	rgb(223,111,112)	1.991	2,2
MAFA	BC131768	0.28268	48.84	0.842	rgb(226, 56, 58)	1.9568	2,2
ALX4	BCAN	0.94964	50.99	0.994	rgb(228, 27, 29)	1.9998	None
MAFA	BCAN	-0.94964	50.99	-9.9E-01	rgb(  3, 87,254)	1.9998	None
NKX2-2	BCAN	-0.4431	45.08	-7.8E-02	rgb(200,207,220)	1.8816	None
MAFA	BCL6	0.87528	50.96	0.956	rgb(228, 34, 36)	1.9992	None
NKX2-8	BCL6	0.52172	49.92	0.919	rgb(227, 42, 43)	1.9784	None
ALX4	BCRP3	-0.94327	50.84	-8.4E-01	rgb( 35,106,249)	1.9968	None
IRF4	BCRP3	-0.79963	50.91	-9.1E-01	rgb( 20, 97,251)	1.9982	None
MAFA	BCRP3	-0.69826	50.79	-7.9E-01	rgb( 45,113,247)	1.9958	None
FOXC1	BDKRB2	-0.62723	50.59	-5.9E-01	rgb( 89,139,239)	1.9918	None
MAFA	BDKRB2	0.63368	50.62	0.62	rgb(224, 99,100)	1.9924	None
NKX2-2	BDKRB2	0.38435	43.79	0.79	rgb(226, 66, 68)	1.8558	None
NKX2-2	BEX1	-0.36881	49.26	-2.6E-01	rgb(160,182,227)	1.9652	None
NKX2-8	BEX1	-0.041488	36.3	-3.0E-01	rgb(151,177,229)	1.706	None
IRF4	BIRC3	0.3289	48.95	0.945	rgb(227, 36, 38)	1.959	None
MAFA	BIRC3	-0.12146	47.9	-9.0E-01	rgb( 23, 99,251)	1.938	None
FOXC1	BSN	0.21565	40.39	0.392	rgb(221,142,143)	1.7878	None
MAFA	BSN	0.16932	48.28	0.276	rgb(220,164,165)	1.9456	None
MAFA	C1orf53	0.52681	49.93	0.933	rgb(227, 39, 41)	1.9786	None
NKX2-8	C1orf53	-0.095254	47.8	-8.0E-01	rgb( 44,112,247)	1.936	None
ALX4	C2CD4C	0.98266	51	1	rgb(228, 26, 28)	2	None
MAFA	C2CD4C	-0.35356	49	-1	rgb(  0, 85,255)	1.96	None
IRF4	C3orf67	0.30665	48.9	0.898	rgb(227, 46, 47)	1.958	None
MAFA	C3orf67	-0.24809	48.74	-7.4E-01	rgb( 56,119,245)	1.9548	None
ALX4	C5orf46	-0.57955	50.04	-4.3E-02	rgb(208,211,219)	1.9808	None
NKX2-2	C5orf46	0.71358	49.56	0.56	rgb(223,110,111)	1.9712	None
NKX2-8	C5orf46	0.79963	50.91	0.913	rgb(227, 43, 44)	1.9982	None
ALX4	C6orf185	0.6902	49.35	0.366	rgb(221,147,148)	1.967	2,2
MAFA	C6orf185	-0.076012	47.71	-7.1E-01	rgb( 63,123,244)	1.9342	2,2
ALX4	C7	-0.87528	50.96	-9.6E-01	rgb(  9, 90,253)	1.9992	None
NKX2-8	C7	-0.82107	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
MAFA	C8orf31	0.092322	47.79	0.792	rgb(226, 66, 67)	1.9358	None
NKX2-8	C8orf31	-0.7101	50.81	-8.1E-01	rgb( 41,110,248)	1.9962	None
ALX4	C8orf34	-0.36441	49.18	-1.8E-01	rgb(177,193,224)	1.9636	None
MAFA	C8orf34	0.64222	50.65	0.645	rgb(224, 94, 95)	1.993	None
NKX2-8	C8orf34	-0.38358	49.42	-4.2E-01	rgb(126,162,233)	1.9684	None
MAFA	CA8	-0.32377	48.94	-9.4E-01	rgb( 12, 92,253)	1.9588	None
NKX2-2	CA8	-0.58025	47.6	-6.0E-01	rgb( 87,138,240)	1.932	None
NKX2-8	CA8	-0.35957	49.1	-9.8E-02	rgb(196,204,221)	1.962	None
FOXC1	CACNG7	0.25446	41.27	0.272	rgb(220,165,166)	1.8054	None
MAFA	CACNG7	0.56636	49.99	0.989	rgb(228, 28, 30)	1.9798	None
NKX2-8	CACNG7	-0.98266	51	-1	rgb(  0, 85,255)	2	None
ALX4	CADM2	0.18025	48.38	0.383	rgb(221,144,145)	1.9476	None
FOXC1	CADM2	-0.40803	49.6	-6.0E-01	rgb( 86,137,240)	1.972	None
ALX4	CADPS	-0.21268	48.6	-6.0E-01	rgb( 87,138,240)	1.952	None
MAFA	CADPS	0.19021	48.47	0.467	rgb(222,128,129)	1.9494	None
ALX4	CALCB	0.78761	50.9	0.902	rgb(227, 45, 46)	1.998	None
MAFA	CALCB	-0.42151	49.66	-6.6E-01	rgb( 74,130,242)	1.9732	None
ALX4	CALHM3	-0.33747	48.97	-9.7E-01	rgb(  7, 89,254)	1.9594	None
FOXC1	CALHM3	0.37306	43.62	0.624	rgb(224, 98, 99)	1.8524	None
MAFA	CALHM3	0.34759	48.99	0.988	rgb(228, 28, 30)	1.9598	None
ALX4	CALY	0.42683	49.68	0.682	rgb(225, 87, 88)	1.9736	None
IRF4	CALY	0.87528	50.96	0.961	rgb(228, 34, 35)	1.9992	None
IRF4	CAMK2N2	0.94964	50.99	0.986	rgb(228, 29, 31)	1.9998	None
NKX2-8	CAMK2N2	0.82833	50.93	0.929	rgb(227, 40, 41)	1.9986	None
ALX4	CAPN9	-0.68649	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
MAFA	CAPN9	0.39205	49.49	0.489	rgb(222,124,125)	1.9698	None
ALX4	CAPSL	-0.63148	50.61	-6.1E-01	rgb( 84,136,240)	1.9922	None
IRF4	CAPSL	0.78761	50.9	0.904	rgb(227, 44, 46)	1.998	None
NKX2-2	CAPSL	-0.77445	49.92	-9.2E-01	rgb( 17, 95,252)	1.9784	None
NKX2-8	CAPSL	-0.16727	39.3	-3.0E-01	rgb(152,178,228)	1.766	None
IRF4	CARNS1	0.42151	49.66	0.659	rgb(224, 91, 92)	1.9732	None
NKX2-8	CARNS1	0.45014	49.76	0.762	rgb(225, 72, 73)	1.9752	None
IRF4	CASR	0.94964	50.99	0.995	rgb(228, 27, 29)	1.9998	None
NKX2-2	CASR	0.10449	37.66	0.66	rgb(224, 91, 92)	1.7332	None
FOXC1	CBX7	-0.61118	50.5	-5.0E-01	rgb(109,151,236)	1.99	None
NKX2-8	CBX7	0.60539	50.45	0.455	rgb(222,130,131)	1.989	None
MAFA	CCBE1	0.11398	47.87	0.871	rgb(227, 51, 52)	1.9374	None
NKX2-2	CCBE1	0.97801	50.9	0.904	rgb(227, 44, 46)	1.998	None
NKX2-8	CCBE1	0.2947	48.87	0.874	rgb(227, 50, 52)	1.9574	None
ALX4	CCDC152	0.89841	50.97	0.967	rgb(228, 32, 34)	1.9994	None
MAFA	CCDC152	-0.4862	49.85	-8.5E-01	rgb( 32,105,249)	1.977	None
FOXC1	CCDC50	0.69716	49.45	0.448	rgb(222,131,132)	1.969	None
IRF4	CCDC50	0.31318	42.46	0.459	rgb(222,129,130)	1.8292	None
MAFA	CCDC50	-0.37068	49.28	-2.8E-01	rgb(157,180,228)	1.9656	None
MAFA	CCDC74B	-0.5157	49.91	-9.1E-01	rgb( 20, 97,252)	1.9782	None
NKX2-8	CCDC74B	-0.63104	48.49	-4.9E-01	rgb(110,152,236)	1.9498	None
ALX4	CCL2	-0.5856	50.19	-7.2E-01	rgb( 60,121,245)	1.9838	None
FOXC1	CCL2	0.00744	35.39	0.387	rgb(221,143,144)	1.6878	None
IRF4	CCL2	0.49115	49.86	0.863	rgb(226, 52, 54)	1.9772	None
ALX4	CCNA1	0.92054	50.98	0.977	rgb(228, 30, 32)	1.9996	None
FOXC1	CCNA1	-0.15965	48.14	-1.4E-01	rgb(187,199,222)	1.9428	None
NKX2-8	CCNA1	0.89841	50.97	0.972	rgb(228, 31, 33)	1.9994	None
ALX4	CCNE2	-0.94964	50.99	-9.9E-01	rgb(  2, 86,255)	1.9998	None
IRF4	CCNE2	-0.095254	47.8	-8.0E-01	rgb( 44,112,247)	1.936	None
ALX4	CCSER1	-0.4295	49.69	-6.9E-01	rgb( 67,126,243)	1.9738	None
IRF4	CCSER1	0.63148	50.61	0.612	rgb(224,100,101)	1.9922	None
FOXC1	CD36	-0.50211	46.27	-2.7E-01	rgb(159,182,227)	1.9054	None
IRF4	CD36	0.59579	47.74	0.744	rgb(225, 75, 76)	1.9348	None
NKX2-8	CD36	0.6545	50.69	0.686	rgb(225, 86, 87)	1.9938	None
FOXC1	CD55	-0.82833	50.93	-9.3E-01	rgb( 15, 94,252)	1.9986	None
MAFA	CD55	-0.27385	48.82	-8.2E-01	rgb( 39,109,248)	1.9564	None
NKX2-8	CD55	0.89841	50.97	0.965	rgb(228, 33, 35)	1.9994	None
IRF4	CDH12	0.40803	49.6	0.602	rgb(224,102,103)	1.972	None
MAFA	CDH12	0.37068	49.28	0.278	rgb(220,164,164)	1.9656	None
ALX4	CDH20	0.69826	50.79	0.794	rgb(226, 65, 67)	1.9958	None
MAFA	CDH20	-0.67924	48.92	-9.2E-01	rgb( 18, 96,252)	1.9584	None
NKX2-2	CDH20	0.5381	46.76	0.764	rgb(225, 71, 73)	1.9152	None
MAFA	CDH5	0.0097489	47.16	0.156	rgb(219,187,188)	1.9232	None
NKX2-2	CDH5	0.72278	49.62	0.622	rgb(224, 98,100)	1.9724	None
IRF4	CDK5R2	0.15877	48.13	0.134	rgb(218,191,192)	1.9426	None
NKX2-8	CDK5R2	0.49492	49.87	0.867	rgb(227, 51, 53)	1.9774	None
IRF4	CDKN1A	0.51277	46.45	0.451	rgb(222,131,132)	1.909	None
NKX2-8	CDKN1A	-0.10548	47.84	-8.4E-01	rgb( 35,106,249)	1.9368	None
IRF4	CDRT4	0.042001	47.51	0.513	rgb(223,119,120)	1.9302	None
MAFA	CDRT4	-0.71746	50.82	-8.2E-01	rgb( 38,108,248)	1.9964	None
NKX2-2	CDRT4	-0.01422	35.49	-4.9E-01	rgb(111,152,236)	1.6898	None
ALX4	CEBPD	0.7101	50.81	0.813	rgb(226, 62, 63)	1.9962	None
FOXC1	CEBPD	-0.75609	50.87	-8.7E-01	rgb( 29,103,250)	1.9974	None
NKX2-2	CEBPD	-0.59813	47.77	-7.7E-01	rgb( 50,116,246)	1.9354	None
NKX2-8	CEBPD	0.15199	38.75	0.751	rgb(225, 74, 75)	1.755	None
MAFA	CELF4	-0.8413	50.94	-9.4E-01	rgb( 13, 93,253)	1.9988	None
NKX2-8	CELF4	0.27385	48.82	0.816	rgb(226, 61, 63)	1.9564	None
IRF4	CES1	-0.35877	49.09	-8.8E-02	rgb(198,205,220)	1.9618	None
MAFA	CES1	-0.26047	48.78	-7.8E-01	rgb( 47,114,247)	1.9556	None
ALX4	CGREF1	-0.99502	50.94	-9.4E-01	rgb( 12, 92,253)	1.9988	None
MAFA	CGREF1	-0.41279	49.62	-6.2E-01	rgb( 82,135,241)	1.9724	None
NKX2-8	CGREF1	0.19337	48.49	0.486	rgb(222,124,125)	1.9498	None
ALX4	CHL1	-0.30665	48.9	-9.0E-01	rgb( 22, 99,251)	1.958	None
FOXC1	CHL1	0.572	47.5	0.495	rgb(222,122,123)	1.93	None
ALX4	CHRNB2	-0.2114	40.33	-3.3E-01	rgb(145,173,230)	1.7866	None
IRF4	CHRNB2	-0.37585	49.35	-3.5E-01	rgb(140,170,230)	1.967	None
ALX4	CHST6	-0.14484	47.98	-9.8E-01	rgb(  5, 88,254)	1.9396	None
IRF4	CHST6	-0.4862	49.85	-8.5E-01	rgb( 33,105,249)	1.977	None
MAFA	CHST6	0.92054	50.98	0.979	rgb(228, 30, 32)	1.9996	None
ALX4	CHSY3	0.20814	48.58	0.58	rgb(223,106,107)	1.9516	None
MAFA	CHSY3	-0.19337	48.49	-4.9E-01	rgb(111,152,236)	1.9498	None
ALX4	CITED1	0.23211	48.68	0.68	rgb(224, 87, 89)	1.9536	None
IRF4	CITED1	-0.62954	50.6	-6.0E-01	rgb( 87,138,240)	1.992	None
FOXC1	CKMT1B	0.40418	44.37	0.372	rgb(221,146,147)	1.8674	None
MAFA	CKMT1B	0.94964	50.99	0.988	rgb(228, 28, 30)	1.9998	None
ALX4	CLDN10	-0.65369	48.68	-6.8E-01	rgb( 70,128,243)	1.9536	None
IRF4	CLDN10	0.032545	47.44	0.444	rgb(222,132,133)	1.9288	None
ALX4	CLDN5	-0.27887	48.83	-8.3E-01	rgb( 38,108,248)	1.9566	None
MAFA	CLDN5	-0.40982	49.61	-6.1E-01	rgb( 86,137,240)	1.9722	None
NKX2-8	CLDN5	0.43211	49.7	0.698	rgb(225, 84, 85)	1.974	None
