	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	CSRNP3	CXXC4	DACH1	DZIP1	E2F7	EBF3	ETV1	FEV	FOXD4L5	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HES6	HEY1	HEYL	HHEX	HIC1	HLF	HMBOX1	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NHLH1	NPAS3	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU2F2	POU5F1	PROX1	RFX6	SIM1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846	ZNF853	ZNF883
BIOCARTA_MAPK_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	0.09024736254418797	1	1	1	1	1	1	1	1	1	1	1	1	0.09780692989497075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIOCARTA_MELANOCYTE_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01916716066426416	0.001432109382283664	1	1	1	1	1	1	1
BIOCARTA_MPR_PATHWAY	1	1	1	0.03446366413520152	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029825426204036165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIOCARTA_MTA3_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06021413141694776	1	1	1	1	1	1	1	1	1	1	1	1	0.07176474175451275	0.0819756010739412	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIOCARTA_NO1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054284803370727275	1	1	0.043432552831843885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0579104718039698	1	1	0.005977522710535865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.036852066626368085	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIOCARTA_NOS1_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08287652559045644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06654130224109145	1	1
BIOCARTA_PDZS_PATHWAY	1	1	0.06608706394477992	1	1	1	1	1	1	1	1	1	1	1	1	0.07563809692038115	1	0.022286034092891427	0.06021413141694776	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06275964356075536	1	1	0.012296111204057492	1	1	0.06312634907776515	1	1	1	1	0.053845625596613544	1	0.0010961580263791904	1	1	0.07760035835970047	1	1	1	1	1	1	1	1	1	1	1
BIOCARTA_PRION_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03409179001021212	1	1	1	1	1	1	1	1	1	0.041294200593936736	1	0.011278558647665249	0.02978734663885152	1	1	1	1	1	1	1	1	0.06972372782082426	1	1	1	0.05423821661280548	1	1	1	1	1	1	1	1
BIOCARTA_TFF_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023066028060013122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_ABC_TRANSPORTERS	1	1	1	0.023568455863802407	1	1	1	1	1	1	1	1	1	1	1	1	0.09623859052509687	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09041712856845208	1	1	1	1	1	0.05275245101771309	1	1	0.07342192602615838	1	0.05908253932549212	1	1
KEGG_ACUTE_MYELOID_LEUKEMIA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.010508332221373484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06717177165833388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09672317583751167	1	1	1
KEGG_ALZHEIMERS_DISEASE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04662110225708671	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.015240603079674564	1	0.035902833849718374	1	1	1	0.0003350998937027283	1	1	1	1	1	1	1	1	0.045561078193674165	1	1	0.006443681323020312	1	1	1	1	1	1	0.04668044430159046	0.05996212778318322	1	1	1	1	1	1	0.08704439169398381	0.09058497253335329	1	1	1	1	1	1	0.0570141269692912	0.03963434059426596	1	0.033092140114652224	1	0.0959191673570795	1	1	0.09978185853724875	0.033819207602792334	0.00263781912449923	0.039226806951212945	1	1	1	1	0.08821681058612374	0.07322691289196503	1	1	1	1	0.09179531975796651	1	1
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	1	1	0.007897331262318397	0.08545934413112144	0.02344691001393906	1	1	1	1	1	1	0.054197905016320824	0.0773198263396162	0.007779388626448225	0.0005074685931778511	1	1	1	0.08367849758539592	1	1	1	1	1	1	1	1	1	1	0.050318328415851044	1	0.035985640658581564	0.04740896713813103	0.002328752374198717	0.0005921002654304397	1	1	0.006410521239062161	0.006877207174735944	1	0.0011465213045568357	1	0.004049509575477783	0.0034450918386286222	0.006985533270349564	0.06144489054773161	0.0364884963135208	0.0415988929863903	1	0.0045476060128144535	0.007650968140559655	0.00335438381271691	0.0020666952681014372	0.005644704820059188	0.01209016088202175	1	1	0.00916345471121538	1	1	1	0.006755903097698468	1	1	1	0.003241997556240772
KEGG_AXON_GUIDANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04678811363754232	1	1	1	1	0.0694337470267754	1	1	1	1	1	1	1	0.016069694021438208	0.0024695557182652372	1	1	0.005147266221964375	1	1	1	1	0.07148092637718029	1	1	0.0007565297058589326	1	1	1	1	0.008683667981245313	0.009776388213178056	1	1	1	1	1	1	1	0.01326592095693302	1	1	1	0.0033243907995247346	1	1	1	1	1	1	1	1	1
KEGG_BASAL_CELL_CARCINOMA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027160500679261346	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.040892056802823484	1	1	1	0.09990115622891027	1	1
KEGG_BETA_ALANINE_METABOLISM	1	1	0.09389847284872466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09144615149542612	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CALCIUM_SIGNALING_PATHWAY	1	0.02319934196537554	1	1	1	1	0.07662155247022717	0.009183605006937379	1	1	1	1	1	0.022518784224010102	0.010791846685379913	1	1	1	0.0067394431438073665	1	0.05527625230972488	1	1	1	1	1	0.04485934956571758	0.042074709475542926	0.03455438480447459	1	1	0.07443266969848938	1	0.05765755389916005	0.06222226042071377	1	0.009874979675460915	0.03316233364924226	0.021368820160123536	1	1	0.0037071664900438783	0.003983231243516405	0.03602124587753419	1	1	1	1	1	0.03424845357879858	0.07329527050340479	0.0027594843931749713	0.011563980900250015	1	0.04169123815974762	1	0.05319335701928707	0.027524716116580472	1	1	1	1	1	1	1	0.03455438480447459
KEGG_CARDIAC_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	0.018041878152724178	1	0.09744896168114647	0.003364877996017368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0393782693510043	0.013531835871093634	1	1	0.008057594043133554	0.009390096344571774	1	0.020578228803889265	1	0.005352342771197893	0.023185703505361754	0.03507362281809456	1	0.04298103467646308	0.04891010163450782	1	0.00625760757310867	0.06912281781211349	0.0011231612830981952	0.042729303313022715	0.0258513371490382	0.053486002590309445	1	0.05464539660538714	0.04015262253097296	1	1	0.09561792622693721	0.00848677738134751	0.07632473092961234	1	1	0.04005059418168866
KEGG_CELL_ADHESION_MOLECULES_CAMS	1	1	1	1	1	1	1	1	1	1	1	1	0.04984698941521881	1	1	1	1	0.09442806078707033	1	1	1	1	1	1	0.0753613209034294	1	1	1	1	1	0.05081785110282211	1	1	1	0.06558357135575998	1	1	1	1	1	0.05337582903646765	1	1	1	1	1	1	1	1	1	1	0.06303839956588553	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CHEMOKINE_SIGNALING_PATHWAY	1	1	1	1	1	1	0.0849309744557073	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05347048028651302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07514076066244968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1	1	1	1	1	0.010531362017407675	0.030294999225963237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0181026085623881	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_DILATED_CARDIOMYOPATHY	1	1	0.01946989368942975	0.03763588083964109	0.010461688034529293	1	1	1	1	1	1	0.02974137375144892	1	0.02129650044899023	2.4322291588108058e-05	0.008000228681693256	0.0920079006370047	0.029410656090163467	0.01540946090216333	1	1	1	1	1	1	1	1	0.009212911430107162	1	0.08033300754297446	1	0.023892409159577133	0.03307350160127698	2.6105397107678563e-05	0.000618541160785635	1	1	0.0002796403632642219	0.004530957652321699	1	0.002014858079741666	0.00325017962353491	0.00029352695602125056	0.00023284344376450772	0.004612862552702657	1	0.011969207712122842	0.00243038447546573	1	0.011593307577609124	0.013034598116063556	0.000611868190034337	0.00032605869522206454	0.0004452205164690026	0.0022512246703570993	1	0.06872819008223496	0.0005747935866448062	1	1	1	0.01325690083022557	1	1	1	0.005616634487811245
KEGG_ECM_RECEPTOR_INTERACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04549194388297728	0.04916973726785501	1	1	1	1	1	1	1	1	1	0.033208848836706495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08843242282459707	0.0661793706747924	1	1	1	1	0.08626266376930336	1	1	1	1	1	1
KEGG_ENDOCYTOSIS	1	0.0830019786943732	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.035256333438593135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	1	1	0.021916435722397987	1	1	1	1	1	1	1	1	1	0.008667771838107852	1	1	0.09487481216248406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06770246055041229	1	1	1	1	1	1	1	1	1	0.07081927319839376	1	1	1	1	1	1	1	0.024426910237733468	0.012158208452235364	0.09882244780995819	1	1	1	0.019539303418161236	1	1	1	0.053318574934964946	1	1	1
KEGG_ERBB_SIGNALING_PATHWAY	1	1	0.004406973295060679	0.03384630704676028	0.03922974387658085	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04524588929791351	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08277997002921234	1	1	1	1	1	0.014676426891860439	0.019605755985909523	1	1	1	1	0.049733510644189294	1	1	1	1	1	1	0.027614922943611342	0.018980623857466128	1	1	1	1	0.05926313256272342	1	0.09156242797100567	1	0.0586186728154896	1	0.09973183231554739	1	1
KEGG_FATTY_ACID_METABOLISM	1	1	0.07590523716400244	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08892460454380968	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1	0.05698477131655977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_FOCAL_ADHESION	1	1	0.01963543649406485	0.06139808339112174	1	1	1	1	1	1	1	1	1	0.0451879940788773	0.05065477693530307	1	1	1	0.014093798020046844	1	1	1	1	1	1	1	1	1	1	1	1	0.0261490657675838	0.08562525156397682	1	0.0019806931086403523	1	1	1	0.03964558052718825	1	1	0.09757294112265891	1	0.006170064571233147	0.006295289838332385	0.04774299887496669	1	1	1	1	1	1	1	0.0322815616853962	0.07355483710929289	1	1	0.0542903611058152	1	0.028915634500144893	1	1	1	1	1	1
KEGG_FOLATE_BIOSYNTHESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02504448535985493	1	1	1	1	1	0.02519943837245786	0.01960163222977762	1	1	1	0.021304060151682847	1	1	1	0.059514390543844664	1	1	1	0.04615176449200653	1	1	1	1	0.007934413672658569	1	1	1
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04834334138284979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GALACTOSE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046618321154340836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GAP_JUNCTION	1	0.048694584508325756	0.00530911425734526	1	0.043556328544975376	1	1	1	1	1	1	1	1	1	0.007419778161084967	1	0.0920079006370047	0.029410656090163467	0.01540946090216333	1	0.00946730923657002	1	1	1	1	1	1	0.009212911430107162	1	1	1	0.07188905804346124	0.03307350160127698	0.024204902578336074	1	1	1	0.061344063601647236	1	1	0.02624110364023413	0.011754743376363064	0.03955416902875453	0.00023284344376450772	1	1	1	0.00243038447546573	1	1	1	0.08997514979681176	1	0.017514146032749922	0.028947050978192945	1	1	0.0022607485970305152	1	0.0969556283669919	1	1	1	1	1	1
KEGG_GLIOMA	1	1	0.06693397755043318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09514609455717515	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLUTATHIONE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	0.07134537991028789	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09495472006838557	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08018335323045467	1	1
KEGG_GLYCEROLIPID_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03247241519179833	1	1	0.07513164165886965	1	0.014236979651633397	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08837561153978446	1	1	1	1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	1	1	0.047483692589218585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.011918132881670207	1	0.05167536226153724	0.059250021804657216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	1	1	1	0.05097285190320644	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046618321154340836	0.027585564306515042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09650102895258494	1	1
KEGG_GNRH_SIGNALING_PATHWAY	1	1	0.0320766941190066	0.05353523080156153	0.06161838416909893	1	1	1	1	1	1	1	1	1	0.04031004135476246	1	1	1	0.025657907292839788	1	1	1	1	1	1	1	1	0.056161076996935955	1	1	1	1	1	1	1	1	1	0.018525923326678684	0.08197483000107841	1	1	0.006543054278994931	0.014663617832582965	0.012617684653574934	1	1	1	0.020923777531583587	1	1	1	0.05128102453639305	0.011379904548573516	0.07824354444959092	1	1	1	0.015350844038968914	1	1	1	1	1	0.05405680818878145	1	1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	1	1	1	1	1	0.00993339272764826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028493935975399287	0.014528785958108248	1	1	1	1	1	1	0.023406865937476984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_HISTIDINE_METABOLISM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06375255455172057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1	1	0.0461081873409136	1	0.03386219580760674	1	1	0.002071443663199446	1	1	1	0.02186269971248611	0.09405153043717096	0.014193066814606303	0.0011768851119170476	0.06038844785415842	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06640151411582351	1	1	1	0.0002867455740307445	0.000321121381071654	1	1	0.009558958747058366	0.011825990400347486	1	0.0015971722803712618	0.02633962302322357	0.0065890043529303055	0.005627011008235483	0.002935278902017169	1	0.048563045814318806	0.05518079335181958	1	0.007929679313736449	0.0010810387866938553	0.006329000484726954	0.00017595833956318696	0.0033417966086640716	0.0055923509085791245	1	0.05963571241411403	0.016595859972836635	1	1	1	0.0015425569473827005	1	1	1	0.0044801431331301655
KEGG_INSULIN_SIGNALING_PATHWAY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08694892322306746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07933298399384903	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01287530282729743	1	1	1	1
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	1	1	1	1	1	1	0.0067468794546012845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0002962994295307997	1	1	1	1	1	1	1	1	1	0.007954388231250609	1	1	1	1	1	1	1	1	1	0.028168867165858202	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	1	1	1	1	1	0.02950391116773121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08000828706923557	0.042439009095837754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.020866842915826744	1	1	1	1
KEGG_LEISHMANIA_INFECTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08005626421341883	1	1	1	1	0.01640495518747742	1	1	1	1	1	1	1	1	1	0.01728187252586011	1	1	1	1	1	1	1	1	1	0.058741357381792536	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1	1	0.056407411068176816	1	0.09164360339555822	1	0.03578571038722589	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08393569230707454	1	1	0.03973581374988333	1	1	1	0.08072104487271536	1	0.06953759020386596	0.029010575816192485	1	1	1	0.014483469013295114	0.08393569230707454	1	0.017462224338731458	1	1	1	1	0.03541277109508678	1	0.08723069061535382	1	1	1	1	1	0.003945666621410271	1	1	1	1	1	0.08636938078076306	1	1
KEGG_LONG_TERM_DEPRESSION	1	1	1	1	1	1	1	1	1	1	1	0.04578406191801865	1	1	0.022759633738787866	1	1	1	1	1	0.04527672869964161	1	1	1	1	1	0.09694405230200465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07795190886248116	1	1	1	1	1	1	1	1	0.010373964187456619	0.08984941511165667	1	1	1	1	1	1	1	0.07779913776818104	1	1	0.05321651126134408	1	1
